LINE_DATE,JIKANWARI_KBN,KUMI_CD,TYOKU_KBN(1),PRODUCT_CNT,PLAN_PRODUCT_CNT
2024/2/29 0:00,4,NH11,2,,
2024/2/29 0:00,4,NH12,1,,
2024/2/29 0:00,4,NH12,2,88,88
2024/2/29 0:00,5,NH11,1,0,0
2024/2/29 0:00,5,NH11,2,,
2024/2/29 0:00,5,NH12,1,,
2024/2/29 0:00,5,NH12,2,108,108
2024/2/29 0:00,6,NH11,1,71,82
2024/2/29 0:00,6,NH11,2,,
2024/2/29 0:00,6,NH12,1,,
2024/2/29 0:00,6,NH12,2,0,0
2024/2/29 0:00,7,NH11,1,105,106
2024/2/29 0:00,7,NH11,2,,
2024/2/29 0:00,7,NH12,1,,
2024/2/29 0:00,7,NH12,2,100,100
2024/2/29 0:00,8,NH11,1,90,90
2024/2/29 0:00,8,NH11,2,,
2024/2/29 0:00,8,NH12,1,,
2024/2/29 0:00,8,NH12,2,88,106
2024/2/29 0:00,9,NH11,1,97,98
2024/2/29 0:00,9,NH11,2,,
2024/2/29 0:00,9,NH12,1,,
2024/2/29 0:00,9,NH12,2,90,90
2024/2/29 0:00,10,NH11,1,2,0
2024/2/29 0:00,10,NH11,2,,
2024/2/29 0:00,10,NH12,1,,
2024/2/29 0:00,10,NH12,2,80,80
2024/2/29 0:00,11,NH11,1,0,0
2024/2/29 0:00,11,NH11,2,,
2024/2/29 0:00,11,NH12,1,,
2024/2/29 0:00,11,NH12,2,0,0
2024/2/29 0:00,12,NH11,1,0,0
2024/2/29 0:00,12,NH11,2,,
2024/2/29 0:00,12,NH12,1,,
2024/2/29 0:00,12,NH12,2,0,0
2024/2/29 0:00,13,NH11,1,0,0
2024/2/29 0:00,13,NH11,2,,
2024/2/29 0:00,13,NH12,1,,
2024/2/29 0:00,13,NH12,2,0,0
2024/3/1 0:00,1,NH11,1,100,100
2024/3/1 0:00,1,NH11,2,,
2024/3/1 0:00,1,NH12,1,,
2024/3/1 0:00,1,NH12,2,0,0
2024/3/1 0:00,2,NH11,1,108,108
2024/3/1 0:00,2,NH11,2,,
2024/3/1 0:00,2,NH12,1,,
2024/3/1 0:00,2,NH12,2,100,100
2024/3/1 0:00,3,NH11,1,88,88
2024/3/1 0:00,3,NH11,2,,
2024/3/1 0:00,3,NH12,1,,
2024/3/1 0:00,3,NH12,2,108,108
2024/3/1 0:00,4,NH11,1,108,108
2024/3/1 0:00,4,NH11,2,,
2024/3/1 0:00,4,NH12,1,,
2024/3/1 0:00,4,NH12,2,88,88
2024/3/1 0:00,5,NH11,1,0,0
2024/3/1 0:00,5,NH11,2,,
2024/3/1 0:00,5,NH12,1,,
2024/3/1 0:00,5,NH12,2,108,108
2024/3/1 0:00,6,NH11,1,82,82
2024/3/1 0:00,6,NH11,2,,
2024/3/1 0:00,6,NH12,1,,
2024/3/1 0:00,6,NH12,2,0,0
2024/3/1 0:00,7,NH11,1,106,106
2024/3/1 0:00,7,NH11,2,,
2024/3/1 0:00,7,NH12,1,,
2024/3/1 0:00,7,NH12,2,100,100
2024/3/1 0:00,8,NH11,1,90,90
2024/3/1 0:00,8,NH11,2,,
2024/3/1 0:00,8,NH12,1,,
2024/3/1 0:00,8,NH12,2,106,106
2024/3/1 0:00,9,NH11,1,98,98
2024/3/1 0:00,9,NH11,2,,
2024/3/1 0:00,9,NH12,1,,
2024/3/1 0:00,9,NH12,2,90,90
2024/3/1 0:00,10,NH11,1,0,0
2024/3/1 0:00,10,NH11,2,,
2024/3/1 0:00,10,NH12,1,,
2024/3/1 0:00,10,NH12,2,80,80
2024/3/1 0:00,11,NH11,1,0,0
2024/3/1 0:00,11,NH11,2,,
2024/3/1 0:00,11,NH12,1,,
2024/3/1 0:00,11,NH12,2,0,0
2024/3/1 0:00,12,NH11,1,0,0
2024/3/1 0:00,12,NH11,2,,
2024/3/1 0:00,12,NH12,1,,
2024/3/1 0:00,12,NH12,2,0,0
2024/3/1 0:00,13,NH11,1,0,0
2024/3/1 0:00,13,NH11,2,,
2024/3/1 0:00,13,NH12,1,,
2024/3/1 0:00,13,NH12,2,0,0
2024/3/2 0:00,1,NH11,1,0,100
2024/3/2 0:00,1,NH11,2,,
2024/3/2 0:00,1,NH12,1,,
2024/3/2 0:00,1,NH12,2,0,0
2024/3/2 0:00,2,NH11,1,0,108
2024/3/2 0:00,2,NH11,2,,
2024/3/2 0:00,2,NH12,1,,
2024/3/2 0:00,2,NH12,2,0,100
2024/3/2 0:00,3,NH11,1,0,88
2024/3/2 0:00,3,NH11,2,,
2024/3/2 0:00,3,NH12,1,,
2024/3/2 0:00,3,NH12,2,0,108
2024/3/2 0:00,4,NH11,1,0,108
2024/3/2 0:00,4,NH11,2,,
2024/3/2 0:00,4,NH12,1,,
2024/3/2 0:00,4,NH12,2,0,88
2024/3/2 0:00,5,NH11,1,0,0
2024/3/2 0:00,5,NH11,2,,
2024/3/2 0:00,5,NH12,1,,
2024/3/2 0:00,5,NH12,2,0,108
2024/3/2 0:00,6,NH11,1,0,82
2024/3/2 0:00,6,NH11,2,,
2024/3/2 0:00,6,NH12,1,,
2024/3/2 0:00,6,NH12,2,0,0
2024/3/2 0:00,7,NH11,1,0,106
2024/3/2 0:00,7,NH11,2,,
2024/3/2 0:00,7,NH12,1,,
2024/3/2 0:00,7,NH12,2,0,100
2024/3/2 0:00,8,NH11,1,0,90
2024/3/2 0:00,8,NH11,2,,
2024/3/2 0:00,8,NH12,1,,
2024/3/2 0:00,8,NH12,2,0,106
2024/3/2 0:00,9,NH11,1,0,98
2024/3/2 0:00,9,NH11,2,,
2024/3/2 0:00,9,NH12,1,,
2024/3/2 0:00,9,NH12,2,0,90
2024/3/2 0:00,10,NH11,1,0,0
2024/3/2 0:00,10,NH11,2,,
2024/3/2 0:00,10,NH12,1,,
2024/3/2 0:00,10,NH12,2,0,80
2024/3/2 0:00,11,NH11,1,0,0
2024/3/2 0:00,11,NH11,2,,
2024/3/2 0:00,11,NH12,1,,
2024/3/2 0:00,11,NH12,2,0,0
2024/3/2 0:00,12,NH11,1,0,0
2024/3/2 0:00,12,NH11,2,,
2024/3/2 0:00,12,NH12,1,,
2024/3/2 0:00,12,NH12,2,0,0
2024/3/2 0:00,13,NH11,1,0,0
2024/3/2 0:00,13,NH11,2,,
2024/3/2 0:00,13,NH12,1,,
2024/3/2 0:00,13,NH12,2,0,0
2024/3/3 0:00,1,NH11,1,,
2024/3/3 0:00,1,NH11,2,0,0
2024/3/3 0:00,1,NH12,1,0,100
2024/3/3 0:00,1,NH12,2,,
2024/3/3 0:00,2,NH11,1,,
2024/3/3 0:00,2,NH11,2,0,100
2024/3/3 0:00,2,NH12,1,0,108
2024/3/3 0:00,2,NH12,2,,
2024/3/3 0:00,3,NH11,1,,
2024/3/3 0:00,3,NH11,2,0,108
2024/3/3 0:00,3,NH12,1,0,88
2024/3/3 0:00,3,NH12,2,,
2024/3/3 0:00,4,NH11,1,,
2024/3/3 0:00,4,NH11,2,0,88
2024/3/3 0:00,4,NH12,1,0,108
2024/3/3 0:00,4,NH12,2,,
2024/3/3 0:00,5,NH11,1,,
2024/3/3 0:00,5,NH11,2,0,108
2024/3/3 0:00,5,NH12,1,0,0
2024/3/3 0:00,5,NH12,2,,
2024/3/3 0:00,6,NH11,1,,
2024/3/3 0:00,6,NH11,2,0,0
2024/3/3 0:00,6,NH12,1,0,26
2024/3/3 0:00,6,NH12,2,,
2024/3/3 0:00,7,NH11,1,,
2024/3/3 0:00,7,NH11,2,0,46
2024/3/3 0:00,7,NH12,1,0,108
2024/3/3 0:00,7,NH12,2,,
2024/3/3 0:00,8,NH11,1,,
2024/3/3 0:00,8,NH11,2,0,106
2024/3/3 0:00,8,NH12,1,0,90
2024/3/3 0:00,8,NH12,2,,
2024/3/3 0:00,9,NH11,1,,
2024/3/3 0:00,9,NH11,2,0,90
2024/3/3 0:00,9,NH12,1,0,98
2024/3/3 0:00,9,NH12,2,,
2024/3/3 0:00,10,NH11,1,,
2024/3/3 0:00,10,NH11,2,0,80
2024/3/3 0:00,10,NH12,1,0,0
2024/3/3 0:00,10,NH12,2,,
2024/3/3 0:00,11,NH11,1,,
2024/3/3 0:00,11,NH11,2,0,0
2024/3/3 0:00,11,NH12,1,0,0
2024/3/3 0:00,11,NH12,2,,
2024/3/3 0:00,12,NH11,1,,
2024/3/3 0:00,12,NH11,2,0,0
2024/3/3 0:00,12,NH12,1,0,0
2024/3/3 0:00,12,NH12,2,,
2024/3/3 0:00,13,NH11,1,,
2024/3/3 0:00,13,NH11,2,0,0
2024/3/3 0:00,13,NH12,1,0,0
2024/3/3 0:00,13,NH12,2,,
2024/3/4 0:00,1,NH11,1,,
2024/3/4 0:00,1,NH11,2,0,0
2024/3/4 0:00,1,NH12,1,100,100
2024/3/4 0:00,1,NH12,2,,
2024/3/4 0:00,2,NH11,1,,
2024/3/4 0:00,2,NH11,2,56,100
2024/3/4 0:00,2,NH12,1,108,108
2024/3/4 0:00,2,NH12,2,,
2024/3/4 0:00,3,NH11,1,,
2024/3/4 0:00,3,NH11,2,74,108
2024/3/4 0:00,3,NH12,1,88,88
2024/3/4 0:00,3,NH12,2,,
2024/3/4 0:00,4,NH11,1,,
2024/3/4 0:00,4,NH11,2,88,88
2024/3/4 0:00,4,NH12,1,108,108
2024/3/4 0:00,4,NH12,2,,
2024/3/4 0:00,5,NH11,1,,
2024/3/4 0:00,5,NH11,2,108,108
2024/3/4 0:00,5,NH12,1,0,0
2024/3/4 0:00,5,NH12,2,,
2024/3/4 0:00,6,NH11,1,,
2024/3/4 0:00,6,NH11,2,0,0
2024/3/4 0:00,6,NH12,1,82,82
2024/3/4 0:00,6,NH12,2,,
2024/3/4 0:00,7,NH11,1,,
2024/3/4 0:00,7,NH11,2,103,100
2024/3/4 0:00,7,NH12,1,106,106
2024/3/4 0:00,7,NH12,2,,
2024/3/4 0:00,8,NH11,1,,
2024/3/4 0:00,8,NH11,2,106,106
2024/3/4 0:00,8,NH12,1,90,90
2024/3/4 0:00,8,NH12,2,,
2024/3/4 0:00,9,NH11,1,,
2024/3/4 0:00,9,NH11,2,90,90
2024/3/4 0:00,9,NH12,1,98,98
2024/3/4 0:00,9,NH12,2,,
2024/3/4 0:00,10,NH11,1,,
2024/3/4 0:00,10,NH11,2,78,80
2024/3/4 0:00,10,NH12,1,0,0
2024/3/4 0:00,10,NH12,2,,
2024/3/4 0:00,11,NH11,1,,
2024/3/4 0:00,11,NH11,2,0,0
2024/3/4 0:00,11,NH12,1,0,0
2024/3/4 0:00,11,NH12,2,,
2024/3/4 0:00,12,NH11,1,,
2024/3/4 0:00,12,NH11,2,0,0
2024/3/4 0:00,12,NH12,1,0,0
2024/3/4 0:00,12,NH12,2,,
2024/3/4 0:00,13,NH11,1,,
2024/3/4 0:00,13,NH11,2,0,0
2024/3/4 0:00,13,NH12,1,0,0
2024/3/4 0:00,13,NH12,2,,
2024/3/5 0:00,1,NH11,1,,
2024/3/5 0:00,1,NH11,2,0,0
2024/3/5 0:00,1,NH12,1,100,100
2024/3/5 0:00,1,NH12,2,,
2024/3/5 0:00,2,NH11,1,,
2024/3/5 0:00,2,NH11,2,99,100
2024/3/5 0:00,2,NH12,1,108,108
2024/3/5 0:00,2,NH12,2,,
2024/3/5 0:00,3,NH11,1,,
2024/3/5 0:00,3,NH11,2,108,108
2024/3/5 0:00,3,NH12,1,88,88
2024/3/5 0:00,3,NH12,2,,
2024/3/5 0:00,4,NH11,1,,
2024/3/5 0:00,4,NH11,2,88,88
2024/3/5 0:00,4,NH12,1,108,108
2024/3/5 0:00,4,NH12,2,,
2024/3/5 0:00,5,NH11,1,,
2024/3/5 0:00,5,NH11,2,108,108
2024/3/5 0:00,5,NH12,1,0,0
2024/3/5 0:00,5,NH12,2,,
2024/3/5 0:00,6,NH11,1,,
2024/3/5 0:00,6,NH11,2,0,0
2024/3/5 0:00,6,NH12,1,82,82
2024/3/5 0:00,6,NH12,2,,
2024/3/5 0:00,7,NH11,1,,
2024/3/5 0:00,7,NH11,2,100,100
2024/3/5 0:00,7,NH12,1,106,106
2024/3/5 0:00,7,NH12,2,,
2024/3/5 0:00,8,NH11,1,,
2024/3/5 0:00,8,NH11,2,103,106
2024/3/5 0:00,8,NH12,1,90,90
2024/3/5 0:00,8,NH12,2,,
2024/3/5 0:00,9,NH11,1,,
2024/3/5 0:00,9,NH11,2,90,90
2024/3/5 0:00,9,NH12,1,98,98
2024/3/5 0:00,9,NH12,2,,
2024/3/5 0:00,10,NH11,1,,
2024/3/5 0:00,10,NH11,2,78,80
2024/3/5 0:00,10,NH12,1,0,0
2024/3/5 0:00,10,NH12,2,,
2024/3/5 0:00,11,NH11,1,,
2024/3/5 0:00,11,NH11,2,0,0
2024/3/5 0:00,11,NH12,1,0,0
2024/3/5 0:00,11,NH12,2,,
2024/3/5 0:00,12,NH11,1,,
2024/3/5 0:00,12,NH11,2,0,0
2024/3/5 0:00,12,NH12,1,0,0
2024/3/5 0:00,12,NH12,2,,
2024/3/5 0:00,13,NH11,1,,
2024/3/5 0:00,13,NH11,2,0,0
2024/3/5 0:00,13,NH12,1,0,0
2024/3/5 0:00,13,NH12,2,,
2024/3/6 0:00,1,NH11,1,,
2024/3/6 0:00,1,NH11,2,0,0
2024/3/6 0:00,1,NH12,1,100,100
2024/3/6 0:00,1,NH12,2,,
2024/3/6 0:00,2,NH11,1,,
2024/3/6 0:00,2,NH11,2,100,100
2024/3/6 0:00,2,NH12,1,108,108
2024/3/6 0:00,2,NH12,2,,
2024/3/6 0:00,3,NH11,1,,
2024/3/6 0:00,3,NH11,2,106,108
2024/3/6 0:00,3,NH12,1,88,88
2024/3/6 0:00,3,NH12,2,,
2024/3/6 0:00,4,NH11,1,,
2024/3/6 0:00,4,NH11,2,86,88
2024/3/6 0:00,4,NH12,1,0,0
2024/3/6 0:00,4,NH12,2,,
2024/3/6 0:00,5,NH11,1,,
2024/3/6 0:00,5,NH11,2,108,108
2024/3/6 0:00,5,NH12,1,0,0
2024/3/6 0:00,5,NH12,2,,
2024/3/6 0:00,6,NH11,1,,
2024/3/6 0:00,6,NH11,2,0,0
2024/3/6 0:00,6,NH12,1,82,82
2024/3/6 0:00,6,NH12,2,,
2024/3/6 0:00,7,NH11,1,,
2024/3/6 0:00,7,NH11,2,100,100
2024/3/6 0:00,7,NH12,1,108,108
2024/3/6 0:00,7,NH12,2,,
2024/3/6 0:00,8,NH11,1,,
2024/3/6 0:00,8,NH11,2,104,106
2024/3/6 0:00,8,NH12,1,88,88
2024/3/6 0:00,8,NH12,2,,
2024/3/6 0:00,9,NH11,1,,
2024/3/6 0:00,9,NH11,2,90,90
2024/3/6 0:00,9,NH12,1,98,98
2024/3/6 0:00,9,NH12,2,,
2024/3/6 0:00,10,NH11,1,,
2024/3/6 0:00,10,NH11,2,80,80
2024/3/6 0:00,10,NH12,1,0,0
2024/3/6 0:00,10,NH12,2,,
2024/3/6 0:00,11,NH11,1,,
2024/3/6 0:00,11,NH11,2,0,0
2024/3/6 0:00,11,NH12,1,0,0
2024/3/6 0:00,11,NH12,2,,
2024/3/6 0:00,12,NH11,1,,
2024/3/6 0:00,12,NH11,2,0,0
2024/3/6 0:00,12,NH12,1,0,0
2024/3/6 0:00,12,NH12,2,,
2024/3/6 0:00,13,NH11,1,,
2024/3/6 0:00,13,NH11,2,0,0
2024/3/6 0:00,13,NH12,1,0,0
2024/3/6 0:00,13,NH12,2,,
2024/3/7 0:00,1,NH11,1,,
2024/3/7 0:00,1,NH11,2,0,0
2024/3/7 0:00,1,NH12,1,61,100
2024/3/7 0:00,1,NH12,2,,
2024/3/7 0:00,2,NH11,1,,
2024/3/7 0:00,2,NH11,2,95,100
2024/3/7 0:00,2,NH12,1,62,108
2024/3/7 0:00,2,NH12,2,,
2024/3/7 0:00,3,NH11,1,,
2024/3/7 0:00,3,NH11,2,107,108
2024/3/7 0:00,3,NH12,1,88,88
2024/3/7 0:00,3,NH12,2,,
2024/3/7 0:00,4,NH11,1,,
2024/3/7 0:00,4,NH11,2,88,88
2024/3/7 0:00,4,NH12,1,108,108
2024/3/7 0:00,4,NH12,2,,
2024/3/7 0:00,5,NH11,1,,
2024/3/7 0:00,5,NH11,2,106,108
2024/3/7 0:00,5,NH12,1,0,0
2024/3/7 0:00,5,NH12,2,,
2024/3/7 0:00,6,NH11,1,,
2024/3/7 0:00,6,NH11,2,0,0
2024/3/7 0:00,6,NH12,1,82,82
2024/3/7 0:00,6,NH12,2,,
2024/3/7 0:00,7,NH11,1,,
2024/3/7 0:00,7,NH11,2,100,100
2024/3/7 0:00,7,NH12,1,92,106
2024/3/7 0:00,7,NH12,2,,
2024/3/7 0:00,8,NH11,1,,
2024/3/7 0:00,8,NH11,2,105,106
2024/3/7 0:00,8,NH12,1,90,90
2024/3/7 0:00,8,NH12,2,,
2024/3/7 0:00,9,NH11,1,,
2024/3/7 0:00,9,NH11,2,90,90
2024/3/7 0:00,9,NH12,1,98,98
2024/3/7 0:00,9,NH12,2,,
2024/3/7 0:00,10,NH11,1,,
2024/3/7 0:00,10,NH11,2,79,80
2024/3/7 0:00,10,NH12,1,0,0
2024/3/7 0:00,10,NH12,2,,
2024/3/7 0:00,11,NH11,1,,
2024/3/7 0:00,11,NH11,2,0,0
2024/3/7 0:00,11,NH12,1,0,0
2024/3/7 0:00,11,NH12,2,,
2024/3/7 0:00,12,NH11,1,,
2024/3/7 0:00,12,NH11,2,0,0
2024/3/7 0:00,12,NH12,1,0,0
2024/3/7 0:00,12,NH12,2,,
2024/3/7 0:00,13,NH11,1,,
2024/3/7 0:00,13,NH11,2,0,0
2024/3/7 0:00,13,NH12,1,0,0
2024/3/7 0:00,13,NH12,2,,
2024/3/8 0:00,1,NH11,1,,
2024/3/8 0:00,1,NH11,2,0,0
2024/3/8 0:00,1,NH12,1,100,100
2024/3/8 0:00,1,NH12,2,,
2024/3/8 0:00,2,NH11,1,,
2024/3/8 0:00,2,NH11,2,100,100
2024/3/8 0:00,2,NH12,1,108,108
2024/3/8 0:00,2,NH12,2,,
2024/3/8 0:00,3,NH11,1,,
2024/3/8 0:00,3,NH11,2,108,108
2024/3/8 0:00,3,NH12,1,88,88
2024/3/8 0:00,3,NH12,2,,
2024/3/8 0:00,4,NH11,1,,
2024/3/8 0:00,4,NH11,2,88,88
2024/3/8 0:00,4,NH12,1,108,108
2024/3/8 0:00,4,NH12,2,,
2024/3/8 0:00,5,NH11,1,,
2024/3/8 0:00,5,NH11,2,108,108
2024/3/8 0:00,5,NH12,1,0,0
2024/3/8 0:00,5,NH12,2,,
2024/3/8 0:00,6,NH11,1,,
2024/3/8 0:00,6,NH11,2,0,0
2024/3/8 0:00,6,NH12,1,82,82
2024/3/8 0:00,6,NH12,2,,
2024/3/8 0:00,7,NH11,1,,
2024/3/8 0:00,7,NH11,2,100,100
2024/3/8 0:00,7,NH12,1,106,106
2024/3/8 0:00,7,NH12,2,,
2024/3/8 0:00,8,NH11,1,,
2024/3/8 0:00,8,NH11,2,106,106
2024/3/8 0:00,8,NH12,1,90,90
2024/3/8 0:00,8,NH12,2,,
2024/3/8 0:00,9,NH11,1,,
2024/3/8 0:00,9,NH11,2,90,90
2024/3/8 0:00,9,NH12,1,98,98
2024/3/8 0:00,9,NH12,2,,
2024/3/8 0:00,10,NH11,1,,
2024/3/8 0:00,10,NH11,2,80,80
2024/3/8 0:00,10,NH12,1,0,0
2024/3/8 0:00,10,NH12,2,,
2024/3/8 0:00,11,NH11,1,,
2024/3/8 0:00,11,NH11,2,0,0
2024/3/8 0:00,11,NH12,1,0,0
2024/3/8 0:00,11,NH12,2,,
2024/3/8 0:00,12,NH11,1,,
2024/3/8 0:00,12,NH11,2,0,0
2024/3/8 0:00,12,NH12,1,0,0
2024/3/8 0:00,12,NH12,2,,
2024/3/8 0:00,13,NH11,1,,
2024/3/8 0:00,13,NH11,2,0,0
2024/3/8 0:00,13,NH12,1,0,0
2024/3/8 0:00,13,NH12,2,,
2024/3/9 0:00,1,NH11,1,,
2024/3/9 0:00,1,NH11,2,0,0
2024/3/9 0:00,1,NH12,1,0,100
2024/3/9 0:00,1,NH12,2,,
2024/3/9 0:00,2,NH11,1,,
2024/3/9 0:00,2,NH11,2,0,100
2024/3/9 0:00,2,NH12,1,0,108
2024/3/9 0:00,2,NH12,2,,
2024/3/9 0:00,3,NH11,1,,
2024/3/9 0:00,3,NH11,2,0,108
2024/3/9 0:00,3,NH12,1,0,88
2024/3/9 0:00,3,NH12,2,,
2024/3/9 0:00,4,NH11,1,,
2024/3/9 0:00,4,NH11,2,0,88
2024/3/9 0:00,4,NH12,1,0,108
2024/3/9 0:00,4,NH12,2,,
2024/3/9 0:00,5,NH11,1,,
2024/3/9 0:00,5,NH11,2,0,108
2024/3/9 0:00,5,NH12,1,0,0
2024/3/9 0:00,5,NH12,2,,
2024/3/9 0:00,6,NH11,1,,
2024/3/9 0:00,6,NH11,2,0,0
2024/3/9 0:00,6,NH12,1,0,82
2024/3/9 0:00,6,NH12,2,,
2024/3/9 0:00,7,NH11,1,,
2024/3/9 0:00,7,NH11,2,0,100
2024/3/9 0:00,7,NH12,1,0,106
2024/3/9 0:00,7,NH12,2,,
2024/3/9 0:00,8,NH11,1,,
2024/3/9 0:00,8,NH11,2,0,106
2024/3/9 0:00,8,NH12,1,0,90
2024/3/9 0:00,8,NH12,2,,
2024/3/9 0:00,9,NH11,1,,
2024/3/9 0:00,9,NH11,2,0,90
2024/3/9 0:00,9,NH12,1,0,98
2024/3/9 0:00,9,NH12,2,,
2024/3/9 0:00,10,NH11,1,,
2024/3/9 0:00,10,NH11,2,0,80
2024/3/9 0:00,10,NH12,1,0,0
2024/3/9 0:00,10,NH12,2,,
2024/3/9 0:00,11,NH11,1,,
2024/3/9 0:00,11,NH11,2,0,0
2024/3/9 0:00,11,NH12,1,0,0
2024/3/9 0:00,11,NH12,2,,
2024/3/9 0:00,12,NH11,1,,
2024/3/9 0:00,12,NH11,2,0,0
2024/3/9 0:00,12,NH12,1,0,0
2024/3/9 0:00,12,NH12,2,,
2024/3/9 0:00,13,NH11,1,,
2024/3/9 0:00,13,NH11,2,0,0
2024/3/9 0:00,13,NH12,1,0,0
2024/3/9 0:00,13,NH12,2,,
2024/3/10 0:00,1,NH11,1,0,100
2024/3/10 0:00,1,NH11,2,,
2024/3/10 0:00,1,NH12,1,,
2024/3/10 0:00,1,NH12,2,0,0
2024/3/10 0:00,2,NH11,1,0,108
2024/3/10 0:00,2,NH11,2,,
2024/3/10 0:00,2,NH12,1,,
2024/3/10 0:00,2,NH12,2,0,100
2024/3/10 0:00,3,NH11,1,0,88
2024/3/10 0:00,3,NH11,2,,
2024/3/10 0:00,3,NH12,1,,
2024/3/10 0:00,3,NH12,2,0,108
2024/3/10 0:00,4,NH11,1,0,108
2024/3/10 0:00,4,NH11,2,,
2024/3/10 0:00,4,NH12,1,,
2024/3/10 0:00,4,NH12,2,0,88
2024/3/10 0:00,5,NH11,1,0,0
2024/3/10 0:00,5,NH11,2,,
2024/3/10 0:00,5,NH12,1,,
2024/3/10 0:00,5,NH12,2,0,108
2024/3/10 0:00,6,NH11,1,0,82
2024/3/10 0:00,6,NH11,2,,
2024/3/10 0:00,6,NH12,1,,
2024/3/10 0:00,6,NH12,2,0,0
2024/3/10 0:00,7,NH11,1,0,106
2024/3/10 0:00,7,NH11,2,,
2024/3/10 0:00,7,NH12,1,,
2024/3/10 0:00,7,NH12,2,0,100
2024/3/10 0:00,8,NH11,1,0,90
2024/3/10 0:00,8,NH11,2,,
2024/3/10 0:00,8,NH12,1,,
2024/3/10 0:00,8,NH12,2,0,106
2024/3/10 0:00,9,NH11,1,0,98
2024/3/10 0:00,9,NH11,2,,
2024/3/10 0:00,9,NH12,1,,
2024/3/10 0:00,9,NH12,2,0,90
2024/3/10 0:00,10,NH11,1,0,0
2024/3/10 0:00,10,NH11,2,,
2024/3/10 0:00,10,NH12,1,,
2024/3/10 0:00,10,NH12,2,0,80
2024/3/10 0:00,11,NH11,1,0,0
2024/3/10 0:00,11,NH11,2,,
2024/3/10 0:00,11,NH12,1,,
2024/3/10 0:00,11,NH12,2,0,0
2024/3/10 0:00,12,NH11,1,0,0
2024/3/10 0:00,12,NH11,2,,
2024/3/10 0:00,12,NH12,1,,
2024/3/10 0:00,12,NH12,2,6,0
2024/3/10 0:00,13,NH11,1,0,0
2024/3/10 0:00,13,NH11,2,,
2024/3/10 0:00,13,NH12,1,,
2024/3/10 0:00,13,NH12,2,0,0
2024/3/11 0:00,1,NH11,1,100,100
2024/3/11 0:00,1,NH11,2,,
2024/3/11 0:00,1,NH12,1,,
2024/3/11 0:00,1,NH12,2,0,0
2024/3/11 0:00,2,NH11,1,96,108
2024/3/11 0:00,2,NH11,2,,
2024/3/11 0:00,2,NH12,1,,
2024/3/11 0:00,2,NH12,2,100,100
2024/3/11 0:00,3,NH11,1,86,88
2024/3/11 0:00,3,NH11,2,,
2024/3/11 0:00,3,NH12,1,,
2024/3/11 0:00,3,NH12,2,108,108
2024/3/11 0:00,4,NH11,1,106,108
2024/3/11 0:00,4,NH11,2,,
2024/3/11 0:00,4,NH12,1,,
2024/3/11 0:00,4,NH12,2,88,88
2024/3/11 0:00,5,NH11,1,0,0
2024/3/11 0:00,5,NH11,2,,
2024/3/11 0:00,5,NH12,1,,
2024/3/11 0:00,5,NH12,2,108,108
2024/3/11 0:00,6,NH11,1,82,82
2024/3/11 0:00,6,NH11,2,,
2024/3/11 0:00,6,NH12,1,,
2024/3/11 0:00,6,NH12,2,0,0
2024/3/11 0:00,7,NH11,1,106,106
2024/3/11 0:00,7,NH11,2,,
2024/3/11 0:00,7,NH12,1,,
2024/3/11 0:00,7,NH12,2,100,100
2024/3/11 0:00,8,NH11,1,78,90
2024/3/11 0:00,8,NH11,2,,
2024/3/11 0:00,8,NH12,1,,
2024/3/11 0:00,8,NH12,2,106,106
2024/3/11 0:00,9,NH11,1,98,98
2024/3/11 0:00,9,NH11,2,,
2024/3/11 0:00,9,NH12,1,,
2024/3/11 0:00,9,NH12,2,36,90
2024/3/11 0:00,10,NH11,1,0,0
2024/3/11 0:00,10,NH11,2,,
2024/3/11 0:00,10,NH12,1,,
2024/3/11 0:00,10,NH12,2,90,90
2024/3/11 0:00,11,NH11,1,0,0
2024/3/11 0:00,11,NH11,2,,
2024/3/11 0:00,11,NH12,1,,
2024/3/11 0:00,11,NH12,2,74,88
2024/3/11 0:00,12,NH11,1,0,0
2024/3/11 0:00,12,NH11,2,,
2024/3/11 0:00,12,NH12,1,,
2024/3/11 0:00,12,NH12,2,33,36
2024/3/11 0:00,13,NH11,1,0,0
2024/3/11 0:00,13,NH11,2,,
2024/3/11 0:00,13,NH12,1,,
2024/3/11 0:00,13,NH12,2,0,0
2024/3/12 0:00,1,NH11,1,98,100
2024/3/12 0:00,1,NH11,2,,
2024/3/12 0:00,1,NH12,1,,
2024/3/12 0:00,1,NH12,2,0,0
2024/3/12 0:00,2,NH11,1,81,108
2024/3/12 0:00,2,NH11,2,,
2024/3/12 0:00,2,NH12,1,,
2024/3/12 0:00,2,NH12,2,100,100
2024/3/12 0:00,3,NH11,1,70,88
2024/3/12 0:00,3,NH11,2,,
2024/3/12 0:00,3,NH12,1,,
2024/3/12 0:00,3,NH12,2,108,108
2024/3/12 0:00,4,NH11,1,101,108
2024/3/12 0:00,4,NH11,2,,
2024/3/12 0:00,4,NH12,1,,
2024/3/12 0:00,4,NH12,2,88,88
2024/3/12 0:00,5,NH11,1,0,0
2024/3/12 0:00,5,NH11,2,,
2024/3/12 0:00,5,NH12,1,,
2024/3/12 0:00,5,NH12,2,108,108
2024/3/12 0:00,6,NH11,1,80,82
2024/3/12 0:00,6,NH11,2,,
