,Unnamed: 0,品番,日付,日量数,仕入先名/工場名,箱種類,収容数,基準在庫日数,基準在庫枚数,A,B,C,日量数（箱）,日量数（箱）_切り上げ,検収数,入庫数（箱）,出庫数（箱）,在庫数（箱）,不等ピッチ係数日
2385,2338,35595ECB010,26,384.0,サトープレス工業（株）,TP-131 ｾﾝﾖｳ,40.0,0.57,1,1,1,1.78,9.6,10,11,11.0,10.0,12.0,0.0
2386,2339,5040056001E,26,,サトープレス工業（株）,AW-131 ｾﾝﾖｳ,300.0,0.58,3,1,1,1.78,0.0,0,6,6.0,7.0,7.0,0.0
2387,2340,9033904A002,26,877.0,サトープレス工業（株）,AW-131 ｾﾝﾖｳ,,0.61,1,1,1,1.78,0.0,0,1,1.0,1.0,2.0,0.0
2388,2341,9033904A003,26,768.0,サトープレス工業（株）,AW-131 ｾﾝﾖｳ,,0.6,3,1,1,1.78,0.0,0,1,1.0,0.0,4.0,0.0
2389,2342,35145ECB010,26,384.0,三共鋼業（株）,AW-131 ｾﾝﾖｳ,100.0,0.62,3,1,1,1.74,3.84,4,4,4.0,5.0,7.0,0.0
2390,2343,35145ECE010,26,493.0,三共鋼業（株）,AW-131 ｾﾝﾖｳ,100.0,0.65,1,1,1,1.74,4.93,5,5,5.0,5.0,7.0,0.0
2391,2344,35195ECE010,26,986.0,三共鋼業（株）,TP-131 ﾊﾝﾖｳ,400.0,0.62,3,1,1,1.74,2.465,3,3,3.0,2.0,9.0,0.0
2392,2345,35195TFG010,26,986.0,三共鋼業（株）,TP-131 ﾊﾝﾖｳ,400.0,0.62,1,1,1,1.74,2.465,3,2,2.0,2.0,6.0,0.0
2393,2346,35771ECB010,26,384.0,アイシン機工（株）,TP-341 ﾊﾝﾖｳ,4.0,0.78,3,1,6,4.92,96.0,96,104,113.0,112.0,31.0,0.12
2394,2347,35771ECE010,26,493.0,アイシン機工（株）,TP-341 ﾊﾝﾖｳ,6.0,0.78,2,1,6,4.92,82.16666666666667,83,85,86.0,90.0,39.0,0.12
2395,2348,35141ECB010,26,384.0,（株）アイシン福井,Aﾊﾟﾚ ﾊﾝﾖｳ,16.0,0.62,3,1,24,19.68,24.0,24,12,0.0,0.0,,
2396,2349,35141ECE010,26,493.0,（株）アイシン福井,Aﾊﾟﾚ ﾊﾝﾖｳ,20.0,0.63,3,1,24,19.68,24.65,25,13,0.0,0.0,,
2397,2350,39171ECB010,26,384.0,（株）アイシン福井,Aﾊﾟﾚ ﾊﾝﾖｳ,16.0,0.62,3,1,24,19.68,24.0,24,13,0.0,0.0,,
2398,2351,39171ECE010,26,493.0,（株）アイシン福井,Aﾊﾟﾚ ﾊﾝﾖｳ,20.0,0.63,3,1,24,19.68,24.65,25,13,0.0,0.0,,
2399,2352,01912ECB060,26,384.0,新光ゴム工業（株）,TP-331 ﾊﾝﾖｳ,400.0,0.78,1,1,1,3.25,0.96,1,1,1.0,0.0,1.0,0.0
2400,2353,2030052002N,26,877.0,（株）杉浦製作所,TP-331 ﾊﾝﾖｳ,300.0,0.5,3,1,2,1.06,2.9233333333333333,3,4,3.0,3.0,4.0,0.12
2401,2354,9034108A006,26,,（株）杉浦製作所,TP-331 ﾊﾝﾖｳ,,0.53,3,1,2,1.06,0.0,0,4,3.0,4.0,4.0,0.12
2402,2355,9034118090,26,877.0,（株）杉浦製作所,TP-331 ﾊﾝﾖｳ,300.0,0.54,3,1,2,1.06,2.9233333333333333,3,3,4.0,4.0,6.0,0.12
2403,2356,3559850A010,26,384.0,アイコー（株）,AW-131 ｾﾝﾖｳ,100.0,0.9,1,1,2,3.92,3.84,4,5,2.0,5.0,1.0,0.32
2404,2357,9034118060,26,493.0,住友商事（株）鉄鋼部輸送機材,TP-331 ﾊﾝﾖｳ,300.0,0.74,1,1,1,3.0,1.643333333333333,2,3,2.0,1.0,5.0,0.0
2405,2358,G1174ECB010,26,384.0,住友電装（株）,TP-362 ﾊﾝﾖｳ,50.0,0.85,1,1,1,2.28,7.68,8,8,9.0,8.0,4.0,0.0
2406,2358,G1174ECB010,26,384.0,住友電装（株）,TP-362 ﾊﾝﾖｳ,50.0,0.85,1,1,1,2.28,7.68,8,8,9.0,8.0,4.0,0.0
2407,2359,G1174ECE010,26,493.0,住友電装（株）,TP-362 ﾊﾝﾖｳ,50.0,0.87,1,1,1,2.28,9.86,10,10,10.0,11.0,9.0,0.0
2408,2359,G1174ECE010,26,493.0,住友電装（株）,TP-362 ﾊﾝﾖｳ,50.0,0.87,1,1,1,2.28,9.86,10,10,10.0,11.0,9.0,0.0
2409,2360,82824ECE010,26,493.0,住友電装（株）,TP-332 ﾊﾝﾖｳ,45.0,0.36,1,1,1,3.25,10.955555555555556,11,12,12.0,12.0,16.0,0.0
2410,2360,82824ECE010,26,493.0,住友電装（株）,TP-332 ﾊﾝﾖｳ,45.0,0.36,1,1,1,3.25,10.955555555555556,11,12,12.0,12.0,16.0,0.0
2411,2361,G1144ECB010,26,384.0,住友電気工業（株）,TP-331 ﾊﾝﾖｳ,6.0,0.63,2,1,1,2.28,64.0,64,67,75.0,74.0,14.0,0.0
2412,2362,G117362010,26,877.0,多摩川精機販売（株）,TP-331-5 ﾊﾝﾖｳ,18.0,0.85,1,1,1,3.05,48.72222222222222,49,57,57.0,55.0,85.0,0.0
2413,2363,35505ECB010,26,384.0,中庸スプリング（株）,AW-131 ｾﾝﾖｳ,24.0,0.81,1,1,2,2.34,16.0,16,16,17.0,19.0,10.0,0.1
2414,2364,9094906A012,26,,中庸スプリング（株）,TP-131 ﾊﾝﾖｳ,500.0,0.59,3,1,2,2.34,0.0,0,6,5.0,7.0,5.0,0.1
2415,2365,34989ECB020,26,877.0,（株）槌屋,TP-131 ﾊﾝﾖｳ,500.0,0.81,1,1,1,2.33,1.754,2,2,2.0,2.0,6.0,0.0
2416,2366,34989ECB030,26,877.0,（株）槌屋,TP-131 ﾊﾝﾖｳ,,0.8,1,1,1,2.33,0.0,0,1,1.0,1.0,3.0,0.0
2417,2367,34989ECE020,26,235.0,（株）槌屋,TP-131 ﾊﾝﾖｳ,500.0,0.82,1,1,1,2.33,0.47,1,1,1.0,0.0,2.0,0.0
2418,2368,34989ECE030,26,120.0,（株）槌屋,TP-131 ﾊﾝﾖｳ,500.0,0.8,3,1,1,2.33,0.24,1,1,0.0,0.0,2.0,0.0
2419,2369,9050827A011,26,384.0,（株）東郷製作所,TP-331 ﾊﾝﾖｳ,200.0,0.78,1,1,8,11.12,1.92,2,2,2.0,2.0,3.0,0.08
2420,2370,9052409A003,26,384.0,（株）東郷製作所,TP-331 ﾊﾝﾖｳ,500.0,0.78,1,1,8,11.12,0.768,1,1,1.0,1.0,1.0,0.08
2421,2371,2030044001J,26,384.0,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,400.0,0.54,1,1,2,3.52,0.96,1,1,1.0,1.0,1.0,0.03
2422,2372,9030106A018,26,,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,,0.56,3,1,2,3.52,0.0,0,2,3.0,3.0,4.0,0.03
2423,2373,9030111A014,26,,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,,0.56,3,1,2,3.52,0.0,0,4,4.0,5.0,7.0,0.03
2424,2374,9030115A011,26,986.0,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,,0.56,1,1,2,3.52,0.0,0,1,0.0,1.0,3.0,0.03
2425,2375,9030117A010,26,,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,,0.54,3,1,2,3.52,0.0,0,2,2.0,1.0,5.0,0.03
2426,2376,9030119A010,26,986.0,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,,0.58,1,1,2,3.52,0.0,0,1,1.0,1.0,2.0,0.03
2427,2377,9030119A011,26,768.0,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,200.0,0.54,1,1,2,3.52,3.84,4,4,4.0,4.0,3.0,0.03
2428,2378,9031150A014,26,877.0,ＮＯＫ（株）,B-24,84.0,0.54,1,1,2,3.52,10.44047619047619,11,10,12.0,12.0,7.0,0.03
2429,2379,9031150A015,26,877.0,ＮＯＫ（株）,B-24,84.0,0.53,1,1,2,3.52,10.44047619047619,11,10,11.0,11.0,6.0,0.03
2430,2380,G1250ECB010,26,240.0,（株）バルカー,TP-332.5ｾﾝﾖｳ,60.0,0.87,1,1,2,6.2,4.0,4,6,6.0,4.0,8.0,0.24
2431,2381,G1250ECC010,26,144.0,（株）バルカー,TP-332.5ｾﾝﾖｳ,60.0,0.87,1,1,2,6.2,2.4,3,4,4.0,3.0,5.0,0.24
2432,2382,G1250ECE010,26,493.0,（株）バルカー,TP-332.5ｾﾝﾖｳ,60.0,0.88,1,1,2,6.2,8.216666666666667,9,11,11.0,9.0,18.0,0.24
2433,2383,9036324A003,26,384.0,日本精工（株）,T-10 ﾊﾝﾖｳ,22.0,0.73,1,1,8,9.0,17.454545454545453,18,18,16.0,20.0,8.0,0.09
2434,2384,9036324A004,26,877.0,日本精工（株）,T-10 ﾊﾝﾖｳ,30.0,0.73,1,1,8,9.0,29.23333333333333,30,31,26.0,33.0,18.0,0.09
2435,2385,9036324A005,26,493.0,日本精工（株）,T-10 ｾﾝﾖｳ,22.0,0.68,1,1,8,9.0,22.40909090909091,23,24,21.0,25.0,18.0,0.09
2436,2386,9036340A010,26,,日本精工（株）,T-10 ｾﾝﾖｳ,80.0,0.73,3,1,8,9.0,0.0,0,23,19.0,25.0,15.0,0.09
2437,2387,35165ECE010,26,493.0,（株）松尾製作所,TP-131 ﾊﾝﾖｳ,200.0,0.63,1,1,1,1.21,2.465,3,3,2.0,3.0,3.0,0.0
2438,2388,3539450A010,26,,ミズショー（株）,TP-331 ﾊﾝﾖｳ,,0.71,3,1,1,1.88,0.0,0,1,1.0,2.0,1.0,0.0
2439,2389,9020150A002,26,384.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.73,1,1,1,0.73,3.84,4,5,5.0,5.0,5.0,0.0
2440,2390,9020156A001,26,384.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.75,1,1,1,0.73,3.84,4,4,4.0,5.0,3.0,0.0
2441,2391,9020156A002,26,493.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.73,1,1,1,0.73,4.93,5,5,5.0,5.0,4.0,0.0
2442,2392,9056439A005,26,309.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,3.09,4,4,4.0,4.0,11.0,0.0
2443,2393,9056439A006,26,109.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,1.09,2,1,0.0,2.0,3.0,0.0
2444,2394,9056450A002,26,85.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,0.85,1,5,5.0,3.0,6.0,0.0
2445,2395,9056450A003,26,241.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,2.41,3,1,1.0,2.0,10.0,0.0
2446,2396,9056451A085,26,72.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,0.72,1,1,1.0,0.0,11.0,0.0
2447,2397,9056451A086,26,48.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,0.48,1,2,2.0,1.0,10.0,0.0
2448,2398,9056451A087,26,15.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,0.15,1,1,1.0,1.0,4.0,0.0
2449,2399,9056455A043,26,50.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,0.5,1,1,1.0,1.0,11.0,0.0
2450,2400,9056455A044,26,46.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,0.46,1,1,1.0,1.0,9.0,0.0
2451,2401,9056455A045,26,48.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,0.48,1,1,1.0,2.0,6.0,0.0
2452,2402,9056457A136,26,93.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,0.93,1,1,1.0,1.0,4.0,0.0
2453,2403,9056457A137,26,48.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,0.48,1,2,2.0,2.0,2.0,0.0
2454,2404,9056457A138,26,13.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,0.13,1,1,1.0,0.0,2.0,0.0
2455,2405,9056463A032,26,37.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,0.37,1,1,1.0,0.0,5.0,0.0
2456,2406,9056463A033,26,13.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,0.13,1,2,2.0,2.0,2.0,0.0
2457,2407,9056463A034,26,5.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,0.05,1,1,1.0,2.0,1.0,0.0
2458,2408,9056463A035,26,0.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,0.0,0,1,1.0,2.0,1.0,0.0
2459,2409,9056463A036,26,0.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,0.0,0,1,1.0,1.0,1.0,0.0
2460,2410,9056463A037,26,0.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100.0,0.93,3,1,1,0.73,0.0,0,1,1.0,0.0,2.0,0.0
2461,2411,82125ECB010,26,384.0,矢崎総業（株）,TP-332 ﾊﾝﾖｳ,100.0,0.58,1,1,1,1.79,3.84,4,3,3.0,4.0,4.0,0.0
2462,2412,82125ECE010,26,493.0,矢崎総業（株）,TP-332 ﾊﾝﾖｳ,100.0,0.58,1,1,1,1.79,4.93,5,5,5.0,5.0,7.0,0.0
2463,2413,82824ECB010,26,384.0,矢崎総業（株）,TP-331 ﾊﾝﾖｳ,32.0,0.57,1,1,1,1.79,12.0,12,12,12.0,14.0,13.0,0.0
2464,2414,82824ECB020,26,877.0,矢崎総業（株）,TP-331 ｾﾝﾖｳ,40.0,0.58,1,1,1,1.79,21.925,22,25,25.0,25.0,27.0,0.0
2465,2415,G1144ECE010,26,493.0,矢崎総業（株）,TP-331 ﾊﾝﾖｳ,8.0,0.58,2,1,1,1.79,61.625,62,65,65.0,68.0,85.0,0.0
2466,2416,35847ECB010,26,384.0,（株）メタルテック,TP-332 ﾊﾝﾖｳ,80.0,0.51,1,1,1,1.9,4.8,5,6,6.0,6.0,5.0,0.0
2467,2417,35847ECB020,26,384.0,（株）メタルテック,TP-332 ﾊﾝﾖｳ,70.0,0.5,1,1,1,1.9,5.485714285714287,6,6,6.0,6.0,8.0,0.0
2468,2418,35847ECE010,26,493.0,（株）メタルテック,TP-332 ﾊﾝﾖｳ,40.0,0.5,1,1,1,1.9,12.325,13,12,12.0,14.0,17.0,0.0
2469,2419,35847ECE020,26,493.0,（株）メタルテック,TP-332 ﾊﾝﾖｳ,60.0,0.49,1,1,1,1.9,8.216666666666667,9,8,8.0,9.0,12.0,0.0
2470,2420,35882ECB010,26,384.0,（株）メタルテック,TP-332 ﾊﾝﾖｳ,50.0,0.5,1,1,1,1.9,7.68,8,10,10.0,10.0,7.0,0.0
2471,2421,35441ECB010,26,877.0,（株）ニフコ,TP-331 ﾊﾝﾖｳ,48.0,0.67,3,1,1,2.14,18.27083333333333,19,20,0.0,20.0,15.0,0.0
2472,2422,35441TFA010,26,384.0,（株）ニフコ,TP-331 ﾊﾝﾖｳ,100.0,0.67,1,1,1,2.14,3.84,4,4,0.0,5.0,2.0,0.0
2473,2423,35409ECB010,26,384.0,サンコール（株）,AW-131 ｾﾝﾖｳ,200.0,0.66,1,1,1,2.26,1.92,2,2,2.0,2.0,2.0,0.0
2474,2424,35300ECB010,27,822.0,アイシン精機（株）,TP-341 ﾊﾝﾖｳ,12.0,0.91,3,1,4,8.04,68.5,69,94,121.0,71.0,168.0,0.14
2475,2425,35580ECB011,27,355.0,アイシン精機（株）,TP-342 ｾﾝﾖｳ,6.0,0.9,3,1,4,8.04,59.16666666666666,60,79,76.0,64.0,94.0,0.14
2476,2426,1040052001Z,27,467.0,（株）青山製作所,TP-131 ﾊﾝﾖｳ,200.0,0.53,3,1,6,5.76,2.335,3,3,5.0,3.0,5.0,0.08
2477,2427,1040183011P,27,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,500.0,0.54,1,1,6,5.76,0.0,0,4,3.0,1.0,2.0,0.08
2478,2428,3040052001B,27,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,500.0,0.52,3,1,6,5.76,0.0,0,11,6.0,5.0,3.0,0.08
2479,2429,9010506A089,27,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,,0.5,3,1,6,5.76,0.0,0,2,2.0,1.0,4.0,0.08
2480,2430,9010508A014,27,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,500.0,0.54,3,1,6,5.76,0.0,0,83,84.0,79.0,27.0,0.08
2481,2431,9010508A042,27,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,300.0,0.53,1,1,6,5.76,0.0,0,5,4.0,0.0,1.0,0.08
2482,2432,9010512A018,27,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,200.0,0.74,3,1,6,5.76,0.0,0,73,62.0,60.0,27.0,0.08
2483,2433,9011906908,27,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,,0.54,3,1,6,5.76,0.0,0,1,0.0,1.0,2.0,0.08
2484,2434,9011906A065,27,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,,0.53,1,1,6,5.76,0.0,0,4,4.0,2.0,4.0,0.08
2485,2435,9014908A008,27,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,800.0,0.52,1,1,6,5.76,0.0,0,7,4.0,3.0,8.0,0.08
2486,2436,9015905A007,27,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,,0.53,3,1,6,5.76,0.0,0,5,3.0,2.0,5.0,0.08
2487,2437,9015906A021,27,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,,0.52,3,1,6,5.76,0.0,0,8,7.0,6.0,6.0,0.08
2488,2438,9015906A022,27,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,,0.51,3,1,6,5.76,0.0,0,10,10.0,8.0,8.0,0.08
2489,2439,9015906A023,27,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,,0.52,3,1,6,5.76,0.0,0,3,3.0,2.0,7.0,0.08
2490,2440,9034114A004,27,355.0,（株）青山製作所,TP-331 ﾊﾝﾖｳ,500.0,0.5,1,1,6,5.76,0.71,1,2,0.0,0.0,,0.08
2491,2441,9034118A024,27,467.0,（株）青山製作所,TP-131 ﾊﾝﾖｳ,200.0,0.52,3,1,6,5.76,2.335,3,4,3.0,3.0,5.0,0.08
2492,2442,9093003179,27,822.0,（株）青山製作所,TP-331 ﾊﾝﾖｳ,500.0,0.5,1,1,6,5.76,1.6440000000000001,2,2,2.0,2.0,5.0,0.08
2493,2443,9155180614,27,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,,0.54,3,1,6,5.76,0.0,0,5,3.0,2.0,4.0,0.08
2494,2444,9155180640,27,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,,0.54,3,1,6,5.76,0.0,0,2,2.0,2.0,6.0,0.08
2495,2445,9161140614,27,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,,0.52,3,1,6,5.76,0.0,0,8,7.0,5.0,4.0,0.08
2496,2446,9167180618,27,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,,0.53,3,1,6,5.76,0.0,0,2,4.0,2.0,6.0,0.08
2497,2447,G1163ECB010,27,669.0,（株）青山製作所,TP-331 ﾊﾝﾖｳ,80.0,0.54,1,1,6,5.76,8.3625,9,11,10.0,8.0,5.0,0.08
2498,2448,G1163ECE010,27,,（株）青山製作所,TP-331 ﾊﾝﾖｳ,100.0,0.53,1,1,6,5.76,0.0,0,23,19.0,19.0,12.0,0.08
2499,2449,35145ECE020,27,467.0,（株）浅賀井製作所,TP-131 ﾊﾝﾖｳ,100.0,0.65,1,1,4,6.88,4.67,5,6,9.0,6.0,7.0,0.13
2500,2450,35174ECB010,27,355.0,（株）浅賀井製作所,TP-332 ﾊﾝﾖｳ,20.0,0.87,1,1,4,6.88,17.75,18,23,27.0,20.0,20.0,0.13
2501,2451,35174ECE010,27,467.0,（株）浅賀井製作所,TP-332 ﾊﾝﾖｳ,40.0,0.87,1,1,4,6.88,11.675,12,15,18.0,12.0,19.0,0.13
2502,2452,35174ECE020,27,467.0,（株）浅賀井製作所,TP-331 ﾊﾝﾖｳ,90.0,0.63,3,1,4,6.88,5.188888888888889,6,7,8.0,6.0,11.0,0.13
2503,2453,35312ECB010,27,355.0,（株）旭工業所,TP-331 ﾊﾝﾖｳ,63.0,0.59,1,1,1,1.9,5.634920634920635,6,5,6.0,6.0,4.0,0.0
2504,2454,01912ECB040,27,822.0,愛産樹脂工業（株）,TP-342 ﾊﾝﾖｳ,50.0,0.25,1,1,1,2.12,16.44,17,18,18.0,17.0,32.0,0.0
2505,2455,019128GA010,27,822.0,石黒ゴム工業（株）,TP-342 ﾊﾝﾖｳ,50.0,1.07,1,1,2,3.64,16.44,17,22,20.0,17.0,42.0,0.29
2506,2456,01912ECB010,27,,石黒ゴム工業（株）,TP-332 ﾊﾝﾖｳ,300.0,0.85,1,1,2,3.64,0.0,0,7,6.0,6.0,14.0,0.29
2507,2457,82821CWA030,27,822.0,石黒ゴム工業（株）,TP-332 ﾊﾝﾖｳ,200.0,0.83,1,1,2,3.64,4.11,5,6,5.0,4.0,12.0,0.29
2508,2458,82821ECB010,27,822.0,石黒ゴム工業（株）,TP-332 ｾﾝﾖｳ,400.0,0.83,1,1,2,3.64,2.055,3,3,2.0,3.0,5.0,0.29
2509,2459,82821ECB020,27,822.0,石黒ゴム工業（株）,TP-131 ﾊﾝﾖｳ,200.0,0.87,1,1,2,3.64,4.11,5,6,10.0,4.0,17.0,0.29
2510,2460,82821ECB040,27,355.0,石黒ゴム工業（株）,TP-342 ｾﾝﾖｳ,100.0,0.83,1,1,2,3.64,3.55,4,5,4.0,4.0,4.0,0.29
2511,2461,82821ECB050,27,822.0,石黒ゴム工業（株）,TP-332 ﾊﾝﾖｳ,100.0,0.83,1,1,2,3.64,8.22,9,11,11.0,8.0,20.0,0.29
2512,2462,82821ECE010,27,467.0,石黒ゴム工業（株）,TP-332 ﾊﾝﾖｳ,50.0,1.07,1,1,2,3.64,9.34,10,10,11.0,10.0,33.0,0.29
2513,2463,82821XAE010,27,822.0,石黒ゴム工業（株）,TP-131 ﾊﾝﾖｳ,100.0,0.87,1,1,2,3.64,8.22,9,11,19.0,9.0,31.0,0.29
2514,2464,82821XAE020,27,355.0,石黒ゴム工業（株）,TP-332 ﾊﾝﾖｳ,400.0,0.81,1,1,2,3.64,0.8875,1,1,1.0,1.0,3.0,0.29
2515,2465,36108ECB010,27,355.0,（株）オーハシテクニカ,TP-331-5 ﾊﾝﾖｳ,150.0,0.64,1,1,1,1.97,2.3666666666666667,3,2,2.0,3.0,2.0,0.0
2516,2466,35501ECB010,27,355.0,大橋鉄工（株）,TP-331 ﾊﾝﾖｳ,100.0,0.6,1,1,1,1.38,3.55,4,4,4.0,4.0,3.0,0.0
2517,2467,9036345A004,27,822.0,岡谷鋼機（株）,ｻﾝﾎﾞｯｸｽ#9T,90.0,0.64,1,1,1,2.29,9.133333333333333,10,8,10.0,10.0,10.0,0.0
2518,2468,35557ECB010,27,355.0,小川工業（株）,TP-131 ﾊﾝﾖｳ,46.0,0.89,1,1,2,4.94,7.717391304347826,8,9,10.0,8.0,14.0,0.05
2519,2469,41310ECB010,27,355.0,（株）オンド,ｻﾝﾎﾞｯｸｽ#24-A,2.0,0.69,2,1,4,4.0,177.5,178,250,174.0,193.0,78.0,0.05
2520,2470,41310ECE010,27,467.0,（株）オンド,ｻﾝﾎﾞｯｸｽ#24-A,2.0,0.7,3,1,4,4.0,233.5,234,319,200.0,238.0,77.0,0.05
2521,2471,1040043104R,27,,（株）ギフ加藤製作所,AW-131 ｾﾝﾖｳ,,0.75,3,1,2,3.8,0.0,0,2,1.0,2.0,4.0,0.12
2522,2472,35556ECB010,27,355.0,（株）ギフ加藤製作所,TP-131 ﾊﾝﾖｳ,100.0,0.75,1,1,2,3.8,3.55,4,4,2.0,4.0,4.0,0.12
2523,2473,9025006A007,27,710.0,（株）ギフ加藤製作所,AW-131 ｾﾝﾖｳ,200.0,0.76,1,1,2,3.8,3.55,4,5,2.0,4.0,2.0,0.12
2524,2474,33490ECB010,27,355.0,マレリ（株）,TP-332 ﾊﾝﾖｳ,4.0,0.82,3,1,2,3.92,88.75,89,105,117.0,91.0,76.0,0.23
2525,2475,33490ECE010,27,467.0,マレリ（株）,TP-332 ﾊﾝﾖｳ,4.0,0.81,3,1,2,3.92,116.75,117,133,130.0,117.0,122.0,0.23
2526,2476,9036628A005,27,355.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,60.0,0.62,1,1,1,1.9,5.916666666666668,6,6,0.0,6.0,1.0,0.0
2527,2477,9036628A006,27,355.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,80.0,0.62,1,1,1,1.9,4.4375,5,5,0.0,5.0,1.0,0.0
2528,2478,9036628A007,27,467.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,72.0,0.57,1,1,1,1.9,6.486111111111112,7,6,0.0,7.0,3.0,0.0
2529,2479,9036628A008,27,467.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,100.0,0.58,1,1,1,1.9,4.67,5,5,0.0,5.0,1.0,0.0
2530,2480,9036630A017,27,822.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,72.0,0.6,1,1,1,1.9,11.416666666666664,12,11,0.0,12.0,4.0,0.0
2531,2481,9036630A018,27,822.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,38.0,0.34,3,1,1,1.9,21.63157894736842,22,22,0.0,22.0,1.0,0.0
2532,2482,9036652A003,27,467.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,60.0,0.57,1,1,1,1.9,7.783333333333332,8,7,0.0,8.0,4.0,0.0
2533,2483,9036652A004,27,467.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,63.0,0.57,1,1,1,1.9,7.412698412698412,8,8,0.0,8.0,3.0,0.0
2534,2484,9036658A001,27,355.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,45.0,0.57,1,1,1,1.9,7.888888888888888,8,8,8.0,7.0,8.0,0.0
2535,2485,9036658A002,27,355.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,36.0,0.59,1,1,1,1.9,9.861111111111109,10,9,0.0,10.0,1.0,0.0
2536,2486,9036659A009,27,822.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,36.0,0.59,1,1,1,1.9,22.83333333333333,23,23,0.0,24.0,5.0,0.0
2537,2487,9036659A010,27,822.0,（株）ジェイテクト,PT- 9 ｾﾝﾖｳ,36.0,0.59,1,1,1,1.9,22.83333333333333,23,23,23.0,24.0,29.0,0.0
2538,2488,35352ECB010,27,355.0,五興商事（株）,TP-331 ﾊﾝﾖｳ,504.0,0.64,1,1,1,1.97,0.7043650793650794,1,1,1.0,0.0,3.0,0.0
