品番,加工図符号,設変符号,品名,ステータス,発注区分,整備室,整備室名,手配区分,工程内外製,工程コード,仕入先名/工場名,発送場所,発送場所名,受給区分,後工程内外製,後工程コード,後工程仕入先名/工場名,受入場所,受入場所名,箱種類,収容数,基準在庫日数,基準在庫枚数,サイクル間隔,サイクル回数,サイクル情報,更新,更新者,最終更新日時,マイナス必要数有無,当月必要数,当月稼働日数,翌月必要数,翌月稼働日数,翌々月必要数,翌々月稼働日数,翌々々月必要数,翌々々月稼働日数,1(金),2(土),3(日),4(月),5(火),6(水),7(木),8(金),9(土),10(日),11(月),12(火),13(水),14(木),15(金),16(土),17(日),18(月),19(火),20(水),21(木),22(金),23(土),24(日),25(月),26(火),27(水),28(木),29(金),30(土),,当月計算数,翌月計算数,翌々月計算数,翌々々月計算数,1(金),2(土),3(日),4(月),5(火),6(水),7(木),8(金),9(土),10(日),11(月),12(火),13(水),14(木),15(金),16(土),17(日),18(月),19(火),20(水),21(木),22(金),23(土),24(日),25(月),26(火),27(水),28(木),29(金),30(土)
34989-ECE020,, A,LABEL,使用中,かんばん,1Y,第１工場,手配,Ｐ,3407,（株）槌屋,01,知立工場,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,500,0.82,1,1,01,2.33,,,,,"4,785",21.0,"5,517",22.0,"6,409",22.0,"6,149",20.0,222,0,0,234,228,235,228,234,0,0,222,246,223,247,222,0,0,229,223,230,229,215,0,0,223,235,209,235,216,0,,"4,785","5,517","6,409","6,149",222,0,0,234,228,235,228,234,0,0,222,246,223,247,222,0,0,229,223,230,229,215,0,0,223,235,209,235,216,0
34989-ECE030,,,LABEL,使用中,かんばん,1Y,第１工場,手配,Ｐ,3407,（株）槌屋,01,知立工場,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,500,0.8,3,1,01,2.33,,,,,"2,581",21.0,"2,396",22.0,"1,929",22.0,"1,051",20.0,121,0,0,132,132,132,138,132,0,0,114,126,114,126,114,0,0,120,126,120,120,102,0,0,126,126,120,126,114,0,,"2,581","2,396","1,929","1,051",121,0,0,132,132,132,138,132,0,0,114,126,114,126,114,0,0,120,126,120,120,102,0,0,126,126,120,126,114,0
34989-ECE040,,,LABEL,使用中,かんばん,1Y,第１工場,手配,Ｐ,3407,（株）槌屋,01,知立工場,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,500,0.82,1,1,01,2.33,,,,,0,21.0,5,22.0,145,22.0,990,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5,145,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90508-27A011,,,"SPRING, TORSION",使用中,かんばん,1Y,第１工場,手配,Ｐ,3836,（株）東郷製作所,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,200,0.78,1,1,08,11.12,,,,,"8,236",21.0,"7,913",22.0,"8,678",22.0,"7,657",20.0,393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0,,"8,236","7,913","8,678","7,657",393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0
90508-27A013,,,"SPRING, TORSION",使用中,かんばん,1Y,第１工場,手配,Ｐ,3836,（株）東郷製作所,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,200,0.78,3,1,08,11.12,,,,,0,21.0,0,22.0,42,22.0,34,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90508-27A014,,,"SPRING, TORSION",使用中,かんばん,1Y,第１工場,手配,Ｐ,3836,（株）東郷製作所,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,200,0.78,3,1,08,11.12,,,,,0,21.0,0,22.0,42,22.0,34,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90524-09A003,,,"SPRING, RETAINER",使用中,かんばん,1Y,第１工場,手配,Ｐ,3836,（株）東郷製作所,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,500,0.78,1,1,08,11.12,,,,,"8,236",21.0,"7,913",22.0,"8,678",22.0,"7,657",20.0,393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0,,"8,236","7,913","8,678","7,657",393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0
90254-05021,, A,"PIN, SLOTTED SPRING",使用中,かんばん,1Y,第１工場,手配,Ｐ,3874,トピー実業（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,"2,000",0.42,0,1,01,1.95,,,,,0,21.0,0,22.0,42,22.0,34,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90331-14006,, A,"PLUG, TIGHT",使用中,かんばん,1Y,第１工場,手配,Ｐ,4125,ナミコー（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,"2,000",0.94,1,1,01,3.25,,,,,"4,785",21.0,"5,517",22.0,"6,409",22.0,"6,149",20.0,222,0,0,234,228,235,228,234,0,0,222,246,223,247,222,0,0,229,223,230,229,215,0,0,223,235,209,235,216,0,,"4,785","5,517","6,409","6,149",222,0,0,234,228,235,228,234,0,0,222,246,223,247,222,0,0,229,223,230,229,215,0,0,223,235,209,235,216,0
2030 044 001J,, E,"SEAL, TYPE T OIL",使用中,かんばん,1Y,第１工場,手配,Ｐ,4241,ＮＯＫ（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,400,0.54,1,1,02,3.52,,,,,"8,236",21.0,"7,913",22.0,"8,720",22.0,"7,691",20.0,393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0,,"8,236","7,913","8,720","7,691",393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0
90301-06A018,,,"RING, O",使用中,かんばん,1Y,第１工場,手配,Ｐ,4241,ＮＯＫ（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,"2,000",0.56,3,1,02,3.52,,,,,"99,964",21.0,"97,247",22.0,"106,234",22.0,"91,943",20.0,"4,699",0,0,"5,017","5,013","5,035","5,013","5,031",0,0,"4,493","5,013","4,497","5,024","4,500",0,0,"4,646","4,642","4,653","4,642","4,340",0,0,"4,660","5,008","4,673","5,015","4,350",0,,"99,964","97,247","106,234","91,943","4,699",0,0,"5,017","5,013","5,035","5,013","5,031",0,0,"4,493","5,013","4,497","5,024","4,500",0,0,"4,646","4,642","4,653","4,642","4,340",0,0,"4,660","5,008","4,673","5,015","4,350",0
90301-11A014,,,"RING, O",使用中,かんばん,1Y,第１工場,手配,Ｐ,4241,ＮＯＫ（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,"1,000",0.56,3,1,02,3.52,,,,,"94,070",21.0,"91,885",22.0,"100,313",22.0,"86,266",20.0,"4,400",0,0,"4,730","4,725","4,730","4,725","4,725",0,0,"4,225","4,725","4,230","4,735","4,230",0,0,"4,390","4,385","4,395","4,385","4,075",0,0,"4,385","4,685","4,390","4,690","4,110",0,,"94,070","91,885","100,313","86,266","4,400",0,0,"4,730","4,725","4,730","4,725","4,725",0,0,"4,225","4,725","4,230","4,735","4,230",0,0,"4,390","4,385","4,395","4,385","4,075",0,0,"4,385","4,685","4,390","4,690","4,110",0
90301-15A011,,,"RING, O",使用中,かんばん,1Y,第１工場,手配,Ｐ,4241,ＮＯＫ（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,"1,000",0.56,1,1,02,3.52,,,,,"21,156",21.0,"20,928",22.0,"22,702",22.0,"19,138",20.0,974,0,0,"1,070","1,068","1,058","1,068","1,056",0,0,948,"1,068",950,"1,070",948,0,0,"1,000",998,"1,000",998,910,0,0,986,"1,034",982,"1,034",936,0,,"21,156","20,928","22,702","19,138",974,0,0,"1,070","1,068","1,058","1,068","1,056",0,0,948,"1,068",950,"1,070",948,0,0,"1,000",998,"1,000",998,910,0,0,986,"1,034",982,"1,034",936,0
90301-17A005,,,"RING, O",使用中,かんばん,1Y,第１工場,手配,Ｐ,4241,ＮＯＫ（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,"1,000",0.8,3,1,02,3.52,,,,,0,21.0,0,22.0,42,22.0,34,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90301-17A010,,,"RING, O",使用中,かんばん,1Y,第１工場,手配,Ｐ,4241,ＮＯＫ（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,"1,000",0.54,3,1,02,3.52,,,,,"27,050",21.0,"26,290",22.0,"28,749",22.0,"24,917",20.0,"1,273",0,0,"1,357","1,356","1,363","1,356","1,362",0,0,"1,216","1,356","1,217","1,359","1,218",0,0,"1,256","1,255","1,258","1,255","1,175",0,0,"1,261","1,357","1,265","1,359","1,176",0,,"27,050","26,290","28,749","24,917","1,273",0,0,"1,357","1,356","1,363","1,356","1,362",0,0,"1,216","1,356","1,217","1,359","1,218",0,0,"1,256","1,255","1,258","1,255","1,175",0,0,"1,261","1,357","1,265","1,359","1,176",0
90301-19A010,,,"RING, O",使用中,かんばん,1Y,第１工場,手配,Ｐ,4241,ＮＯＫ（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,"1,000",0.58,1,1,02,3.52,,,,,"21,156",21.0,"20,928",22.0,"22,786",22.0,"19,206",20.0,974,0,0,"1,070","1,068","1,058","1,068","1,056",0,0,948,"1,068",950,"1,070",948,0,0,"1,000",998,"1,000",998,910,0,0,986,"1,034",982,"1,034",936,0,,"21,156","20,928","22,786","19,206",974,0,0,"1,070","1,068","1,058","1,068","1,056",0,0,948,"1,068",950,"1,070",948,0,0,"1,000",998,"1,000",998,910,0,0,986,"1,034",982,"1,034",936,0
90301-19A011,,,"RING, O",使用中,かんばん,1Y,第１工場,手配,Ｐ,4241,ＮＯＫ（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,200,0.54,1,1,02,3.52,,,,,"16,472",21.0,"15,826",22.0,"17,356",22.0,"15,314",20.0,786,0,0,822,822,834,822,834,0,0,742,822,742,824,744,0,0,756,756,758,756,720,0,0,768,840,774,842,708,0,,"16,472","15,826","17,356","15,314",786,0,0,822,822,834,822,834,0,0,742,822,742,824,744,0,0,756,756,758,756,720,0,0,768,840,774,842,708,0
90301-31A001,, A,"RING, O",使用中,かんばん,1Y,第１工場,手配,Ｐ,4241,ＮＯＫ（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,900,0.8,3,1,02,3.52,,,,,0,21.0,0,22.0,84,22.0,68,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,84,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90311-40A056,,,"SEAL, TYPE T OIL",使用中,かんばん,1Y,第１工場,手配,Ｐ,4241,ＮＯＫ（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,B-24,120,0.8,3,1,02,3.52,,,,,0,21.0,0,22.0,84,22.0,68,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,84,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90311-50A014,,,"SEAL, TYPE T OIL",使用中,かんばん,1Y,第１工場,手配,Ｐ,4241,ＮＯＫ（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,B-24,84,0.54,1,1,02,3.52,,,,,"18,814",21.0,"18,377",22.0,"20,029",22.0,"17,226",20.0,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,937,878,938,822,0,,"18,814","18,377","20,029","17,226",880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,937,878,938,822,0
90311-50A015,,,"SEAL, TYPE T OIL",使用中,かんばん,1Y,第１工場,手配,Ｐ,4241,ＮＯＫ（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,B-24,84,0.53,1,1,02,3.52,,,,,"18,814",21.0,"18,377",22.0,"20,029",22.0,"17,226",20.0,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,937,878,938,822,0,,"18,814","18,377","20,029","17,226",880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,937,878,938,822,0
G1250-ECB010,,,"PIPE ASSY, MOTOR COOLING, NO.1",使用中,かんばん,1Y,第１工場,手配,Ｐ,4267,（株）バルカー,01,豊田営業所,――,Ｍ,01,第１,1Y,安城第１工場,TP-332.5ｾﾝﾖｳ,60,0.87,1,1,02,6.2,,,,,"5,056",21.0,"4,775",22.0,"4,038",22.0,"3,750",20.0,242,0,0,255,255,261,255,261,0,0,218,246,218,246,225,0,0,234,234,234,234,216,0,0,240,264,237,259,222,0,,"5,056","4,775","4,038","3,750",242,0,0,255,255,261,255,261,0,0,218,246,218,246,225,0,0,234,234,234,234,216,0,0,240,264,237,259,222,0
G1250-ECC010,,,"PIPE ASSY, MOTOR COOLING, NO.1",使用中,かんばん,1Y,第１工場,手配,Ｐ,4267,（株）バルカー,01,豊田営業所,――,Ｍ,01,第１,1Y,安城第１工場,TP-332.5ｾﾝﾖｳ,60,0.87,1,1,02,6.2,,,,,"3,180",21.0,"3,138",22.0,"4,640",22.0,"3,907",20.0,151,0,0,156,156,156,156,156,0,0,153,165,153,166,147,0,0,144,144,145,144,144,0,0,144,156,150,162,132,0,,"3,180","3,138","4,640","3,907",151,0,0,156,156,156,156,156,0,0,153,165,153,166,147,0,0,144,144,145,144,144,0,0,144,156,150,162,132,0
G1250-ECE010,,,"PIPE ASSY, MOTOR COOLING, NO.1",使用中,かんばん,1Y,第１工場,手配,Ｐ,4267,（株）バルカー,01,豊田営業所,――,Ｍ,01,第１,1Y,安城第１工場,TP-332.5ｾﾝﾖｳ,60,0.88,1,1,02,6.2,,,,,"10,578",21.0,"10,464",22.0,"11,351",22.0,"9,569",20.0,487,0,0,535,534,529,534,528,0,0,474,534,475,535,474,0,0,500,499,500,499,455,0,0,493,517,491,517,468,0,,"10,578","10,464","11,351","9,569",487,0,0,535,534,529,534,528,0,0,474,534,475,535,474,0,0,500,499,500,499,455,0,0,493,517,491,517,468,0
90363-24A003,,,"BEARING, RADIAL BALL",使用中,かんばん,1Y,第１工場,手配,Ｐ,4287,日本精工（株）,02,三河分室,――,Ｍ,01,第１,1Y,安城第１工場,T-10 ﾊﾝﾖｳ,22,0.74,1,1,08,9,,,,,"8,236",21.0,"7,913",22.0,"8,720",22.0,"7,691",20.0,393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0,,"8,236","7,913","8,720","7,691",393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0
90363-24A004,,,"BEARING, RADIAL BALL",使用中,かんばん,1Y,第１工場,手配,Ｐ,4287,日本精工（株）,02,三河分室,――,Ｍ,01,第１,1Y,安城第１工場,T-10 ﾊﾝﾖｳ,30,0.74,1,1,08,9,,,,,"18,814",21.0,"18,377",22.0,"20,071",22.0,"17,260",20.0,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,937,878,938,822,0,,"18,814","18,377","20,071","17,260",880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,937,878,938,822,0
90363-24A005,,,"BEARING, RADIAL BALL",使用中,かんばん,1Y,第１工場,手配,Ｐ,4287,日本精工（株）,02,三河分室,――,Ｍ,01,第１,1Y,安城第１工場,T-10 ｾﾝﾖｳ,22,0.69,1,1,08,9,,,,,"10,578",21.0,"10,464",22.0,"11,351",22.0,"9,569",20.0,487,0,0,535,534,529,534,528,0,0,474,534,475,535,474,0,0,500,499,500,499,455,0,0,493,517,491,517,468,0,,"10,578","10,464","11,351","9,569",487,0,0,535,534,529,534,528,0,0,474,534,475,535,474,0,0,500,499,500,499,455,0,0,493,517,491,517,468,0
90363-35A018,,,"BEARING, RADIAL BALL",使用中,かんばん,1Y,第１工場,手配,Ｐ,4287,日本精工（株）,02,三河分室,――,Ｍ,01,第１,1Y,安城第１工場,T-10 ﾊﾝﾖｳ,90,0.75,3,1,08,9,,,,,0,21.0,0,22.0,84,22.0,68,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,84,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90363-40085,,,"BEARING, RADIAL BALL",使用中,かんばん,1Y,第１工場,手配,Ｐ,4287,日本精工（株）,02,三河分室,――,Ｍ,01,第１,1Y,安城第１工場,T-10 ｾﾝﾖｳ,80,0.77,3,1,08,9,,,,,0,21.0,0,22.0,0,22.0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90363-40A010,, A,"BEARING, RADIAL BALL",使用中,かんばん,1Y,第１工場,手配,Ｐ,4287,日本精工（株）,02,三河分室,――,Ｍ,01,第１,1Y,安城第１工場,T-10 ｾﾝﾖｳ,80,0.74,3,1,08,9,,,,,"37,628",21.0,"36,754",22.0,"40,058",22.0,"34,452",20.0,"1,760",0,0,"1,892","1,890","1,892","1,890","1,890",0,0,"1,690","1,890","1,692","1,894","1,692",0,0,"1,756","1,754","1,758","1,754","1,630",0,0,"1,754","1,874","1,756","1,876","1,644",0,,"37,628","36,754","40,058","34,452","1,760",0,0,"1,892","1,890","1,892","1,890","1,890",0,0,"1,690","1,890","1,692","1,894","1,692",0,0,"1,756","1,754","1,758","1,754","1,630",0,0,"1,754","1,874","1,756","1,876","1,644",0
35561-ECA020,,,"SHAFT, PARKING LOCK, NO.1",使用中,かんばん,1Y,第１工場,手配,Ｐ,5014,（株）浜名製作所,01,本社工場,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,1.43,0,1,02,4.66,,,,,0,21.0,0,22.0,42,22.0,34,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35165-ECE010,, A,"PLATE, TRANSMISSION CASE",使用中,かんばん,1Y,第１工場,手配,Ｐ,6065,（株）松尾製作所,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,200,0.63,1,1,01,1.21,,,,,"10,578",21.0,"10,464",22.0,"11,351",22.0,"9,569",20.0,487,0,0,535,534,529,534,528,0,0,474,534,475,535,474,0,0,500,499,500,499,455,0,0,493,517,491,517,468,0,,"10,578","10,464","11,351","9,569",487,0,0,535,534,529,534,528,0,0,474,534,475,535,474,0,0,500,499,500,499,455,0,0,493,517,491,517,468,0
35394-50A010,, A,"MAGNET, OIL CLEANER",使用中,かんばん,1Y,第１工場,手配,Ｐ,6095,ミズショー（株）,01,三河支店,――,Ｍ,01,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,"2,000",0.71,3,1,01,1.88,,,,,"37,628",21.0,"36,754",22.0,"40,058",22.0,"34,452",20.0,"1,760",0,0,"1,892","1,890","1,892","1,890","1,890",0,0,"1,690","1,890","1,692","1,894","1,692",0,0,"1,756","1,754","1,758","1,754","1,630",0,0,"1,754","1,874","1,756","1,876","1,644",0,,"37,628","36,754","40,058","34,452","1,760",0,0,"1,892","1,890","1,892","1,890","1,890",0,0,"1,690","1,890","1,692","1,894","1,692",0,0,"1,756","1,754","1,758","1,754","1,630",0,0,"1,754","1,874","1,756","1,876","1,644",0
90250-06027,, A,"PIN, STRAIGHT",使用中,かんばん,1Y,第１工場,手配,Ｐ,6103,（株）水野鉄工所,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,"2,000",0.62,3,1,01,1.81,,,,,"18,814",21.0,"18,377",22.0,"20,071",22.0,"17,260",20.0,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,937,878,938,822,0,,"18,814","18,377","20,071","17,260",880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,937,878,938,822,0
41310-ECA020,, A,"GEAR ASSY, DIFFERENTIAL",使用中,かんばん,1Y,第１工場,手配,Ｐ,6355,武蔵精密工業（株）,01,本社工場,――,Ｍ,01,第１,1Y,安城第１工場,ｻﾝﾎﾞｯｸｽ#24-A,2,0.79,1,1,01,1,,,,,0,21.0,0,22.0,43,22.0,35,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90201-50A002,, A,"WASHER, PLATE",使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.73,1,1,01,0.73,,,,,"8,236",21.0,"7,913",22.0,"8,720",22.0,"7,691",20.0,393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0,,"8,236","7,913","8,720","7,691",393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0
90201-56A001,, A,"WASHER, PLATE",使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.75,1,1,01,0.73,,,,,"8,236",21.0,"7,913",22.0,"8,678",22.0,"7,657",20.0,393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0,,"8,236","7,913","8,678","7,657",393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0
90201-56A002,, A,"WASHER, PLATE",使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.73,1,1,01,0.73,,,,,"10,578",21.0,"10,464",22.0,"11,351",22.0,"9,569",20.0,487,0,0,535,534,529,534,528,0,0,474,534,475,535,474,0,0,500,499,500,499,455,0,0,493,517,491,517,468,0,,"10,578","10,464","11,351","9,569",487,0,0,535,534,529,534,528,0,0,474,534,475,535,474,0,0,500,499,500,499,455,0,0,493,517,491,517,468,0
90564-39A001,,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,01,0.73,,,,,0,21.0,0,22.0,0,22.0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90564-39A002,,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,01,0.73,,,,,0,21.0,0,22.0,0,22.0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90564-39A003,,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,01,0.73,,,,,0,21.0,0,22.0,0,22.0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90564-39A004,,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,01,0.73,,,,,"1,510",21.0,"1,486",22.0,"1,612",22.0,"1,359",20.0,70,0,0,76,76,76,76,75,0,0,68,76,68,76,68,0,0,71,71,71,71,65,0,0,71,74,70,74,67,0,,"1,502","1,485","1,611","1,358",69,0,0,75,75,75,75,74,0,0,67,75,67,75,67,0,0,71,70,71,70,64,0,0,70,73,69,73,66,0
90564-39A005,,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,01,0.73,,,,,"6,630",21.0,"6,551",22.0,"7,106",22.0,"5,991",20.0,305,0,0,335,335,332,335,331,0,0,297,335,298,335,297,0,0,313,313,313,313,285,0,0,309,324,308,324,293,0,,"6,621","6,550","7,105","5,990",304,0,0,334,334,331,334,330,0,0,296,334,297,334,296,0,0,313,312,313,312,284,0,0,308,323,307,323,292,0
