,品番,年,週番号,在庫数（箱）,入庫数（箱）,出庫数（箱）,仕入先名,日量数（箱数）,発注～印刷LT,発注～検収LT,発注～順立装置入庫LT,発注～順立装置出庫LT,発注～回収LT,基準在庫日数,基準在庫日数（基準在庫枚数込み）,基準在庫枚数,箱種類,納入回数（間隔）,納入回数（回数）,納入回数（遅れ）,収容数,納入かんばん数,合計日量数（箱数）,印刷検収LT,検収入庫LT,入庫出庫LT,出庫回収LT,社内LT（検収～回収LT）,不等ピッチ係数,社内LT/設計値LT,社内LT/設計値LT（基準在庫枚数込み）,設計値MIN,順立装置在庫量/設計値MIN,順立装置在庫量/設計値MAX,時間稼働率,加工数,使用工程,回収かんばん数,先週からの順立装置在庫量増加率,先週からの社内LT増加率,先週からの回収かんばん増加率,納入数/日量数（箱数）,入庫数/納入数（箱数）,出庫数/入庫数（箱数）,回収数/出庫数（箱数）,回収数/納入数（箱数）,出庫数/納入数（箱数）,便Ave,年＆週番号
1380,3548255A010    ,2023,34,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0,0.0,0.0,,,,,,,,2023-34
1381,3548255A010    ,2023,35,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0,0.0,0.0,,,,,,,,2023-35
1382,3548255A010    ,2023,36,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.0,0.0,-0.11111111111111116,,,,,,,,2023-36
1383,3548255A010    ,2023,37,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0,0.0,0.125,,,,,,,,2023-37
1384,3548255A010    ,2023,38,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.0,0.0,-0.11111111111111116,,,,,,,,2023-38
1385,3548255A010    ,2023,39,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.0,0.0,0.0,,,,,,,,2023-39
1386,3548255A010    ,2023,40,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0,0.0,0.125,,,,,,,,2023-40
1387,3548255A010    ,2023,41,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.0,0.0,-0.11111111111111116,,,,,,,,2023-41
1388,3548255A010    ,2023,42,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.0,0.0,0.0,,,,,,,,2023-42
1389,3548255A010    ,2023,43,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.0,0.0,0.0,,,,,,,,2023-43
1390,3548255A010    ,2023,44,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.0,0.0,0.0,,,,,,,,2023-44
1391,3548255A010    ,2023,45,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0,0.0,0.125,,,,,,,,2023-45
1392,3548255A010    ,2023,46,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.0,0.0,-0.2222222222222222,,,,,,,,2023-46
1393,3548255A010    ,2023,47,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.0,0.0,0.1428571428571428,,,,,,,,2023-47
27,3548255A010    ,2023,48,2.0,2.0,2.0,サトープレス工業（株）,1.37,0.12,1.94,2.125,7.005,8.575,0.61,1.3490072669047912,1.0,サトープレス工業（株）,1.0,1.0,1.78,300.0,2.0,1.37,1.82,0.18500000000000005,4.88,1.5699999999999994,6.635,0.0,10.877049180327866,4.9184316221094715,0.3808600000000001,5.2512734338076985,1.0992876615952858,94.615,369.5,4.TA・カバー・メイン,8,0.0,0.0,0.0,1.4598540145985401,1.0,1.0,4.0,4.0,1.0,1.37,2023-48
147,3548255A010    ,2023,49,1.0,5.0,5.0,サトープレス工業（株）,1.39,0.12,1.95,2.1,2.92,6.11,0.61,1.3490072669047912,1.0,サトープレス工業（株）,1.0,1.0,1.78,300.0,5.0,5.586666666666668,1.83,0.15000000000000013,0.8199999999999998,3.1900000000000004,4.16,0.0,6.819672131147541,3.0837491406142283,0.38642,2.587857771336888,0.5417352864696195,98.915,386.0,4.TA・カバー・メイン,7,-0.5,-0.3730218538055764,-0.125,0.8949880668257755,1.0,1.0,1.4,1.4,1.0,1.39,2023-49
269,3548255A010    ,2023,50,1.0,8.0,4.0,サトープレス工業（株）,1.3,0.12,1.935,2.21,4.895,6.645,0.61,1.3490072669047912,1.0,サトープレス工業（株）,1.0,1.0,1.78,300.0,8.0,6.536666666666667,1.815,0.2749999999999999,2.685,1.75,4.709999999999999,0.0,7.721311475409834,3.4914563587242826,0.3614000000000001,2.7670171555063643,0.5792400370713624,99.77,390.0,4.TA・カバー・メイン,7,0.0,0.1322115384615381,0.0,1.223865374808771,1.0,0.5,1.75,0.875,0.5,1.3,2023-50
392,3548255A010    ,2023,51,2.0,7.0,6.0,サトープレス工業（株）,1.3333333333333337,0.11,1.94,2.21,4.355,7.0600000000000005,0.61,1.3490072669047912,1.0,サトープレス工業（株）,1.0,1.0,1.78,300.0,6.0,6.763333333333334,1.83,0.27,2.1450000000000005,2.705,5.120000000000001,0.0,8.393442622950822,3.795383557679052,0.3706666666666668,5.3956834532374085,1.1295180722891565,100.0,371.5,4.TA・カバー・メイン,6,1.0,0.08704883227176263,-0.1428571428571429,0.8871365204534253,1.1666666666666667,0.8571428571428571,1.0,1.0,1.0,1.3333333333333337,2023-51
1394,3548255A010    ,2023,52,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,-0.5,,,,,,,,2023-52
1418,35482TFA010    ,2024,2,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,,,,,,,,2024-2
1419,35482TFA010    ,2024,3,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,-0.5,,,,,,,,2024-3
1399,35482TFA010    ,2023,34,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,1.0,,,,,,,,2023-34
1400,35482TFA010    ,2023,35,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,,,,,,,,2023-35
1401,35482TFA010    ,2023,36,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,,,,,,,,2023-36
1402,35482TFA010    ,2023,37,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,,,,,,,,2023-37
1403,35482TFA010    ,2023,38,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,,,,,,,,2023-38
1404,35482TFA010    ,2023,39,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,,,,,,,,2023-39
1405,35482TFA010    ,2023,40,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,,,,,,,,2023-40
1406,35482TFA010    ,2023,41,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,,,,,,,,2023-41
1407,35482TFA010    ,2023,42,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,-0.5,,,,,,,,2023-42
1408,35482TFA010    ,2023,43,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,1.0,,,,,,,,2023-43
1409,35482TFA010    ,2023,44,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,,,,,,,,2023-44
1410,35482TFA010    ,2023,45,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,,,,,,,,2023-45
1411,35482TFA010    ,2023,46,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,,,,,,,,2023-46
1412,35482TFA010    ,2023,47,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,,,,,,,,2023-47
1413,35482TFA010    ,2023,48,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,-0.5,,,,,,,,2023-48
1414,35482TFA010    ,2023,49,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,1.0,,,,,,,,2023-49
1415,35482TFA010    ,2023,50,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,,,,,,,,2023-50
1416,35482TFA010    ,2023,51,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,-0.5,,,,,,,,2023-51
1417,35482TFA010    ,2023,52,,,,サトープレス工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,,,,,,,2023-52
1439,35501ECB010    ,2024,2,,,,大橋鉄工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.0,0.0,0.0,,,,,,,,2024-2
1440,35501ECB010    ,2024,3,,,,大橋鉄工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,-0.7272727272727273,,,,,,,,2024-3
1441,35501ECB010    ,2024,4,,,,大橋鉄工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,0.6666666666666667,,,,,,,,2024-4
1422,35501ECB010    ,2023,31,,,,大橋鉄工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0.0,0.0,0.3999999999999999,,,,,,,,2023-31
1423,35501ECB010    ,2023,32,,,,大橋鉄工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.0,0.0,-0.04761904761904767,,,,,,,,2023-32
1424,35501ECB010    ,2023,34,,,,大橋鉄工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.0,0.0,0.0,,,,,,,,2023-34
1425,35501ECB010    ,2023,35,,,,大橋鉄工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0.0,0.0,-0.050000000000000044,,,,,,,,2023-35
1426,35501ECB010    ,2023,36,,,,大橋鉄工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.0,0.0,0.05263157894736836,,,,,,,,2023-36
1427,35501ECB010    ,2023,37,,,,大橋鉄工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.0,0.0,0.0,,,,,,,,2023-37
1428,35501ECB010    ,2023,38,,,,大橋鉄工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0.0,0.0,-0.050000000000000044,,,,,,,,2023-38
1429,35501ECB010    ,2023,39,,,,大橋鉄工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.0,0.0,0.05263157894736836,,,,,,,,2023-39
1430,35501ECB010    ,2023,40,,,,大橋鉄工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0.0,0.0,-0.09999999999999998,,,,,,,,2023-40
1431,35501ECB010    ,2023,41,,,,大橋鉄工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0.0,0.0,0.0,,,,,,,,2023-41
1432,35501ECB010    ,2023,42,,,,大橋鉄工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0.0,0.0,0.0,,,,,,,,2023-42
1433,35501ECB010    ,2023,43,,,,大橋鉄工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0.0,0.0,0.0,,,,,,,,2023-43
1434,35501ECB010    ,2023,44,,,,大橋鉄工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.0,0.0,0.11111111111111116,,,,,,,,2023-44
1435,35501ECB010    ,2023,45,,,,大橋鉄工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0.0,0.0,-0.050000000000000044,,,,,,,,2023-45
1436,35501ECB010    ,2023,46,,,,大橋鉄工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0.0,0.0,0.0,,,,,,,,2023-46
1437,35501ECB010    ,2023,47,,,,大橋鉄工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.0,0.0,0.05263157894736836,,,,,,,,2023-47
28,35501ECB010    ,2023,48,6.0,8.0,5.0,大橋鉄工（株）,3.37,0.12,1.45,1.72,5.495,5.72,0.64,0.9302336380786532,1.0,大橋鉄工（株）,1.0,1.0,1.38,100.0,4.0,3.37,1.33,0.27,3.775,0.22499999999999964,4.27,0.0,6.671874999999999,4.590244671026358,0.80206,7.480737101962447,1.3823101166669738,94.615,369.5,4.TA・カバー・メイン,15,0.0,0.0,-0.25,1.1869436201780414,2.0,0.625,3.0,3.75,1.25,3.37,2023-48
148,35501ECB010    ,2023,49,5.0,18.0,18.0,大橋鉄工（株）,3.25,0.115,1.455,1.75,4.305,4.445,0.64,0.9302336380786532,1.0,大橋鉄工（株）,1.0,1.0,1.38,100.0,14.0,13.06,1.34,0.29499999999999993,2.555,0.14000000000000054,2.99,0.0,4.671875,3.2142462684704483,0.7735,6.464124111182934,1.1944577161968466,98.915,386.0,4.TA・カバー・メイン,18,-0.16666666666666663,-0.29976580796252916,0.19999999999999996,1.0719754977029097,1.2857142857142858,1.0,1.0,1.2857142857142858,1.2857142857142858,3.25,2023-49
270,35501ECB010    ,2023,50,4.0,15.0,17.0,大橋鉄工（株）,3.56,0.13,1.46,1.75,4.81,4.93,0.64,0.9302336380786532,1.0,大橋鉄工（株）,1.0,1.0,1.38,100.0,17.0,17.77,1.33,0.29000000000000004,3.06,0.1200000000000001,3.47,0.0,5.421874999999999,3.7302456694289137,0.8472799999999999,4.7209895194032665,0.8723567590201688,99.77,390.0,4.TA・カバー・メイン,18,-0.19999999999999996,0.16053511705685608,0.0,0.9566685424873382,0.8823529411764706,1.1333333333333333,1.0588235294117647,1.0588235294117647,1.0,3.56,2023-50
393,35501ECB010    ,2023,51,5.0,19.0,17.0,大橋鉄工（株）,3.44,0.12,1.46,1.7,5.05,5.29,0.64,0.9302336380786532,1.0,大橋鉄工（株）,1.0,1.0,1.38,100.0,17.0,17.130000000000006,1.34,0.24,3.35,0.2400000000000002,3.83,0.0,5.984375,4.117245220147764,0.8187199999999999,6.107094000390855,1.1284847609417883,100.0,371.5,4.TA・カバー・メイン,15,0.25,0.10374639769452454,-0.16666666666666663,0.9924109748978397,1.1176470588235294,0.8947368421052632,0.8823529411764706,0.8823529411764706,1.0,3.44,2023-51
1438,35501ECB010    ,2023,52,,,,大橋鉄工（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.0,0.0,-0.33333333333333337,,,,,,,,2023-52
1461,35505ECB010    ,2024,2,,,,中庸スプリング（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,0.0,0.0,0.0,,,,,,,,2024-2
1462,35505ECB010    ,2024,3,,,,中庸スプリング（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,0.0,0.0,0.023809523809523725,,,,,,,,2024-3
1463,35505ECB010    ,2024,4,,,,中庸スプリング（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0.0,0.0,-0.2790697674418605,,,,,,,,2024-4
1444,35505ECB010    ,2023,31,,,,中庸スプリング（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,0.0,0.0,0.0,,,,,,,,2023-31
1445,35505ECB010    ,2023,32,,,,中庸スプリング（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,0.0,0.0,0.0117647058823529,,,,,,,,2023-32
1446,35505ECB010    ,2023,34,,,,中庸スプリング（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,0.0,0.0,-0.03488372093023251,,,,,,,,2023-34
1447,35505ECB010    ,2023,35,,,,中庸スプリング（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,0.0,0.0,-0.07228915662650603,,,,,,,,2023-35
1448,35505ECB010    ,2023,36,,,,中庸スプリング（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,0.0,0.0,0.11688311688311681,,,,,,,,2023-36
1449,35505ECB010    ,2023,37,,,,中庸スプリング（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,0.0,0.0,-0.046511627906976716,,,,,,,,2023-37
1450,35505ECB010    ,2023,38,,,,中庸スプリング（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,0.0,0.0,-0.04878048780487809,,,,,,,,2023-38
1451,35505ECB010    ,2023,39,,,,中庸スプリング（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,0.0,0.0,0.0641025641025641,,,,,,,,2023-39
1452,35505ECB010    ,2023,40,,,,中庸スプリング（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,0.0,0.0,-0.09638554216867468,,,,,,,,2023-40
1453,35505ECB010    ,2023,41,,,,中庸スプリング（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,0.0,0.0,-0.026666666666666616,,,,,,,,2023-41
1454,35505ECB010    ,2023,42,,,,中庸スプリング（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,0.0,0.0,0.0,,,,,,,,2023-42
1455,35505ECB010    ,2023,43,,,,中庸スプリング（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,0.0,0.0,0.0547945205479452,,,,,,,,2023-43
1456,35505ECB010    ,2023,44,,,,中庸スプリング（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,0.0,0.0,0.10389610389610393,,,,,,,,2023-44
1457,35505ECB010    ,2023,45,,,,中庸スプリング（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,0.0,0.0,-0.08235294117647063,,,,,,,,2023-45
1458,35505ECB010    ,2023,46,,,,中庸スプリング（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,0.0,0.0,-0.012820512820512775,,,,,,,,2023-46
1459,35505ECB010    ,2023,47,,,,中庸スプリング（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,0.0,0.0,0.09090909090909083,,,,,,,,2023-47
29,35505ECB010    ,2023,48,9.0,23.0,20.0,中庸スプリング（株）,14.041666666666664,0.24,1.3050000000000002,1.4700000000000002,4.04,4.375,0.85,0.9196560731388768,1.0,中庸スプリング（株）,1.0,2.0,2.34,24.0,16.0,14.041666666666664,1.0650000000000002,0.16500000000000006,2.57,0.335,3.07,0.1,3.611764705882353,3.3382044545433027,2.344958333333333,3.8380212868032486,0.8939324336068935,94.615,369.5,4.TA・カバー・メイン,66,0.0,0.0,-0.2142857142857143,1.1394658753709201,1.4375,0.8695652173913043,3.3,4.125,1.25,7.020833333333332,2023-48
149,35505ECB010    ,2023,49,11.0,72.0,70.0,中庸スプリング（株）,13.583333333333336,0.33,1.33,1.6,2.54,2.925,0.85,0.9196560731388768,1.0,中庸スプリング（株）,1.0,2.0,2.34,24.0,58.0,54.41666666666667,1.0,0.27,0.94,0.3849999999999998,1.5949999999999998,0.1,1.876470588235294,1.7343440081422044,2.268416666666667,4.849197310899672,1.129450419693508,98.915,386.0,4.TA・カバー・メイン,67,0.22222222222222232,-0.480456026058632,0.015151515151515138,1.0658499234303216,1.2413793103448276,0.9722222222222222,0.9571428571428572,1.1551724137931034,1.206896551724138,6.791666666666668,2023-49
271,35505ECB010    ,2023,50,10.0,69.0,71.0,中庸スプリング（株）,14.833333333333336,0.32,1.35,1.64,2.88,3.09,0.85,0.9196560731388768,1.0,中庸スプリング（株）,1.0,2.0,2.34,24.0,73.0,74.04166666666666,1.03,0.2899999999999998,1.24,0.21,1.7399999999999998,0.1,2.047058823529412,1.8920116452460407,2.4771666666666667,4.036870080064589,0.9402472850359642,99.77,390.0,4.TA・カバー・メイン,76,-0.09090909090909094,0.09090909090909083,0.13432835820895517,0.9859313449634216,0.9452054794520548,1.0289855072463767,1.0704225352112675,1.0410958904109588,0.9726027397260274,7.416666666666668,2023-50
394,35505ECB010    ,2023,51,12.0,69.0,64.0,中庸スプリング（株）,14.333333333333336,0.33,1.34,1.62,3.62,3.885,0.85,0.9196560731388768,1.0,中庸スプリング（株）,1.0,2.0,2.34,24.0,74.0,71.375,1.01,0.28,2.0,0.2649999999999997,2.545,0.1,2.9941176470588236,2.7673388719259626,2.393666666666668,5.013229355243001,1.167655930719081,100.0,371.5,4.TA・カバー・メイン,65,0.19999999999999996,0.4626436781609198,-0.14473684210526316,1.0367775831873904,0.9324324324324325,0.927536231884058,1.015625,0.8783783783783784,0.8648648648648649,7.166666666666668,2023-51
1460,35505ECB010    ,2023,52,,,,中庸スプリング（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,0.0,0.0,-0.36923076923076925,,,,,,,,2023-52
1483,35556ECB010    ,2024,2,,,,（株）ギフ加藤製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,,,,,,,,2024-2
1484,35556ECB010    ,2024,3,,,,（株）ギフ加藤製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,,,,,,,,2024-3
1485,35556ECB010    ,2024,4,,,,（株）ギフ加藤製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,0.5,,,,,,,,2024-4
1466,35556ECB010    ,2023,31,,,,（株）ギフ加藤製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0.0,0.0,0.9090909090909092,,,,,,,,2023-31
1467,35556ECB010    ,2023,32,,,,（株）ギフ加藤製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.0,0.0,-0.04761904761904767,,,,,,,,2023-32
1468,35556ECB010    ,2023,34,,,,（株）ギフ加藤製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.0,0.0,0.0,,,,,,,,2023-34
1469,35556ECB010    ,2023,35,,,,（株）ギフ加藤製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0.0,0.0,-0.050000000000000044,,,,,,,,2023-35
1470,35556ECB010    ,2023,36,,,,（株）ギフ加藤製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0.0,0.0,0.10526315789473695,,,,,,,,2023-36
1471,35556ECB010    ,2023,37,,,,（株）ギフ加藤製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0.0,0.0,-0.09523809523809523,,,,,,,,2023-37
1472,35556ECB010    ,2023,38,,,,（株）ギフ加藤製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0.0,0.0,0.0,,,,,,,,2023-38
1473,35556ECB010    ,2023,39,,,,（株）ギフ加藤製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.0,0.0,0.05263157894736836,,,,,,,,2023-39
1474,35556ECB010    ,2023,40,,,,（株）ギフ加藤製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0.0,0.0,-0.050000000000000044,,,,,,,,2023-40
1475,35556ECB010    ,2023,41,,,,（株）ギフ加藤製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.0,0.0,-0.10526315789473684,,,,,,,,2023-41
1476,35556ECB010    ,2023,42,,,,（株）ギフ加藤製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0.0,0.0,0.05882352941176472,,,,,,,,2023-42
1477,35556ECB010    ,2023,43,,,,（株）ギフ加藤製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0.0,0.0,0.0,,,,,,,,2023-43
1478,35556ECB010    ,2023,44,,,,（株）ギフ加藤製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.0,0.0,0.11111111111111116,,,,,,,,2023-44
1479,35556ECB010    ,2023,45,,,,（株）ギフ加藤製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0.0,0.0,-0.050000000000000044,,,,,,,,2023-45
1480,35556ECB010    ,2023,46,,,,（株）ギフ加藤製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0.0,0.0,0.0,,,,,,,,2023-46
1481,35556ECB010    ,2023,47,,,,（株）ギフ加藤製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.0,0.0,0.05263157894736836,,,,,,,,2023-47
30,35556ECB010    ,2023,48,4.0,5.0,5.0,（株）ギフ加藤製作所,3.37,0.185,2.02,2.4450000000000003,2.805,2.87,0.79,1.0802336380786532,1.0,（株）ギフ加藤製作所,1.0,2.0,3.8,100.0,4.0,3.37,1.835,0.42500000000000027,0.35999999999999943,0.06500000000000039,0.8500000000000001,0.12,1.0759493670886076,0.7868668129163651,0.8088,4.9455984174085055,1.5024602787063817,94.615,369.5,4.TA・カバー・メイン,16,0.0,0.0,-0.19999999999999996,1.1869436201780414,1.25,1.0,3.2,4.0,1.25,1.685,2023-48
150,35556ECB010    ,2023,49,4.0,16.0,16.0,（株）ギフ加藤製作所,3.26,0.14,2.03,2.5,4.9,5.0950000000000015,0.79,1.0802336380786532,1.0,（株）ギフ加藤製作所,1.0,2.0,3.8,100.0,14.0,16.36,1.89,0.4700000000000002,2.4000000000000004,0.19500000000000028,3.0650000000000013,0.12,3.879746835443038,2.8373491548101875,0.7824,5.112474437627811,1.5531567911780697,98.915,386.0,4.TA・カバー・メイン,16,0.0,2.6058823529411774,0.0,0.8557457212713937,1.1428571428571428,1.0,1.0,1.1428571428571428,1.1428571428571428,1.63,2023-49
272,35556ECB010    ,2023,50,3.0,17.0,18.0,（株）ギフ加藤製作所,3.56,0.15,2.07,2.46,3.98,4.96,0.79,1.0802336380786532,1.0,（株）ギフ加藤製作所,1.0,2.0,3.8,100.0,15.0,17.77,1.92,0.3900000000000001,1.52,0.98,2.89,0.12,3.6582278481012658,2.675347163915641,0.8544,3.5112359550561805,1.0667045939411175,99.77,390.0,4.TA・カバー・メイン,18,-0.25,-0.05709624796084867,0.125,0.8441193021947102,1.1333333333333333,1.0588235294117647,1.0,1.2,1.2,1.78,2023-50
395,35556ECB010    ,2023,51,3.0,18.0,15.0,（株）ギフ加藤製作所,3.37,0.195,2.045,3.3,4.79,5.425,0.79,1.0802336380786532,1.0,（株）ギフ加藤製作所,1.0,2.0,3.8,100.0,16.0,17.130000000000006,1.85,1.255,1.4900000000000002,0.6349999999999998,3.38,0.12,4.278481012658228,3.1289527384203684,0.8088,3.70919881305638,1.1268452090297862,100.0,371.5,4.TA・カバー・メイン,15,0.0,0.16955017301038056,-0.16666666666666663,0.9340338587273785,1.125,0.8333333333333334,1.0,0.9375,0.9375,1.685,2023-51
1482,35556ECB010    ,2023,52,,,,（株）ギフ加藤製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0,0.0,-0.4,,,,,,,,2023-52
1505,35557ECB010    ,2024,2,,,,小川工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0,0.0,0.0,,,,,,,,2024-2
1506,35557ECB010    ,2024,3,,,,小川工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,0.0,-0.6666666666666667,,,,,,,,2024-3
