,品番,年,週番号,在庫数（箱）,入庫数（箱）,出庫数（箱）,仕入先名,日量数（箱数）,発注～印刷LT,発注～検収LT,発注～順立装置入庫LT,発注～順立装置出庫LT,発注～回収LT,基準在庫日数,基準在庫日数（基準在庫枚数込み）,基準在庫枚数,箱種類,納入回数（間隔）,納入回数（回数）,納入回数（遅れ）,収容数,納入かんばん数,合計日量数（箱数）,印刷検収LT,検収入庫LT,入庫出庫LT,出庫回収LT,社内LT（検収～回収LT）,不等ピッチ係数,社内LT/設計値LT,社内LT/設計値LT（基準在庫枚数込み）,設計値MIN,順立装置在庫量/設計値MIN,順立装置在庫量/設計値MAX
266,9014908A008    ,2023,51,2.0,12.0,12.0,（株）青山製作所,2.80125,0.32,1.26,1.625,3.775,4.609999999999999,1.02,1.3753186764379302,1.0,（株）青山製作所,1.0,6.0,5.76,800,14,14.032499999999999,0.94,0.365,2.15,0.8349999999999995,3.3499999999999996,0.08,3.2843137254901955,2.4357991041585256,0.31560750000000004,6.336985020951656,2.1679159282203035
267,9015905A007    ,2023,48,3.0,3.0,4.0,（株）青山製作所,2.244,0.33999999999999997,1.2349999999999999,1.535,5.575,6.619999999999999,1.03,2.362533813045506,3.0,（株）青山製作所,1.0,6.0,5.76,2000,2,2.244,0.8949999999999999,0.30000000000000004,4.04,1.044999999999999,5.385,0.08,5.2281553398058245,2.2793324566467383,0.25282400000000005,11.865962092206434,4.059408084175885
268,9015905A007    ,2023,49,3.0,11.0,11.0,（株）青山製作所,2.238,0.305,1.225,1.54,3.52,5.279999999999999,1.03,2.362533813045506,3.0,（株）青山製作所,1.0,6.0,5.76,2000,10,11.196,0.9200000000000002,0.31499999999999995,1.98,1.7599999999999993,4.055,0.08,3.936893203883495,1.7163775509196888,0.252148,11.897774323016641,4.070291215768851
269,9015905A007    ,2023,50,3.0,10.0,10.0,（株）青山製作所,2.241,0.31,1.26,1.58,4.67,5.66,1.03,2.362533813045506,3.0,（株）青山製作所,1.0,6.0,5.76,2000,11,11.211,0.95,0.32000000000000006,3.09,0.9900000000000002,4.4,0.08,4.271844660194175,1.8624072069165554,0.252486,11.881846914284356,4.06484236541307
270,9015905A007    ,2023,51,4.0,10.0,10.0,（株）青山製作所,2.241,0.32,1.25,1.645,4.4399999999999995,5.965,1.03,2.362533813045506,3.0,（株）青山製作所,1.0,6.0,5.76,2000,10,11.226,0.9299999999999999,0.395,2.7949999999999995,1.5250000000000004,4.715,0.08,4.577669902912621,1.9957386319571722,0.252486,15.842462552379143,5.4197898205507595
271,9015906A021    ,2023,48,6.0,9.0,7.0,（株）青山製作所,5.2675,0.31,1.21,1.46,4.165,4.4350000000000005,1.02,1.587094350322535,3.0,（株）青山製作所,1.0,6.0,5.76,1200,6,5.2675,0.8999999999999999,0.25,2.705,0.27000000000000046,3.2250000000000005,0.08,3.1617647058823533,2.0320152984884636,0.5934716666666667,10.11000244325059,3.458685046375202
272,9015906A021    ,2023,49,4.0,25.0,27.0,（株）青山製作所,5.25,0.32,1.22,1.53,2.85,3.3,1.02,1.587094350322535,3.0,（株）青山製作所,1.0,6.0,5.76,1200,23,26.243333333333332,0.8999999999999999,0.31000000000000005,1.32,0.44999999999999973,2.08,0.08,2.0392156862745097,1.310571107242172,0.5915,6.762468300929839,2.313475997686524
273,9015906A021    ,2023,50,4.0,23.0,24.0,（株）青山製作所,5.276666666666666,0.31,1.23,1.53,2.73,3.0,1.02,1.587094350322535,3.0,（株）青山製作所,1.0,6.0,5.76,1200,27,26.394166666666663,0.9199999999999999,0.30000000000000004,1.2,0.27,1.77,0.08,1.7352941176470589,1.1152456056820403,0.5945044444444444,6.728292845208148,2.3017843944133136
274,9015906A021    ,2023,51,6.0,24.0,23.0,（株）青山製作所,5.26,0.32,1.25,1.59,4.06,4.16,1.02,1.587094350322535,3.0,（株）青山製作所,1.0,6.0,5.76,1200,25,26.374166666666667,0.9299999999999999,0.3400000000000001,2.4699999999999998,0.10000000000000053,2.91,0.08,2.8529411764705883,1.8335393856128461,0.5926266666666667,10.124417845973856,3.463616631517372
275,9015906A022    ,2023,48,3.0,12.0,10.0,（株）青山製作所,7.48,0.31,1.21,1.43,1.79,3.89,1.01,1.4097335109926716,3.0,（株）青山製作所,1.0,6.0,5.76,1500,7,7.48,0.8999999999999999,0.21999999999999997,0.3600000000000001,2.1,2.68,0.08,2.6534653465346536,1.90106852047013,0.8427466666666666,3.559788627661931,1.2178224252527658
276,9015906A022    ,2023,49,2.0,37.0,36.0,（株）青山製作所,7.46,0.32,1.25,1.53,1.87,2.88,1.01,1.4097335109926716,3.0,（株）青山製作所,1.0,6.0,5.76,1500,35,37.32,0.9299999999999999,0.28,0.3400000000000001,1.0099999999999998,1.63,0.08,1.6138613861386137,1.156246898644146,0.8404933333333334,2.3795548646033278,0.8140582431537701
277,9015906A022    ,2023,50,2.0,30.0,23.0,（株）青山製作所,7.47,0.32,1.26,1.57,1.775,2.895,1.01,1.4097335109926716,3.0,（株）青山製作所,1.0,6.0,5.76,1500,34,37.379999999999995,0.94,0.31000000000000005,0.20499999999999985,1.12,1.635,0.08,1.618811881188119,1.159793668271889,0.84162,2.376369382856871,0.8129684730826139
278,9015906A022    ,2023,51,4.0,35.0,34.0,（株）青山製作所,7.47,0.32,1.25,1.59,2.85,4.01,1.01,1.4097335109926716,3.0,（株）青山製作所,1.0,6.0,5.76,1500,38,37.42,0.9299999999999999,0.3400000000000001,1.26,1.1599999999999997,2.76,0.08,2.7326732673267324,1.9578168345140143,0.84162,4.752738765713742,1.6259369461652278
279,9015906A023    ,2023,48,4.0,3.0,2.0,（株）青山製作所,1.726153846153846,0.3,1.185,1.42,5.300000000000001,5.85,1.02,2.752293956959158,3.0,（株）青山製作所,1.0,6.0,5.76,1300,2,1.726153846153846,0.885,0.23499999999999988,3.880000000000001,0.5499999999999989,4.664999999999999,0.08,4.573529411764705,1.694949766613619,0.19448,20.567667626491158,7.036307345904871
280,9015906A023    ,2023,49,3.0,9.0,9.0,（株）青山製作所,1.7215384615384617,0.35,1.26,1.43,2.84,5.24,1.02,2.752293956959158,3.0,（株）青山製作所,1.0,6.0,5.76,1300,7,8.612307692307693,0.91,0.16999999999999993,1.41,2.4000000000000004,3.9800000000000004,0.08,3.901960784313726,1.446066467550312,0.19396000000000002,15.467106619921632,5.291378580499506
281,9015906A023    ,2023,50,3.0,8.0,8.0,（株）青山製作所,1.7238461538461538,0.32,1.2149999999999999,1.455,3.9899999999999998,5.675,1.02,2.752293956959158,3.0,（株）青山製作所,1.0,6.0,5.76,1300,8,8.623846153846154,0.8949999999999998,0.2400000000000002,2.5349999999999997,1.685,4.46,0.08,4.372549019607843,1.6204664435362792,0.19422,15.446400988569662,5.28429507503699
282,9015906A023    ,2023,51,4.0,8.0,8.0,（株）青山製作所,1.7226923076923077,0.315,1.23,1.545,3.235,5.115,1.02,2.752293956959158,3.0,（株）青山製作所,1.0,6.0,5.76,1300,6,6.911538461538462,0.915,0.31499999999999995,1.69,1.8800000000000003,3.8850000000000002,0.08,3.808823529411765,1.4115498056364226,0.19409,20.608995826678346,7.050445940705749
283,9020150A002    ,2023,48,7.0,7.0,5.0,（株）ムロコーポレーション,3.37,0.1,0.86,1.14,3.12,4.665,0.73,1.0202336380786532,1.0,（株）ムロコーポレーション,1.0,1.0,0.73,100,4,3.37,0.76,0.2799999999999999,1.9800000000000002,1.545,3.805,0.0,5.212328767123288,3.7295378803287997,0.58301,12.006655117407934,1.698406651930967
284,9020150A002    ,2023,49,5.0,16.0,16.0,（株）ムロコーポレーション,3.24,0.11,0.86,0.99,1.94,2.43,0.73,1.0202336380786532,1.0,（株）ムロコーポレーション,1.0,1.0,0.73,100,9,9.8,0.75,0.13,0.95,0.4900000000000002,1.5700000000000003,0.0,2.15068493150685,1.5388631989792947,0.56052,8.920288303717976,1.2618232841726982
285,9020150A002    ,2023,50,4.0,14.0,17.0,（株）ムロコーポレーション,3.5599999999999996,0.1,0.855,0.995,1.93,2.425,0.73,1.0202336380786532,1.0,（株）ムロコーポレーション,1.0,1.0,0.73,100,14,14.209999999999999,0.755,0.14,0.9349999999999999,0.4949999999999999,1.5699999999999998,0.0,2.150684931506849,1.5388631989792942,0.61588,6.4947717087744365,0.9187207731954029
286,9020150A002    ,2023,51,5.0,17.0,16.0,（株）ムロコーポレーション,3.37,0.1,0.86,1.03,3.2249999999999996,4.98,0.73,1.0202336380786532,1.0,（株）ムロコーポレーション,1.0,1.0,0.73,100,14,13.64,0.76,0.17000000000000004,2.1949999999999994,1.7550000000000008,4.12,0.0,5.6438356164383565,4.03829068776732,0.58301,8.576182226719952,1.2131476085221193
287,9020156A001    ,2023,48,4.0,7.0,3.0,（株）ムロコーポレーション,3.37,0.1,0.86,1.15,1.74,4.78,0.75,1.0402336380786532,1.0,（株）ムロコーポレーション,1.0,1.0,0.73,100,3,3.37,0.76,0.2899999999999999,0.5900000000000001,3.04,3.9200000000000004,0.0,5.2266666666666675,3.7683841941896565,0.58301,6.860945781375962,0.9705180868176955
288,9020156A001    ,2023,49,3.0,17.0,15.0,（株）ムロコーポレーション,3.24,0.11,0.86,0.99,1.74,1.97,0.75,1.0402336380786532,1.0,（株）ムロコーポレーション,1.0,1.0,0.73,100,11,9.8,0.75,0.13,0.75,0.22999999999999998,1.1099999999999999,0.0,1.4799999999999998,1.067067973354724,0.56052,5.352172982230785,0.7570939705036189
289,9020156A001    ,2023,50,3.0,13.0,15.0,（株）ムロコーポレーション,3.57,0.1,0.85,1.0,1.9,2.2,0.75,1.0402336380786532,1.0,（株）ムロコーポレーション,1.0,1.0,0.73,100,13,14.209999999999999,0.75,0.15000000000000002,0.8999999999999999,0.30000000000000027,1.35,0.0,1.8,1.2977853729989888,0.61761,4.85743430320105,0.6871104942385786
290,9020156A001    ,2023,51,3.0,17.0,15.0,（株）ムロコーポレーション,3.37,0.1,0.86,1.07,2.42,3.715,0.75,1.0402336380786532,1.0,（株）ムロコーポレーション,1.0,1.0,0.73,100,14,13.64,0.76,0.21000000000000008,1.3499999999999999,1.295,2.855,0.0,3.8066666666666666,2.7445757332682317,0.58301,5.145709336031972,0.7278885651132716
291,9020156A002    ,2023,48,7.0,10.0,6.0,（株）ムロコーポレーション,4.11,0.1,0.86,1.15,1.98,4.38,0.73,0.9763357556349304,1.0,（株）ムロコーポレーション,1.0,1.0,0.73,100,5,4.11,0.76,0.2899999999999999,0.8300000000000001,2.4,3.52,0.0,4.821917808219178,3.605317104985953,0.71103,9.84487293081867,1.3926108070577514
292,9020156A002    ,2023,49,5.0,19.0,21.0,（株）ムロコーポレーション,4.22,0.11,0.86,0.99,1.75,2.0,0.73,0.9763357556349304,1.0,（株）ムロコーポレーション,1.0,1.0,0.73,100,12,12.59,0.75,0.13,0.76,0.25,1.1400000000000001,0.0,1.5616438356164386,1.167631107864769,0.7300599999999999,6.84875215735693,0.9687932323979958
293,9020156A002    ,2023,50,3.0,14.0,16.0,（株）ムロコーポレーション,3.9,0.1,0.855,1.0,1.7650000000000001,2.22,0.73,0.9763357556349304,1.0,（株）ムロコーポレーション,1.0,1.0,0.73,100,14,15.7,0.755,0.14500000000000002,0.7650000000000001,0.45500000000000007,1.3650000000000002,0.0,1.8698630136986305,1.3980846159959734,0.6747000000000001,4.446420631391729,0.6289703754953141
294,9020156A002    ,2023,51,6.5,23.0,18.0,（株）ムロコーポレーション,4.095,0.1,0.86,1.07,4.04,5.08,0.73,0.9763357556349304,1.0,（株）ムロコーポレーション,1.0,1.0,0.73,100,20,16.31,0.76,0.21000000000000008,2.9699999999999998,1.04,4.22,0.0,5.780821917808219,4.322283574727478,0.708435,9.175153683824204,1.297875378006204
295,9025006A007    ,2023,48,2.0,4.0,3.0,（株）ギフ加藤製作所,3.37,0.23,1.98,2.35,3.055,5.99,0.76,1.0502336380786534,1.0,（株）ギフ加藤製作所,1.0,2.0,3.8,200,2,3.37,1.75,0.3700000000000001,0.7050000000000001,2.935,4.01,0.12,5.276315789473684,3.8181980224286867,0.8088,2.472799208704253,0.7512301393531908
296,9025006A007    ,2023,49,1.0,14.0,8.0,（株）ギフ加藤製作所,3.25,0.14,3.0,3.445,3.795,5.15,0.76,1.0502336380786534,1.0,（株）ギフ加藤製作所,1.0,2.0,3.8,200,10,16.36,2.86,0.44499999999999984,0.3500000000000001,1.3550000000000004,2.1500000000000004,0.12,2.828947368421053,2.0471635282348326,0.78,1.282051282051282,0.3894839337877312
297,9025006A007    ,2023,50,2.0,16.0,11.0,（株）ギフ加藤製作所,3.5549999999999997,0.15,2.07,4.33,4.5649999999999995,5.32,0.76,1.0502336380786534,1.0,（株）ギフ加藤製作所,1.0,2.0,3.8,200,14,17.77,1.92,2.2600000000000002,0.23499999999999943,0.7550000000000008,3.2500000000000004,0.12,4.276315789473685,3.094549519424747,0.8531999999999998,2.3441162681669017,0.7121365877975396
298,9025006A007    ,2023,51,1.0,15.0,10.0,（株）ギフ加藤製作所,3.3,0.24,2.03,4.01,4.43,4.69,0.76,1.0502336380786534,1.0,（株）ギフ加藤製作所,1.0,2.0,3.8,200,15,13.64,1.7899999999999998,1.98,0.41999999999999993,0.2600000000000007,2.6600000000000006,0.12,3.500000000000001,2.532769760513793,0.7919999999999999,1.2626262626262628,0.38358266206367475
299,9030106A018    ,2023,48,5.0,3.0,3.0,ＮＯＫ（株）,2.0015,0.23500000000000001,1.885,2.0999999999999996,6.575,6.8100000000000005,0.56,2.046749346449767,3.0,ＮＯＫ（株）,1.0,2.0,3.52,2000,2,2.0015,1.65,0.21499999999999964,4.4750000000000005,0.23500000000000032,4.925000000000001,0.03,8.794642857142858,2.4062545853710744,0.45233900000000005,11.053656660159746,3.2192350582424005
300,9030106A018    ,2023,49,5.0,12.0,10.0,ＮＯＫ（株）,1.9805,0.14500000000000002,1.95,2.1500000000000004,6.63,6.904999999999999,0.56,2.046749346449767,3.0,ＮＯＫ（株）,1.0,2.0,3.52,2000,10,9.918000000000001,1.805,0.2000000000000004,4.4799999999999995,0.27499999999999947,4.954999999999999,0.03,8.848214285714283,2.420911973708359,0.4475929999999999,11.170862815102115,3.25336984048077
301,9030106A018    ,2023,50,6.0,8.0,10.0,ＮＯＫ（株）,2.028,0.33,1.94,2.17,6.65,7.64,0.56,2.046749346449767,3.0,ＮＯＫ（株）,1.0,2.0,3.52,2000,9,10.141499999999999,1.6099999999999999,0.22999999999999998,4.48,0.9899999999999993,5.699999999999999,0.03,10.178571428571427,2.784903784084288,0.45832799999999996,13.091061423260198,3.8126029402793873
302,9030106A018    ,2023,51,5.0,11.0,9.0,ＮＯＫ（株）,2.0175,0.32,3.85,4.03,4.56,4.97,0.56,2.046749346449767,3.0,ＮＯＫ（株）,1.0,2.0,3.52,2000,7,8.1815,3.5300000000000002,0.18000000000000016,0.5299999999999994,0.41000000000000014,1.1199999999999997,0.03,1.9999999999999991,0.5472091645920004,0.455955,10.965994451206807,3.1937045695524984
303,9030111A014    ,2023,48,3.0,6.0,5.0,ＮＯＫ（株）,3.74,0.23500000000000001,1.885,2.0999999999999996,4.95,5.395,0.56,1.3594670219853433,3.0,ＮＯＫ（株）,1.0,2.0,3.52,1000,4,3.74,1.65,0.21499999999999964,2.8500000000000005,0.4449999999999994,3.51,0.03,6.2678571428571415,2.5818941859097495,0.84524,3.5492877762528985,1.0336843265891174
304,9030111A014    ,2023,49,3.0,20.0,19.0,ＮＯＫ（株）,3.73,0.235,1.9449999999999998,2.145,4.0600000000000005,4.915,0.56,1.3594670219853433,3.0,ＮＯＫ（株）,1.0,2.0,3.52,1000,16,18.66,1.71,0.20000000000000018,1.9150000000000005,0.8549999999999995,2.97,0.03,5.303571428571429,2.1846796957697885,0.8429799999999998,3.5588032930793148,1.0364555982421713
305,9030111A014    ,2023,50,4.0,17.0,17.0,ＮＯＫ（株）,3.735,0.31,1.94,2.17,4.65,5.515000000000001,0.56,1.3594670219853433,3.0,ＮＯＫ（株）,1.0,2.0,3.52,1000,20,18.689999999999998,1.63,0.22999999999999998,2.4800000000000004,0.8650000000000002,3.5750000000000006,0.03,6.383928571428572,2.6297070412043753,0.8441099999999999,4.7387188873488055,1.3800908099752964
306,9030111A014    ,2023,51,5.0,19.0,17.0,ＮＯＫ（株）,3.735,0.32,1.94,2.13,5.195,5.975,0.56,1.3594670219853433,3.0,ＮＯＫ（株）,1.0,2.0,3.52,1000,18,18.71,1.6199999999999999,0.18999999999999995,3.0650000000000004,0.7799999999999994,4.035,0.03,7.205357142857142,2.96807494021249,0.8441099999999999,5.923398609186007,1.7251135124691206
307,9030117A010    ,2023,48,3.0,1.0,1.0,ＮＯＫ（株）,1.085,0.14,1.94,2.09,6.73,11.92,0.58,3.3196009314643167,3.0,ＮＯＫ（株）,1.0,2.0,3.52,1000,1,1.085,1.7999999999999998,0.1499999999999999,4.640000000000001,5.1899999999999995,9.98,0.03,17.20689655172414,3.0063854680260316,0.24520999999999998,12.23441132090861,3.5631146372749303
308,9030117A010    ,2023,49,3.0,6.0,6.0,ＮＯＫ（株）,1.071,0.32,1.85,2.1,7.53,7.91,0.58,3.3196009314643167,3.0,ＮＯＫ（株）,1.0,2.0,3.52,1000,5,4.296,1.53,0.25,5.43,0.3799999999999999,6.0600000000000005,0.03,10.448275862068968,1.8255206348935624,0.24204599999999998,12.394338266279965,3.6096912992000925
309,9030117A010    ,2023,50,3.0,5.0,5.0,ＮＯＫ（株）,1.102,0.15,1.94,2.17,6.95,7.58,0.58,3.3196009314643167,3.0,ＮＯＫ（株）,1.0,2.0,3.52,1000,5,4.406000000000001,1.79,0.22999999999999998,4.78,0.6299999999999999,5.640000000000001,0.03,9.724137931034484,1.6989994027722264,0.24905200000000002,12.04567720797263,3.5081482590229567
310,9030117A010    ,2023,51,3.0,6.0,5.0,ＮＯＫ（株）,1.0959999999999999,0.325,3.85,4.050000000000001,6.5649999999999995,8.605,0.58,3.3196009314643167,3.0,ＮＯＫ（株）,1.0,2.0,3.52,1000,4,3.3609999999999998,3.525,0.20000000000000062,2.514999999999999,2.040000000000001,4.755000000000001,0.03,8.198275862068968,1.43240109223084,0.24769599999999997,12.111620696337447,3.5273534502219883
311,9030119A011    ,2023,48,4.0,6.0,4.0,ＮＯＫ（株）,3.37,0.33,1.83,2.11,5.14,5.23,0.54,0.8302336380786534,1.0,ＮＯＫ（株）,1.0,2.0,3.52,200,3,3.37,1.5,0.2799999999999998,3.03,0.09000000000000075,3.4000000000000004,0.03,6.296296296296297,4.095232768294431,0.76162,5.251962921141777,1.5295665208479916
312,9030119A011    ,2023,49,3.0,15.0,17.0,ＮＯＫ（株）,3.25,0.235,1.9449999999999998,2.1500000000000004,4.02,4.6850000000000005,0.54,0.8302336380786534,1.0,ＮＯＫ（株）,1.0,2.0,3.52,200,14,16.36,1.71,0.20500000000000052,1.8699999999999992,0.6650000000000009,2.7400000000000007,0.03,5.074074074074075,3.3002758191549244,0.7344999999999999,4.084411164057182,1.189532117367169
313,9030119A011    ,2023,50,4.0,15.0,16.0,ＮＯＫ（株）,3.56,0.15,1.94,2.17,4.45,4.8,0.54,0.8302336380786534,1.0,ＮＯＫ（株）,1.0,2.0,3.52,200,17,17.77,1.79,0.22999999999999998,2.2800000000000002,0.34999999999999964,2.86,0.03,5.296296296296296,3.4448134462711972,0.8045599999999999,4.971661529283087,1.4479323526004866
314,9030119A011    ,2023,51,4.0,19.0,15.0,ＮＯＫ（株）,3.44,0.14,1.94,2.13,4.91,5.03,0.54,0.8302336380786534,1.0,ＮＯＫ（株）,1.0,2.0,3.52,200,15,17.130000000000003,1.7999999999999998,0.18999999999999995,2.7800000000000002,0.1200000000000001,3.0900000000000003,0.03,5.722222222222222,3.7218438982440563,0.7774399999999999,5.1450915826301715,1.4984416207144569
315,9031150A014    ,2023,48,5.0,15.0,13.0,ＮＯＫ（株）,8.904761904761905,0.23500000000000001,1.885,2.0999999999999996,3.5999999999999996,4.915,0.54,0.6519253830779481,1.0,ＮＯＫ（株）,1.0,2.0,3.52,84,10,8.904761904761905,1.65,0.21499999999999964,1.5,1.3150000000000004,3.0300000000000002,0.03,5.611111111111112,4.647771169293028,2.0124761904761903,2.484501443377029,0.7235790286123821
316,9031150A014    ,2023,49,5.0,45.0,44.0,ＮＯＫ（株）,8.880952380952381,0.32,1.94,2.14,2.955,4.075,0.54,0.6519253830779481,1.0,ＮＯＫ（株）,1.0,2.0,3.52,84,36,44.42857142857143,1.6199999999999999,0.20000000000000018,0.815,1.12,2.1350000000000002,0.03,3.9537037037037037,3.2749146687922823,2.0070952380952383,2.4911623051555196,0.7255189187695199
317,9031150A014    ,2023,50,4.0,39.0,39.0,ＮＯＫ（株）,8.892857142857142,0.31,1.94,2.17,2.7199999999999998,4.505,0.54,0.6519253830779481,1.0,ＮＯＫ（株）,1.0,2.0,3.52,84,44,44.5,1.63,0.22999999999999998,0.5499999999999998,1.7850000000000001,2.565,0.03,4.75,3.934499356183702,2.009785714285714,1.9902619326864983,0.5796381401896246
318,9031150A014    ,2023,51,6.0,46.0,40.0,ＮＯＫ（株）,8.892857142857142,0.14,1.94,2.145,4.215,4.9,0.54,0.6519253830779481,1.0,ＮＯＫ（株）,1.0,2.0,3.52,84,46,44.54761904761905,1.7999999999999998,0.20500000000000007,2.07,0.6850000000000005,2.9600000000000004,0.03,5.481481481481482,4.540396917857216,2.009785714285714,2.9853928990297476,0.8694572102844368
319,9031150A015    ,2023,48,3.0,14.0,10.0,ＮＯＫ（株）,8.904761904761905,0.23500000000000001,1.885,2.0999999999999996,2.5,4.67,0.53,0.6419253830779481,1.0,ＮＯＫ（株）,1.0,2.0,3.52,84,10,8.904761904761905,1.65,0.21499999999999964,0.40000000000000036,2.17,2.785,0.03,5.254716981132075,4.33851047709983,2.0124761904761903,1.4907008660262175,0.4341474171674293
320,9031150A015    ,2023,49,4.0,45.0,38.0,ＮＯＫ（株）,8.880952380952381,0.32,1.94,2.14,2.6,3.17,0.53,0.6419253830779481,1.0,ＮＯＫ（株）,1.0,2.0,3.52,84,35,44.42857142857143,1.6199999999999999,0.20000000000000018,0.45999999999999996,0.5699999999999998,1.23,0.03,2.320754716981132,1.9161105518250596,2.0070952380952383,1.9929298441244157,0.5804151350156159
321,9031150A015    ,2023,50,4.0,41.0,39.0,ＮＯＫ（株）,8.892857142857142,0.31,1.94,2.17,2.92,4.56,0.53,0.6419253830779481,1.0,ＮＯＫ（株）,1.0,2.0,3.52,84,47,44.5,1.63,0.22999999999999998,0.75,1.6399999999999997,2.6199999999999997,0.03,4.943396226415094,4.081471256733053,2.009785714285714,1.9902619326864983,0.5796381401896246
322,9031150A015    ,2023,51,5.0,45.0,40.0,ＮＯＫ（株）,8.892857142857142,0.14,1.94,2.13,4.44,4.97,0.53,0.6419253830779481,1.0,ＮＯＫ（株）,1.0,2.0,3.52,84,45,44.54761904761905,1.7999999999999998,0.18999999999999995,2.3100000000000005,0.5299999999999994,3.03,0.03,5.716981132075471,4.720174774008074,2.009785714285714,2.487827415858123,0.7245476752370307
323,9034108A006    ,2023,48,2.0,4.0,4.0,（株）杉浦製作所,3.3289999999999997,0.4,0.92,1.41,1.63,2.855,0.53,1.4264455932228717,3.0,（株）杉浦製作所,1.0,2.0,1.06,1000,2,3.3289999999999997,0.52,0.4899999999999999,0.21999999999999997,1.225,1.935,0.12,3.650943396226415,1.356518614655407,0.342887,5.832825391455494,0.9200321827257518
324,9034108A006    ,2023,49,2.0,19.0,16.0,（株）杉浦製作所,3.312,0.13,0.91,1.07,1.56,1.97,0.53,1.4264455932228717,3.0,（株）杉浦製作所,1.0,2.0,1.06,1000,17,16.564,0.78,0.16000000000000003,0.49,0.4099999999999999,1.06,0.12,2.0,0.7431058044107139,0.341136,5.862764410674922,0.9247545701370857
325,9034108A006    ,2023,50,2.0,15.0,15.0,（株）杉浦製作所,3.344,0.14,0.91,1.12,2.11,2.47,0.53,1.4264455932228717,3.0,（株）杉浦製作所,1.0,2.0,1.06,1000,17,16.729,0.77,0.21000000000000008,0.9899999999999998,0.3600000000000003,1.56,0.12,2.943396226415094,1.0936274102648242,0.344432,5.806661401960328,0.9159052441070655
326,9034108A006    ,2023,51,3.0,17.0,15.0,（株）杉浦製作所,3.3280000000000003,0.14,0.91,1.1,3.2,3.44,0.53,1.4264455932228717,3.0,（株）杉浦製作所,1.0,2.0,1.06,1000,17,16.681,0.77,0.19000000000000006,2.1,0.23999999999999977,2.53,0.12,4.7735849056603765,1.7736393256217982,0.34278400000000003,8.75186706497386,1.3804629520556013
327,9034118060     ,2023,49,6.0,9.0,9.0,住友商事（株）鉄鋼部輸送機材,1.5733333333333333,0.23,2.95,3.24,7.95,10.27,0.74,1.4477558242406368,1.0,住友商事（株）鉄鋼部輸送機材,1.0,1.0,3.0,300,5,4.53,2.72,0.29000000000000004,4.71,2.3199999999999994,7.319999999999999,0.0,9.891891891891891,5.056101227456237,0.6293333333333333,9.533898305084746,2.630040911747516
328,9034118060     ,2023,50,6.0,8.0,9.0,住友商事（株）鉄鋼部輸送機材,1.47,0.23,4.95,5.19,8.98,11.63,0.74,1.4477558242406368,1.0,住友商事（株）鉄鋼部輸送機材,1.0,1.0,3.0,300,5,5.746666666666666,4.72,0.2400000000000002,3.79,2.6500000000000004,6.680000000000001,0.0,9.027027027027028,4.614037732159518,0.588,10.204081632653061,2.8149190710767065
329,9034118060     ,2023,51,5.0,9.0,7.0,住友商事（株）鉄鋼部輸送機材,1.4166666666666667,0.26,3.9749999999999996,4.21,7.25,8.455,0.74,1.4477558242406368,1.0,住友商事（株）鉄鋼部輸送機材,1.0,1.0,3.0,300,6,5.706666666666667,3.715,0.23500000000000032,3.04,1.205,4.48,0.0,6.054054054054054,3.0944444670770417,0.5666666666666668,8.823529411764705,2.434077079107505
330,9034118090     ,2023,48,6.0,3.0,4.0,（株）杉浦製作所,2.493333333333333,0.4,0.92,1.41,1.65,1.74,0.58,1.7792005329780145,3.0,（株）杉浦製作所,1.0,2.0,1.06,300,1,2.493333333333333,0.52,0.4899999999999999,0.24,0.09000000000000008,0.82,0.12,1.4137931034482758,0.46088115690224596,0.25681333333333334,23.363272934946263,3.6851716880543113
331,9034118090     ,2023,49,6.0,12.0,13.0,（株）杉浦製作所,2.486666666666667,0.13,0.68,0.92,5.01,5.31,0.58,1.7792005329780145,3.0,（株）杉浦製作所,1.0,2.0,1.06,300,11,12.44,0.55,0.24,4.09,0.2999999999999998,4.63,0.12,7.982758620689656,2.6022923859236573,0.2561266666666667,23.425909055415286,3.6950515049123656
332,9034118090     ,2023,50,5.0,10.0,11.0,（株）杉浦製作所,2.49,0.135,0.91,1.125,4.744999999999999,4.865,0.58,1.7792005329780145,3.0,（株）杉浦製作所,1.0,2.0,1.06,300,12,12.46,0.775,0.21499999999999997,3.619999999999999,0.120000000000001,3.955,0.12,6.81896551724138,2.222908506766321,0.25647000000000003,19.495457558388892,3.075087486238983
333,9034118090     ,2023,51,6.0,13.0,12.0,（株）杉浦製作所,2.49,0.27,0.91,1.1,3.29,3.415,0.58,1.7792005329780145,3.0,（株）杉浦製作所,1.0,2.0,1.06,300,10,12.473333333333334,0.64,0.19000000000000006,2.19,0.125,2.505,0.12,4.318965517241379,1.407935729317227,0.25647000000000003,23.39454907006667,3.69010498348678
334,9034118A024    ,2023,48,8.0,4.0,3.0,（株）青山製作所,2.055,0.3,1.185,1.415,5.46,5.55,1.06,2.5380145338095828,3.0,（株）青山製作所,1.0,6.0,5.76,200,2,2.055,0.885,0.22999999999999998,4.045,0.08999999999999986,4.365,0.08,4.117924528301887,1.7198483073491686,0.23153,34.55275774197728,11.820680280150121
