,品番,仕入先名,年,月,週番号,日,印刷～検収LT,検収～入庫LT,入庫～出庫LT,出庫～回収LT,社内LT（検収～回収LT）,納入かんばん数,回収かんばん数,実績納入回数,時間稼働率,加工数,不等ピッチ係数【日】,使用工程,曜日_番号,曜日_名前,在庫数（箱）_1日の中央値,入庫数（箱）_1日の合計値,出庫数（箱）_1日の合計値,納入回数（間隔）,納入回数（回数）,納入回数（遅れ）,箱重量,箱種類,基準在庫日数,基準在庫枚数,収容数,日量数,日量数（箱数）,月平均日量数,月平均日量数（箱数）,基準在庫枚数（日数）,基準在庫日数（基準在庫枚数込み）,週最大日量数（箱数）,週最大日量数（箱数）_繰り上げ,実績最小納入回数,社内LT/設計値LT,社内LT/設計値LT（基準在庫枚数込み）,社内LT-設計値LT,社内LT-設計値LT（基準在庫枚数込み）,便Ave,便Ave_実績便数使用,便Ave_繰り上げ,便Ave_実績便数使用_繰り上げ,設計納入回数-実績納入回数,不等ピッチ在庫,不等ピッチ在庫_繰り上げ,設計値MIN,設計値MIN_実績便数使用,設計値MIN_繰り上げ,設計値MIN_実績便数使用_繰り上げ,設計値MAX,設計値MAX_実績便数使用,設計値MAX_繰り上げ,設計値MAX_実績便数使用_繰り上げ,順立装置在庫量/設計値MIN_繰り上げ,順立装置在庫量/設計値MIN_実績便数使用_繰り上げ,順立装置在庫量-設計値MIN_繰り上げ,順立装置在庫量-設計値MIN_実績便数使用_繰り上げ,順立装置在庫量/設計値MAX_繰り上げ,順立装置在庫量/設計値MAX_実績便数使用_繰り上げ,順立装置在庫量-設計値MAX_繰り上げ,順立装置在庫量-設計値MAX_実績便数使用_繰り上げ
32,82821CWA030    ,石黒ゴム工業（株）,2023.0,12.0,48.0,1.0,1.56,0.30999999999999994,3.265,0.4849999999999999,4.025,4.0,4.0,2.0,94.615,369.5,0.29,8.ファイナル後半,4.0,金曜日,6.0,4.0,5.0,1.0,2.0,3.64,1.42,TP-332 ﾊﾝﾖｳ,0.83,1.0,200.0,748.0,3.74,710.9583333333335,3.554791666666667,0.2813104377893688,1.1113104377893688,3.74,4.0,2.0,4.849397590361447,3.62185026175636,3.1950000000000003,2.9136895622106316,1.87,1.87,2.0,2.0,0.0,1.0846,2.0,0.9280000000000002,0.9280000000000002,1.0,1.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,1.2,1.2,1.0,1.0
33,82821CWA030    ,,2023.0,12.0,48.0,2.0,,,,,,,,,,,,,5.0,土曜日,6.0,0.0,0.0,1.0,2.0,3.64,1.42,TP-332 ﾊﾝﾖｳ,0.83,1.0,200.0,376.0,1.88,710.9583333333335,3.554791666666667,0.2813104377893688,1.1113104377893688,3.74,4.0,2.0,,,,,1.87,1.87,2.0,2.0,,,,0.9280000000000002,0.9280000000000002,1.0,1.0,,,,,6.0,6.0,5.0,5.0,,,,
34,82821CWA030    ,,2023.0,12.0,48.0,3.0,,,,,,,,,,,,,6.0,日曜日,6.0,0.0,0.0,1.0,2.0,3.64,1.42,TP-332 ﾊﾝﾖｳ,0.83,1.0,200.0,0.0,0.0,710.9583333333335,3.554791666666667,0.2813104377893688,1.1113104377893688,3.74,4.0,2.0,,,,,1.87,1.87,2.0,2.0,,,,0.9280000000000002,0.9280000000000002,1.0,1.0,,,,,6.0,6.0,5.0,5.0,,,,
35,82821CWA030    ,石黒ゴム工業（株）,2023.0,12.0,49.0,4.0,3.85,0.23999999999999974,1.6700000000000004,0.6499999999999995,3.78,2.0,6.0,2.0,96.84,378.5,0.29,8.ファイナル後半,0.0,月曜日,5.0,2.0,4.0,1.0,2.0,3.64,1.42,TP-332 ﾊﾝﾖｳ,0.83,1.0,200.0,797.0,3.985,710.9583333333335,3.554791666666667,0.2813104377893688,1.1113104377893688,3.985,4.0,2.0,4.554216867469879,3.401389811040755,2.9499999999999997,2.668689562210631,1.9925,1.9925,2.0,2.0,0.0,1.1556499999999998,2.0,0.9280000000000002,0.9280000000000002,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,1.0,0.0,0.0
36,82821CWA030    ,石黒ゴム工業（株）,2023.0,12.0,49.0,5.0,1.29,0.2999999999999998,0.6699999999999999,0.4350000000000001,2.18,4.0,4.0,2.0,99.01,386.0,0.29,8.ファイナル後半,1.0,火曜日,4.0,4.0,4.0,1.0,2.0,3.64,1.42,TP-332 ﾊﾝﾖｳ,0.83,1.0,200.0,746.0,3.73,710.9583333333335,3.554791666666667,0.2813104377893688,1.1113104377893688,3.985,4.0,2.0,2.626506024096386,1.9616480920817054,1.35,1.0686895622106314,1.9925,1.9925,2.0,2.0,0.0,1.1556499999999998,2.0,0.9280000000000002,0.9280000000000002,1.0,1.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,0.8,0.8,-1.0,-1.0
37,82821CWA030    ,石黒ゴム工業（株）,2023.0,12.0,49.0,6.0,1.54,0.34,1.585,0.4849999999999999,2.34,6.0,4.0,2.0,99.455,388.5,0.29,8.ファイナル後半,2.0,水曜日,5.0,6.0,4.0,1.0,2.0,3.64,1.42,TP-332 ﾊﾝﾖｳ,0.83,1.0,200.0,796.0,3.98,710.9583333333335,3.554791666666667,0.2813104377893688,1.1113104377893688,3.985,4.0,2.0,2.819277108433735,2.1056222639776103,1.5099999999999998,1.228689562210631,1.9925,1.9925,2.0,2.0,0.0,1.1556499999999998,2.0,0.9280000000000002,0.9280000000000002,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,1.0,0.0,0.0
38,82821CWA030    ,石黒ゴム工業（株）,2023.0,12.0,49.0,7.0,1.84,0.3000000000000003,2.455,0.5099999999999998,4.545,6.0,3.0,2.0,43.725,130.0,0.29,8.ファイナル後半,3.0,木曜日,9.0,6.0,3.0,1.0,2.0,3.64,1.42,TP-332 ﾊﾝﾖｳ,0.83,1.0,200.0,797.0,3.985,710.9583333333335,3.554791666666667,0.2813104377893688,1.1113104377893688,3.985,4.0,2.0,5.475903614457832,4.089766320418051,3.715,3.433689562210631,1.9925,1.9925,2.0,2.0,0.0,1.1556499999999998,2.0,0.9280000000000002,0.9280000000000002,1.0,1.0,5.0,5.0,5.0,5.0,9.0,9.0,8.0,8.0,1.8,1.8,4.0,4.0
39,82821CWA030    ,石黒ゴム工業（株）,2023.0,12.0,49.0,8.0,1.545,0.2849999999999999,3.6750000000000007,0.4799999999999995,4.41,4.0,4.0,2.0,99.77,390.0,0.29,8.ファイナル後半,4.0,金曜日,7.0,4.0,6.0,1.0,2.0,3.64,1.42,TP-332 ﾊﾝﾖｳ,0.83,1.0,200.0,746.0,3.73,710.9583333333335,3.554791666666667,0.2813104377893688,1.1113104377893688,3.985,4.0,2.0,5.313253012048193,3.9682881128808813,3.58,3.2986895622106314,1.9925,1.9925,2.0,2.0,0.0,1.1556499999999998,2.0,0.9280000000000002,0.9280000000000002,1.0,1.0,5.0,5.0,5.0,5.0,7.0,7.0,6.0,6.0,1.4,1.4,2.0,2.0
40,82821CWA030    ,,2023.0,12.0,49.0,9.0,,,,,,,,,,,,,5.0,土曜日,7.0,0.0,0.0,1.0,2.0,3.64,1.42,TP-332 ﾊﾝﾖｳ,0.83,1.0,200.0,376.0,1.88,710.9583333333335,3.554791666666667,0.2813104377893688,1.1113104377893688,3.985,4.0,2.0,,,,,1.9925,1.9925,2.0,2.0,,,,0.9280000000000002,0.9280000000000002,1.0,1.0,,,,,7.0,7.0,6.0,6.0,,,,
41,82821CWA030    ,,2023.0,12.0,49.0,10.0,,,,,,,,,,,,,6.0,日曜日,7.0,0.0,0.0,1.0,2.0,3.64,1.42,TP-332 ﾊﾝﾖｳ,0.83,1.0,200.0,0.0,0.0,710.9583333333335,3.554791666666667,0.2813104377893688,1.1113104377893688,3.985,4.0,2.0,,,,,1.9925,1.9925,2.0,2.0,,,,0.9280000000000002,0.9280000000000002,1.0,1.0,,,,,7.0,7.0,6.0,6.0,,,,
42,82821CWA030    ,石黒ゴム工業（株）,2023.0,12.0,50.0,11.0,3.27,0.4099999999999997,1.46,0.5600000000000005,2.43,3.0,6.0,2.0,99.22,388.0,0.29,8.ファイナル後半,0.0,月曜日,6.0,3.0,4.0,1.0,2.0,3.64,1.42,TP-332 ﾊﾝﾖｳ,0.83,1.0,200.0,797.0,3.985,710.9583333333335,3.554791666666667,0.2813104377893688,1.1113104377893688,3.99,4.0,2.0,2.9277108433734944,2.186607735669057,1.6,1.3186895622106314,1.995,1.995,2.0,2.0,0.0,1.1571,2.0,0.9280000000000002,0.9280000000000002,1.0,1.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,1.2,1.2,1.0,1.0
43,82821CWA030    ,石黒ゴム工業（株）,2023.0,12.0,50.0,12.0,2.555,0.3300000000000003,1.5099999999999998,0.3100000000000005,2.21,4.0,5.0,2.0,99.85,390.0,0.29,8.ファイナル後半,1.0,火曜日,6.0,4.0,4.0,1.0,2.0,3.64,1.42,TP-332 ﾊﾝﾖｳ,0.83,1.0,200.0,747.0,3.735,710.9583333333335,3.554791666666667,0.2813104377893688,1.1113104377893688,3.99,4.0,2.0,2.662650602409639,1.9886432493121875,1.38,1.0986895622106312,1.995,1.995,2.0,2.0,0.0,1.1571,2.0,0.9280000000000002,0.9280000000000002,1.0,1.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,1.2,1.2,1.0,1.0
44,82821CWA030    ,石黒ゴム工業（株）,2023.0,12.0,50.0,13.0,1.555,0.5049999999999999,1.2850000000000004,0.4399999999999997,3.58,4.0,3.0,2.0,99.92,361.5,0.29,8.ファイナル後半,2.0,水曜日,5.0,4.0,3.0,1.0,2.0,3.64,1.42,TP-332 ﾊﾝﾖｳ,0.83,1.0,200.0,797.0,3.985,710.9583333333335,3.554791666666667,0.2813104377893688,1.1113104377893688,3.99,4.0,2.0,4.313253012048193,3.221422096170874,2.75,2.4686895622106313,1.995,1.995,2.0,2.0,0.0,1.1571,2.0,0.9280000000000002,0.9280000000000002,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,1.0,0.0,0.0
45,82821CWA030    ,石黒ゴム工業（株）,2023.0,12.0,50.0,14.0,1.84,0.2100000000000002,1.4,0.54,4.0,6.0,4.0,2.0,99.605,389.0,0.29,8.ファイナル後半,3.0,木曜日,8.0,6.0,5.0,1.0,2.0,3.64,1.42,TP-332 ﾊﾝﾖｳ,0.83,1.0,200.0,798.0,3.99,710.9583333333335,3.554791666666667,0.2813104377893688,1.1113104377893688,3.99,4.0,2.0,4.819277108433735,3.5993542973976247,3.17,2.8886895622106312,1.995,1.995,2.0,2.0,0.0,1.1571,2.0,0.9280000000000002,0.9280000000000002,1.0,1.0,5.0,5.0,5.0,5.0,8.0,8.0,7.0,7.0,1.6,1.6,3.0,3.0
46,82821CWA030    ,石黒ゴム工業（株）,2023.0,12.0,50.0,15.0,1.84,0.21,3.64,0.4600000000000009,4.3100000000000005,3.0,3.0,2.0,99.85,390.0,0.29,8.ファイナル後半,4.0,金曜日,7.0,2.0,3.0,1.0,2.0,3.64,1.42,TP-332 ﾊﾝﾖｳ,0.83,1.0,200.0,748.0,3.74,710.9583333333335,3.554791666666667,0.2813104377893688,1.1113104377893688,3.99,4.0,2.0,5.19277108433735,3.878304255445941,3.4800000000000004,3.1986895622106317,1.995,1.995,2.0,2.0,0.0,1.1571,2.0,0.9280000000000002,0.9280000000000002,1.0,1.0,5.0,5.0,5.0,5.0,7.0,7.0,6.0,6.0,1.4,1.4,2.0,2.0
47,82821CWA030    ,石黒ゴム工業（株）,2023.0,11.0,48.0,30.0,,,,,,,1.0,,,,0.29,8.ファイナル後半,3.0,木曜日,8.0,3.0,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,82821ECB010    ,石黒ゴム工業（株）,2023.0,12.0,48.0,1.0,1.56,0.31999999999999995,1.74,1.765,3.825,2.0,3.0,2.0,94.615,369.5,0.29,8.ファイナル後半,4.0,金曜日,3.0,2.0,2.0,1.0,2.0,3.64,3.01,TP-332 ｾﾝﾖｳ,0.83,1.0,400.0,748.0,1.87,711.0,1.7775,0.5625879043600562,1.3925879043600562,1.87,2.0,1.0,4.6084337349397595,2.746684778766425,2.995,2.432412095639944,0.935,1.87,1.0,2.0,0.0,0.5423,1.0,0.4640000000000001,0.9280000000000002,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,0.75,0.0,-1.0
49,82821ECB010    ,,2023.0,12.0,48.0,2.0,,,,,,,,,,,,,5.0,土曜日,3.0,0.0,0.0,1.0,2.0,3.64,3.01,TP-332 ｾﾝﾖｳ,0.83,1.0,400.0,376.0,0.94,711.0,1.7775,0.5625879043600562,1.3925879043600562,1.87,2.0,1.0,,,,,0.935,1.87,1.0,2.0,,,,0.4640000000000001,0.9280000000000002,1.0,1.0,,,,,3.0,3.0,2.0,2.0,,,,
50,82821ECB010    ,,2023.0,12.0,48.0,3.0,,,,,,,,,,,,,6.0,日曜日,3.0,0.0,0.0,1.0,2.0,3.64,3.01,TP-332 ｾﾝﾖｳ,0.83,1.0,400.0,0.0,0.0,711.0,1.7775,0.5625879043600562,1.3925879043600562,1.87,2.0,1.0,,,,,0.935,1.87,1.0,2.0,,,,0.4640000000000001,0.9280000000000002,1.0,1.0,,,,,3.0,3.0,2.0,2.0,,,,
51,82821ECB010    ,石黒ゴム工業（株）,2023.0,12.0,49.0,4.0,,,1.2999999999999998,0.8100000000000005,,1.0,3.0,1.0,96.84,378.5,0.29,8.ファイナル後半,0.0,月曜日,2.0,1.0,2.0,1.0,2.0,3.64,3.01,TP-332 ｾﾝﾖｳ,0.83,1.0,400.0,797.0,1.9925,711.0,1.7775,0.5625879043600562,1.3925879043600562,1.9925,2.0,1.0,,,,,0.99625,1.9925,1.0,2.0,1.0,0.5778249999999999,1.0,0.4640000000000001,0.9280000000000002,1.0,1.0,3.0,4.0,3.0,4.0,2.0,2.0,1.0,1.0,0.6666666666666666,0.5,-1.0,-2.0
52,82821ECB010    ,石黒ゴム工業（株）,2023.0,12.0,49.0,5.0,1.29,0.2999999999999998,0.94,0.8250000000000002,2.8200000000000003,2.0,2.0,2.0,99.01,386.0,0.29,8.ファイナル後半,1.0,火曜日,2.0,2.0,2.0,1.0,2.0,3.64,3.01,TP-332 ｾﾝﾖｳ,0.83,1.0,400.0,746.0,1.865,711.0,1.7775,0.5625879043600562,1.3925879043600562,1.9925,2.0,1.0,3.3975903614457836,2.025006817286619,1.9900000000000002,1.427412095639944,0.99625,1.9925,1.0,2.0,0.0,0.5778249999999999,1.0,0.4640000000000001,0.9280000000000002,1.0,1.0,3.0,4.0,3.0,4.0,2.0,2.0,1.0,1.0,0.6666666666666666,0.5,-1.0,-2.0
53,82821ECB010    ,石黒ゴム工業（株）,2023.0,12.0,49.0,6.0,1.84,0.32999999999999985,1.7500000000000004,0.6399999999999997,5.03,3.0,2.0,2.0,99.455,388.5,0.29,8.ファイナル後半,2.0,水曜日,3.0,3.0,2.0,1.0,2.0,3.64,3.01,TP-332 ｾﾝﾖｳ,0.83,1.0,400.0,796.0,1.99,711.0,1.7775,0.5625879043600562,1.3925879043600562,1.9925,2.0,1.0,6.060240963855422,3.6119802450183314,4.2,3.6374120956399443,0.99625,1.9925,1.0,2.0,0.0,0.5778249999999999,1.0,0.4640000000000001,0.9280000000000002,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,0.75,0.0,-1.0
54,82821ECB010    ,石黒ゴム工業（株）,2023.0,12.0,49.0,7.0,1.84,0.3000000000000003,0.9300000000000006,0.7999999999999998,1.8900000000000008,3.0,1.0,2.0,43.725,130.0,0.29,8.ファイナル後半,3.0,木曜日,4.0,3.0,2.0,1.0,2.0,3.64,3.01,TP-332 ｾﾝﾖｳ,0.83,1.0,400.0,797.0,1.9925,711.0,1.7775,0.5625879043600562,1.3925879043600562,1.9925,2.0,1.0,2.277108433734941,1.3571854200963516,1.060000000000001,0.4974120956399446,0.99625,1.9925,1.0,2.0,0.0,0.5778249999999999,1.0,0.4640000000000001,0.9280000000000002,1.0,1.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,1.3333333333333333,1.0,1.0,0.0
55,82821ECB010    ,石黒ゴム工業（株）,2023.0,12.0,49.0,8.0,1.545,0.2849999999999999,4.18,0.7450000000000001,5.209999999999999,2.0,3.0,2.0,99.77,390.0,0.29,8.ファイナル後半,4.0,金曜日,3.0,2.0,3.0,1.0,2.0,3.64,3.01,TP-332 ｾﾝﾖｳ,0.83,1.0,400.0,746.0,1.865,711.0,1.7775,0.5625879043600562,1.3925879043600562,1.9925,2.0,1.0,6.277108433734939,3.741235999313221,4.379999999999999,3.817412095639943,0.99625,1.9925,1.0,2.0,0.0,0.5778249999999999,1.0,0.4640000000000001,0.9280000000000002,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,0.75,0.0,-1.0
56,82821ECB010    ,,2023.0,12.0,49.0,9.0,,,,,,,,,,,,,5.0,土曜日,3.0,0.0,0.0,1.0,2.0,3.64,3.01,TP-332 ｾﾝﾖｳ,0.83,1.0,400.0,376.0,0.94,711.0,1.7775,0.5625879043600562,1.3925879043600562,1.9925,2.0,1.0,,,,,0.99625,1.9925,1.0,2.0,,,,0.4640000000000001,0.9280000000000002,1.0,1.0,,,,,3.0,3.0,2.0,2.0,,,,
57,82821ECB010    ,,2023.0,12.0,49.0,10.0,,,,,,,,,,,,,6.0,日曜日,3.0,0.0,0.0,1.0,2.0,3.64,3.01,TP-332 ｾﾝﾖｳ,0.83,1.0,400.0,0.0,0.0,711.0,1.7775,0.5625879043600562,1.3925879043600562,1.9925,2.0,1.0,,,,,0.99625,1.9925,1.0,2.0,,,,0.4640000000000001,0.9280000000000002,1.0,1.0,,,,,3.0,3.0,2.0,2.0,,,,
58,82821ECB010    ,石黒ゴム工業（株）,2023.0,12.0,50.0,11.0,3.555,0.345,1.0949999999999998,0.7300000000000004,2.17,2.0,3.0,2.0,99.22,388.0,0.29,8.ファイナル後半,0.0,月曜日,3.0,2.0,2.0,1.0,2.0,3.64,3.01,TP-332 ｾﾝﾖｳ,0.83,1.0,400.0,797.0,1.9925,711.0,1.7775,0.5625879043600562,1.3925879043600562,1.9975,2.0,1.0,2.6144578313253013,1.5582499267772918,1.3399999999999999,0.7774120956399437,0.99875,1.9975,1.0,2.0,0.0,0.579275,1.0,0.4640000000000001,0.9280000000000002,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,0.75,0.0,-1.0
59,82821ECB010    ,石黒ゴム工業（株）,2023.0,12.0,50.0,12.0,2.555,0.3300000000000003,1.825,0.5799999999999996,2.7349999999999994,2.0,4.0,2.0,99.85,390.0,0.29,8.ファイナル後半,1.0,火曜日,3.0,2.0,2.0,1.0,2.0,3.64,3.01,TP-332 ｾﾝﾖｳ,0.83,1.0,400.0,747.0,1.8675,711.0,1.7775,0.5625879043600562,1.3925879043600562,1.9975,2.0,1.0,3.295180722891566,1.963969377758476,1.9049999999999994,1.3424120956399432,0.99875,1.9975,1.0,2.0,0.0,0.579275,1.0,0.4640000000000001,0.9280000000000002,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,0.75,0.0,-1.0
60,82821ECB010    ,石黒ゴム工業（株）,2023.0,12.0,50.0,13.0,1.555,0.5049999999999999,1.5500000000000005,1.6799999999999995,3.735,2.0,1.0,2.0,99.92,361.5,0.29,8.ファイナル後半,2.0,水曜日,3.0,2.0,1.0,1.0,2.0,3.64,3.01,TP-332 ｾﾝﾖｳ,0.83,1.0,400.0,797.0,1.9925,711.0,1.7775,0.5625879043600562,1.3925879043600562,1.9975,2.0,1.0,4.5,2.6820569016189792,2.905,2.3424120956399435,0.99875,1.9975,1.0,2.0,0.0,0.579275,1.0,0.4640000000000001,0.9280000000000002,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,0.75,0.0,-1.0
61,82821ECB010    ,石黒ゴム工業（株）,2023.0,12.0,50.0,14.0,1.84,0.2100000000000002,3.83,0.6500000000000004,4.69,3.0,2.0,2.0,99.605,389.0,0.29,8.ファイナル後半,3.0,木曜日,5.0,3.0,2.0,1.0,2.0,3.64,3.01,TP-332 ｾﾝﾖｳ,0.83,1.0,400.0,799.0,1.9975,711.0,1.7775,0.5625879043600562,1.3925879043600562,1.9975,2.0,1.0,5.650602409638555,3.3678304869057603,3.8600000000000003,3.2974120956399444,0.99875,1.9975,1.0,2.0,0.0,0.579275,1.0,0.4640000000000001,0.9280000000000002,1.0,1.0,3.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,1.6666666666666667,1.25,2.0,1.0
62,82821ECB010    ,石黒ゴム工業（株）,2023.0,12.0,50.0,15.0,,,,,,,2.0,,99.85,390.0,0.29,8.ファイナル後半,4.0,金曜日,4.0,0.0,2.0,1.0,2.0,3.64,3.01,TP-332 ｾﾝﾖｳ,0.83,1.0,400.0,748.0,1.87,711.0,1.7775,0.5625879043600562,1.3925879043600562,1.9975,2.0,1.0,,,,,0.99875,1.9975,1.0,2.0,,0.579275,1.0,0.4640000000000001,0.9280000000000002,1.0,1.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,1.3333333333333333,1.0,1.0,0.0
63,82821ECB010    ,,2023.0,11.0,48.0,30.0,,,,,,,,,,,,,3.0,木曜日,4.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,82821ECB020    ,石黒ゴム工業（株）,2023.0,12.0,48.0,1.0,1.56,0.3150000000000001,4.425,0.4049999999999998,5.21,4.0,4.0,2.0,94.615,369.5,0.29,8.ファイナル後半,4.0,金曜日,9.5,4.0,5.0,1.0,2.0,3.64,3.01,TP-131 ﾊﾝﾖｳ,0.87,1.0,200.0,748.0,3.74,711.0,3.555,0.2812939521800281,1.151293952180028,3.74,4.0,2.0,5.988505747126437,4.525342976165753,4.34,4.058706047819972,1.87,1.87,2.0,2.0,0.0,1.0846,2.0,0.9280000000000002,0.9280000000000002,1.0,1.0,5.0,5.0,5.0,5.0,9.5,9.5,8.5,8.5,1.9,1.9,4.5,4.5
65,82821ECB020    ,,2023.0,12.0,48.0,2.0,,,,,,,,,,,,,5.0,土曜日,9.0,0.0,0.0,1.0,2.0,3.64,3.01,TP-131 ﾊﾝﾖｳ,0.87,1.0,200.0,376.0,1.88,711.0,3.555,0.2812939521800281,1.151293952180028,3.74,4.0,2.0,,,,,1.87,1.87,2.0,2.0,,,,0.9280000000000002,0.9280000000000002,1.0,1.0,,,,,9.0,9.0,8.0,8.0,,,,
66,82821ECB020    ,,2023.0,12.0,48.0,3.0,,,,,,,,,,,,,6.0,日曜日,9.0,0.0,0.0,1.0,2.0,3.64,3.01,TP-131 ﾊﾝﾖｳ,0.87,1.0,200.0,0.0,0.0,711.0,3.555,0.2812939521800281,1.151293952180028,3.74,4.0,2.0,,,,,1.87,1.87,2.0,2.0,,,,0.9280000000000002,0.9280000000000002,1.0,1.0,,,,,9.0,9.0,8.0,8.0,,,,
67,82821ECB020    ,石黒ゴム工業（株）,2023.0,12.0,49.0,4.0,3.85,0.26000000000000023,1.3499999999999996,0.5950000000000002,3.0500000000000003,2.0,6.0,2.0,96.84,378.5,0.29,8.ファイナル後半,0.0,月曜日,7.0,3.0,4.0,1.0,2.0,3.64,3.01,TP-131 ﾊﾝﾖｳ,0.87,1.0,200.0,797.0,3.985,711.0,3.555,0.2812939521800281,1.151293952180028,3.985,4.0,2.0,3.505747126436782,2.6491931050490494,2.18,1.8987060478199722,1.9925,1.9925,2.0,2.0,0.0,1.1556499999999998,2.0,0.9280000000000002,0.9280000000000002,1.0,1.0,5.0,5.0,5.0,5.0,7.0,7.0,6.0,6.0,1.4,1.4,2.0,2.0
68,82821ECB020    ,石黒ゴム工業（株）,2023.0,12.0,49.0,5.0,1.29,0.30499999999999994,1.5799999999999998,0.48,2.585,4.0,4.0,2.0,99.01,386.0,0.29,8.ファイナル後半,1.0,火曜日,6.0,4.0,4.0,1.0,2.0,3.64,3.01,TP-131 ﾊﾝﾖｳ,0.87,1.0,200.0,746.0,3.73,711.0,3.555,0.2812939521800281,1.151293952180028,3.985,4.0,2.0,2.971264367816092,2.245299730016981,1.7149999999999999,1.433706047819972,1.9925,1.9925,2.0,2.0,0.0,1.1556499999999998,2.0,0.9280000000000002,0.9280000000000002,1.0,1.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,1.2,1.2,1.0,1.0
69,82821ECB020    ,石黒ゴム工業（株）,2023.0,12.0,49.0,6.0,1.54,0.32999999999999985,1.84,0.5100000000000002,2.71,6.0,4.0,2.0,99.455,388.5,0.29,8.ファイナル後半,2.0,水曜日,7.0,7.0,4.0,1.0,2.0,3.64,3.01,TP-131 ﾊﾝﾖｳ,0.87,1.0,200.0,796.0,3.98,711.0,3.555,0.2812939521800281,1.151293952180028,3.985,4.0,2.0,3.1149425287356323,2.353873217928827,1.8399999999999999,1.558706047819972,1.9925,1.9925,2.0,2.0,0.0,1.1556499999999998,2.0,0.9280000000000002,0.9280000000000002,1.0,1.0,5.0,5.0,5.0,5.0,7.0,7.0,6.0,6.0,1.4,1.4,2.0,2.0
70,82821ECB020    ,石黒ゴム工業（株）,2023.0,12.0,49.0,7.0,1.84,0.31000000000000005,4.17,0.4749999999999997,4.8900000000000015,6.0,4.0,2.0,43.725,130.0,0.29,8.ファイナル後半,3.0,木曜日,12.0,6.0,3.0,1.0,2.0,3.64,3.01,TP-131 ﾊﾝﾖｳ,0.87,1.0,200.0,797.0,3.985,711.0,3.555,0.2812939521800281,1.151293952180028,3.985,4.0,2.0,5.6206896551724155,4.247394847111427,4.020000000000001,3.7387060478199734,1.9925,1.9925,2.0,2.0,0.0,1.1556499999999998,2.0,0.9280000000000002,0.9280000000000002,1.0,1.0,5.0,5.0,5.0,5.0,12.0,12.0,11.0,11.0,2.4,2.4,7.0,7.0
71,82821ECB020    ,石黒ゴム工業（株）,2023.0,12.0,49.0,8.0,1.85,0.24,4.64,0.3800000000000008,5.24,3.0,4.0,2.0,99.77,390.0,0.29,8.ファイナル後半,4.0,金曜日,10.0,3.0,6.0,1.0,2.0,3.64,3.01,TP-131 ﾊﾝﾖｳ,0.87,1.0,200.0,746.0,3.73,711.0,3.555,0.2812939521800281,1.151293952180028,3.985,4.0,2.0,6.022988505747127,4.551400613264596,4.37,4.088706047819972,1.9925,1.9925,2.0,2.0,0.0,1.1556499999999998,2.0,0.9280000000000002,0.9280000000000002,1.0,1.0,5.0,5.0,5.0,5.0,10.0,10.0,9.0,9.0,2.0,2.0,5.0,5.0
72,82821ECB020    ,,2023.0,12.0,49.0,9.0,,,,,,,,,,,,,5.0,土曜日,8.0,0.0,0.0,1.0,2.0,3.64,3.01,TP-131 ﾊﾝﾖｳ,0.87,1.0,200.0,376.0,1.88,711.0,3.555,0.2812939521800281,1.151293952180028,3.985,4.0,2.0,,,,,1.9925,1.9925,2.0,2.0,,,,0.9280000000000002,0.9280000000000002,1.0,1.0,,,,,8.0,8.0,7.0,7.0,,,,
73,82821ECB020    ,,2023.0,12.0,49.0,10.0,,,,,,,,,,,,,6.0,日曜日,8.0,0.0,0.0,1.0,2.0,3.64,3.01,TP-131 ﾊﾝﾖｳ,0.87,1.0,200.0,0.0,0.0,711.0,3.555,0.2812939521800281,1.151293952180028,3.985,4.0,2.0,,,,,1.9925,1.9925,2.0,2.0,,,,0.9280000000000002,0.9280000000000002,1.0,1.0,,,,,8.0,8.0,7.0,7.0,,,,
