,仕入先名,品番,検収日,納入便,納入回数（間隔）,納入回数（回数）,納入回数（遅れ）,かんばん数,最大日量数（箱数）,日量数（箱数）2,ユニークな納入便の数,不等ピッチ係数,日在庫数（箱）,合計入庫数（箱）,合計出庫数（箱）,不等ピッチ在庫,最大便Ave,便Ave+不等ピッチ在庫,差分,設計値MIN,設計値MAX,在庫数/設計値MAX
1800,矢崎総業（株）,82824ECB020    ,7,1.0,1.0,1.0,1.79,18.0,20.225,18.675000000000004,1.0,0.0,13.916666666666666,18.0,17.0,0.0,20.225,20.225,-2.2250000000000014,6.0,27.0,0.5154320987654321
1801,矢崎総業（株）,82824ECB020    ,8,1.0,1.0,1.0,1.79,20.0,20.225,18.649999999999995,1.0,0.0,17.416666666666668,20.0,18.0,0.0,20.225,20.225,-0.22500000000000142,6.0,27.0,0.6450617283950618
1802,矢崎総業（株）,82824ECB020    ,11,1.0,1.0,1.0,1.79,19.0,20.225,18.675000000000004,1.0,0.0,15.041666666666666,19.0,11.0,0.0,20.225,20.225,-1.2250000000000014,6.0,27.0,0.5570987654320988
1803,矢崎総業（株）,82824ECB020    ,12,1.0,1.0,1.0,1.79,16.0,20.225,18.675000000000004,1.0,0.0,14.5,16.0,19.0,0.0,20.225,20.225,-4.225000000000001,6.0,27.0,0.5370370370370371
1804,矢崎総業（株）,82824ECB020    ,13,1.0,1.0,1.0,1.79,20.0,20.225,18.675000000000004,1.0,0.0,12.291666666666666,20.0,18.0,0.0,20.225,20.225,-0.22500000000000142,6.0,27.0,0.4552469135802469
1805,矢崎総業（株）,82824ECB020    ,14,1.0,1.0,1.0,1.79,19.0,20.225,18.725000000000005,1.0,0.0,12.916666666666666,19.0,21.0,0.0,20.225,20.225,-1.2250000000000014,6.0,27.0,0.478395061728395
1806,矢崎総業（株）,82824ECB020    ,15,1.0,1.0,1.0,1.79,22.0,20.225,18.699999999999992,1.0,0.0,10.052631578947368,22.0,19.0,0.0,20.225,20.225,1.7749999999999986,6.0,27.0,0.3723196881091618
1807,矢崎総業（株）,82824ECB020    ,18,1.0,1.0,1.0,1.79,19.0,20.225,18.675000000000004,1.0,0.0,17.428571428571427,20.0,10.0,0.0,20.225,20.225,-1.2250000000000014,6.0,27.0,0.6455026455026455
1808,矢崎総業（株）,82824ECB020    ,19,1.0,1.0,1.0,1.79,22.0,20.225,18.64999999999999,1.0,0.0,16.75,22.0,19.0,0.0,20.225,20.225,1.7749999999999986,6.0,27.0,0.6203703703703703
1809,矢崎総業（株）,82824ECB020    ,20,1.0,1.0,1.0,1.79,19.0,20.225,18.675000000000004,1.0,0.0,20.0,19.0,18.0,0.0,20.225,20.225,-1.2250000000000014,6.0,27.0,0.7407407407407407
1810,矢崎総業（株）,82824ECB020    ,21,1.0,1.0,1.0,1.79,18.0,20.225,20.225000000000005,1.0,0.0,19.041666666666668,18.0,20.0,0.0,20.225,20.225,-2.2250000000000014,6.0,27.0,0.7052469135802469
1811,矢崎総業（株）,82824ECB020    ,22,1.0,1.0,1.0,1.79,20.0,20.225,17.324999999999996,1.0,0.0,22.416666666666668,20.0,16.0,0.0,20.225,20.225,-0.22500000000000142,6.0,27.0,0.8302469135802469
1812,矢崎総業（株）,82824ECB020    ,25,1.0,1.0,1.0,1.79,18.0,20.225,18.675000000000004,1.0,0.0,,,,0.0,20.225,20.225,-2.2250000000000014,6.0,27.0,
1813,矢崎総業（株）,82824ECB020    ,26,1.0,1.0,1.0,1.79,17.0,20.225,20.225,1.0,0.0,,,,0.0,20.225,20.225,-3.2250000000000014,6.0,27.0,
1814,矢崎総業（株）,82824ECB020    ,27,1.0,1.0,1.0,1.79,11.0,20.225,18.675000000000004,1.0,0.0,,,,0.0,20.225,20.225,-9.225000000000001,6.0,27.0,
1815,矢崎総業（株）,82824ECB020    ,28,1.0,1.0,1.0,1.79,22.0,20.225,18.675000000000008,1.0,0.0,,,,0.0,20.225,20.225,1.7749999999999986,6.0,27.0,
1816,矢崎総業（株）,G1144ECE010    ,1,1.0,1.0,1.0,1.79,53.0,55.375,51.375,1.0,0.0,65.79166666666667,52.0,54.0,0.0,55.375,55.375,-2.375,16.0,72.0,0.9137731481481483
1817,矢崎総業（株）,G1144ECE010    ,4,1.0,1.0,1.0,1.79,53.0,55.375,52.125,1.0,0.0,64.29166666666667,53.0,28.0,0.0,55.375,55.375,-2.375,16.0,72.0,0.8929398148148149
1818,矢崎総業（株）,G1144ECE010    ,6,1.0,1.0,1.0,1.79,42.0,55.375,52.75,1.0,0.0,61.041666666666664,42.0,55.0,0.0,55.375,55.375,-13.375,16.0,72.0,0.8478009259259259
1819,矢崎総業（株）,G1144ECE010    ,7,1.0,1.0,1.0,1.79,54.0,55.375,52.875,1.0,0.0,56.583333333333336,54.0,46.0,0.0,55.375,55.375,-1.375,16.0,72.0,0.7858796296296297
1820,矢崎総業（株）,G1144ECE010    ,8,1.0,1.0,1.0,1.79,54.0,55.375,51.75,1.0,0.0,59.625,56.0,57.0,0.0,55.375,55.375,-1.375,16.0,72.0,0.828125
1821,矢崎総業（株）,G1144ECE010    ,11,1.0,1.0,1.0,1.79,51.0,55.375,48.875,1.0,0.0,52.583333333333336,51.0,27.0,0.0,55.375,55.375,-4.375,16.0,72.0,0.7303240740740741
1822,矢崎総業（株）,G1144ECE010    ,12,1.0,1.0,1.0,1.79,49.0,55.375,48.75,1.0,0.0,55.541666666666664,49.0,49.0,0.0,55.375,55.375,-6.375,16.0,72.0,0.771412037037037
1823,矢崎総業（株）,G1144ECE010    ,13,1.0,1.0,1.0,1.79,49.0,55.375,49.0,1.0,0.0,51.708333333333336,50.0,48.0,0.0,55.375,55.375,-6.375,16.0,72.0,0.7181712962962963
1824,矢崎総業（株）,G1144ECE010    ,14,1.0,1.0,1.0,1.79,49.0,55.375,50.125,1.0,0.0,53.791666666666664,49.0,52.0,0.0,55.375,55.375,-6.375,16.0,72.0,0.7471064814814814
1825,矢崎総業（株）,G1144ECE010    ,15,1.0,1.0,1.0,1.79,58.0,55.375,48.375,1.0,0.0,45.68421052631579,59.0,50.0,0.0,55.375,55.375,2.625,16.0,72.0,0.6345029239766081
1826,矢崎総業（株）,G1144ECE010    ,18,1.0,1.0,1.0,1.79,53.0,55.375,49.75,1.0,0.0,65.21428571428571,53.0,24.0,0.0,55.375,55.375,-2.375,16.0,72.0,0.9057539682539681
1827,矢崎総業（株）,G1144ECE010    ,19,1.0,1.0,1.0,1.79,58.0,55.375,50.25,1.0,0.0,66.5,60.0,54.0,0.0,55.375,55.375,2.625,16.0,72.0,0.9236111111111112
1828,矢崎総業（株）,G1144ECE010    ,20,1.0,1.0,1.0,1.79,50.0,55.375,52.125,1.0,0.0,73.75,50.0,49.0,0.0,55.375,55.375,-5.375,16.0,72.0,1.0243055555555556
1829,矢崎総業（株）,G1144ECE010    ,21,1.0,1.0,1.0,1.79,50.0,55.375,55.375,1.0,0.0,69.91666666666667,137.0,140.0,0.0,55.375,55.375,-5.375,16.0,72.0,0.9710648148148149
1830,矢崎総業（株）,G1144ECE010    ,22,1.0,1.0,1.0,1.79,54.0,55.375,46.125,1.0,0.0,78.75,56.0,43.0,0.0,55.375,55.375,-1.375,16.0,72.0,1.09375
1831,矢崎総業（株）,G1144ECE010    ,25,1.0,1.0,1.0,1.79,48.0,55.375,50.25,1.0,0.0,,,,0.0,55.375,55.375,-7.375,16.0,72.0,
1832,矢崎総業（株）,G1144ECE010    ,26,1.0,1.0,1.0,1.79,46.0,55.375,54.0,1.0,0.0,,,,0.0,55.375,55.375,-9.375,16.0,72.0,
1833,矢崎総業（株）,G1144ECE010    ,27,1.0,1.0,1.0,1.79,27.0,55.375,48.875,1.0,0.0,,,,0.0,55.375,55.375,-28.375,16.0,72.0,
1834,矢崎総業（株）,G1144ECE010    ,28,1.0,1.0,1.0,1.79,61.0,55.375,49.625,1.0,0.0,,,,0.0,55.375,55.375,5.625,16.0,72.0,
1835,石黒ゴム工業（株）,019128GA010    ,1,1.0,1.0,2.0,3.64,8.0,17.18,14.960000000000006,2.0,0.29,27.958333333333332,18.0,23.0,4.9822,8.59,13.572199999999999,-5.572199999999999,4.0,18.0,1.5532407407407407
1836,石黒ゴム工業（株）,019128GA010    ,1,2.0,1.0,2.0,3.64,8.0,17.18,14.960000000000006,2.0,0.29,27.958333333333332,18.0,23.0,4.9822,8.59,13.572199999999999,-5.572199999999999,4.0,18.0,1.5532407407407407
1837,石黒ゴム工業（株）,019128GA010    ,4,1.0,1.0,2.0,3.64,5.0,17.18,15.940000000000001,1.0,0.29,20.666666666666668,5.0,8.0,4.9822,8.59,13.572199999999999,-8.572199999999999,4.0,18.0,1.1481481481481481
1838,石黒ゴム工業（株）,019128GA010    ,5,2.0,1.0,2.0,3.64,9.0,17.18,14.92,1.0,0.29,16.458333333333332,20.0,15.0,4.9822,8.59,13.572199999999999,-4.572199999999999,4.0,18.0,0.9143518518518517
1839,石黒ゴム工業（株）,019128GA010    ,6,1.0,1.0,2.0,3.64,9.0,17.18,15.919999999999996,2.0,0.29,17.041666666666668,18.0,16.0,4.9822,8.59,13.572199999999999,-4.572199999999999,4.0,18.0,0.9467592592592593
1840,石黒ゴム工業（株）,019128GA010    ,6,2.0,1.0,2.0,3.64,9.0,17.18,15.919999999999996,2.0,0.29,17.041666666666668,18.0,16.0,4.9822,8.59,13.572199999999999,-4.572199999999999,4.0,18.0,0.9467592592592593
1841,石黒ゴム工業（株）,019128GA010    ,7,1.0,1.0,2.0,3.64,17.0,17.18,15.94,2.0,0.29,21.833333333333332,17.0,15.0,4.9822,8.59,13.572199999999999,3.4278000000000013,4.0,18.0,1.2129629629629628
1842,石黒ゴム工業（株）,019128GA010    ,7,2.0,1.0,2.0,3.64,9.0,17.18,15.94,2.0,0.29,21.833333333333332,17.0,15.0,4.9822,8.59,13.572199999999999,-4.572199999999999,4.0,18.0,1.2129629629629628
1843,石黒ゴム工業（株）,019128GA010    ,8,1.0,1.0,2.0,3.64,10.0,17.18,14.919999999999995,2.0,0.29,27.0,28.0,24.0,4.9822,8.59,13.572199999999999,-3.5721999999999987,4.0,18.0,1.5
1844,石黒ゴム工業（株）,019128GA010    ,8,2.0,1.0,2.0,3.64,9.0,17.18,14.919999999999995,2.0,0.29,27.0,28.0,24.0,4.9822,8.59,13.572199999999999,-4.572199999999999,4.0,18.0,1.5
1845,石黒ゴム工業（株）,019128GA010    ,11,1.0,1.0,2.0,3.64,8.0,17.18,15.94,2.0,0.29,24.625,8.0,9.0,4.9822,8.59,13.572199999999999,-5.572199999999999,4.0,18.0,1.3680555555555556
1846,石黒ゴム工業（株）,019128GA010    ,11,2.0,1.0,2.0,3.64,7.0,17.18,15.94,2.0,0.29,24.625,8.0,9.0,4.9822,8.59,13.572199999999999,-6.572199999999999,4.0,18.0,1.3680555555555556
1847,石黒ゴム工業（株）,019128GA010    ,12,1.0,1.0,2.0,3.64,7.0,17.18,14.94,2.0,0.29,24.416666666666668,14.0,16.0,4.9822,8.59,13.572199999999999,-6.572199999999999,4.0,18.0,1.3564814814814816
1848,石黒ゴム工業（株）,019128GA010    ,12,2.0,1.0,2.0,3.64,9.0,17.18,14.94,2.0,0.29,24.416666666666668,14.0,16.0,4.9822,8.59,13.572199999999999,-4.572199999999999,4.0,18.0,1.3564814814814816
1849,石黒ゴム工業（株）,019128GA010    ,13,1.0,1.0,2.0,3.64,8.0,17.18,15.94,2.0,0.29,21.0,9.0,16.0,4.9822,8.59,13.572199999999999,-5.572199999999999,4.0,18.0,1.1666666666666667
1850,石黒ゴム工業（株）,019128GA010    ,13,2.0,1.0,2.0,3.64,8.0,17.18,15.94,2.0,0.29,21.0,9.0,16.0,4.9822,8.59,13.572199999999999,-5.572199999999999,4.0,18.0,1.1666666666666667
1851,石黒ゴム工業（株）,019128GA010    ,14,1.0,1.0,2.0,3.64,15.0,17.18,15.980000000000004,2.0,0.29,27.333333333333332,31.0,17.0,4.9822,8.59,13.572199999999999,1.4278000000000013,4.0,18.0,1.5185185185185184
1852,石黒ゴム工業（株）,019128GA010    ,14,2.0,1.0,2.0,3.64,9.0,17.18,15.980000000000004,2.0,0.29,27.333333333333332,31.0,17.0,4.9822,8.59,13.572199999999999,-4.572199999999999,4.0,18.0,1.5185185185185184
1853,石黒ゴム工業（株）,019128GA010    ,15,1.0,1.0,2.0,3.64,6.0,17.18,14.960000000000006,2.0,0.29,31.05263157894737,16.0,22.0,4.9822,8.59,13.572199999999999,-7.572199999999999,4.0,18.0,1.7251461988304095
1854,石黒ゴム工業（株）,019128GA010    ,15,2.0,1.0,2.0,3.64,10.0,17.18,14.960000000000006,2.0,0.29,31.05263157894737,16.0,22.0,4.9822,8.59,13.572199999999999,-3.5721999999999987,4.0,18.0,1.7251461988304095
1855,石黒ゴム工業（株）,019128GA010    ,18,1.0,1.0,2.0,3.64,7.0,17.18,15.940000000000001,2.0,0.29,22.5,7.0,7.0,4.9822,8.59,13.572199999999999,-6.572199999999999,4.0,18.0,1.25
1856,石黒ゴム工業（株）,019128GA010    ,18,2.0,1.0,2.0,3.64,3.0,17.18,15.940000000000001,2.0,0.29,22.5,7.0,7.0,4.9822,8.59,13.572199999999999,-10.572199999999999,4.0,18.0,1.25
1857,石黒ゴム工業（株）,019128GA010    ,19,1.0,1.0,2.0,3.64,8.0,17.18,14.919999999999995,2.0,0.29,18.708333333333332,11.0,15.0,4.9822,8.59,13.572199999999999,-5.572199999999999,4.0,18.0,1.0393518518518519
1858,石黒ゴム工業（株）,019128GA010    ,19,2.0,1.0,2.0,3.64,9.0,17.18,14.919999999999995,2.0,0.29,18.708333333333332,11.0,15.0,4.9822,8.59,13.572199999999999,-4.572199999999999,4.0,18.0,1.0393518518518519
1859,石黒ゴム工業（株）,019128GA010    ,20,1.0,1.0,2.0,3.64,10.0,17.18,15.940000000000001,2.0,0.29,21.041666666666668,19.0,15.0,4.9822,8.59,13.572199999999999,-3.5721999999999987,4.0,18.0,1.1689814814814816
1860,石黒ゴム工業（株）,019128GA010    ,20,2.0,1.0,2.0,3.64,10.0,17.18,15.940000000000001,2.0,0.29,21.041666666666668,19.0,15.0,4.9822,8.59,13.572199999999999,-3.5721999999999987,4.0,18.0,1.1689814814814816
1861,石黒ゴム工業（株）,019128GA010    ,21,1.0,1.0,2.0,3.64,17.0,17.18,17.180000000000003,2.0,0.29,27.833333333333332,27.0,15.0,4.9822,8.59,13.572199999999999,3.4278000000000013,4.0,18.0,1.5462962962962963
1862,石黒ゴム工業（株）,019128GA010    ,21,2.0,1.0,2.0,3.64,10.0,17.18,17.180000000000003,2.0,0.29,27.833333333333332,27.0,15.0,4.9822,8.59,13.572199999999999,-3.5721999999999987,4.0,18.0,1.5462962962962963
1863,石黒ゴム工業（株）,019128GA010    ,22,1.0,1.0,2.0,3.64,7.0,17.18,13.860000000000001,2.0,0.29,34.625,25.0,23.0,4.9822,8.59,13.572199999999999,-6.572199999999999,4.0,18.0,1.9236111111111112
1864,石黒ゴム工業（株）,019128GA010    ,22,2.0,1.0,2.0,3.64,7.0,17.18,13.860000000000001,2.0,0.29,34.625,25.0,23.0,4.9822,8.59,13.572199999999999,-6.572199999999999,4.0,18.0,1.9236111111111112
1865,石黒ゴム工業（株）,019128GA010    ,25,1.0,1.0,2.0,3.64,3.0,17.18,15.94,2.0,0.29,,,,4.9822,8.59,13.572199999999999,-10.572199999999999,4.0,18.0,
1866,石黒ゴム工業（株）,019128GA010    ,25,2.0,1.0,2.0,3.64,5.0,17.18,15.94,2.0,0.29,,,,4.9822,8.59,13.572199999999999,-8.572199999999999,4.0,18.0,
1867,石黒ゴム工業（株）,019128GA010    ,26,1.0,1.0,2.0,3.64,5.0,17.18,16.180000000000003,2.0,0.29,,,,4.9822,8.59,13.572199999999999,-8.572199999999999,4.0,18.0,
1868,石黒ゴム工業（株）,019128GA010    ,26,2.0,1.0,2.0,3.64,8.0,17.18,16.180000000000003,2.0,0.29,,,,4.9822,8.59,13.572199999999999,-5.572199999999999,4.0,18.0,
1869,石黒ゴム工業（株）,019128GA010    ,27,1.0,1.0,2.0,3.64,7.0,17.18,15.94,2.0,0.29,,,,4.9822,8.59,13.572199999999999,-6.572199999999999,4.0,18.0,
1870,石黒ゴム工業（株）,019128GA010    ,27,2.0,1.0,2.0,3.64,8.0,17.18,15.94,2.0,0.29,,,,4.9822,8.59,13.572199999999999,-5.572199999999999,4.0,18.0,
1871,石黒ゴム工業（株）,019128GA010    ,28,1.0,1.0,2.0,3.64,8.0,17.18,14.940000000000001,2.0,0.29,,,,4.9822,8.59,13.572199999999999,-5.572199999999999,4.0,18.0,
1872,石黒ゴム工業（株）,019128GA010    ,28,2.0,1.0,2.0,3.64,10.0,17.18,14.940000000000001,2.0,0.29,,,,4.9822,8.59,13.572199999999999,-3.5721999999999987,4.0,18.0,
1873,石黒ゴム工業（株）,01912ECB010    ,1,1.0,1.0,2.0,3.64,3.0,5.7266666666666675,4.986666666666666,2.0,0.29,9.541666666666666,5.0,7.0,1.6607333333333334,2.8633333333333337,4.524066666666667,-1.5240666666666671,2.0,7.0,1.363095238095238
1874,石黒ゴム工業（株）,01912ECB010    ,1,2.0,1.0,2.0,3.64,2.0,5.7266666666666675,4.986666666666666,2.0,0.29,9.541666666666666,5.0,7.0,1.6607333333333334,2.8633333333333337,4.524066666666667,-2.524066666666667,2.0,7.0,1.363095238095238
1875,石黒ゴム工業（株）,01912ECB010    ,4,1.0,1.0,2.0,3.64,2.0,5.7266666666666675,5.3133333333333335,1.0,0.29,6.75,2.0,4.0,1.6607333333333334,2.8633333333333337,4.524066666666667,-2.524066666666667,2.0,7.0,0.9642857142857143
1876,石黒ゴム工業（株）,01912ECB010    ,5,2.0,1.0,2.0,3.64,3.0,5.7266666666666675,4.973333333333334,1.0,0.29,4.5,6.0,5.0,1.6607333333333334,2.8633333333333337,4.524066666666667,-1.5240666666666671,2.0,7.0,0.6428571428571429
1877,石黒ゴム工業（株）,01912ECB010    ,6,1.0,1.0,2.0,3.64,3.0,5.7266666666666675,5.306666666666666,2.0,0.29,4.5,6.0,6.0,1.6607333333333334,2.8633333333333337,4.524066666666667,-1.5240666666666671,2.0,7.0,0.6428571428571429
1878,石黒ゴム工業（株）,01912ECB010    ,6,2.0,1.0,2.0,3.64,3.0,5.7266666666666675,5.306666666666666,2.0,0.29,4.5,6.0,6.0,1.6607333333333334,2.8633333333333337,4.524066666666667,-1.5240666666666671,2.0,7.0,0.6428571428571429
1879,石黒ゴム工業（株）,01912ECB010    ,7,1.0,1.0,2.0,3.64,6.0,5.7266666666666675,5.3133333333333335,2.0,0.29,6.0,6.0,5.0,1.6607333333333334,2.8633333333333337,4.524066666666667,1.4759333333333329,2.0,7.0,0.8571428571428571
1880,石黒ゴム工業（株）,01912ECB010    ,7,2.0,1.0,2.0,3.64,3.0,5.7266666666666675,5.3133333333333335,2.0,0.29,6.0,6.0,5.0,1.6607333333333334,2.8633333333333337,4.524066666666667,-1.5240666666666671,2.0,7.0,0.8571428571428571
1881,石黒ゴム工業（株）,01912ECB010    ,8,1.0,1.0,2.0,3.64,3.0,5.7266666666666675,4.973333333333334,2.0,0.29,7.583333333333333,9.0,8.0,1.6607333333333334,2.8633333333333337,4.524066666666667,-1.5240666666666671,2.0,7.0,1.0833333333333333
1882,石黒ゴム工業（株）,01912ECB010    ,8,2.0,1.0,2.0,3.64,3.0,5.7266666666666675,4.973333333333334,2.0,0.29,7.583333333333333,9.0,8.0,1.6607333333333334,2.8633333333333337,4.524066666666667,-1.5240666666666671,2.0,7.0,1.0833333333333333
1883,石黒ゴム工業（株）,01912ECB010    ,11,1.0,1.0,2.0,3.64,3.0,5.7266666666666675,5.3133333333333335,2.0,0.29,6.625,3.0,3.0,1.6607333333333334,2.8633333333333337,4.524066666666667,-1.5240666666666671,2.0,7.0,0.9464285714285714
1884,石黒ゴム工業（株）,01912ECB010    ,11,2.0,1.0,2.0,3.64,2.0,5.7266666666666675,5.3133333333333335,2.0,0.29,6.625,3.0,3.0,1.6607333333333334,2.8633333333333337,4.524066666666667,-2.524066666666667,2.0,7.0,0.9464285714285714
1885,石黒ゴム工業（株）,01912ECB010    ,12,1.0,1.0,2.0,3.64,2.0,5.7266666666666675,4.98,2.0,0.29,6.125,4.0,6.0,1.6607333333333334,2.8633333333333337,4.524066666666667,-2.524066666666667,2.0,7.0,0.875
1886,石黒ゴム工業（株）,01912ECB010    ,12,2.0,1.0,2.0,3.64,3.0,5.7266666666666675,4.98,2.0,0.29,6.125,4.0,6.0,1.6607333333333334,2.8633333333333337,4.524066666666667,-1.5240666666666671,2.0,7.0,0.875
1887,石黒ゴム工業（株）,01912ECB010    ,13,1.0,1.0,2.0,3.64,2.0,5.7266666666666675,5.3133333333333335,2.0,0.29,4.541666666666667,3.0,5.0,1.6607333333333334,2.8633333333333337,4.524066666666667,-2.524066666666667,2.0,7.0,0.6488095238095238
1888,石黒ゴム工業（株）,01912ECB010    ,13,2.0,1.0,2.0,3.64,3.0,5.7266666666666675,5.3133333333333335,2.0,0.29,4.541666666666667,3.0,5.0,1.6607333333333334,2.8633333333333337,4.524066666666667,-1.5240666666666671,2.0,7.0,0.6488095238095238
1889,石黒ゴム工業（株）,01912ECB010    ,14,1.0,1.0,2.0,3.64,6.0,5.7266666666666675,5.32,2.0,0.29,6.708333333333333,11.0,5.0,1.6607333333333334,2.8633333333333337,4.524066666666667,1.4759333333333329,2.0,7.0,0.9583333333333333
1890,石黒ゴム工業（株）,01912ECB010    ,14,2.0,1.0,2.0,3.64,3.0,5.7266666666666675,5.32,2.0,0.29,6.708333333333333,11.0,5.0,1.6607333333333334,2.8633333333333337,4.524066666666667,-1.5240666666666671,2.0,7.0,0.9583333333333333
1891,石黒ゴム工業（株）,01912ECB010    ,15,1.0,1.0,2.0,3.64,2.0,5.7266666666666675,4.986666666666666,2.0,0.29,8.68421052631579,5.0,8.0,1.6607333333333334,2.8633333333333337,4.524066666666667,-2.524066666666667,2.0,7.0,1.2406015037593985
1892,石黒ゴム工業（株）,01912ECB010    ,15,2.0,1.0,2.0,3.64,3.0,5.7266666666666675,4.986666666666666,2.0,0.29,8.68421052631579,5.0,8.0,1.6607333333333334,2.8633333333333337,4.524066666666667,-1.5240666666666671,2.0,7.0,1.2406015037593985
1893,石黒ゴム工業（株）,01912ECB010    ,18,1.0,1.0,2.0,3.64,3.0,5.7266666666666675,5.3133333333333335,1.0,0.29,6.285714285714286,3.0,2.0,1.6607333333333334,2.8633333333333337,4.524066666666667,-1.5240666666666671,2.0,7.0,0.8979591836734694
1894,石黒ゴム工業（株）,01912ECB010    ,19,1.0,1.0,2.0,3.64,2.0,5.7266666666666675,4.973333333333334,2.0,0.29,4.083333333333333,2.0,5.0,1.6607333333333334,2.8633333333333337,4.524066666666667,-2.524066666666667,2.0,7.0,0.5833333333333333
1895,石黒ゴム工業（株）,01912ECB010    ,19,2.0,1.0,2.0,3.64,3.0,5.7266666666666675,4.973333333333334,2.0,0.29,4.083333333333333,2.0,5.0,1.6607333333333334,2.8633333333333337,4.524066666666667,-1.5240666666666671,2.0,7.0,0.5833333333333333
1896,石黒ゴム工業（株）,01912ECB010    ,20,1.0,1.0,2.0,3.64,4.0,5.7266666666666675,5.3133333333333335,2.0,0.29,4.541666666666667,7.0,5.0,1.6607333333333334,2.8633333333333337,4.524066666666667,-0.5240666666666671,2.0,7.0,0.6488095238095238
1897,石黒ゴム工業（株）,01912ECB010    ,20,2.0,1.0,2.0,3.64,4.0,5.7266666666666675,5.3133333333333335,2.0,0.29,4.541666666666667,7.0,5.0,1.6607333333333334,2.8633333333333337,4.524066666666667,-0.5240666666666671,2.0,7.0,0.6488095238095238
1898,石黒ゴム工業（株）,01912ECB010    ,21,1.0,1.0,2.0,3.64,5.0,5.7266666666666675,5.7266666666666675,2.0,0.29,7.708333333333333,9.0,6.0,1.6607333333333334,2.8633333333333337,4.524066666666667,0.4759333333333329,2.0,7.0,1.101190476190476
1899,石黒ゴム工業（株）,01912ECB010    ,21,2.0,1.0,2.0,3.64,3.0,5.7266666666666675,5.7266666666666675,2.0,0.29,7.708333333333333,9.0,6.0,1.6607333333333334,2.8633333333333337,4.524066666666667,-1.5240666666666671,2.0,7.0,1.101190476190476
1900,石黒ゴム工業（株）,01912ECB010    ,22,1.0,1.0,2.0,3.64,3.0,5.7266666666666675,4.62,2.0,0.29,9.791666666666666,8.0,7.0,1.6607333333333334,2.8633333333333337,4.524066666666667,-1.5240666666666671,2.0,7.0,1.3988095238095237
1901,石黒ゴム工業（株）,01912ECB010    ,22,2.0,1.0,2.0,3.64,2.0,5.7266666666666675,4.62,2.0,0.29,9.791666666666666,8.0,7.0,1.6607333333333334,2.8633333333333337,4.524066666666667,-2.524066666666667,2.0,7.0,1.3988095238095237
1902,石黒ゴム工業（株）,01912ECB010    ,25,1.0,1.0,2.0,3.64,1.0,5.7266666666666675,5.3133333333333335,2.0,0.29,,,,1.6607333333333334,2.8633333333333337,4.524066666666667,-3.524066666666667,2.0,7.0,
1903,石黒ゴム工業（株）,01912ECB010    ,25,2.0,1.0,2.0,3.64,2.0,5.7266666666666675,5.3133333333333335,2.0,0.29,,,,1.6607333333333334,2.8633333333333337,4.524066666666667,-2.524066666666667,2.0,7.0,
1904,石黒ゴム工業（株）,01912ECB010    ,26,1.0,1.0,2.0,3.64,1.0,5.7266666666666675,5.3933333333333335,2.0,0.29,,,,1.6607333333333334,2.8633333333333337,4.524066666666667,-3.524066666666667,2.0,7.0,
1905,石黒ゴム工業（株）,01912ECB010    ,26,2.0,1.0,2.0,3.64,3.0,5.7266666666666675,5.3933333333333335,2.0,0.29,,,,1.6607333333333334,2.8633333333333337,4.524066666666667,-1.5240666666666671,2.0,7.0,
1906,石黒ゴム工業（株）,01912ECB010    ,27,1.0,1.0,2.0,3.64,2.0,5.7266666666666675,5.3133333333333335,2.0,0.29,,,,1.6607333333333334,2.8633333333333337,4.524066666666667,-2.524066666666667,2.0,7.0,
1907,石黒ゴム工業（株）,01912ECB010    ,27,2.0,1.0,2.0,3.64,3.0,5.7266666666666675,5.3133333333333335,2.0,0.29,,,,1.6607333333333334,2.8633333333333337,4.524066666666667,-1.5240666666666671,2.0,7.0,
1908,石黒ゴム工業（株）,01912ECB010    ,28,1.0,1.0,2.0,3.64,3.0,5.7266666666666675,4.9799999999999995,2.0,0.29,,,,1.6607333333333334,2.8633333333333337,4.524066666666667,-1.5240666666666671,2.0,7.0,
1909,石黒ゴム工業（株）,01912ECB010    ,28,2.0,1.0,2.0,3.64,4.0,5.7266666666666675,4.9799999999999995,2.0,0.29,,,,1.6607333333333334,2.8633333333333337,4.524066666666667,-0.5240666666666671,2.0,7.0,
1910,石黒ゴム工業（株）,82821CWA030    ,1,1.0,1.0,2.0,3.64,2.0,4.295,3.74,2.0,0.29,7.166666666666667,5.0,6.0,1.24555,2.1475,3.3930499999999997,-1.3930499999999997,1.0,5.0,1.4333333333333333
1911,石黒ゴム工業（株）,82821CWA030    ,1,2.0,1.0,2.0,3.64,2.0,4.295,3.74,2.0,0.29,7.166666666666667,5.0,6.0,1.24555,2.1475,3.3930499999999997,-1.3930499999999997,1.0,5.0,1.4333333333333333
1912,石黒ゴム工業（株）,82821CWA030    ,4,1.0,1.0,2.0,3.64,1.0,4.295,3.985,1.0,0.29,5.416666666666667,1.0,2.0,1.24555,2.1475,3.3930499999999997,-2.3930499999999997,1.0,5.0,1.0833333333333335
1913,石黒ゴム工業（株）,82821CWA030    ,5,2.0,1.0,2.0,3.64,2.0,4.295,3.73,1.0,0.29,3.9166666666666665,5.0,4.0,1.24555,2.1475,3.3930499999999997,-1.3930499999999997,1.0,5.0,0.7833333333333333
