,品番,年月日,年,月,週番号,日,曜日_番号,曜日_名前,手配）品名,手配）仕入先名,手配）手配区分,手配）仕入先発送場所名,手配）受入場所,手配）受入場所名,納入回数（間隔）,納入回数（回数）,納入回数（遅れ）,箱重量,箱種類,基準在庫日数,基準在庫枚数,収容数,日量数,日量計算数,日量数（箱数）,日量計算数（箱数）,月平均日量数,月平均日量数（箱数）,基準在庫枚数（日数）,基準在庫日数（基準在庫枚数込み）,印刷～検収LT,検収～入庫LT,入庫～出庫LT,出庫～回収LT,社内LT（検収～回収LT）,納入かんばん数,回収かんばん数,仕入先名,実績納入回数,在庫数（箱）_1日の平均値,入庫数（箱）_1日の合計値,出庫数（箱）_1日の合計値,時間稼働率,加工数,発送場所名,不等ピッチ係数【日】,使用工程
1866,9036652A004,2023-12-07,2023,12,49,7,3,木曜日,"RACE, TAPERED ROLLER BEARING, OUTER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,7.0,PT- 9 ｾﾝﾖｳ,0.57,1.0,63.0,423.0,423.0,6.7142857142857135,6.7142857142857135,405.95,6.443650793650794,0.15519152605000616,0.7251915260500061,1.9299999999999997,0.27,0.8450000000000002,0.21999999999999997,1.415,6.0,6.0,（株）ジェイテクト,1.0,7.541666666666668,6.0,6.0,43.725,130.0,香川工場,0.0,1.デフ・大物ギヤ・Brg
1867,9036652A004,2023-12-08,2023,12,49,8,4,金曜日,"RACE, TAPERED ROLLER BEARING, OUTER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,7.0,PT- 9 ｾﾝﾖｳ,0.57,1.0,63.0,414.0,414.0,6.571428571428571,6.571428571428571,405.95,6.443650793650794,0.15519152605000616,0.7251915260500061,1.9199999999999997,0.2400000000000002,3.0700000000000003,0.2599999999999998,3.66,7.0,7.0,（株）ジェイテクト,1.0,6.958333333333332,5.0,7.0,99.77000000000001,390.0,香川工場,0.0,1.デフ・大物ギヤ・Brg
1868,9036652A004,2023-12-09,2023,12,49,9,5,土曜日,"RACE, TAPERED ROLLER BEARING, OUTER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,7.0,PT- 9 ｾﾝﾖｳ,0.57,1.0,63.0,0.0,0.0,0.0,0.0,405.95,6.443650793650794,0.15519152605000616,0.7251915260500061,,,,,,0.0,0.0,,0.0,6.0,0.0,0.0,0.0,0.0,,,1.デフ・大物ギヤ・Brg
1869,9036652A004,2023-12-10,2023,12,49,10,6,日曜日,"RACE, TAPERED ROLLER BEARING, OUTER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,7.0,PT- 9 ｾﾝﾖｳ,0.57,1.0,63.0,0.0,0.0,0.0,0.0,405.95,6.443650793650794,0.15519152605000616,0.7251915260500061,,,,,,0.0,0.0,,0.0,6.0,0.0,0.0,0.0,0.0,,,1.デフ・大物ギヤ・Brg
1870,9036652A004,2023-12-11,2023,12,50,11,0,月曜日,"RACE, TAPERED ROLLER BEARING, OUTER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,7.0,PT- 9 ｾﾝﾖｳ,0.57,1.0,63.0,391.0,391.0,6.206349206349207,6.206349206349207,405.95,6.443650793650794,0.15519152605000616,0.7251915260500061,3.92,0.2599999999999998,1.3100000000000005,0.20999999999999996,1.7700000000000005,7.0,7.0,（株）ジェイテクト,1.0,7.958333333333332,7.0,6.0,99.22,388.0,香川工場,0.0,1.デフ・大物ギヤ・Brg
1871,9036652A004,2023-12-12,2023,12,50,12,1,火曜日,"RACE, TAPERED ROLLER BEARING, OUTER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,7.0,PT- 9 ｾﾝﾖｳ,0.57,1.0,63.0,390.0,390.0,6.190476190476191,6.190476190476191,405.95,6.443650793650794,0.15519152605000616,0.7251915260500061,3.92,0.2999999999999998,1.3350000000000004,0.23999999999999977,1.8250000000000002,6.0,6.0,（株）ジェイテクト,1.0,7.625,6.0,6.0,99.85,390.0,香川工場,0.0,1.デフ・大物ギヤ・Brg
1872,9036652A004,2023-12-13,2023,12,50,13,2,水曜日,"RACE, TAPERED ROLLER BEARING, OUTER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,7.0,PT- 9 ｾﾝﾖｳ,0.57,1.0,63.0,392.0,392.0,6.222222222222222,6.222222222222222,405.95,6.443650793650794,0.15519152605000616,0.7251915260500061,1.9199999999999997,0.30000000000000027,1.3199999999999998,0.22999999999999998,1.85,7.0,6.0,（株）ジェイテクト,1.0,8.208333333333334,7.0,6.0,99.92,361.5,香川工場,0.0,1.デフ・大物ギヤ・Brg
1873,9036652A004,2023-12-14,2023,12,50,14,3,木曜日,"RACE, TAPERED ROLLER BEARING, OUTER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,7.0,PT- 9 ｾﾝﾖｳ,0.57,1.0,63.0,401.0,401.0,6.365079365079365,6.365079365079365,405.95,6.443650793650794,0.15519152605000616,0.7251915260500061,1.92,0.2799999999999998,1.1400000000000001,0.29000000000000026,1.7,6.0,7.0,（株）ジェイテクト,1.0,8.166666666666666,6.0,7.0,99.60499999999999,389.0,香川工場,0.0,1.デフ・大物ギヤ・Brg
1874,9036652A004,2023-12-15,2023,12,50,15,4,金曜日,"RACE, TAPERED ROLLER BEARING, OUTER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,7.0,PT- 9 ｾﾝﾖｳ,0.57,1.0,63.0,387.0,387.0,6.142857142857142,6.142857142857142,405.95,6.443650793650794,0.15519152605000616,0.7251915260500061,1.92,0.2999999999999998,3.3500000000000005,0.20999999999999996,3.8600000000000003,7.0,6.0,（株）ジェイテクト,1.0,6.6,7.0,3.0,99.85,390.0,香川工場,0.0,1.デフ・大物ギヤ・Brg
1875,9036652A004,2023-12-16,2023,12,50,16,5,土曜日,"RACE, TAPERED ROLLER BEARING, OUTER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,7.0,PT- 9 ｾﾝﾖｳ,0.57,1.0,63.0,0.0,0.0,0.0,0.0,405.95,6.443650793650794,0.15519152605000616,0.7251915260500061,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,1.デフ・大物ギヤ・Brg
1876,9036652A004,2023-12-17,2023,12,50,17,6,日曜日,"RACE, TAPERED ROLLER BEARING, OUTER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,7.0,PT- 9 ｾﾝﾖｳ,0.57,1.0,63.0,0.0,0.0,0.0,0.0,405.95,6.443650793650794,0.15519152605000616,0.7251915260500061,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,1.デフ・大物ギヤ・Brg
1877,9036652A004,2023-12-18,2023,12,51,18,0,月曜日,"RACE, TAPERED ROLLER BEARING, OUTER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,7.0,PT- 9 ｾﾝﾖｳ,0.57,1.0,63.0,398.0,398.0,6.317460317460317,6.317460317460317,405.95,6.443650793650794,0.15519152605000616,0.7251915260500061,3.9299999999999997,0.25,1.4300000000000006,0.2599999999999998,1.8600000000000003,7.0,6.0,（株）ジェイテクト,1.0,9.478260869565217,7.0,6.0,100.0,364.5,香川工場,0.0,1.デフ・大物ギヤ・Brg
1878,9036652A004,2023-12-19,2023,12,51,19,1,火曜日,"RACE, TAPERED ROLLER BEARING, OUTER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,7.0,PT- 9 ｾﾝﾖｳ,0.57,1.0,63.0,402.0,402.0,6.3809523809523805,6.3809523809523805,405.95,6.443650793650794,0.15519152605000616,0.7251915260500061,3.92,0.2599999999999998,1.5700000000000003,0.24499999999999966,2.07,8.0,7.0,（株）ジェイテクト,1.0,10.458333333333334,8.0,6.0,100.0,390.0,香川工場,0.0,1.デフ・大物ギヤ・Brg
1879,9036652A004,2023-12-20,2023,12,51,20,2,水曜日,"RACE, TAPERED ROLLER BEARING, OUTER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,7.0,PT- 9 ｾﾝﾖｳ,0.57,1.0,63.0,417.0,417.0,6.6190476190476195,6.6190476190476195,405.95,6.443650793650794,0.15519152605000616,0.7251915260500061,1.9199999999999997,0.33000000000000007,1.7200000000000002,0.31499999999999995,2.285,6.0,6.0,（株）ジェイテクト,1.0,10.375,6.0,7.0,100.0,362.5,香川工場,0.0,1.デフ・大物ギヤ・Brg
1880,9036652A004,2023-12-21,2023,12,51,21,3,木曜日,"RACE, TAPERED ROLLER BEARING, OUTER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,7.0,PT- 9 ｾﾝﾖｳ,0.57,1.0,63.0,443.0,443.0,7.0317460317460325,7.0317460317460325,405.95,6.443650793650794,0.15519152605000616,0.7251915260500061,1.9199999999999997,0.23000000000000043,4.435,0.2150000000000003,4.865,6.0,6.0,（株）ジェイテクト,1.0,10.583333333333334,6.0,5.0,100.0,327.5,香川工場,0.0,1.デフ・大物ギヤ・Brg
1881,9036652A004,2023-12-22,2023,12,51,22,4,金曜日,"RACE, TAPERED ROLLER BEARING, OUTER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,7.0,PT- 9 ｾﾝﾖｳ,0.57,1.0,63.0,369.0,369.0,5.857142857142858,5.857142857142858,405.95,6.443650793650794,0.15519152605000616,0.7251915260500061,1.93,0.2599999999999998,3.9200000000000004,0.22000000000000064,4.119999999999999,7.0,4.0,（株）ジェイテクト,1.0,11.958333333333336,7.0,4.0,100.0,230.5,香川工場,0.0,1.デフ・大物ギヤ・Brg
1882,9036652A004,2023-12-23,2023,12,51,23,5,土曜日,"RACE, TAPERED ROLLER BEARING, OUTER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,7.0,PT- 9 ｾﾝﾖｳ,0.57,1.0,63.0,0.0,0.0,0.0,0.0,405.95,6.443650793650794,0.15519152605000616,0.7251915260500061,,,,,,0.0,0.0,,0.0,13.0,0.0,0.0,0.0,0.0,,,1.デフ・大物ギヤ・Brg
1883,9036652A004,2023-12-24,2023,12,51,24,6,日曜日,"RACE, TAPERED ROLLER BEARING, OUTER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,7.0,PT- 9 ｾﾝﾖｳ,0.57,1.0,63.0,0.0,0.0,0.0,0.0,405.95,6.443650793650794,0.15519152605000616,0.7251915260500061,,,,,,0.0,0.0,,0.0,13.0,0.0,0.0,0.0,0.0,,,1.デフ・大物ギヤ・Brg
1884,9036652A004,2023-12-25,2023,12,52,25,0,月曜日,"RACE, TAPERED ROLLER BEARING, OUTER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,7.0,PT- 9 ｾﾝﾖｳ,0.57,1.0,63.0,402.0,402.0,6.3809523809523805,6.3809523809523805,405.95,6.443650793650794,0.15519152605000616,0.7251915260500061,3.92,0.6100000000000003,1.27,0.2150000000000003,1.835,6.0,7.0,（株）ジェイテクト,1.0,11.166666666666664,6.0,8.0,100.0,421.0,香川工場,0.0,1.デフ・大物ギヤ・Brg
1885,9036652A004,2023-12-26,2023,12,52,26,1,火曜日,"RACE, TAPERED ROLLER BEARING, OUTER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,7.0,PT- 9 ｾﾝﾖｳ,0.57,1.0,63.0,432.0,432.0,6.857142857142858,6.857142857142858,405.95,6.443650793650794,0.15519152605000616,0.7251915260500061,3.92,0.5550000000000002,1.4000000000000004,10.3,13.110000000000001,6.0,7.0,（株）ジェイテクト,1.0,10.25,6.0,7.0,100.0,423.0,香川工場,0.0,1.デフ・大物ギヤ・Brg
1886,9036652A004,2023-12-27,2023,12,52,27,2,水曜日,"RACE, TAPERED ROLLER BEARING, OUTER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,7.0,PT- 9 ｾﾝﾖｳ,0.57,1.0,63.0,391.0,391.0,6.206349206349207,6.206349206349207,405.95,6.443650793650794,0.15519152605000616,0.7251915260500061,1.92,0.2599999999999998,,,12.35,4.0,2.0,（株）ジェイテクト,1.0,9.75,4.0,7.0,100.0,415.0,香川工場,0.0,1.デフ・大物ギヤ・Brg
1887,9036652A004,2023-12-28,2023,12,52,28,3,木曜日,"RACE, TAPERED ROLLER BEARING, OUTER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,7.0,PT- 9 ｾﾝﾖｳ,0.57,1.0,63.0,397.0,397.0,6.3015873015873005,6.3015873015873005,405.95,6.443650793650794,0.15519152605000616,0.7251915260500061,1.9199999999999997,0.2400000000000002,,,11.89,7.0,0.0,（株）ジェイテクト,1.0,9.0,7.0,6.0,100.0,384.5,香川工場,0.0,1.デフ・大物ギヤ・Brg
1888,9036652A004,2023-12-29,2023,12,52,29,4,金曜日,"RACE, TAPERED ROLLER BEARING, OUTER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,7.0,PT- 9 ｾﾝﾖｳ,0.57,1.0,63.0,0.0,0.0,0.0,0.0,405.95,6.443650793650794,0.15519152605000616,0.7251915260500061,,,,,,0.0,0.0,,0.0,8.0,0.0,0.0,0.0,0.0,,,1.デフ・大物ギヤ・Brg
1889,9036652A004,2023-12-30,2023,12,52,30,5,土曜日,"RACE, TAPERED ROLLER BEARING, OUTER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,7.0,PT- 9 ｾﾝﾖｳ,0.57,1.0,63.0,0.0,0.0,0.0,0.0,405.95,6.443650793650794,0.15519152605000616,0.7251915260500061,,,,,,0.0,0.0,,0.0,8.0,0.0,0.0,0.0,0.0,,,1.デフ・大物ギヤ・Brg
1890,9036658A001,2023-12-01,2023,12,48,1,4,金曜日,"RACE, TAPERED ROLLER BEARING, INNER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,9.79,PT- 9 ｾﾝﾖｳ,0.57,1.0,45.0,337.0,337.0,7.488888888888888,7.488888888888888,344.55,7.656666666666667,0.13060513713539398,0.7006051371353941,1.92,0.25,0.5800000000000001,0.39999999999999947,3.1300000000000003,9.0,8.0,（株）ジェイテクト,1.0,5.190476190476192,9.0,6.0,94.61500000000001,369.5,香川工場,0.0,1.デフ・大物ギヤ・Brg
1891,9036658A001,2023-12-02,2023,12,48,2,5,土曜日,"RACE, TAPERED ROLLER BEARING, INNER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,9.79,PT- 9 ｾﾝﾖｳ,0.57,1.0,45.0,0.0,0.0,0.0,0.0,344.55,7.656666666666667,0.13060513713539398,0.7006051371353941,,,,,,0.0,0.0,,0.0,4.0,0.0,0.0,0.0,0.0,,,1.デフ・大物ギヤ・Brg
1892,9036658A001,2023-12-03,2023,12,48,3,6,日曜日,"RACE, TAPERED ROLLER BEARING, INNER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,9.79,PT- 9 ｾﾝﾖｳ,0.57,1.0,45.0,0.0,0.0,0.0,0.0,344.55,7.656666666666667,0.13060513713539398,0.7006051371353941,,,,,,0.0,0.0,,0.0,4.0,0.0,0.0,0.0,0.0,,,1.デフ・大物ギヤ・Brg
1893,9036658A001,2023-12-04,2023,12,49,4,0,月曜日,"RACE, TAPERED ROLLER BEARING, INNER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,9.79,PT- 9 ｾﾝﾖｳ,0.57,1.0,45.0,330.0,330.0,7.333333333333332,7.333333333333332,344.55,7.656666666666667,0.13060513713539398,0.7006051371353941,3.93,0.5800000000000001,0.29000000000000004,0.2699999999999996,1.21,7.0,8.0,（株）ジェイテクト,1.0,3.2777777777777777,7.0,7.0,96.84,378.5,香川工場,0.0,1.デフ・大物ギヤ・Brg
1894,9036658A001,2023-12-05,2023,12,49,5,1,火曜日,"RACE, TAPERED ROLLER BEARING, INNER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,9.79,PT- 9 ｾﾝﾖｳ,0.57,1.0,45.0,326.0,326.0,7.2444444444444445,7.2444444444444445,344.55,7.656666666666667,0.13060513713539398,0.7006051371353941,,,0.48500000000000076,0.33000000000000007,,6.0,7.0,（株）ジェイテクト,1.0,3.347826086956522,6.0,6.0,99.01,386.0,香川工場,0.0,1.デフ・大物ギヤ・Brg
1895,9036658A001,2023-12-06,2023,12,49,6,2,水曜日,"RACE, TAPERED ROLLER BEARING, INNER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,9.79,PT- 9 ｾﾝﾖｳ,0.57,1.0,45.0,324.0,324.0,7.2,7.2,344.55,7.656666666666667,0.13060513713539398,0.7006051371353941,1.93,0.2999999999999998,0.4450000000000003,0.32000000000000006,1.05,8.0,7.0,（株）ジェイテクト,1.0,4.05,8.0,7.0,99.455,388.5,香川工場,0.0,1.デフ・大物ギヤ・Brg
1896,9036658A001,2023-12-07,2023,12,49,7,3,木曜日,"RACE, TAPERED ROLLER BEARING, INNER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,9.79,PT- 9 ｾﾝﾖｳ,0.57,1.0,45.0,324.0,324.0,7.2,7.2,344.55,7.656666666666667,0.13060513713539398,0.7006051371353941,1.9299999999999997,0.27,0.675,0.29000000000000004,1.2550000000000003,8.0,7.0,（株）ジェイテクト,1.0,5.6190476190476195,8.0,5.0,43.725,130.0,香川工場,0.0,1.デフ・大物ギヤ・Brg
1897,9036658A001,2023-12-08,2023,12,49,8,4,金曜日,"RACE, TAPERED ROLLER BEARING, INNER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,9.79,PT- 9 ｾﾝﾖｳ,0.57,1.0,45.0,332.0,332.0,7.377777777777778,7.377777777777778,344.55,7.656666666666667,0.13060513713539398,0.7006051371353941,1.9199999999999997,0.2400000000000002,0.615,0.3999999999999999,3.1550000000000002,8.0,7.0,（株）ジェイテクト,1.0,5.625,8.0,8.0,99.77000000000001,390.0,香川工場,0.0,1.デフ・大物ギヤ・Brg
1898,9036658A001,2023-12-09,2023,12,49,9,5,土曜日,"RACE, TAPERED ROLLER BEARING, INNER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,9.79,PT- 9 ｾﾝﾖｳ,0.57,1.0,45.0,0.0,0.0,0.0,0.0,344.55,7.656666666666667,0.13060513713539398,0.7006051371353941,,,,,,0.0,0.0,,0.0,4.0,0.0,0.0,0.0,0.0,,,1.デフ・大物ギヤ・Brg
1899,9036658A001,2023-12-10,2023,12,49,10,6,日曜日,"RACE, TAPERED ROLLER BEARING, INNER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,9.79,PT- 9 ｾﾝﾖｳ,0.57,1.0,45.0,0.0,0.0,0.0,0.0,344.55,7.656666666666667,0.13060513713539398,0.7006051371353941,,,,,,0.0,0.0,,0.0,4.0,0.0,0.0,0.0,0.0,,,1.デフ・大物ギヤ・Brg
1900,9036658A001,2023-12-11,2023,12,50,11,0,月曜日,"RACE, TAPERED ROLLER BEARING, INNER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,9.79,PT- 9 ｾﾝﾖｳ,0.57,1.0,45.0,356.0,356.0,7.911111111111111,7.911111111111111,344.55,7.656666666666667,0.13060513713539398,0.7006051371353941,3.92,0.2599999999999998,0.7000000000000006,0.2799999999999998,1.2500000000000004,8.0,9.0,（株）ジェイテクト,1.0,5.666666666666668,8.0,8.0,99.22,388.0,香川工場,0.0,1.デフ・大物ギヤ・Brg
1901,9036658A001,2023-12-12,2023,12,50,12,1,火曜日,"RACE, TAPERED ROLLER BEARING, INNER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,9.79,PT- 9 ｾﾝﾖｳ,0.57,1.0,45.0,357.0,357.0,7.933333333333334,7.933333333333334,344.55,7.656666666666667,0.13060513713539398,0.7006051371353941,3.92,0.2999999999999998,0.5600000000000005,0.33999999999999986,1.1400000000000006,7.0,8.0,（株）ジェイテクト,1.0,4.416666666666667,7.0,8.0,99.85,390.0,香川工場,0.0,1.デフ・大物ギヤ・Brg
1902,9036658A001,2023-12-13,2023,12,50,13,2,水曜日,"RACE, TAPERED ROLLER BEARING, INNER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,9.79,PT- 9 ｾﾝﾖｳ,0.57,1.0,45.0,355.0,355.0,7.888888888888888,7.888888888888888,344.55,7.656666666666667,0.13060513713539398,0.7006051371353941,1.9199999999999997,0.31000000000000005,0.5,0.2400000000000002,1.0700000000000003,7.0,8.0,（株）ジェイテクト,1.0,3.863636363636364,7.0,7.0,99.92,361.5,香川工場,0.0,1.デフ・大物ギヤ・Brg
1903,9036658A001,2023-12-14,2023,12,50,14,3,木曜日,"RACE, TAPERED ROLLER BEARING, INNER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,9.79,PT- 9 ｾﾝﾖｳ,0.57,1.0,45.0,348.0,348.0,7.7333333333333325,7.7333333333333325,344.55,7.656666666666667,0.13060513713539398,0.7006051371353941,1.92,0.2599999999999998,0.5750000000000002,0.25,1.105,8.0,7.0,（株）ジェイテクト,1.0,5.1,8.0,6.0,99.60499999999999,389.0,香川工場,0.0,1.デフ・大物ギヤ・Brg
1904,9036658A001,2023-12-15,2023,12,50,15,4,金曜日,"RACE, TAPERED ROLLER BEARING, INNER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,9.79,PT- 9 ｾﾝﾖｳ,0.57,1.0,45.0,361.0,361.0,8.022222222222222,8.022222222222222,344.55,7.656666666666667,0.13060513713539398,0.7006051371353941,1.92,0.2400000000000002,0.595,0.39000000000000035,3.1399999999999997,8.0,8.0,（株）ジェイテクト,1.0,4.0,8.0,4.0,99.85,390.0,香川工場,0.0,1.デフ・大物ギヤ・Brg
1905,9036658A001,2023-12-16,2023,12,50,16,5,土曜日,"RACE, TAPERED ROLLER BEARING, INNER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,9.79,PT- 9 ｾﾝﾖｳ,0.57,1.0,45.0,0.0,0.0,0.0,0.0,344.55,7.656666666666667,0.13060513713539398,0.7006051371353941,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,1.デフ・大物ギヤ・Brg
1906,9036658A001,2023-12-17,2023,12,50,17,6,日曜日,"RACE, TAPERED ROLLER BEARING, INNER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,9.79,PT- 9 ｾﾝﾖｳ,0.57,1.0,45.0,0.0,0.0,0.0,0.0,344.55,7.656666666666667,0.13060513713539398,0.7006051371353941,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,1.デフ・大物ギヤ・Brg
1907,9036658A001,2023-12-18,2023,12,51,18,0,月曜日,"RACE, TAPERED ROLLER BEARING, INNER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,9.79,PT- 9 ｾﾝﾖｳ,0.57,1.0,45.0,349.0,349.0,7.7555555555555555,7.7555555555555555,344.55,7.656666666666667,0.13060513713539398,0.7006051371353941,3.9299999999999997,0.25,0.5950000000000006,0.31000000000000005,1.1550000000000007,8.0,8.0,（株）ジェイテクト,1.0,4.695652173913044,8.0,8.0,100.0,364.5,香川工場,0.0,1.デフ・大物ギヤ・Brg
1908,9036658A001,2023-12-19,2023,12,51,19,1,火曜日,"RACE, TAPERED ROLLER BEARING, INNER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,9.79,PT- 9 ｾﾝﾖｳ,0.57,1.0,45.0,344.0,344.0,7.644444444444446,7.644444444444446,344.55,7.656666666666667,0.13060513713539398,0.7006051371353941,3.92,0.23500000000000032,0.6150000000000002,0.395,1.1650000000000005,8.0,8.0,（株）ジェイテクト,1.0,5.0,8.0,8.0,100.0,390.0,香川工場,0.0,1.デフ・大物ギヤ・Brg
1909,9036658A001,2023-12-20,2023,12,51,20,2,水曜日,"RACE, TAPERED ROLLER BEARING, INNER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,9.79,PT- 9 ｾﾝﾖｳ,0.57,1.0,45.0,330.0,330.0,7.333333333333332,7.333333333333332,344.55,7.656666666666667,0.13060513713539398,0.7006051371353941,1.9199999999999997,0.32000000000000006,0.6600000000000001,0.29499999999999993,1.2700000000000002,8.0,7.0,（株）ジェイテクト,1.0,5.0,8.0,7.0,100.0,362.5,香川工場,0.0,1.デフ・大物ギヤ・Brg
1910,9036658A001,2023-12-21,2023,12,51,21,3,木曜日,"RACE, TAPERED ROLLER BEARING, INNER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,9.79,PT- 9 ｾﾝﾖｳ,0.57,1.0,45.0,366.0,366.0,8.133333333333333,8.133333333333333,344.55,7.656666666666667,0.13060513713539398,0.7006051371353941,1.9199999999999997,0.23000000000000043,0.9299999999999997,0.26,1.465,8.0,7.0,（株）ジェイテクト,1.0,6.416666666666668,8.0,6.0,100.0,327.5,香川工場,0.0,1.デフ・大物ギヤ・Brg
1911,9036658A001,2023-12-22,2023,12,51,22,4,金曜日,"RACE, TAPERED ROLLER BEARING, INNER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,9.79,PT- 9 ｾﾝﾖｳ,0.57,1.0,45.0,324.0,324.0,7.2,7.2,344.55,7.656666666666667,0.13060513713539398,0.7006051371353941,1.93,0.2599999999999998,3.0399999999999996,0.27000000000000046,3.69,9.0,4.0,（株）ジェイテクト,1.0,8.75,9.0,5.0,100.0,230.5,香川工場,0.0,1.デフ・大物ギヤ・Brg
1912,9036658A001,2023-12-23,2023,12,51,23,5,土曜日,"RACE, TAPERED ROLLER BEARING, INNER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,9.79,PT- 9 ｾﾝﾖｳ,0.57,1.0,45.0,0.0,0.0,0.0,0.0,344.55,7.656666666666667,0.13060513713539398,0.7006051371353941,,,,,,0.0,0.0,,0.0,10.0,0.0,0.0,0.0,0.0,,,1.デフ・大物ギヤ・Brg
1913,9036658A001,2023-12-24,2023,12,51,24,6,日曜日,"RACE, TAPERED ROLLER BEARING, INNER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,9.79,PT- 9 ｾﾝﾖｳ,0.57,1.0,45.0,0.0,0.0,0.0,0.0,344.55,7.656666666666667,0.13060513713539398,0.7006051371353941,,,,,,0.0,0.0,,0.0,10.0,0.0,0.0,0.0,0.0,,,1.デフ・大物ギヤ・Brg
1914,9036658A001,2023-12-25,2023,12,52,25,0,月曜日,"RACE, TAPERED ROLLER BEARING, INNER",（株）ジェイテクト,手配,香川工場,1Y,安城第１工場,1.0,1.0,1.9,9.79,PT- 9 ｾﾝﾖｳ,0.57,1.0,45.0,345.0,345.0,7.666666666666668,7.666666666666668,344.55,7.656666666666667,0.13060513713539398,0.7006051371353941,3.92,0.6200000000000001,1.0,0.3049999999999997,1.8099999999999996,7.0,8.0,（株）ジェイテクト,1.0,8.291666666666666,7.0,8.0,100.0,421.0,香川工場,0.0,1.デフ・大物ギヤ・Brg
