,Unnamed: 0,品番,年,週番号,在庫数（箱）,入庫数（箱）,出庫数（箱）,仕入先名,日量数（箱数）,発注～印刷LT,発注～検収LT,発注～順立装置入庫LT,発注～順立装置出庫LT,発注～回収LT,基準在庫日数,基準在庫日数（基準在庫枚数込み）,基準在庫枚数,箱種類,納入回数（間隔）,納入回数（回数）,納入回数（遅れ）,収容数,納入かんばん数,合計日量数（箱数）,印刷検収LT,検収入庫LT,入庫出庫LT,出庫回収LT,社内LT（検収～回収LT）,不等ピッチ係数,社内LT/設計値LT,社内LT/設計値LT（基準在庫枚数込み）,設計値MIN,順立装置在庫量/設計値MIN,順立装置在庫量/設計値MAX,時間稼働率,加工数,使用工程,回収かんばん数,先週からの順立装置在庫量増加率,先週からの社内LT増加率,先週からの回収かんばん増加率,納入数/日量数（箱数）,入庫数/納入数（箱数）,出庫数/入庫数（箱数）,回収数/出庫数（箱数）,回収数/納入数（箱数）,出庫数/納入数（箱数）,便Ave,年＆週番号,納入かんばん数（週合計）-日量数（箱数週合計）,上限-下限,条件チェック,差分
4165,235,G1174ECE010    ,2023,49,14.0,39.0,43.0,住友電装（株）,8.4,1.15,4.32,4.77,6.49,6.83,0.91,1.0331678778174649,1.0,住友電装（株）,1.0,1.0,2.28,50.0,39.0,41.92,3.1700000000000004,0.4499999999999993,1.7200000000000006,0.33999999999999986,2.51,0.0,2.7582417582417578,2.429421252722545,2.7552000000000003,5.08130081300813,1.209482341557813,98.915,386.0,4.TA・カバー・メイン,42,-0.2222222222222222,-0.4422222222222223,-0.06666666666666665,0.9303435114503816,1.0,1.1025641025641026,0.9767441860465116,1.0769230769230769,1.1025641025641026,8.4,2023-49,-2.9200000000000017,8.4,False,-2.9200000000000017
4166,358,G1174ECE010    ,2023,50,11.0,31.0,36.0,住友電装（株）,7.82,1.17,4.36,4.87,6.43,6.775,0.91,1.0331678778174649,1.0,住友電装（株）,1.0,1.0,2.28,50.0,40.0,39.22,3.1900000000000004,0.5099999999999998,1.5599999999999996,0.34500000000000064,2.415,0.0,2.6538461538461537,2.3374710459461943,2.5649599999999997,4.288565903561849,1.0207907230539088,99.77,390.0,4.TA・カバー・メイン,41,-0.2142857142857143,-0.0378486055776891,-0.02380952380952384,1.0198878123406423,0.775,1.1612903225806452,1.1388888888888888,1.025,0.9,7.82,2023-50,0.7800000000000011,7.82,False,0.6045000000000009
4167,481,G1174ECE010    ,2023,51,14.0,44.0,36.0,住友電装（株）,8.04,1.17,4.32,4.85,6.83,7.07,0.91,1.0331678778174649,1.0,住友電装（株）,1.0,1.0,2.28,50.0,41.0,40.58000000000001,3.1500000000000004,0.5299999999999994,1.9800000000000004,0.2400000000000002,2.75,0.0,3.021978021978022,2.6617165119470116,2.6371199999999995,5.308821744933868,1.263638267299208,100.0,371.5,4.TA・カバー・メイン,36,0.2727272727272727,0.13871635610766053,-0.12195121951219512,1.0103499260719564,1.0731707317073171,0.8181818181818182,1.0,0.8780487804878049,0.8780487804878049,8.04,2023-51,0.4199999999999875,8.04,False,0.4507317073170598
4168,4503,G1174ECE010    ,2023,52,,,,住友電装（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.0,0.0,-0.4444444444444444,,,,,,,,2023-52,,,False,
4169,4525,G1250ECB010    ,2024,2,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.0,0.0,0.0,,,,,,,,2024-2,,,False,
4170,4526,G1250ECB010    ,2024,3,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,-0.375,,,,,,,,2024-3,,,False,
4171,4527,G1250ECB010    ,2024,4,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,0.0,,,,,,,,2024-4,,,False,
4172,4508,G1250ECB010    ,2023,31,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0.0,0.0,0.2666666666666666,,,,,,,,2023-31,,,False,
4173,4509,G1250ECB010    ,2023,32,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0.0,0.0,0.10526315789473696,,,,,,,,2023-32,,,False,
4174,4510,G1250ECB010    ,2023,34,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0.0,0.0,-0.09523809523809523,,,,,,,,2023-34,,,False,
4175,4511,G1250ECB010    ,2023,35,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0.0,0.0,0.0,,,,,,,,2023-35,,,False,
4176,4512,G1250ECB010    ,2023,36,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0.0,0.0,0.10526315789473696,,,,,,,,2023-36,,,False,
4177,4513,G1250ECB010    ,2023,37,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.0,0.0,-0.04761904761904767,,,,,,,,2023-37,,,False,
4178,4514,G1250ECB010    ,2023,38,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0.0,0.0,-0.05000000000000005,,,,,,,,2023-38,,,False,
4179,4515,G1250ECB010    ,2023,39,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0.0,0.0,0.10526315789473696,,,,,,,,2023-39,,,False,
4180,4516,G1250ECB010    ,2023,40,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0.0,0.0,-0.09523809523809523,,,,,,,,2023-40,,,False,
4181,4517,G1250ECB010    ,2023,41,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.0,0.0,0.05263157894736836,,,,,,,,2023-41,,,False,
4182,4518,G1250ECB010    ,2023,42,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0.0,0.0,-0.05000000000000005,,,,,,,,2023-42,,,False,
4183,4519,G1250ECB010    ,2023,43,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0.0,0.0,0.0,,,,,,,,2023-43,,,False,
4184,4520,G1250ECB010    ,2023,44,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.0,0.0,0.05263157894736836,,,,,,,,2023-44,,,False,
4185,4521,G1250ECB010    ,2023,45,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0.0,0.0,0.05000000000000005,,,,,,,,2023-45,,,False,
4186,4522,G1250ECB010    ,2023,46,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0.0,-0.2857142857142857,,,,,,,,2023-46,,,False,
4187,4523,G1250ECB010    ,2023,47,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.0,0.0,0.06666666666666665,,,,,,,,2023-47,,,False,
4188,114,G1250ECB010    ,2023,48,4.0,4.0,3.0,（株）バルカー,2.1166666666666667,0.37,3.23,3.43,8.37,9.09,0.87,1.2982655246252677,1.0,（株）バルカー,1.0,2.0,6.2,60.0,1.0,2.1166666666666667,2.86,0.20000000000000007,4.94,0.7200000000000006,5.8599999999999985,0.24,6.735632183908045,4.513714559039403,0.762,5.2493438320209975,2.0766634939863287,94.615,369.5,2.MGケース,13,0.0,0.0,-0.1875,0.4724409448818898,4.0,0.75,4.333333333333333,13.0,3.0,1.0583333333333331,2023-48,-1.1166666666666667,1.5663333333333331,False,-4.466666666666667
4189,236,G1250ECB010    ,2023,49,4.0,8.0,10.0,（株）バルカー,1.933333333333333,0.1,5.05,5.465,7.79,8.945,0.87,1.2982655246252677,1.0,（株）バルカー,1.0,2.0,6.2,60.0,8.0,5.833333333333332,4.95,0.415,2.325,1.1550000000000002,3.895000000000002,0.24,4.477011494252874,3.0001566906925734,0.696,5.747126436781612,2.2735884804850324,98.915,386.0,2.MGケース,10,0.0,-0.3353242320819109,-0.23076923076923075,1.3714285714285717,1.0,1.25,1.0,1.25,1.25,0.9666666666666666,2023-49,2.166666666666668,1.4306666666666663,True,2.166666666666668
4190,359,G1250ECB010    ,2023,50,3.0,12.0,11.0,（株）バルカー,2.4,0.1,5.03,5.35,6.63,7.2,0.87,1.2982655246252677,1.0,（株）バルカー,1.0,2.0,6.2,60.0,14.0,12.066666666666665,4.9300000000000015,0.3199999999999994,1.2800000000000002,0.5700000000000003,2.17,0.24,2.494252873563218,1.6714608520674925,0.8640000000000001,3.472222222222221,1.3736263736263736,99.77,390.0,2.MGケース,12,-0.25,-0.4428754813863931,0.2,1.1602209944751385,0.8571428571428571,0.9166666666666666,1.0909090909090908,0.8571428571428571,0.7857142857142857,1.2,2023-50,1.9333333333333353,1.7759999999999998,False,1.6571428571428588
4191,482,G1250ECB010    ,2023,51,4.0,11.0,11.0,（株）バルカー,2.425,0.235,5.1400000000000015,5.4049999999999985,6.875,7.61,0.87,1.2982655246252677,1.0,（株）バルカー,1.0,2.0,6.2,60.0,10.0,11.85,4.905,0.2649999999999988,1.4700000000000006,0.7350000000000003,2.47,0.24,2.8390804597701145,1.9025383892196799,0.8730000000000001,4.581901489117984,1.8126203693214,100.0,371.5,2.MGケース,11,0.3333333333333333,0.13824884792626735,-0.08333333333333337,0.8438818565400844,1.1,1.0,1.0,1.1,1.1,1.2125,2023-51,-1.8499999999999996,1.7944999999999998,False,-2.0349999999999997
4192,4524,G1250ECB010    ,2023,52,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.0,0.0,-0.4545454545454546,,,,,,,,2023-52,,,False,
4193,4547,G1250ECC010    ,2024,2,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.0,0.0,0.0,,,,,,,,2024-2,,,False,
4194,4548,G1250ECC010    ,2024,3,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.0,0.0,-0.4545454545454546,,,,,,,,2024-3,,,False,
4195,4549,G1250ECC010    ,2024,4,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,-0.16666666666666666,,,,,,,,2024-4,,,False,
4196,4530,G1250ECC010    ,2023,31,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.0,0.0,0.16666666666666674,,,,,,,,2023-31,,,False,
4197,4531,G1250ECC010    ,2023,32,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.0,0.0,0.0,,,,,,,,2023-32,,,False,
4198,4532,G1250ECC010    ,2023,34,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,-0.0714285714285714,,,,,,,,2023-34,,,False,
4199,4533,G1250ECC010    ,2023,35,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,0.0,,,,,,,,2023-35,,,False,
4200,4534,G1250ECC010    ,2023,36,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,0.0,,,,,,,,2023-36,,,False,
4201,4535,G1250ECC010    ,2023,37,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,0.0,,,,,,,,2023-37,,,False,
4202,4536,G1250ECC010    ,2023,38,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0,0.0,-0.07692307692307687,,,,,,,,2023-38,,,False,
4203,4537,G1250ECC010    ,2023,39,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,0.08333333333333326,,,,,,,,2023-39,,,False,
4204,4538,G1250ECC010    ,2023,40,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.0,0.0,-0.15384615384615385,,,,,,,,2023-40,,,False,
4205,4539,G1250ECC010    ,2023,41,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.0,0.0,-0.09090909090909094,,,,,,,,2023-41,,,False,
4206,4540,G1250ECC010    ,2023,42,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0,0.0,-0.09999999999999998,,,,,,,,2023-42,,,False,
4207,4541,G1250ECC010    ,2023,43,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0,0.0,0.3333333333333333,,,,,,,,2023-43,,,False,
4208,4542,G1250ECC010    ,2023,44,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,0.08333333333333326,,,,,,,,2023-44,,,False,
4209,4543,G1250ECC010    ,2023,45,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0,0.0,-0.07692307692307687,,,,,,,,2023-45,,,False,
4210,4544,G1250ECC010    ,2023,46,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0.0,0.25,,,,,,,,2023-46,,,False,
4211,4545,G1250ECC010    ,2023,47,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0.0,0.0,0.2,,,,,,,,2023-47,,,False,
4212,115,G1250ECC010    ,2023,48,6.0,2.0,4.0,（株）バルカー,3.5,0.37,3.23,3.43,3.79,4.1,0.87,1.163470286133529,1.0,（株）バルカー,1.0,2.0,6.2,60.0,1.0,3.5,2.86,0.20000000000000007,0.3599999999999999,0.3099999999999996,0.8699999999999997,0.24,0.9999999999999996,0.7477629728656014,1.26,4.761904761904762,1.8838304552590268,94.615,369.5,2.MGケース,14,0.0,0.0,-0.2222222222222222,0.2857142857142857,2.0,2.0,3.5,14.0,4.0,1.75,2023-48,-2.5,2.59,False,-5.0
4213,237,G1250ECC010    ,2023,49,4.0,16.0,18.0,（株）バルカー,3.5,0.235,5.04,5.2799999999999985,6.105,6.77,0.87,1.163470286133529,1.0,（株）バルカー,1.0,2.0,6.2,60.0,16.0,17.6,4.805,0.2399999999999993,0.8250000000000011,0.6649999999999991,1.7299999999999995,0.24,1.988505747126436,1.4869309690315984,1.26,3.1746031746031744,1.2558869701726847,98.915,386.0,2.MGケース,17,-0.33333333333333337,0.9885057471264372,0.2142857142857142,0.9090909090909092,1.0,1.125,0.9444444444444444,1.0625,1.125,1.75,2023-49,-1.6000000000000014,2.59,False,-1.6000000000000014
4214,360,G1250ECC010    ,2023,50,4.0,16.0,16.0,（株）バルカー,3.5,0.1,5.025,5.33,6.3450000000000015,6.79,0.87,1.163470286133529,1.0,（株）バルカー,1.0,2.0,6.2,60.0,18.0,17.55,4.925000000000002,0.3049999999999997,1.0150000000000006,0.4449999999999994,1.7649999999999997,0.24,2.028735632183908,1.5170133874802147,1.26,3.1746031746031744,1.2558869701726847,99.77,390.0,2.MGケース,18,0.0,0.020231213872832443,0.058823529411764726,1.0256410256410255,0.8888888888888888,1.0,1.125,1.0,0.8888888888888888,1.75,2023-50,0.4499999999999993,2.59,False,0.39999999999999936
4215,483,G1250ECC010    ,2023,51,5.0,16.0,14.0,（株）バルカー,3.3,0.38,5.24,5.44,6.8,7.48,0.87,1.163470286133529,1.0,（株）バルカー,1.0,2.0,6.2,60.0,14.0,16.7,4.86,0.20000000000000007,1.3599999999999994,0.6800000000000006,2.24,0.24,2.5747126436781613,1.9252747807114343,1.188,4.208754208754209,1.665001665001665,100.0,371.5,2.MGケース,15,0.25,0.2691218130311619,-0.16666666666666666,0.8383233532934132,1.1428571428571428,0.875,1.0714285714285714,1.0714285714285714,1.0,1.65,2023-51,-2.6999999999999993,2.4419999999999997,False,-3.0857142857142845
4216,4546,G1250ECC010    ,2023,52,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.0,0.0,-0.4666666666666667,,,,,,,,2023-52,,,False,
4217,4569,G1250ECE010    ,2024,2,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0.0,0.0,0.0,,,,,,,,2024-2,,,False,
4218,4570,G1250ECE010    ,2024,3,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.0,0.0,-0.6799999999999999,,,,,,,,2024-3,,,False,
4219,4571,G1250ECE010    ,2024,4,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.0,0.0,0.25,,,,,,,,2024-4,,,False,
4220,4552,G1250ECE010    ,2023,31,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,0.0,0.0,0.2432432432432432,,,,,,,,2023-31,,,False,
4221,4553,G1250ECE010    ,2023,32,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,0.0,0.0,-0.06521739130434777,,,,,,,,2023-32,,,False,
4222,4554,G1250ECE010    ,2023,34,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,0.0,0.0,0.0,,,,,,,,2023-34,,,False,
4223,4555,G1250ECE010    ,2023,35,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,0.0,0.0,0.06976744186046502,,,,,,,,2023-35,,,False,
4224,4556,G1250ECE010    ,2023,36,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0.0,0.0,-0.04347826086956519,,,,,,,,2023-36,,,False,
4225,4557,G1250ECE010    ,2023,37,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,0.0,0.0,-0.04545454545454541,,,,,,,,2023-37,,,False,
4226,4558,G1250ECE010    ,2023,38,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0.0,0.0,-0.04761904761904767,,,,,,,,2023-38,,,False,
4227,4559,G1250ECE010    ,2023,39,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,0.0,0.0,0.07499999999999996,,,,,,,,2023-39,,,False,
4228,4560,G1250ECE010    ,2023,40,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,0.0,0.0,-0.046511627906976716,,,,,,,,2023-40,,,False,
4229,4561,G1250ECE010    ,2023,41,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,0.0,0.0,0.0,,,,,,,,2023-41,,,False,
4230,4562,G1250ECE010    ,2023,42,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,0.0,0.0,-0.048780487804878085,,,,,,,,2023-42,,,False,
4231,4563,G1250ECE010    ,2023,43,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,0.0,0.0,0.05128205128205132,,,,,,,,2023-43,,,False,
4232,4564,G1250ECE010    ,2023,44,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0.0,0.0,-0.024390243902439046,,,,,,,,2023-44,,,False,
4233,4565,G1250ECE010    ,2023,45,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,0.0,0.0,0.125,,,,,,,,2023-45,,,False,
4234,4566,G1250ECE010    ,2023,46,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,0.0,0.0,-0.1777777777777778,,,,,,,,2023-46,,,False,
4235,4567,G1250ECE010    ,2023,47,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,0.0,0.0,0.10810810810810813,,,,,,,,2023-47,,,False,
4236,116,G1250ECE010    ,2023,48,11.0,8.0,10.0,（株）バルカー,6.85,0.37,3.23,3.43,6.33,6.59,0.88,1.0278014533809583,1.0,（株）バルカー,1.0,2.0,6.2,60.0,3.0,6.85,2.86,0.20000000000000007,2.9,0.2599999999999998,3.36,0.24,3.8181818181818175,3.269113882790556,2.4659999999999997,4.4606650446066505,1.7646586989652682,94.615,369.5,2.MGケース,37,0.0,0.0,-0.09756097560975607,0.4379562043795621,2.6666666666666665,1.25,3.7,12.333333333333336,3.333333333333333,3.425,2023-48,-3.8499999999999996,5.069,False,-10.266666666666666
4237,238,G1250ECE010    ,2023,49,11.0,35.0,36.0,（株）バルカー,7.0,0.37,5.05,5.43,6.08,6.5,0.88,1.0278014533809583,1.0,（株）バルカー,1.0,2.0,6.2,60.0,35.0,34.93333333333333,4.68,0.3799999999999999,0.6500000000000004,0.4199999999999999,1.4500000000000002,0.24,1.6477272727272732,1.4107783125137812,2.52,4.365079365079366,1.7268445839874411,98.915,386.0,2.MGケース,35,0.0,-0.5684523809523809,-0.054054054054054064,1.001908396946565,1.0,1.0285714285714285,0.9722222222222222,1.0,1.0285714285714285,3.5,2023-49,0.06666666666666998,5.18,False,0.06666666666666998
4238,361,G1250ECE010    ,2023,50,11.0,29.0,30.0,（株）バルカー,6.516666666666668,0.36,5.03,5.42,6.31,6.68,0.88,1.0278014533809583,1.0,（株）バルカー,1.0,2.0,6.2,60.0,33.0,32.68333333333334,4.67,0.3899999999999997,0.8899999999999997,0.3700000000000001,1.6499999999999997,0.24,1.875,1.6053684245846471,2.3460000000000005,4.688832054560954,1.8549225710351025,99.77,390.0,2.MGケース,34,0.0,0.13793103448275826,-0.02857142857142858,1.009688934217236,0.8787878787878788,1.0344827586206895,1.1333333333333333,1.0303030303030305,0.9090909090909092,3.2583333333333337,2023-50,0.3166666666666629,4.822333333333334,False,0.27828282828282497
4239,484,G1250ECE010    ,2023,51,15.0,38.0,31.0,（株）バルカー,6.7,0.09,5.04,5.38,7.689999999999999,8.05,0.88,1.0278014533809583,1.0,（株）バルカー,1.0,2.0,6.2,60.0,32.0,33.81666666666667,4.95,0.33999999999999986,2.31,0.3600000000000012,3.0100000000000007,0.24,3.4204545454545463,2.9285811866665394,2.4120000000000004,6.218905472636815,2.460226340823356,100.0,371.5,2.MGケース,30,0.3636363636363635,0.8242424242424249,-0.11764705882352945,0.9462789551503202,1.1875,0.8157894736842105,0.967741935483871,0.9375,0.96875,3.35,2023-51,-1.81666666666667,4.958,False,-2.1572916666666706
4240,4568,G1250ECE010    ,2023,52,,,,（株）バルカー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.0,0.0,-0.43333333333333335,,,,,,,,2023-52,,,False,
4241,4591,G9201ECB030    ,2024,2,,,,佐藤工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,0.0,0.0,0.0,,,,,,,,2024-2,,,False,
4242,4592,G9201ECB030    ,2024,3,,,,佐藤工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,0.0,0.0,-0.18000000000000005,,,,,,,,2024-3,,,False,
4243,4593,G9201ECB030    ,2024,4,,,,佐藤工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,0.0,0.0,-0.22764227642276424,,,,,,,,2024-4,,,False,
4244,4574,G9201ECB030    ,2023,31,,,,佐藤工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,0.0,0.0,-0.02734375,,,,,,,,2023-31,,,False,
4245,4575,G9201ECB030    ,2023,32,,,,佐藤工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,0.0,0.0,0.06425702811244971,,,,,,,,2023-32,,,False,
4246,4576,G9201ECB030    ,2023,34,,,,佐藤工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,0.0,0.0,-0.06792452830188678,,,,,,,,2023-34,,,False,
4247,4577,G9201ECB030    ,2023,35,,,,佐藤工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,0.0,0.0,-0.056680161943319825,,,,,,,,2023-35,,,False,
4248,4578,G9201ECB030    ,2023,36,,,,佐藤工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,0.0,0.0,0.09012875536480693,,,,,,,,2023-36,,,False,
4249,4579,G9201ECB030    ,2023,37,,,,佐藤工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245,0.0,0.0,-0.03543307086614178,,,,,,,,2023-37,,,False,
4250,4580,G9201ECB030    ,2023,38,,,,佐藤工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,0.0,0.0,-0.04081632653061229,,,,,,,,2023-38,,,False,
4251,4581,G9201ECB030    ,2023,39,,,,佐藤工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,0.0,0.0,0.07659574468085117,,,,,,,,2023-39,,,False,
4252,4582,G9201ECB030    ,2023,40,,,,佐藤工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,0.0,0.0,-0.1027667984189723,,,,,,,,2023-40,,,False,
4253,4583,G9201ECB030    ,2023,41,,,,佐藤工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,0.0,0.0,-0.022026431718061627,,,,,,,,2023-41,,,False,
4254,4584,G9201ECB030    ,2023,42,,,,佐藤工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,0.0,0.0,-0.04504504504504503,,,,,,,,2023-42,,,False,
4255,4585,G9201ECB030    ,2023,43,,,,佐藤工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,0.0,0.0,0.0660377358490567,,,,,,,,2023-43,,,False,
4256,4586,G9201ECB030    ,2023,44,,,,佐藤工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,0.0,0.0,0.16371681415929196,,,,,,,,2023-44,,,False,
4257,4587,G9201ECB030    ,2023,45,,,,佐藤工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,0.0,0.0,-0.09125475285171104,,,,,,,,2023-45,,,False,
4258,4588,G9201ECB030    ,2023,46,,,,佐藤工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,0.0,0.0,-0.04184100418410042,,,,,,,,2023-46,,,False,
4259,4589,G9201ECB030    ,2023,47,,,,佐藤工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,0.0,0.0,0.06113537117903922,,,,,,,,2023-47,,,False,
4260,117,G9201ECB030    ,2023,48,27.0,42.0,61.0,佐藤工業（株）,42.125,1.06,3.03,3.16,3.99,6.23,0.78,0.8264373820925845,2.0,佐藤工業（株）,1.0,2.0,5.82,8.0,21.0,42.125,1.97,0.13000000000000034,0.8300000000000001,2.24,3.2000000000000006,0.05,4.102564102564103,3.8720416928593258,14.364625000000002,1.8796174630385405,0.7193597698048735,94.615,369.5,8.ファイナル後半,205,0.0,0.0,-0.15637860082304522,0.4985163204747775,2.0,1.4523809523809523,3.360655737704918,9.761904761904765,2.9047619047619047,21.0625,2023-48,-21.125,23.16875,False,-42.25
4261,239,G9201ECB030    ,2023,49,26.0,200.0,202.0,佐藤工業（株）,40.5,1.62,5.015,5.12,5.75,6.0,0.78,0.8264373820925845,2.0,佐藤工業（株）,1.0,2.0,5.82,8.0,162.0,163.25,3.395,0.10500000000000044,0.6299999999999999,0.25,0.9850000000000004,0.05,1.2628205128205132,1.1918628335832615,13.810500000000005,1.8826255385395168,0.7205110085768521,98.915,386.0,8.ファイナル後半,206,-0.03703703703703709,-0.6921875,0.004878048780487809,0.9923430321592648,1.2345679012345678,1.01,1.0198019801980198,1.271604938271605,1.2469135802469136,20.25,2023-49,-1.25,22.275,False,-1.5432098765432098
