,Unnamed: 0,Unnamed: 0.1,品番,Year,Week_Number,在庫数（箱）,入庫数（箱）,出庫数（箱）,基準在庫日数,基準在庫日数（基準在庫枚数込み）,基準在庫枚数,A,B,C,収容数,印刷検収LT,検収入庫LT,入庫出庫LT,出庫回収LT,社内LT（検収回収LT）,回収かんばん数,日量数（箱数）,社内LT/設計値LT,社内LT/設計値LT（基準在庫枚数込み）,順立装置在庫量/設計値MIN,不等ピッチ係数,順立装置在庫量/設計値MAX,時間稼働率,加工数,先週からの順立装置在庫量増加率,先週からの社内LT増加率,先週からの回収かんばん増加率,納入かんばん数,納入数/日量数,入庫数/納入数,出庫数/入庫数,回収数/出庫数,回収数/納入数,便Ave,箱種類_AW131ﾌﾀﾅｼ,箱種類_TP131ﾌﾀﾅｼ,箱種類_TP341ﾌﾀﾅｼ,箱種類_サンボックス＃２０Ｂフタナシ,箱種類_サンボックス＃２４Ａフタアリ,箱種類_サンボックス＃２４Ｂフタナシ,箱種類_サンボックス＃９Ｂフタナシ,箱種類_サンボックス＃９Ｆフタナシ,箱種類_サンボックス＃Ｋ１０Ｂフタナシ,箱種類_サンボックスＣ３フタナシ,箱種類_テンバコ１０フタナシ,箱種類_ＡＷ１３１フタナシ,箱種類_Ｔ２０３フタナシ,箱種類_ＴＰ１３１フタナシ,箱種類_ＴＰ３３１フタアリ,箱種類_ＴＰ３３１フタナシ,箱種類_ＴＰ３３１．５フタアリ,箱種類_ＴＰ３３１．５フタナシ,箱種類_ＴＰ３３２,箱種類_ＴＰ３３２フタアリ,箱種類_ＴＰ３３２フタナシ,箱種類_ＴＰ３４１フタナシ,箱種類_ＴＰ３４２フタアリ,箱種類_ＴＰ３４２フタナシ,箱種類_ＴＰ３６２フタナシ,箱種類_ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,箱種類_ｻﾝﾎﾞｯｸｽ＃K-10Bﾌﾀﾅｼ,仕入先名_アイコー（株）,仕入先名_アイシン機工（株）,仕入先名_アイシン精機（株）,仕入先名_サトープレス工業（株）,仕入先名_サンコール（株）,仕入先名_マレリ（株）,仕入先名_ミズショー（株）,仕入先名_三共鋼業（株）,仕入先名_中庸スプリング（株）,仕入先名_五興商事（株）,仕入先名_伊藤金属工業（株）,仕入先名_住友電気工業（株）,仕入先名_住友電装（株）,仕入先名_佐藤工業（株）,仕入先名_多摩川精機販売（株）,仕入先名_大橋鉄工（株）,仕入先名_小川工業（株）,仕入先名_岡谷鋼機（株）,仕入先名_愛産樹脂工業（株）,仕入先名_新光ゴム工業（株）,仕入先名_日本精工（株）,仕入先名_矢崎総業（株）,仕入先名_石黒ゴム工業（株）,仕入先名_（株）オンド,仕入先名_（株）オーハシテクニカ,仕入先名_（株）ギフ加藤製作所,仕入先名_（株）ジェイテクト,仕入先名_（株）ニフコ,仕入先名_（株）バルカー,仕入先名_（株）ムロコーポレーション,仕入先名_（株）メタルテック,仕入先名_（株）旭工業所,仕入先名_（株）杉浦製作所,仕入先名_（株）東郷製作所,仕入先名_（株）松尾製作所,仕入先名_（株）槌屋,仕入先名_（株）浅賀井製作所,仕入先名_（株）青山製作所,仕入先名_ＮＯＫ（株）,使用工程_1.デフ・大物ギヤ・Brg,使用工程_2.MGケース,使用工程_3.ギヤサブ・共通部品,使用工程_4.TA・カバー・メイン,使用工程_7.ファイナル前半,使用工程_8.ファイナル後半
28,29,45,2030044001J    ,2023,37,1.0,4.0,3.0,0.54,1.559912578921807,1.0,1.0,2.0,3.52,400.0,1.535,0.2449999999999998,2.46,2.375,4.635,6.0,4.8425,8.583333333333332,2.9713203564289845,0.9137385154490342,0.03,0.279555008718942,99.44,462.0,0.0,-0.0383817427385893,0.2,5.0,1.0325245224574082,0.8,0.75,2.0,1.2,2.42125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
29,30,46,2030044001J    ,2023,38,1.0,4.0,4.0,0.54,1.559912578921807,1.0,1.0,2.0,3.52,400.0,1.53,0.2699999999999998,0.98,0.5699999999999994,3.72,5.0,4.6825,6.888888888888888,2.384749023930059,0.94496076050442,0.03,0.28406381323601715,99.905,450.0,0.0,-0.19741100323624586,-0.16666666666666666,5.0,1.0678056593699947,0.8,1.0,1.25,1.0,2.34125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
30,31,47,2030044001J    ,2023,39,1.0,4.0,5.0,0.54,1.559912578921807,1.0,1.0,2.0,3.52,400.0,1.53,0.24,1.2400000000000002,0.56,2.04,5.0,4.915,3.7777777777777777,1.3077655937680968,0.9002601751906302,0.03,0.2775071947582606,99.955,464.0,0.0,-0.4516129032258065,0.0,5.0,1.017293997965412,0.8,1.25,1.0,1.0,2.4575,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
31,32,50,2030045013L    ,2023,36,3.0,7.0,5.0,0.53,3.1437825166991664,3.0,1.0,1.0,1.96,2000.0,2.04,0.3400000000000003,0.27,0.08999999999999986,0.7999999999999998,5.0,4.8435000000000015,1.5094339622641506,0.2544705289728389,2.092522996827735,0.0,0.4179321887367542,99.895,480.0,0.5,-0.4719471947194721,1.5,7.0,1.4452358831423555,1.0,0.7142857142857143,1.0,0.7142857142857143,4.8435000000000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32,33,51,2030045013L    ,2023,37,2.0,4.0,7.0,0.53,3.1437825166991664,3.0,1.0,1.0,1.96,2000.0,4.0200000000000005,0.3799999999999999,3.78,0.9300000000000002,6.85,7.0,5.675,12.924528301886792,2.178903904329934,1.1906179307060365,0.0,0.2797450095427513,99.44,462.0,-0.33333333333333337,7.562500000000003,0.3999999999999999,6.0,1.0572687224669604,0.6666666666666666,1.75,1.0,1.1666666666666667,5.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,34,52,2030045013L    ,2023,38,2.0,5.0,5.0,0.53,3.1437825166991664,3.0,1.0,1.0,1.96,2000.0,2.04,0.13999999999999968,0.4899999999999998,1.1500000000000004,5.62,5.0,4.4245,10.60377358490566,1.7876554660341943,1.5271232357908815,0.0,0.3239995418004561,99.905,450.0,0.0,-0.17956204379562035,-0.2857142857142857,5.0,1.1300711944852526,1.0,1.0,1.0,1.0,4.4245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,35,53,2030045013L    ,2023,39,2.0,6.0,4.0,0.53,3.1437825166991664,3.0,1.0,1.0,1.96,2000.0,2.045,0.3800000000000003,4.405,1.0549999999999995,6.6599999999999975,6.0,4.638999999999999,12.566037735849054,2.1184671536988846,1.4565114802234873,0.0,0.3160825247614719,99.955,464.0,0.0,0.185053380782918,0.2,6.0,1.2933821944384567,1.0,0.6666666666666666,1.5,1.0,4.638999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,36,56,2030052002N    ,2023,36,3.0,14.0,14.0,0.5,1.5045710641012011,3.0,1.0,2.0,1.06,300.0,0.55,0.22,1.0,0.55,1.97,15.0,15.756666666666668,3.94,1.3093432719821954,1.8485009684091185,0.12,0.2853157231515647,99.895,480.0,0.0,0.13218390804597724,2.0,16.0,1.0154431986460757,0.875,1.0,1.0714285714285714,0.9375,7.878333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
36,37,57,2030052002N    ,2023,37,2.0,16.0,15.0,0.5,1.5045710641012011,3.0,1.0,2.0,1.06,300.0,0.54,0.20000000000000007,0.8900000000000001,0.79,1.81,15.0,14.763333333333335,3.62,1.2030006712120678,1.3152501057680293,0.12,0.21197480795045184,99.44,462.0,-0.33333333333333337,-0.08121827411167504,0.0,18.0,1.2192368480469629,0.8888888888888888,0.9375,1.0,0.8333333333333334,7.381666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
37,38,58,2030052002N    ,2023,38,5.0,13.0,13.0,0.5,1.5045710641012011,3.0,1.0,2.0,1.06,300.0,0.51,0.18999999999999995,0.7050000000000001,0.4550000000000001,2.53,16.0,14.42,5.0600000000000005,1.681542374677642,3.3664139611919794,0.12,0.4425791616714782,99.905,450.0,1.5,0.3977900552486189,0.06666666666666665,13.0,0.9015256588072122,1.0,1.0,1.2307692307692308,1.2307692307692308,7.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
38,39,59,2030052002N    ,2023,39,4.0,19.0,14.0,0.5,1.5045710641012011,3.0,1.0,2.0,1.06,300.0,0.55,0.18999999999999995,2.03,0.46,2.63,13.0,14.840000000000002,5.26,1.7480065001589713,2.6169104754926327,0.12,0.3710950201409096,99.955,464.0,-0.2,0.03952569169960452,-0.1875,19.0,1.2803234501347711,1.0,0.7368421052631579,0.9285714285714286,0.6842105263157895,7.420000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
39,40,62,3040052001B    ,2023,36,3.0,39.0,38.0,0.52,0.8869874408742456,3.0,1.0,6.0,5.76,500.0,0.91,0.21,0.2350000000000001,0.2400000000000001,0.8900000000000001,38.0,43.136,1.7115384615384617,1.0033963943421624,0.6172853054272823,0.08,0.3011014701649815,99.895,480.0,0.5,-0.08247422680412375,1.9230769230769231,42.0,0.9736646884272998,0.9285714285714286,0.9743589743589745,1.0,0.9047619047619048,7.189333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
40,41,63,3040052001B    ,2023,37,2.0,30.0,23.0,0.52,0.8869874408742456,3.0,1.0,6.0,5.76,500.0,0.91,0.15999999999999992,0.23,0.4099999999999997,0.79,37.0,40.416,1.5192307692307692,0.8906552264385487,0.4392191035713783,0.08,0.21748541161939047,99.44,462.0,-0.33333333333333337,-0.1123595505617978,-0.02631578947368418,29.0,0.7175376088677751,1.0344827586206895,0.7666666666666667,1.608695652173913,1.2758620689655171,6.7360000000000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
41,42,64,3040052001B    ,2023,38,3.0,37.0,31.0,0.52,0.8869874408742456,3.0,1.0,6.0,5.76,500.0,0.925,0.215,0.17500000000000027,0.30500000000000005,0.7649999999999999,34.0,39.51399999999999,1.4711538461538458,0.8624699344626451,0.6738679691985435,0.08,0.3248428565474063,99.905,450.0,0.5,-0.03164556962025333,-0.08108108108108103,40.0,1.0122994381738122,0.925,0.8378378378378378,1.0967741935483872,0.85,6.585666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
42,43,65,3040052001B    ,2023,39,3.0,42.0,36.0,0.52,0.8869874408742456,3.0,1.0,6.0,5.76,500.0,0.935,0.24,0.2350000000000003,0.30000000000000004,1.1749999999999998,46.0,40.588,2.259615384615384,1.3247087228674614,0.6560367333919197,0.08,0.3174568439093905,99.955,464.0,0.0,0.5359477124183005,0.3529411764705883,44.0,1.084064255444959,0.9545454545454546,0.8571428571428571,1.2777777777777777,1.0454545454545454,6.764666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
43,44,68,33490ECB010    ,2023,36,54.0,435.0,464.0,0.82,0.8505973773676542,3.0,1.0,2.0,3.92,4.0,1.97,0.20000000000000007,0.5899999999999999,0.1599999999999997,0.9900000000000002,515.0,516.75,1.207317073170732,1.1638879055373479,0.42479379801054906,0.23,0.1897151257990826,99.895,480.0,-0.2058823529411765,-0.2442748091603052,2.6267605633802806,491.0,0.9501693275278179,0.8859470468431772,1.0666666666666669,1.1099137931034482,1.0488798370672099,258.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
44,45,69,33490ECB010    ,2023,37,39.0,444.0,436.0,0.82,0.8505973773676542,3.0,1.0,2.0,3.92,4.0,2.0,0.3799999999999999,0.4299999999999997,0.16000000000000014,0.91,495.0,484.25,1.1097560975609757,1.069836357615138,0.3273858241938125,0.23,0.14625097668731618,99.44,462.0,-0.2777777777777778,-0.080808080808081,-0.03883495145631066,504.0,1.0407847186370676,0.8809523809523809,0.9819819819819819,1.1353211009174309,0.9821428571428572,242.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45,46,70,33490ECB010    ,2023,38,46.0,410.0,432.0,0.82,0.8505973773676542,3.0,1.0,2.0,3.92,4.0,1.99,0.4000000000000004,0.5499999999999998,0.16999999999999993,0.9699999999999998,473.0,468.25,1.1829268292682924,1.140375018556795,0.3993419539107297,0.23,0.1783382305976262,99.905,450.0,0.17948717948717952,0.0659340659340657,-0.0444444444444444,464.0,0.990923651895355,0.8836206896551724,1.053658536585366,1.0949074074074074,1.019396551724138,234.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
46,47,71,33490ECB010    ,2023,39,77.5,507.0,464.0,0.82,0.8505973773676542,3.0,1.0,2.0,3.92,4.0,2.7299999999999995,0.15000000000000036,0.7199999999999998,0.18000000000000016,1.1399999999999997,511.0,491.5,1.390243902439024,1.340234557891491,0.6409779255473125,0.23,0.28601376672201445,99.955,464.0,0.6847826086956521,0.17525773195876293,0.08033826638477802,508.0,1.0335707019328586,0.998031496062992,0.9151873767258384,1.1012931034482758,1.0059055118110236,245.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47,48,74,33490ECE010    ,2023,36,98.0,605.0,620.0,0.81,0.8338230289279638,3.0,1.0,2.0,3.92,4.0,1.97,0.2599999999999998,0.7600000000000005,0.1200000000000001,1.1900000000000004,680.0,665.0,1.469135802469136,1.4271613504486307,0.5990586221651689,0.23,0.267504440624406,99.895,480.0,-0.1009174311926605,-0.0916030534351142,2.4343434343434343,655.0,0.9849624060150376,0.9236641221374046,1.0247933884297522,1.0967741935483872,1.0381679389312977,332.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
48,49,75,33490ECE010    ,2023,37,74.5,592.0,588.0,0.81,0.8338230289279638,3.0,1.0,2.0,3.92,4.0,2.0,0.2599999999999998,0.6399999999999997,0.14000000000000012,1.1399999999999997,651.0,623.0,1.4074074074074068,1.367196587824738,0.4861083923840843,0.23,0.21711501115122372,99.44,462.0,-0.2397959183673469,-0.0420168067226897,-0.04264705882352937,668.0,1.07223113964687,0.8862275449101796,0.9932432432432432,1.1071428571428572,0.9745508982035928,311.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49,50,76,33490ECE010    ,2023,38,92.0,546.0,574.0,0.81,0.8338230289279638,3.0,1.0,2.0,3.92,4.0,1.99,0.25,0.7699999999999996,0.14999999999999947,1.2299999999999995,628.0,613.25,1.5185185185185182,1.4751331605477431,0.6098389561147955,0.23,0.2722720465459147,99.905,450.0,0.2348993288590604,0.07894736842105242,-0.03533026113671278,610.0,0.9947003668976764,0.8950819672131147,1.0512820512820509,1.0940766550522647,1.0295081967213116,306.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,51,77,33490ECE010    ,2023,39,122.5,639.0,581.0,0.81,0.8338230289279638,3.0,1.0,2.0,3.92,4.0,2.7299999999999995,0.14000000000000012,0.9500000000000002,0.14000000000000054,1.35,640.0,621.5,1.6666666666666667,1.6190485908450851,0.8012348828234864,0.23,0.3575324581957199,99.955,464.0,0.3315217391304348,0.09756097560975664,0.019108280254777062,639.0,1.0281576830249397,1.0,0.9092331768388108,1.1015490533562822,1.0015649452269169,310.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,52,79,34989ECB010    ,2023,36,3.0,1.0,3.0,0.81,2.886740506329114,1.0,1.0,1.0,2.33,500.0,2.24,0.3300000000000001,11.33,2.0200000000000014,13.73,3.0,1.554,16.950617283950614,4.756229377007488,5.797303094600391,0.0,0.4038226881585881,99.895,480.0,-0.25,-0.3346256360552459,0.5,1.0,0.6435006435006435,1.0,3.0,1.0,3.0,1.554,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
52,53,80,34989ECB010    ,2023,37,2.0,2.0,2.0,0.81,2.886740506329114,1.0,1.0,1.0,2.33,500.0,3.22,0.3950000000000001,10.45,2.9750000000000005,13.82,2.0,0.9840000000000001,17.061728395061728,4.7874064086120525,6.103664640250003,0.0,0.2802351033422346,99.44,462.0,-0.33333333333333337,0.0065549890750182796,-0.33333333333333337,2.0,2.0325203252032518,1.0,1.0,1.0,1.0,0.9840000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
53,54,81,34989ECB010    ,2023,38,2.0,2.0,2.0,0.81,2.886740506329114,1.0,1.0,1.0,2.33,500.0,4.23,0.33999999999999986,8.790000000000001,2.1399999999999992,11.23,3.0,0.9359999999999999,13.864197530864198,3.890200721325134,6.41667308333975,0.0,0.2702895162228633,99.905,450.0,0.0,-0.18740955137481907,0.5,2.0,2.1367521367521367,1.0,1.0,1.5,1.5,0.9359999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
54,55,82,34989ECB010    ,2023,39,1.0,2.0,2.0,0.81,2.886740506329114,1.0,1.0,1.0,2.33,500.0,3.24,0.33999999999999986,3.8899999999999992,3.0,7.23,2.0,0.972,8.925925925925926,2.5045548722333675,3.0895092623487685,0.0,0.2433025343536825,99.955,464.0,-0.5,-0.3561887800534284,-0.33333333333333337,3.0,3.0864197530864197,0.6666666666666666,1.0,1.0,0.6666666666666666,0.972,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
55,56,85,34989ECB020    ,2023,36,7.0,6.0,9.0,0.81,1.5010482670635763,1.0,1.0,1.0,2.33,500.0,2.24,0.395,7.13,0.6350000000000007,8.08,10.0,9.454,9.975308641975307,5.382904852091459,2.2235055025408315,0.0,0.5761219428376065,99.895,480.0,-0.125,2.5911111111111107,1.5,8.0,0.8462026655383965,0.75,1.5,1.1111111111111112,1.25,9.454,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
56,57,86,34989ECB020    ,2023,37,6.0,8.0,9.0,0.81,1.5010482670635763,1.0,1.0,1.0,2.33,500.0,2.29,0.35999999999999943,5.9300000000000015,0.5099999999999998,6.8100000000000005,9.0,8.856,8.407407407407408,4.5368294607354995,2.034554880083335,0.0,0.5294107581987127,99.44,462.0,-0.1428571428571429,-0.1571782178217821,-0.09999999999999998,10.0,1.1291779584462511,0.8,1.125,1.0,0.9,8.856,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
57,58,87,34989ECB020    ,2023,38,6.0,7.0,9.0,0.81,1.5010482670635763,1.0,1.0,1.0,2.33,500.0,3.225,0.33999999999999986,4.0950000000000015,0.6499999999999995,6.74,10.0,8.649999999999999,8.320987654320987,4.490195384046588,2.0830078633546845,0.0,0.5373691974811164,99.905,450.0,0.0,-0.01027900146842886,0.11111111111111116,10.0,1.1560693641618498,0.7,1.2857142857142858,1.1111111111111112,1.0,8.649999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
58,59,88,34989ECB020    ,2023,39,6.0,8.0,9.0,0.81,1.5010482670635763,1.0,1.0,1.0,2.33,500.0,2.245,0.345,4.6850000000000005,0.6200000000000001,6.26,10.0,8.904,7.728395061728394,4.170418858179769,2.0235869292473065,0.0,0.5275751702135426,99.955,464.0,0.0,-0.07121661721068251,0.0,10.0,1.1230907457322552,0.8,1.125,1.1111111111111112,1.0,8.904,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
59,60,91,34989ECB030    ,2023,36,4.0,3.0,4.0,0.8,2.1820965341271528,1.0,1.0,1.0,2.33,1000.0,2.24,0.3700000000000001,8.09,0.9200000000000008,9.38,5.0,3.781,11.725,4.2986182569379485,3.1769404951102915,0.0,0.5596761325954824,99.895,480.0,-0.2,0.35158501440922185,4.0,4.0,1.0579211848717271,0.75,1.3333333333333333,1.25,1.25,3.781,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
60,61,92,34989ECB030    ,2023,37,4.0,4.0,4.0,0.8,2.1820965341271528,1.0,1.0,1.0,2.33,1000.0,3.2350000000000003,0.335,7.81,1.7999999999999998,9.99,4.0,3.483,12.4875,4.578165926099159,3.44875452541258,0.0,0.5629121508310378,99.44,462.0,0.0,0.06503198294243062,-0.2,5.0,1.435544071202986,0.8,1.0,1.0,0.8,3.483,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
