,品番,Year,Week_Number,在庫数（箱）,入庫数（箱）,出庫数（箱）
1512,9056451A088    ,2023,36,6.0,0.0,0.0
1513,9056451A088    ,2023,37,2.0,0.0,1.0
1514,9056451A088    ,2023,38,2.0,1.0,0.0
1515,9056451A088    ,2023,39,1.0,2.0,3.0
1516,9056451A089    ,2023,34,6.0,0.0,0.0
1517,9056451A089    ,2023,35,6.0,0.0,0.0
1518,9056451A089    ,2023,36,4.0,1.0,1.0
1519,9056451A089    ,2023,37,3.0,0.0,0.0
1520,9056451A089    ,2023,38,3.0,0.0,0.0
1521,9056451A089    ,2023,39,1.0,0.0,0.0
1522,9056451A090    ,2023,34,4.0,0.0,0.0
1523,9056451A090    ,2023,35,5.0,1.0,0.0
1524,9056451A090    ,2023,36,5.0,0.0,0.0
1525,9056451A090    ,2023,37,2.0,0.0,0.0
1526,9056451A090    ,2023,38,2.0,0.0,0.0
1527,9056451A090    ,2023,39,1.0,0.0,0.0
1528,9056451A091    ,2023,34,1.0,0.0,0.0
1529,9056451A091    ,2023,35,1.0,0.0,0.0
1530,9056451A091    ,2023,36,1.0,0.0,0.0
1531,9056451A091    ,2023,37,1.0,0.0,0.0
1532,9056451A091    ,2023,38,1.0,1.0,0.0
1533,9056451A091    ,2023,39,1.0,0.0,0.0
1534,9056451A092    ,2023,38,1.0,1.0,0.0
1535,9056451A092    ,2023,39,1.0,0.0,0.0
1536,9056455A038    ,2023,34,,0.0,0.0
1537,9056455A038    ,2023,35,1.0,1.0,0.0
1538,9056455A038    ,2023,36,1.0,0.0,0.0
1539,9056455A038    ,2023,37,1.0,0.0,0.0
1540,9056455A038    ,2023,38,1.0,0.0,0.0
1541,9056455A038    ,2023,39,1.0,0.0,0.0
1542,9056455A039    ,2023,34,3.0,0.0,0.0
1543,9056455A039    ,2023,35,3.0,1.0,1.0
1544,9056455A039    ,2023,36,4.0,0.0,0.0
1545,9056455A039    ,2023,37,4.0,0.0,0.0
1546,9056455A039    ,2023,38,4.0,0.0,0.0
1547,9056455A039    ,2023,39,1.0,0.0,0.0
1548,9056455A040    ,2023,34,6.0,0.0,0.0
1549,9056455A040    ,2023,35,7.0,2.0,1.0
1550,9056455A040    ,2023,36,8.5,1.0,0.0
1551,9056455A040    ,2023,37,7.0,0.0,2.0
1552,9056455A040    ,2023,38,8.0,1.0,0.0
1553,9056455A040    ,2023,39,5.0,0.0,0.0
1554,9056455A041    ,2023,34,7.0,0.0,0.0
1555,9056455A041    ,2023,35,8.0,3.0,1.0
1556,9056455A041    ,2023,36,9.5,2.0,1.0
1557,9056455A041    ,2023,37,9.0,1.0,0.0
1558,9056455A041    ,2023,38,10.0,1.0,0.0
1559,9056455A041    ,2023,39,6.0,1.0,1.0
1560,9056455A042    ,2023,34,10.0,0.0,0.0
1561,9056455A042    ,2023,35,11.0,3.0,2.0
1562,9056455A042    ,2023,36,10.0,2.0,2.0
1563,9056455A042    ,2023,37,11.0,2.0,1.0
1564,9056455A042    ,2023,38,11.0,2.0,1.0
1565,9056455A042    ,2023,39,8.0,2.0,3.0
1566,9056455A043    ,2023,34,9.0,0.0,0.0
1567,9056455A043    ,2023,35,9.0,3.0,3.0
1568,9056455A043    ,2023,36,9.0,3.0,3.0
1569,9056455A043    ,2023,37,11.0,3.0,3.0
1570,9056455A043    ,2023,38,11.0,3.0,4.0
1571,9056455A043    ,2023,39,11.0,3.0,4.0
1572,9056455A044    ,2023,34,6.0,0.0,0.0
1573,9056455A044    ,2023,35,5.0,2.0,2.0
1574,9056455A044    ,2023,36,6.0,3.0,4.0
1575,9056455A044    ,2023,37,8.0,4.0,3.0
1576,9056455A044    ,2023,38,9.0,4.0,4.0
1577,9056455A044    ,2023,39,9.0,4.0,4.0
1578,9056455A045    ,2023,34,5.0,0.0,0.0
1579,9056455A045    ,2023,35,3.0,1.0,2.0
1580,9056455A045    ,2023,36,3.0,2.0,3.0
1581,9056455A045    ,2023,37,6.0,3.0,4.0
1582,9056455A045    ,2023,38,7.0,2.0,4.0
1583,9056455A045    ,2023,39,7.0,4.0,4.0
1584,9056455A046    ,2023,34,3.0,0.0,0.0
1585,9056455A046    ,2023,35,3.0,1.0,2.0
1586,9056455A046    ,2023,36,2.0,1.0,1.0
1587,9056455A046    ,2023,37,4.0,2.0,3.0
1588,9056455A046    ,2023,38,6.0,2.0,2.0
1589,9056455A046    ,2023,39,7.0,2.0,2.0
1590,9056455A047    ,2023,34,2.0,0.0,0.0
1591,9056455A047    ,2023,35,1.0,0.0,0.0
1592,9056455A047    ,2023,36,1.0,1.0,1.0
1593,9056455A047    ,2023,37,2.0,1.0,2.0
1594,9056455A047    ,2023,38,4.0,0.0,1.0
1595,9056455A047    ,2023,39,5.0,0.0,0.0
1596,9056455A048    ,2023,34,,0.0,0.0
1597,9056455A048    ,2023,35,1.0,1.0,0.0
1598,9056455A048    ,2023,36,1.0,0.0,0.0
1599,9056455A048    ,2023,37,1.0,0.0,1.0
1600,9056455A048    ,2023,38,2.0,0.0,0.0
1601,9056455A048    ,2023,39,2.0,0.0,0.0
1602,9056455A049    ,2023,38,1.0,0.0,0.0
1603,9056455A049    ,2023,39,1.0,0.0,0.0
1604,9056457A131    ,2023,34,1.0,0.0,0.0
1605,9056457A131    ,2023,35,,0.0,0.0
1606,9056457A132    ,2023,34,1.0,0.0,0.0
1607,9056457A132    ,2023,35,2.0,1.0,0.0
1608,9056457A132    ,2023,36,2.0,0.0,0.0
1609,9056457A132    ,2023,37,2.0,0.0,0.0
1610,9056457A132    ,2023,38,2.0,0.0,1.0
1611,9056457A132    ,2023,39,1.0,0.0,0.0
1612,9056457A133    ,2023,34,2.0,0.0,0.0
1613,9056457A133    ,2023,35,2.0,2.0,1.0
1614,9056457A133    ,2023,36,2.0,1.0,1.0
1615,9056457A133    ,2023,37,3.0,0.0,0.0
1616,9056457A133    ,2023,38,3.0,1.0,1.0
1617,9056457A133    ,2023,39,3.0,1.0,1.0
1618,9056457A134    ,2023,34,6.0,0.0,0.0
1619,9056457A134    ,2023,35,7.0,3.0,2.0
1620,9056457A134    ,2023,36,7.0,1.0,1.0
1621,9056457A134    ,2023,37,7.0,1.0,2.0
1622,9056457A134    ,2023,38,7.0,2.0,3.0
1623,9056457A134    ,2023,39,7.0,1.0,2.0
1624,9056457A135    ,2023,34,11.0,0.0,0.0
1625,9056457A135    ,2023,35,11.0,2.0,3.0
1626,9056457A135    ,2023,36,11.0,3.0,3.0
1627,9056457A135    ,2023,37,10.0,3.0,4.0
1628,9056457A135    ,2023,38,11.0,4.0,5.0
1629,9056457A135    ,2023,39,10.0,4.0,6.0
1630,9056457A136    ,2023,34,6.0,0.0,0.0
1631,9056457A136    ,2023,35,5.0,3.0,4.0
1632,9056457A136    ,2023,36,5.0,5.0,6.0
1633,9056457A136    ,2023,37,5.0,5.0,6.0
1634,9056457A136    ,2023,38,5.0,5.0,6.0
1635,9056457A136    ,2023,39,5.0,6.0,7.0
1636,9056457A137    ,2023,34,4.0,0.0,0.0
1637,9056457A137    ,2023,35,2.0,3.0,4.0
1638,9056457A137    ,2023,36,2.0,5.0,7.0
1639,9056457A137    ,2023,37,2.0,6.0,7.0
1640,9056457A137    ,2023,38,3.0,4.0,3.0
1641,9056457A137    ,2023,39,2.0,5.0,5.0
1642,9056457A138    ,2023,34,2.0,0.0,0.0
1643,9056457A138    ,2023,35,2.0,3.0,3.0
1644,9056457A138    ,2023,36,1.0,3.0,3.0
1645,9056457A138    ,2023,37,2.0,4.0,4.0
1646,9056457A138    ,2023,38,3.0,1.0,1.0
1647,9056457A138    ,2023,39,2.0,3.0,3.0
1648,9056457A139    ,2023,34,2.0,0.0,0.0
1649,9056457A139    ,2023,35,2.0,2.0,2.0
1650,9056457A139    ,2023,36,2.0,1.0,1.0
1651,9056457A139    ,2023,37,3.0,1.0,1.0
1652,9056457A139    ,2023,38,3.0,0.0,0.0
1653,9056457A139    ,2023,39,3.0,1.0,1.0
1654,9056457A140    ,2023,34,1.0,0.0,0.0
1655,9056457A140    ,2023,35,1.0,1.0,0.0
1656,9056457A140    ,2023,36,1.0,0.0,0.0
1657,9056457A140    ,2023,37,1.0,0.0,0.0
1658,9056457A140    ,2023,38,1.0,0.0,0.0
1659,9056457A140    ,2023,39,1.0,0.0,0.0
1660,9056457A141    ,2023,34,1.0,0.0,0.0
1661,9056457A141    ,2023,35,1.0,0.0,0.0
1662,9056457A141    ,2023,36,1.0,0.0,0.0
1663,9056457A141    ,2023,37,1.0,0.0,0.0
1664,9056457A141    ,2023,38,1.0,0.0,0.0
1665,9056457A142    ,2023,36,1.0,0.0,0.0
1666,9056457A142    ,2023,37,1.0,0.0,0.0
1667,9056457A142    ,2023,38,1.0,0.0,0.0
1668,9056457A142    ,2023,39,1.0,0.0,0.0
1669,9056463A028    ,2023,34,1.0,0.0,0.0
1670,9056463A028    ,2023,35,,0.0,0.0
1671,9056463A028    ,2023,36,1.0,1.0,0.0
1672,9056463A028    ,2023,37,1.0,0.0,0.0
1673,9056463A028    ,2023,38,1.0,0.0,0.0
1674,9056463A028    ,2023,39,1.0,0.0,0.0
1675,9056463A029    ,2023,34,1.0,0.0,0.0
1676,9056463A029    ,2023,35,2.0,1.0,0.0
1677,9056463A029    ,2023,36,2.0,1.0,1.0
1678,9056463A029    ,2023,37,3.0,0.0,0.0
1679,9056463A029    ,2023,38,3.0,0.0,0.0
1680,9056463A029    ,2023,39,2.0,0.0,0.0
1681,9056463A030    ,2023,34,5.0,0.0,0.0
1682,9056463A030    ,2023,35,5.0,1.0,1.0
1683,9056463A030    ,2023,36,5.5,1.0,1.0
1684,9056463A030    ,2023,37,6.0,0.0,0.0
1685,9056463A030    ,2023,38,6.0,0.0,0.0
1686,9056463A030    ,2023,39,2.0,0.0,1.0
1687,9056463A031    ,2023,34,7.0,0.0,0.0
1688,9056463A031    ,2023,35,7.0,3.0,2.0
1689,9056463A031    ,2023,36,8.0,1.0,1.0
1690,9056463A031    ,2023,37,8.0,1.0,1.0
1691,9056463A031    ,2023,38,8.0,0.0,0.0
1692,9056463A031    ,2023,39,6.0,1.0,1.0
1693,9056463A032    ,2023,34,5.0,0.0,0.0
1694,9056463A032    ,2023,35,5.0,3.0,3.0
1695,9056463A032    ,2023,36,5.0,3.0,3.0
1696,9056463A032    ,2023,37,7.0,2.0,1.0
1697,9056463A032    ,2023,38,7.0,1.0,1.0
1698,9056463A032    ,2023,39,5.0,3.0,2.0
1699,9056463A033    ,2023,34,1.0,0.0,0.0
1700,9056463A033    ,2023,35,2.0,6.0,5.0
1701,9056463A033    ,2023,36,2.0,5.0,5.0
1702,9056463A033    ,2023,37,3.0,3.0,3.0
1703,9056463A033    ,2023,38,3.0,3.0,3.0
1704,9056463A033    ,2023,39,3.0,6.0,6.0
1705,9056463A034    ,2023,34,2.0,0.0,0.0
1706,9056463A034    ,2023,35,2.0,4.0,5.0
1707,9056463A034    ,2023,36,2.0,5.0,6.0
1708,9056463A034    ,2023,37,2.0,5.0,5.0
1709,9056463A034    ,2023,38,2.0,4.0,5.0
1710,9056463A034    ,2023,39,2.0,5.0,6.0
1711,9056463A035    ,2023,34,1.0,0.0,0.0
1712,9056463A035    ,2023,35,2.0,3.0,3.0
1713,9056463A035    ,2023,36,1.0,4.0,4.0
1714,9056463A035    ,2023,37,1.0,4.0,3.0
1715,9056463A035    ,2023,38,1.0,5.0,4.0
1716,9056463A035    ,2023,39,2.0,5.0,4.0
1717,9056463A036    ,2023,34,2.0,0.0,0.0
1718,9056463A036    ,2023,35,2.0,0.0,1.0
1719,9056463A036    ,2023,36,1.0,2.0,1.0
1720,9056463A036    ,2023,37,1.0,3.0,0.0
1721,9056463A036    ,2023,38,1.0,5.0,1.0
1722,9056463A036    ,2023,39,1.0,3.0,2.0
1723,9056463A037    ,2023,34,2.0,0.0,0.0
1724,9056463A037    ,2023,35,2.0,0.0,1.0
1725,9056463A037    ,2023,36,1.0,1.0,0.0
1726,9056463A037    ,2023,37,1.0,2.0,2.0
1727,9056463A037    ,2023,38,1.0,2.0,2.0
1728,9056463A037    ,2023,39,2.0,1.0,1.0
1729,9056463A038    ,2023,34,1.0,0.0,0.0
1730,9056463A038    ,2023,35,1.0,0.0,0.0
1731,9056463A038    ,2023,37,1.0,1.0,0.0
1732,9056463A038    ,2023,38,1.0,0.0,0.0
1733,9056463A038    ,2023,39,1.0,0.0,0.0
1734,9056463A039    ,2023,36,1.0,1.0,0.0
1735,9056463A039    ,2023,37,1.0,0.0,0.0
1736,9056463A039    ,2023,38,1.0,1.0,0.0
1737,9056463A039    ,2023,39,2.0,0.0,0.0
1738,9093003179     ,2023,34,8.0,0.0,0.0
1739,9093003179     ,2023,35,7.0,5.0,6.0
1740,9093003179     ,2023,36,5.0,6.0,8.0
1741,9093003179     ,2023,37,4.0,8.0,9.0
1742,9093003179     ,2023,38,4.0,7.0,9.0
1743,9093003179     ,2023,39,5.0,8.0,8.0
1744,9094906A012    ,2023,34,9.0,0.0,0.0
1745,9094906A012    ,2023,35,9.0,23.0,22.0
1746,9094906A012    ,2023,36,7.0,28.0,29.0
1747,9094906A012    ,2023,37,6.0,32.0,29.0
1748,9094906A012    ,2023,38,7.0,27.0,27.0
1749,9094906A012    ,2023,39,6.0,30.0,28.0
1750,9155180610     ,2023,34,2.0,0.0,0.0
1751,9155180610     ,2023,35,3.0,2.0,2.0
1752,9155180610     ,2023,36,2.0,2.0,3.0
1753,9155180610     ,2023,37,2.0,2.0,3.0
1754,9155180610     ,2023,38,2.0,3.0,3.0
1755,9155180610     ,2023,39,2.0,2.0,2.0
1756,9155180614     ,2023,34,3.0,0.0,0.0
1757,9155180614     ,2023,35,2.0,10.0,11.0
1758,9155180614     ,2023,36,2.0,15.0,13.0
1759,9155180614     ,2023,37,3.0,13.0,13.0
1760,9155180614     ,2023,38,3.0,12.0,13.0
1761,9155180614     ,2023,39,4.0,16.0,13.0
1762,9155180640     ,2023,34,5.0,0.0,0.0
1763,9155180640     ,2023,35,5.0,6.0,7.0
1764,9155180640     ,2023,36,5.0,8.0,9.0
1765,9155180640     ,2023,37,5.0,8.0,8.0
1766,9155180640     ,2023,38,4.0,5.0,8.0
1767,9155180640     ,2023,39,6.0,10.0,8.0
1768,9161140614     ,2023,34,5.0,0.0,0.0
1769,9161140614     ,2023,35,4.0,22.0,21.0
1770,9161140614     ,2023,36,3.0,26.0,27.0
1771,9161140614     ,2023,37,3.0,26.0,26.0
1772,9161140614     ,2023,38,3.0,25.0,26.0
1773,9161140614     ,2023,39,5.0,27.0,26.0
1774,9167180618     ,2023,34,3.0,0.0,0.0
1775,9167180618     ,2023,35,3.0,11.0,10.0
1776,9167180618     ,2023,36,3.0,13.0,12.0
1777,9167180618     ,2023,37,3.0,12.0,12.0
1778,9167180618     ,2023,38,3.0,11.0,12.0
1779,9167180618     ,2023,39,5.0,15.0,12.0
1780,9901400132     ,2023,34,3.0,0.0,0.0
1781,9901400132     ,2023,35,3.0,0.0,0.0
1782,9901400132     ,2023,36,3.0,0.0,0.0
1783,9901400132     ,2023,37,3.0,0.0,0.0
1784,9901400132     ,2023,38,3.0,0.0,0.0
1785,9905300001     ,2023,34,1.0,0.0,0.0
1786,9905300001     ,2023,35,1.0,0.0,0.0
1787,9905300100     ,2023,34,1.0,0.0,0.0
1788,9905300100     ,2023,35,1.0,0.0,0.0
1789,9909400005     ,2023,34,,0.0,0.0
1790,9909400005     ,2023,35,1.0,1.0,0.0
1791,9909400005     ,2023,36,1.0,0.0,0.0
1792,9909400005     ,2023,37,1.0,0.0,0.0
1793,9909400005     ,2023,38,1.0,0.0,0.0
1794,9909400005     ,2023,39,1.0,0.0,0.0
1795,9915000042     ,2023,34,1.0,0.0,0.0
1796,9915000042     ,2023,35,1.0,0.0,0.0
1797,9915000049     ,2023,34,1.0,0.0,0.0
1798,9915000049     ,2023,35,1.0,0.0,0.0
1799,9915000049     ,2023,36,2.0,2.0,0.0
1800,9915000049     ,2023,37,2.0,0.0,0.0
1801,9915000049     ,2023,38,2.0,0.0,0.0
1802,9915000049     ,2023,39,2.0,0.0,0.0
1803,9915000052     ,2023,36,1.0,1.0,0.0
1804,9915000052     ,2023,37,1.0,0.0,0.0
1805,9915000052     ,2023,38,1.0,0.0,0.0
1806,9915000052     ,2023,39,1.0,0.0,0.0
1807,G11040LC010****,2023,39,5.0,19.0,2.0
1808,G11170LC010    ,2023,34,,0.0,0.0
1809,G11170LC010    ,2023,35,11.0,24.0,13.0
1810,G11170LC010    ,2023,36,10.0,22.0,21.0
1811,G11170LC010    ,2023,37,10.0,22.0,22.0
1812,G11170LC010    ,2023,38,10.0,24.0,21.0
1813,G11170LC010    ,2023,39,12.0,23.0,21.0
1814,G11340LC010    ,2023,34,20.0,0.0,0.0
1815,G11340LC010    ,2023,35,18.0,39.0,37.0
1816,G11340LC010    ,2023,36,18.0,56.0,53.0
1817,G11340LC010    ,2023,37,16.0,58.0,52.0
1818,G11340LC010    ,2023,38,19.0,59.0,52.0
1819,G11340LC010    ,2023,39,18.0,58.0,52.0
1820,G11370LC010    ,2023,34,16.0,0.0,0.0
1821,G11370LC010    ,2023,35,14.0,32.0,38.0
1822,G11370LC010    ,2023,36,19.0,57.0,53.0
1823,G11370LC010    ,2023,37,18.0,59.0,54.0
1824,G11370LC010    ,2023,38,18.5,59.0,52.0
1825,G11370LC010    ,2023,39,17.0,46.0,52.0
1826,G114434010     ,2023,34,66.0,0.0,0.0
1827,G114434010     ,2023,35,52.5,122.0,150.0
1828,G114434010     ,2023,36,57.0,225.0,210.0
1829,G114434010     ,2023,37,56.0,183.0,202.0
1830,G114434010     ,2023,38,55.5,181.0,208.0
1831,G114434010     ,2023,39,52.0,184.0,211.0
1832,G1144ECB010    ,2023,34,72.0,0.0,0.0
1833,G1144ECB010    ,2023,35,60.0,199.0,219.0
1834,G1144ECB010    ,2023,36,44.0,247.0,308.0
1835,G1144ECB010    ,2023,37,33.0,262.0,298.0
1836,G1144ECB010    ,2023,38,43.0,233.0,289.0
1837,G1144ECB010    ,2023,39,37.0,279.0,305.0
1838,G1144ECE010    ,2023,34,76.0,0.0,0.0
1839,G1144ECE010    ,2023,35,75.0,274.0,246.0
1840,G1144ECE010    ,2023,36,79.0,307.0,299.0
1841,G1144ECE010    ,2023,37,61.0,326.0,285.0
1842,G1144ECE010    ,2023,38,66.5,296.0,280.0
1843,G1144ECE010    ,2023,39,57.0,256.0,290.0
1844,G115A34010     ,2023,34,21.0,0.0,0.0
1845,G115A34010     ,2023,35,17.0,42.0,50.0
1846,G115A34010     ,2023,36,21.0,76.0,70.0
1847,G115A34010     ,2023,37,21.0,60.0,69.0
1848,G115A34010     ,2023,38,20.0,63.0,69.0
1849,G115A34010     ,2023,39,18.0,61.0,70.0
1850,G1163ECB010    ,2023,34,3.0,0.0,0.0
1851,G1163ECB010    ,2023,35,2.0,26.0,21.0
1852,G1163ECB010    ,2023,36,2.0,40.0,34.0
1853,G1163ECB010    ,2023,37,3.0,37.0,34.0
1854,G1163ECB010    ,2023,38,3.0,39.0,34.0
1855,G1163ECB010    ,2023,39,6.0,41.0,42.0
1856,G1163ECE010    ,2023,34,13.0,0.0,0.0
1857,G1163ECE010    ,2023,35,11.0,75.0,74.0
1858,G1163ECE010    ,2023,36,9.0,90.0,92.0
1859,G1163ECE010    ,2023,37,11.0,90.0,90.0
1860,G1163ECE010    ,2023,38,14.0,85.0,87.0
1861,G1163ECE010    ,2023,39,13.0,86.0,89.0
1862,G117234010     ,2023,34,8.0,0.0,0.0
1863,G117234010     ,2023,35,7.0,8.0,9.0
1864,G117234010     ,2023,36,9.0,14.0,13.0
1865,G117234010     ,2023,37,8.0,11.0,13.0
1866,G117234010     ,2023,38,9.0,14.0,13.0
1867,G117234010     ,2023,39,9.0,11.0,12.0
1868,G117334010     ,2023,34,21.0,0.0,0.0
1869,G117334010     ,2023,35,18.0,38.0,45.0
1870,G117334010     ,2023,36,24.0,71.0,64.0
1871,G117334010     ,2023,37,20.0,56.0,61.0
1872,G117334010     ,2023,38,25.0,69.0,63.0
1873,G117334010     ,2023,39,24.0,55.0,63.0
1874,G117362010     ,2023,34,34.0,0.0,0.0
1875,G117362010     ,2023,35,59.5,205.0,181.0
1876,G117362010     ,2023,36,65.5,233.0,238.0
1877,G117362010     ,2023,37,54.0,212.0,229.0
1878,G117362010     ,2023,38,59.0,231.0,220.0
1879,G117362010     ,2023,39,57.0,263.0,228.0
1880,G1174ECB010    ,2023,34,14.0,0.0,0.0
1881,G1174ECB010    ,2023,35,12.5,24.0,27.0
1882,G1174ECB010    ,2023,36,10.0,27.0,36.0
1883,G1174ECB010    ,2023,37,7.0,32.0,34.0
1884,G1174ECB010    ,2023,38,9.0,25.0,34.0
1885,G1174ECB010    ,2023,39,6.0,33.0,33.0
1886,G1174ECE010    ,2023,34,22.0,0.0,0.0
1887,G1174ECE010    ,2023,35,18.0,32.0,39.0
1888,G1174ECE010    ,2023,36,18.0,36.0,49.0
1889,G1174ECE010    ,2023,37,13.0,39.0,45.0
1890,G1174ECE010    ,2023,38,15.0,35.0,44.0
1891,G1174ECE010    ,2023,39,10.0,40.0,46.0
1892,G118034010     ,2023,39,26.0,11.0,14.0
1893,G1250ECB010    ,2023,34,7.0,0.0,0.0
1894,G1250ECB010    ,2023,35,7.0,14.0,13.0
1895,G1250ECB010    ,2023,36,6.0,18.0,19.0
1896,G1250ECB010    ,2023,37,4.0,18.0,18.0
1897,G1250ECB010    ,2023,38,4.0,19.0,18.0
1898,G1250ECB010    ,2023,39,6.0,21.0,19.0
1899,G1250ECC010    ,2023,34,6.0,0.0,0.0
1900,G1250ECC010    ,2023,35,6.0,10.0,9.0
1901,G1250ECC010    ,2023,36,5.0,10.0,11.0
1902,G1250ECC010    ,2023,37,3.0,12.0,12.0
1903,G1250ECC010    ,2023,38,3.0,12.0,11.0
1904,G1250ECC010    ,2023,39,4.0,15.0,11.0
1905,G1250ECE010    ,2023,34,16.0,0.0,0.0
1906,G1250ECE010    ,2023,35,15.0,30.0,32.0
1907,G1250ECE010    ,2023,36,15.0,41.0,40.0
1908,G1250ECE010    ,2023,37,12.0,39.0,38.0
1909,G1250ECE010    ,2023,38,13.0,39.0,37.0
1910,G1250ECE010    ,2023,39,15.0,43.0,38.0
1911,G9201ECB030    ,2023,34,27.0,0.0,0.0
1912,G9201ECB030    ,2023,35,29.0,175.0,165.0
1913,G9201ECB030    ,2023,36,43.0,286.0,228.0
1914,G9201ECB030    ,2023,37,35.0,197.0,221.0
1915,G9201ECB030    ,2023,38,49.0,198.0,214.0
1916,G9201ECB030    ,2023,39,26.5,243.0,232.0
1917,G9201ECE010    ,2023,34,34.0,0.0,0.0
1918,G9201ECE010    ,2023,35,37.0,256.0,246.0
1919,G9201ECE010    ,2023,36,36.0,306.0,298.0
1920,G9201ECE010    ,2023,37,29.0,311.0,283.0
1921,G9201ECE010    ,2023,38,54.0,260.0,277.0
1922,G9201ECE010    ,2023,39,44.5,338.0,290.0
1923,G9351ECB010    ,2023,34,29.0,0.0,0.0
1924,G9351ECB010    ,2023,35,29.0,366.0,377.0
1925,G9351ECB010    ,2023,36,21.0,403.0,358.0
1926,G9351ECB010    ,2023,37,15.0,359.0,245.0
1927,G9351ECB010    ,2023,38,32.0,404.0,380.0
1928,G9351ECB010    ,2023,39,25.0,405.0,373.0
1929,G9351ECE010    ,2023,34,12.0,0.0,0.0
1930,G9351ECE010    ,2023,35,13.0,160.0,157.0
1931,G9351ECE010    ,2023,36,19.0,205.0,211.0
1932,G9351ECE010    ,2023,37,13.0,187.0,185.0
1933,G9351ECE010    ,2023,38,8.0,121.0,98.0
1934,G9351ECE010    ,2023,39,16.0,215.0,208.0
1935,Y021720076*****,2023,34,1.0,0.0,0.0
1936,Y021720076*****,2023,35,1.0,2.0,0.0
1937,Y021720076*****,2023,36,1.0,3.0,0.0
1938,Y021720076*****,2023,37,1.0,2.0,0.0
1939,Y021720076*****,2023,38,1.0,2.0,1.0
1940,Y021720076*****,2023,39,1.0,3.0,0.0
1941,Y021782011*****,2023,34,2.0,0.0,0.0
1942,Y021782011*****,2023,35,1.0,3.0,0.0
1943,Y021782011*****,2023,36,1.0,4.0,0.0
1944,Y021782011*****,2023,37,1.5,5.0,0.0
1945,Y021782011*****,2023,38,3.0,4.0,0.0
1946,Y021782011*****,2023,39,2.0,5.0,0.0
