,品番,Year,Week_Number,基準在庫日数,基準在庫日数（基準在庫枚数込み）,基準在庫枚数,箱種類,A,B,C,収容数,印刷検収LT,検収入庫LT,入庫出庫LT,出庫回収LT,社内LT（検収回収LT）,仕入先名,回収かんばん数,日量数（箱数）
667,9036628A005    ,2023,35,0.62,0.772986886838271,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60,1.92,0.26000000000000023,1.34,0.25,1.86,（株）ジェイテクト,9,6.549999999999999
668,9036628A005    ,2023,36,0.62,0.772986886838271,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60,1.93,0.27,1.33,0.25,1.8100000000000005,（株）ジェイテクト,35,34.45
669,9036628A005    ,2023,37,0.62,0.772986886838271,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60,1.92,0.27,0.9799999999999996,0.23999999999999974,1.64,（株）ジェイテクト,33,32.28333333333334
670,9036628A005    ,2023,38,0.62,0.772986886838271,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60,1.93,0.26000000000000023,1.0049999999999997,0.25,1.6150000000000004,（株）ジェイテクト,30,31.21666666666667
671,9036628A005    ,2023,39,0.62,0.772986886838271,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60,1.97,0.2999999999999998,0.5850000000000004,0.2250000000000001,1.3000000000000003,（株）ジェイテクト,34,32.766666666666666
672,9036628A006    ,2023,35,0.62,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,80,2.915,0.43999999999999995,2.3449999999999998,0.3949999999999996,3.375000000000001,（株）ジェイテクト,16,0.0
673,9036628A006    ,2023,35,0.62,0.8239825157843613,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,80,1.91,0.33999999999999986,1.2200000000000002,0.3900000000000001,1.86,（株）ジェイテクト,7,4.9125
674,9036628A006    ,2023,36,0.62,0.8239825157843613,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,80,1.93,0.2700000000000005,1.7800000000000002,0.3799999999999999,2.34,（株）ジェイテクト,25,25.8375
675,9036628A006    ,2023,37,0.62,0.8239825157843613,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,80,1.92,0.27,0.9900000000000002,0.3600000000000003,1.6700000000000004,（株）ジェイテクト,25,24.2125
676,9036628A006    ,2023,38,0.62,0.8239825157843613,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,80,1.92,0.26000000000000023,0.9849999999999999,0.39500000000000046,1.8950000000000005,（株）ジェイテクト,24,23.4125
677,9036628A006    ,2023,39,0.62,0.8239825157843613,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,80,1.93,0.3200000000000003,0.7800000000000002,0.3700000000000001,1.7000000000000002,（株）ジェイテクト,25,24.575000000000003
678,9036628A007    ,2023,35,0.57,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72,1.92,0.27,1.7400000000000002,0.1900000000000004,2.3200000000000003,（株）ジェイテクト,27,0.0
679,9036628A007    ,2023,35,0.57,0.7129381735677821,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72,1.92,0.29499999999999993,1.3950000000000002,0.20500000000000007,1.885,（株）ジェイテクト,10,6.7638888888888875
680,9036628A007    ,2023,36,0.57,0.7129381735677821,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72,1.93,0.28000000000000025,1.8900000000000008,0.1900000000000004,2.8,（株）ジェイテクト,37,36.94444444444444
681,9036628A007    ,2023,37,0.57,0.7129381735677821,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72,1.92,0.25,1.1500000000000004,0.18000000000000016,1.86,（株）ジェイテクト,35,34.61111111111111
682,9036628A007    ,2023,38,0.57,0.7129381735677821,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72,1.92,0.31000000000000005,1.63,0.21,2.3500000000000005,（株）ジェイテクト,33,34.06944444444444
683,9036628A007    ,2023,39,0.57,0.7129381735677821,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72,1.93,0.2599999999999998,1.0200000000000005,0.20000000000000015,1.6800000000000002,（株）ジェイテクト,37,34.52777777777778
684,9036628A008    ,2023,35,0.58,0.58,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,100,1.92,0.28,2.45,0.28000000000000025,3.1100000000000003,（株）ジェイテクト,20,0.0
685,9036628A008    ,2023,35,0.58,0.7785252410663641,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,100,1.91,0.33999999999999986,1.7700000000000005,0.27999999999999936,2.39,（株）ジェイテクト,7,4.87
686,9036628A008    ,2023,36,0.58,0.7785252410663641,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,100,1.93,0.27,1.8100000000000005,0.3049999999999997,2.8900000000000006,（株）ジェイテクト,26,26.599999999999998
687,9036628A008    ,2023,37,0.58,0.7785252410663641,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,100,1.92,0.2450000000000001,1.45,0.2999999999999998,2.1800000000000006,（株）ジェイテクト,26,24.92
688,9036628A008    ,2023,38,0.58,0.7785252410663641,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,100,1.92,0.29499999999999993,1.45,0.33000000000000007,2.4750000000000005,（株）ジェイテクト,24,24.53
689,9036628A008    ,2023,39,0.58,0.7785252410663641,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,100,1.93,0.2699999999999996,0.9900000000000002,0.29000000000000004,1.7800000000000002,（株）ジェイテクト,25,24.86
690,9036630A017    ,2023,35,0.6,0.6,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72,3.91,0.44999999999999996,1.3250000000000002,0.21,2.1400000000000006,（株）ジェイテクト,46,0.0
691,9036630A017    ,2023,35,0.6,0.680365685128096,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72,1.92,0.26000000000000023,1.0099999999999998,0.21,1.6,（株）ジェイテクト,17,12.222222222222225
692,9036630A017    ,2023,36,0.6,0.680365685128096,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72,1.93,0.26000000000000023,1.3500000000000003,0.1900000000000004,1.85,（株）ジェイテクト,65,65.65277777777777
693,9036630A017    ,2023,37,0.6,0.680365685128096,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72,1.92,0.27,0.9750000000000001,0.18999999999999995,1.6550000000000002,（株）ジェイテクト,62,61.513888888888886
694,9036630A017    ,2023,38,0.6,0.680365685128096,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72,1.92,0.31000000000000005,1.2200000000000002,0.21999999999999972,1.895,（株）ジェイテクト,60,60.08333333333334
695,9036630A017    ,2023,39,0.6,0.680365685128096,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72,1.93,0.2999999999999998,0.9700000000000002,0.18999999999999995,1.6000000000000003,（株）ジェイテクト,63,61.83333333333332
696,9036630A018    ,2023,35,0.34,0.34,3.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,38,3.91,0.3000000000000003,0.7749999999999999,0.10999999999999988,1.3849999999999998,（株）ジェイテクト,86,0.0
697,9036630A018    ,2023,35,0.34,0.4672456681194856,3.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,38,1.92,0.26000000000000023,1.02,0.0900000000000003,1.5700000000000005,（株）ジェイテクト,33,23.157894736842096
698,9036630A018    ,2023,36,0.34,0.4672456681194856,3.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,38,1.93,0.27,0.7200000000000002,0.10999999999999988,1.21,（株）ジェイテクト,123,124.39473684210526
699,9036630A018    ,2023,37,0.34,0.4672456681194856,3.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,38,1.92,0.27,0.77,0.1499999999999999,1.2200000000000006,（株）ジェイテクト,119,116.55263157894736
700,9036630A018    ,2023,38,0.34,0.4672456681194856,3.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,38,1.92,0.3000000000000003,0.8400000000000003,0.16000000000000014,1.35,（株）ジェイテクト,113,113.84210526315786
701,9036630A018    ,2023,39,0.34,0.4672456681194856,3.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,38,1.93,0.2999999999999998,0.6199999999999997,0.1499999999999999,1.2100000000000009,（株）ジェイテクト,119,117.1578947368421
702,9036652A003    ,2023,35,0.57,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60,3.91,0.27,1.84,0.2400000000000002,2.6,（株）ジェイテクト,33,0.0
703,9036652A003    ,2023,35,0.57,0.6891151446398185,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60,1.91,0.33999999999999986,1.3750000000000004,0.25,1.885,（株）ジェイテクト,12,8.116666666666667
704,9036652A003    ,2023,36,0.57,0.6891151446398185,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60,1.93,0.27000000000000024,1.5350000000000001,0.25,2.305,（株）ジェイテクト,44,44.33333333333333
705,9036652A003    ,2023,37,0.57,0.6891151446398185,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60,1.92,0.2450000000000001,1.3599999999999999,0.25,1.9000000000000001,（株）ジェイテクト,42,41.53333333333333
706,9036652A003    ,2023,38,0.57,0.6891151446398185,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60,1.92,0.29000000000000004,1.2149999999999994,0.27499999999999947,2.2150000000000007,（株）ジェイテクト,40,40.883333333333326
707,9036652A003    ,2023,39,0.57,0.6891151446398185,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60,1.93,0.2699999999999996,1.1000000000000003,0.2399999999999993,1.7800000000000002,（株）ジェイテクト,43,41.43333333333334
708,9036652A004    ,2023,35,0.57,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,63,3.91,0.29000000000000004,1.62,0.2999999999999998,2.3200000000000003,（株）ジェイテクト,31,0.0
709,9036652A004    ,2023,35,0.57,0.6950709018718093,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,63,1.915,0.31499999999999995,0.8450000000000002,0.31000000000000005,1.68,（株）ジェイテクト,12,7.730158730158733
710,9036652A004    ,2023,36,0.57,0.6950709018718093,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,63,1.93,0.28000000000000025,0.9600000000000002,0.31999999999999984,1.7050000000000003,（株）ジェイテクト,42,42.22222222222222
711,9036652A004    ,2023,37,0.57,0.6950709018718093,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,63,1.92,0.25,1.04,0.2999999999999998,1.81,（株）ジェイテクト,41,39.55555555555556
712,9036652A004    ,2023,38,0.57,0.6950709018718093,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,63,1.92,0.31000000000000005,1.3200000000000005,0.21,1.9200000000000004,（株）ジェイテクト,39,38.936507936507944
713,9036652A004    ,2023,39,0.57,0.6950709018718093,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,63,1.93,0.2699999999999996,1.1100000000000003,0.18999999999999972,1.7850000000000006,（株）ジェイテクト,40,39.460317460317455
714,9036658A001    ,2023,35,0.57,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,45,3.91,0.33999999999999986,1.2999999999999998,0.23000000000000045,1.91,（株）ジェイテクト,29,0.0
715,9036658A001    ,2023,35,0.57,0.6847401651287032,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,45,1.915,0.45500000000000007,1.16,0.2250000000000003,1.9849999999999999,（株）ジェイテクト,12,8.733333333333333
716,9036658A001    ,2023,36,0.57,0.6847401651287032,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,45,1.9249999999999998,0.2650000000000001,0.8199999999999998,0.16000000000000014,1.28,（株）ジェイテクト,46,45.93333333333333
717,9036658A001    ,2023,37,0.57,0.6847401651287032,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,45,1.92,0.3300000000000001,0.6150000000000002,0.15500000000000025,1.215,（株）ジェイテクト,44,43.04444444444444
718,9036658A001    ,2023,38,0.57,0.6847401651287032,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,45,1.9249999999999998,0.2799999999999998,0.7250000000000001,0.365,1.3700000000000003,（株）ジェイテクト,40,41.62222222222222
719,9036658A001    ,2023,39,0.57,0.6847401651287032,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,45,1.93,0.3200000000000003,0.5299999999999994,0.31999999999999984,1.25,（株）ジェイテクト,43,43.68888888888889
720,9036658A002    ,2023,35,0.59,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,3.91,0.26000000000000023,1.185,0.4000000000000004,2.095,（株）ジェイテクト,36,0.0
721,9036658A002    ,2023,35,0.59,0.6817921321029625,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.91,0.5899999999999999,1.1,0.4000000000000004,1.86,（株）ジェイテクト,15,10.916666666666663
722,9036658A002    ,2023,36,0.59,0.6817921321029625,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.93,0.27000000000000024,0.72,0.3799999999999999,1.3300000000000003,（株）ジェイテクト,56,57.416666666666664
723,9036658A002    ,2023,37,0.59,0.6817921321029625,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.92,0.33999999999999986,0.5,0.3500000000000001,1.27,（株）ジェイテクト,55,53.80555555555556
724,9036658A002    ,2023,38,0.59,0.6817921321029625,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.92,0.3100000000000005,0.7949999999999999,0.30999999999999983,1.41,（株）ジェイテクト,52,52.02777777777778
725,9036658A002    ,2023,39,0.59,0.6817921321029625,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.93,0.3300000000000001,0.5200000000000005,0.26000000000000023,1.2800000000000002,（株）ジェイテクト,55,54.6111111111111
726,9036659A009    ,2023,35,0.59,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,3.91,0.3000000000000003,1.0999999999999996,0.14000000000000054,1.7800000000000002,（株）ジェイテクト,91,0.0
727,9036659A009    ,2023,35,0.59,0.630182842564048,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.92,0.23000000000000045,1.0900000000000003,0.1200000000000001,1.6800000000000002,（株）ジェイテクト,35,24.444444444444454
728,9036659A009    ,2023,36,0.59,0.630182842564048,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.93,0.2700000000000005,0.7599999999999998,0.1299999999999999,1.2600000000000002,（株）ジェイテクト,130,131.30555555555554
729,9036659A009    ,2023,37,0.59,0.630182842564048,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.92,0.3300000000000001,0.8899999999999997,0.13999999999999968,1.4000000000000004,（株）ジェイテクト,125,123.02777777777777
730,9036659A009    ,2023,38,0.59,0.630182842564048,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.92,0.31000000000000005,1.0700000000000003,0.15999999999999948,1.6550000000000002,（株）ジェイテクト,120,120.16666666666666
731,9036659A009    ,2023,39,0.59,0.630182842564048,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.93,0.3300000000000001,0.77,0.14000000000000054,1.3599999999999999,（株）ジェイテクト,126,123.66666666666666
732,9036659A010    ,2023,35,0.59,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,3.91,0.3200000000000003,1.08,0.14000000000000054,1.7800000000000002,（株）ジェイテクト,91,0.0
733,9036659A010    ,2023,35,0.59,0.630182842564048,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.92,0.3200000000000003,1.04,0.1299999999999999,1.6800000000000002,（株）ジェイテクト,35,24.444444444444454
734,9036659A010    ,2023,36,0.59,0.630182842564048,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.93,0.26000000000000023,1.08,0.1299999999999999,1.6300000000000003,（株）ジェイテクト,131,131.30555555555554
735,9036659A010    ,2023,37,0.59,0.630182842564048,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.92,0.3300000000000001,0.81,0.13999999999999968,1.4000000000000004,（株）ジェイテクト,125,123.02777777777777
736,9036659A010    ,2023,38,0.59,0.630182842564048,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.92,0.2400000000000002,1.045,0.16000000000000014,1.6350000000000002,（株）ジェイテクト,120,120.16666666666666
737,9036659A010    ,2023,39,0.59,0.630182842564048,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.95,0.3000000000000003,0.7949999999999999,0.14000000000000054,1.3200000000000005,（株）ジェイテクト,126,123.66666666666666
738,9050827A011    ,2023,35,0.78,0.78,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,200,1.39,0.18999999999999995,3.02,0.3899999999999997,4.49,（株）東郷製作所,7,0.0
739,9050827A011    ,2023,35,0.78,1.2899562894609031,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,200,3.38,0.1499999999999999,2.72,0.28000000000000025,3.16,（株）東郷製作所,3,1.965
740,9050827A011    ,2023,36,0.78,1.2899562894609031,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,200,1.35,0.21,1.0200000000000002,0.29000000000000004,1.47,（株）東郷製作所,9,10.335
741,9050827A011    ,2023,37,0.78,1.2899562894609031,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,200,1.36,0.26,2.0,0.29000000000000004,2.56,（株）東郷製作所,7,9.685
742,9050827A011    ,2023,38,0.78,1.2899562894609031,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,200,1.38,0.15499999999999992,2.29,0.39500000000000024,2.795,（株）東郷製作所,8,9.365
743,9050827A011    ,2023,39,0.78,1.2899562894609031,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,200,1.4,0.20000000000000015,0.4299999999999997,0.3899999999999997,1.16,（株）東郷製作所,9,9.83
744,9052409A003    ,2023,35,0.78,0.78,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,500,1.38,0.1100000000000001,3.83,3.5,5.64,（株）東郷製作所,3,0.0
745,9052409A003    ,2023,35,0.78,2.0548907236522584,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,500,3.3,0.3000000000000003,1.6299999999999994,1.8000000000000007,3.73,（株）東郷製作所,1,0.7859999999999999
746,9052409A003    ,2023,36,0.78,2.0548907236522584,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,500,1.3450000000000002,0.2250000000000001,9.36,1.5850000000000004,11.145,（株）東郷製作所,4,3.3120000000000003
747,9052409A003    ,2023,37,0.78,2.0548907236522584,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,500,1.365,0.16000000000000014,1.6900000000000006,2.5549999999999997,5.405,（株）東郷製作所,4,3.132
748,9052409A003    ,2023,38,0.78,2.0548907236522584,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,500,1.35,0.16999999999999993,3.69,1.7100000000000009,5.6800000000000015,（株）東郷製作所,3,2.234
749,9052409A003    ,2023,39,0.78,2.0548907236522584,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,500,2.365,0.15500000000000003,3.545,1.5300000000000002,5.55,（株）東郷製作所,4,3.1639999999999997
750,9056439A004    ,2023,35,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.765,0.22999999999999982,46.765,3.2249999999999983,50.22,（株）ムロコーポレーション,2,0.0
751,9056439A004    ,2023,35,0.93,5.102185430463576,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.765,0.32499999999999996,41.81,0.8800000000000026,43.01500000000001,（株）ムロコーポレーション,2,0.7
752,9056439A004    ,2023,36,0.93,5.102185430463576,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.7599999999999998,0.13000000000000034,38.98,4.82,43.93,（株）ムロコーポレーション,1,0.76
753,9056439A004    ,2023,37,0.93,5.102185430463576,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.2500000000000001,14.66,7.0,21.91,（株）ムロコーポレーション,1,0.76
754,9056439A005    ,2023,35,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.2600000000000001,4.225,0.23499999999999988,4.95,（株）ムロコーポレーション,14,0.0
755,9056439A005    ,2023,35,0.93,1.8802262443438915,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.1499999999999999,2.13,0.23,2.5,（株）ムロコーポレーション,7,3.05
756,9056439A005    ,2023,36,0.93,1.8802262443438915,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.15000000000000002,3.2100000000000004,0.2400000000000002,3.61,（株）ムロコーポレーション,17,16.68
757,9056439A005    ,2023,37,0.93,1.8802262443438915,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.18500000000000005,5.82,0.29499999999999993,6.49,（株）ムロコーポレーション,10,12.65
758,9056439A005    ,2023,38,0.93,1.8802262443438915,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.14,5.949999999999998,0.3300000000000001,6.38,（株）ムロコーポレーション,9,12.24
759,9056439A005    ,2023,39,0.93,1.8802262443438915,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.1600000000000001,4.475,0.2450000000000001,5.225,（株）ムロコーポレーション,14,15.58
760,9056439A006    ,2023,35,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.2700000000000001,17.58,0.6799999999999997,21.32,（株）ムロコーポレーション,3,0.0
761,9056439A006    ,2023,36,0.93,3.611992337164751,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.16000000000000006,27.99,1.34,28.85,（株）ムロコーポレーション,5,3.53
762,9056439A006    ,2023,37,0.93,3.611992337164751,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.13,8.14,0.41000000000000014,8.860000000000003,（株）ムロコーポレーション,7,4.48
