,品番,Year,Week_Number,在庫数（箱）,入庫数（箱）,出庫数（箱）,基準在庫日数,基準在庫日数（基準在庫枚数込み）,基準在庫枚数,箱種類,A,B,C,収容数,印刷検収LT,検収入庫LT,入庫出庫LT,出庫回収LT,社内LT（検収回収LT）,仕入先名,回収かんばん数,日量数（箱数）,社内LT/設計値LT,社内LT/設計値LT（基準在庫枚数込み）,順立装置在庫量/設計値MIN,不等ピッチ係数,順立装置在庫量/設計値MAX
320,35882ECB010    ,2023,38,7.0,40.0,39.0,0.5,0.6274890723652258,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,50,1.9400000000000004,0.14999999999999947,0.79,0.23999999999999974,1.6399999999999997,（株）メタルテック,43,37.46000000000001,3.2799999999999994,2.6135913312693497,0.6443654841025829,0.0,0.17509908207392058
321,35882ECB010    ,2023,39,8.0,46.0,41.0,0.5,0.6274890723652258,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,50,2.0700000000000003,0.1200000000000001,0.5700000000000003,0.21999999999999972,1.14,（株）メタルテック,45,39.32,2.28,1.816764705882353,0.7015820675623532,0.0,0.19053252428604184
322,36108ECB010    ,2023,35,6.0,7.0,9.0,0.64,0.64,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,1.97,150,1.2999999999999994,0.27,2.97,0.1800000000000006,3.38,（株）オーハシテクニカ,9,0.0,5.28125,5.28125,inf,0.0,0.0
323,36108ECB010    ,2023,35,6.0,7.0,9.0,0.64,1.0224672170956774,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,1.97,150,1.2999999999999994,0.25,2.53,0.10000000000000007,2.9800000000000004,（株）オーハシテクニカ,3,2.62,4.656250000000001,2.9145188717783084,7.7106947335954965,0.0,0.5735208446421479
324,36108ECB010    ,2023,36,5.0,12.0,13.0,0.64,1.0224672170956774,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,1.97,150,1.295,0.2749999999999999,1.7300000000000004,0.1849999999999996,2.9450000000000003,（株）オーハシテクニカ,14,13.78,4.6015625,2.8802879454319186,1.2216993349068823,0.0,0.3186601115271242
325,36108ECB010    ,2023,37,3.0,10.0,12.0,0.64,1.0224672170956774,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,1.97,150,1.3,0.28000000000000025,0.5,0.5499999999999998,1.5499999999999998,（株）オーハシテクニカ,13,12.913333333333332,2.4218749999999996,1.5159410239115358,0.7822155473162185,0.0,0.2091872889088131
326,36108ECB010    ,2023,38,3.0,13.0,12.0,0.64,1.0224672170956774,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,1.97,150,1.29,0.2599999999999998,1.79,0.5999999999999996,2.6000000000000005,（株）オーハシテクニカ,13,12.486666666666666,4.062500000000001,2.542868814303222,0.8089436813409052,0.0,0.21551811333988177
327,36108ECB010    ,2023,39,3.0,13.0,11.0,0.64,1.0224672170956774,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,1.97,150,1.2999999999999998,0.2999999999999998,1.1800000000000006,0.5500000000000007,2.58,（株）オーハシテクニカ,13,13.106666666666666,4.03125,2.5233082849624275,0.7706772711859183,0.0,0.20643133704951458
328,39171ECB010    ,2023,39,11.0,26.0,27.0,0.62,0.7423895094706168,3.0,Aﾊﾟﾚﾌﾀﾅｼ,1.0,24.0,19.68,16,0.8900000000000001,0.009999999999999787,0.4499999999999997,0.10999999999999988,0.57,（株）アイシン福井,111,98.875,0.9193548387096774,0.7677910217325884,1.291120854291632,,1.0623233714991203
329,39171ECE010    ,2023,39,21.0,28.0,27.0,0.63,0.7491151446398185,3.0,Aﾊﾟﾚﾌﾀﾅｼ,1.0,24.0,19.68,20,0.835,0.010000000000000007,0.8199999999999998,0.11000000000000032,1.0199999999999998,（株）アイシン福井,112,99.65000000000002,1.6190476190476186,1.361606433000931,2.445697271203564,,1.8134275599308587
330,41310ECB010    ,2023,35,68.5,710.0,655.0,0.69,0.69,2.0,サンボックス＃２４Ａフタアリ,1.0,4.0,4.0,2,1.01,0.3400000000000003,0.29499999999999993,0.09999999999999988,1.0499999999999998,（株）オンド,662,0.0,1.5217391304347825,1.5217391304347825,inf,0.05,0.0
331,41310ECB010    ,2023,35,68.5,710.0,655.0,0.69,0.7001991257892181,2.0,サンボックス＃２４Ａフタアリ,1.0,4.0,4.0,2,0.99,0.30000000000000004,0.25,0.08000000000000007,0.8799999999999999,（株）オンド,272,196.5,1.2753623188405796,1.2567853451803759,2.7888040712468194,0.05,1.1095129073273062
332,41310ECB010    ,2023,36,55.0,978.0,924.0,0.69,0.7001991257892181,2.0,サンボックス＃２４Ａフタアリ,1.0,4.0,4.0,2,1.02,0.46,0.22,0.09000000000000008,0.79,（株）オンド,979,1033.5,1.1449275362318843,1.1282504803323832,0.4257377842283503,0.05,0.17714749755494066
333,41310ECB010    ,2023,37,47.0,876.0,905.0,0.69,0.7001991257892181,2.0,サンボックス＃２４Ａフタアリ,1.0,4.0,4.0,2,1.0,0.29000000000000004,0.16999999999999993,0.08000000000000007,0.73,（株）オンド,804,968.5,1.0579710144927537,1.042560570433721,0.38822922044398556,0.05,0.16154631904488592
334,41310ECB010    ,2023,38,57.5,802.0,862.0,0.69,0.7001991257892181,2.0,サンボックス＃２４Ａフタアリ,1.0,4.0,4.0,2,1.0099999999999998,0.23,0.31000000000000005,0.10000000000000007,0.7600000000000002,（株）オンド,876,936.5,1.1014492753623193,1.0854055253830523,0.49119060331019754,0.05,0.2043055598107028
335,41310ECB010    ,2023,39,82.5,916.0,916.0,0.69,0.7001991257892181,2.0,サンボックス＃２４Ａフタアリ,1.0,4.0,4.0,2,1.01,0.3899999999999999,0.3600000000000001,0.09000000000000008,0.8899999999999999,（株）オンド,957,983.0,1.289855072463768,1.271066996830153,0.671414038657172,0.05,0.279120361718099
336,41310ECE010    ,2023,35,157.0,994.0,982.0,0.7,0.7,3.0,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,1.0,4.0,4.0,2,1.0099999999999998,0.3200000000000003,0.6199999999999999,0.10000000000000007,1.2199999999999998,（株）オンド,987,0.0,1.7428571428571427,1.7428571428571427,inf,0.05,0.0
337,41310ECE010    ,2023,35,157.0,994.0,982.0,0.7,0.7119115144639818,3.0,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,1.0,4.0,4.0,2,0.97,0.3900000000000001,0.7350000000000001,0.08000000000000007,1.2650000000000001,（株）オンド,364,243.5,1.8071428571428574,1.7769062226117442,5.158110882956879,0.05,2.007464420601591
338,41310ECE010    ,2023,36,136.0,1175.0,1202.0,0.7,0.7119115144639818,3.0,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,1.0,4.0,4.0,2,1.02,0.5699999999999998,0.51,0.08999999999999986,1.15,（株）オンド,1270,1330.0,1.6428571428571428,1.6153692932834036,0.8180451127819549,0.05,0.3401547320397625
339,41310ECE010    ,2023,37,152.5,1148.0,1150.0,0.7,0.7119115144639818,3.0,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,1.0,4.0,4.0,2,0.995,0.51,0.5399999999999999,0.08999999999999986,1.18,（株）オンド,988,1246.0,1.6857142857142857,1.6575093618038403,0.9791332263242376,0.05,0.4069063255661762
340,41310ECE010    ,2023,38,145.0,1047.0,1123.0,0.7,0.7119115144639818,3.0,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,1.0,4.0,4.0,2,1.0099999999999998,0.30999999999999983,0.6700000000000004,0.10000000000000052,1.23,（株）オンド,1148,1226.5,1.7571428571428573,1.7277428093379015,0.9457806767223808,0.05,0.3930649456982245
341,41310ECE010    ,2023,39,132.0,1097.0,1150.0,0.7,0.7119115144639818,3.0,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,1.0,4.0,4.0,2,1.01,0.5349999999999996,0.44,0.09999999999999963,1.3000000000000005,（株）オンド,1206,1243.0,1.8571428571428579,1.8260696358855875,0.8495575221238938,0.05,0.35317767564764624
342,5040056001E    ,2023,35,8.0,26.0,22.0,0.58,0.58,3.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,300,1.82,0.19000000000000014,0.7799999999999998,0.5100000000000007,2.1700000000000004,サトープレス工業（株）,19,0.0,3.7413793103448283,3.7413793103448283,inf,0.0,0.0
343,5040056001E    ,2023,35,8.0,26.0,22.0,0.58,1.038960660514813,3.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,300,1.82,0.18000000000000016,1.04,0.6200000000000001,2.23,サトープレス工業（株）,11,6.549999999999999,3.844827586206897,2.1463757818270213,4.393431819429952,0.0,0.7097904705810398
344,5040056001E    ,2023,36,5.0,32.0,29.0,0.58,1.038960660514813,3.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,300,1.83,0.2599999999999998,0.7899999999999998,0.7549999999999999,1.8250000000000002,サトープレス工業（株）,34,34.45,3.1465517241379315,1.7565631398360153,0.5220787085861064,0.0,0.13625991020929906
345,5040056001E    ,2023,37,5.0,32.0,30.0,0.58,1.038960660514813,3.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,300,1.84,0.18999999999999995,0.7150000000000003,0.73,1.7950000000000002,サトープレス工業（株）,30,32.28333333333334,3.0948275862068972,1.727688129318163,0.5571175480885295,0.0,0.14511842985984294
346,5040056001E    ,2023,38,5.0,32.0,26.0,0.58,1.038960660514813,3.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,300,1.82,0.18000000000000016,0.56,0.8599999999999994,1.8000000000000005,サトープレス工業（株）,35,31.21666666666667,3.10344827586207,1.7325006310711386,0.5761541327535942,0.0,0.14990861211485532
347,5040056001E    ,2023,39,6.0,32.0,30.0,0.58,1.038960660514813,3.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,300,1.83,0.16999999999999993,0.8500000000000001,0.4900000000000002,1.87,サトープレス工業（株）,31,32.766666666666666,3.224137931034483,1.7998756556127937,0.6586795670279646,0.0,0.17111723795360265
348,82125ECB010    ,2023,35,7.0,16.0,13.0,0.58,0.58,1.0,ＴＰ３３２フタアリ,1.0,1.0,1.79,100,3.84,0.23,2.3100000000000005,0.2999999999999998,3.06,矢崎総業（株）,13,0.0,5.275862068965518,5.275862068965518,inf,0.0,0.0
349,82125ECB010    ,2023,35,7.0,16.0,13.0,0.58,0.8349781447304516,1.0,ＴＰ３３２フタアリ,1.0,1.0,1.79,100,1.84,0.2499999999999996,1.0100000000000002,0.3300000000000001,1.7300000000000002,矢崎総業（株）,5,3.93,2.9827586206896557,2.071910517560289,6.384123596632831,0.0,0.6659928343588015
350,82125ECB010    ,2023,36,5.0,16.0,20.0,0.58,0.8349781447304516,1.0,ＴＰ３３２フタアリ,1.0,1.0,1.79,100,1.85,0.2,1.8999999999999997,0.3300000000000001,3.1499999999999995,矢崎総業（株）,21,20.67,5.43103448275862,3.7725538325519707,0.8670124312242387,0.0,0.22152797882793998
351,82125ECB010    ,2023,37,3.0,20.0,18.0,0.58,0.8349781447304516,1.0,ＴＰ３３２フタアリ,1.0,1.0,1.79,100,1.85,0.20999999999999996,0.7450000000000001,0.5349999999999999,1.62,矢崎総業（株）,20,19.37,2.7931034482758625,1.9401705424552997,0.5551207109986065,0.0,0.1435844960285304
352,82125ECB010    ,2023,38,3.0,20.0,17.0,0.58,0.8349781447304516,1.0,ＴＰ３３２フタアリ,1.0,1.0,1.79,100,1.84,0.20999999999999952,0.79,0.5300000000000002,1.5499999999999998,矢崎総業（株）,19,18.73,2.672413793103448,1.8563360128430333,0.5740890641774163,0.0,0.14821703017080254
353,82125ECB010    ,2023,39,3.0,15.0,18.0,0.58,0.8349781447304516,1.0,ＴＰ３３２フタアリ,1.0,1.0,1.79,100,1.85,0.2200000000000002,0.865,0.4950000000000001,1.8000000000000003,矢崎総業（株）,20,19.66,3.10344827586207,2.1557450471725557,0.5469322569706516,0.0,0.1415766678070959
354,82125ECE010    ,2023,35,9.0,20.0,19.0,0.58,0.58,1.0,ＴＰ３３２フタアリ,1.0,1.0,1.79,100,1.84,0.17500000000000007,2.3,0.17000000000000037,3.6399999999999997,矢崎総業（株）,20,0.0,6.275862068965517,6.275862068965517,inf,0.0,0.0
355,82125ECE010    ,2023,35,9.0,20.0,19.0,0.58,0.7785252410663641,1.0,ＴＰ３３２フタアリ,1.0,1.0,1.79,100,1.84,0.2500000000000002,1.98,0.17999999999999972,2.31,矢崎総業（株）,7,4.87,3.9827586206896557,2.967148498404418,6.623832549513147,0.0,0.7667841020976535
356,82125ECE010    ,2023,36,8.0,24.0,23.0,0.58,0.7785252410663641,1.0,ＴＰ３３２フタアリ,1.0,1.0,1.79,100,1.85,0.22000000000000008,1.7650000000000001,0.135,2.285,矢崎総業（株）,26,26.599999999999998,3.9396551724137936,2.93503650166844,1.0779637265206026,0.0,0.27578633493277505
357,82125ECE010    ,2023,37,7.0,26.0,24.0,0.58,0.7785252410663641,1.0,ＴＰ３３２フタアリ,1.0,1.0,1.79,100,1.85,0.18999999999999995,0.6799999999999997,0.2250000000000003,1.25,矢崎総業（株）,26,24.92,2.1551724137931036,1.6055998367989277,1.0068060086182593,0.0,0.25761049476376663
358,82125ECE010    ,2023,38,6.0,24.0,23.0,0.58,0.7785252410663641,1.0,ＴＰ３３２フタアリ,1.0,1.0,1.79,100,1.84,0.18999999999999995,1.345,0.3500000000000001,1.935,矢崎総業（株）,24,24.53,3.3362068965517246,2.48546854736474,0.8766969565465154,0.0,0.22528275556964944
359,82125ECE010    ,2023,39,5.0,20.0,23.0,0.58,0.7785252410663641,1.0,ＴＰ３３２フタアリ,1.0,1.0,1.79,100,1.85,0.2200000000000002,1.155,0.3200000000000003,1.7599999999999998,矢崎総業（株）,24,24.860000000000003,3.0344827586206895,2.2606845702128897,0.7208828219390593,0.0,0.18640105286735503
360,82821CWA030    ,2023,35,13.0,17.0,17.0,0.83,0.83,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,200,1.85,0.3000000000000003,4.43,0.3099999999999996,4.984999999999999,石黒ゴム工業（株）,16,0.0,6.006024096385541,6.006024096385541,inf,0.29,0.0
361,82821CWA030    ,2023,35,13.0,17.0,17.0,0.83,1.106448697501329,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,200,3.28,0.3500000000000001,2.6499999999999995,0.4299999999999997,3.76,石黒ゴム工業（株）,7,4.4,4.530120481927711,3.3982596829759326,12.735109717868337,0.29,0.8577964951763168
362,82821CWA030    ,2023,36,10.0,21.0,22.0,0.83,1.106448697501329,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,200,1.85,0.30999999999999983,3.76,0.3500000000000005,4.79,石黒ゴム工業（株）,23,23.634999999999998,5.771084337349398,4.329165925918808,1.8237126412465439,0.29,0.6746289687173526
363,82821CWA030    ,2023,37,9.0,21.0,20.0,0.83,1.106448697501329,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,200,1.85,0.25,2.6300000000000003,0.33999999999999986,3.85,石黒ゴム工業（株）,23,22.130000000000003,4.63855421686747,3.4796010051748247,1.7529644576717511,0.29,0.6463444269155648
364,82821CWA030    ,2023,38,10.0,20.0,20.0,0.83,1.106448697501329,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,200,1.85,0.31999999999999995,3.3600000000000003,0.29000000000000004,4.0600000000000005,石黒ゴム工業（株）,22,21.624999999999996,4.891566265060241,3.6693974236389066,1.9932230416583618,0.29,0.7200993312222788
365,82821CWA030    ,2023,39,11.0,21.0,20.0,0.83,1.106448697501329,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,200,1.85,0.3400000000000003,2.8449999999999998,0.2799999999999998,3.9800000000000004,石黒ゴム工業（株）,22,22.26,4.795180722891567,3.5970940261287803,2.129999690181863,0.29,0.7653238876442789
366,82821ECB010    ,2023,35,8.0,6.0,8.0,0.83,0.83,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,400,1.85,0.3500000000000001,4.51,0.47500000000000053,5.52,石黒ゴム工業（株）,8,0.0,6.650602409638554,6.650602409638554,inf,0.29,0.0
367,82821ECB010    ,2023,35,8.0,6.0,8.0,0.83,1.382779844796428,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,400,1.2850000000000001,0.32999999999999996,1.115,0.4000000000000006,1.9149999999999998,石黒ゴム工業（株）,4,2.2,2.3072289156626504,1.3848914613605212,15.673981191222568,0.29,0.47382189718139106
368,82821ECB010    ,2023,36,5.0,11.0,10.0,0.83,1.382779844796428,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,400,2.56,0.29999999999999993,3.915,0.7450000000000001,5.25,石黒ゴム工業（株）,12,11.817499999999999,6.325301204819278,3.796699828795163,1.8237126412465439,0.29,0.6007205541227059
369,82821ECB010    ,2023,37,5.0,10.0,10.0,0.83,1.382779844796428,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,400,1.85,0.26,2.38,0.75,3.96,石黒ゴム工業（株）,11,11.0725,4.771084337349397,2.8637964422912088,1.9464189783636061,0.29,0.6221773386416268
370,82821ECB010    ,2023,38,5.0,10.0,11.0,0.83,1.382779844796428,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,400,1.85,0.31999999999999984,3.71,0.6800000000000006,4.56,石黒ゴム工業（株）,11,10.815,5.493975903614458,3.297704994153513,1.9927622873722637,0.29,0.6296426474431933
371,82821ECB010    ,2023,39,6.0,11.0,10.0,0.83,1.382779844796428,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,400,2.565,0.26,2.34,0.8349999999999995,4.59,石黒ゴム工業（株）,10,11.13,5.530120481927711,3.319400421746628,2.323636025652941,0.29,0.7104681300306358
372,82821ECB020    ,2023,35,12.0,17.0,16.0,0.87,0.87,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.64,200,1.85,0.3900000000000001,4.29,0.54,5.6,石黒ゴム工業（株）,17,0.0,6.4367816091954015,6.4367816091954015,inf,0.29,0.0
373,82821ECB020    ,2023,35,12.0,17.0,16.0,0.87,1.146389922398214,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.64,200,2.565,0.31999999999999973,3.275,0.5200000000000005,4.165000000000001,石黒ゴム工業（株）,6,4.4,4.7873563218390816,3.6331442894115327,11.755485893416926,0.29,0.8465318289775717
374,82821ECB020    ,2023,36,11.0,22.0,21.0,0.87,1.146389922398214,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.64,200,1.85,0.30999999999999983,3.1450000000000005,0.5249999999999999,4.85,石黒ゴム工業（株）,24,23.634999999999998,5.57471264367816,4.2306722217637285,2.0060839053711983,0.29,0.7330726573210425
375,82821ECB020    ,2023,37,10.0,21.0,20.0,0.87,1.146389922398214,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.64,200,1.85,0.2400000000000002,2.8649999999999998,0.4950000000000001,4.369999999999999,石黒ゴム工業（株）,22,22.145,5.022988505747126,3.8119665173417507,1.9464189783636061,0.29,0.7079060158006415
376,82821ECB020    ,2023,38,10.0,19.0,20.0,0.87,1.146389922398214,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.64,200,1.85,0.30999999999999994,3.0949999999999998,0.5449999999999999,4.619999999999999,石黒ゴム工業（株）,22,21.63,5.310344827586206,4.03004240506153,1.9927622873722637,0.29,0.7199806435430143
377,82821ECB020    ,2023,39,12.0,22.0,20.0,0.87,1.146389922398214,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.64,200,1.85,0.3799999999999999,3.07,0.5099999999999998,4.300000000000002,石黒ゴム工業（株）,23,22.26,4.942528735632186,3.7509052687802145,2.323636025652941,0.29,0.8238003598680641
378,82821ECB040    ,2023,35,6.0,14.0,13.0,0.83,0.83,1.0,ＴＰ３４２フタナシ,1.0,2.0,3.64,100,1.85,0.3000000000000007,2.72,0.5899999999999999,3.64,石黒ゴム工業（株）,13,0.0,4.385542168674699,4.385542168674699,inf,0.29,0.0
379,82821ECB040    ,2023,35,6.0,14.0,13.0,0.83,1.0849781447304516,1.0,ＴＰ３４２フタナシ,1.0,2.0,3.64,100,1.565,0.35,1.89,0.5250000000000001,2.745,石黒ゴム工業（株）,6,3.93,3.307228915662651,2.530004879206077,6.580679126085811,0.29,0.6863277351634884
380,82821ECB040    ,2023,36,4.0,18.0,18.0,0.83,1.0849781447304516,1.0,ＴＰ３４２フタナシ,1.0,2.0,3.64,100,1.85,0.30500000000000005,0.935,0.5150000000000001,2.3,石黒ゴム工業（株）,20,20.67,2.7710843373493974,2.119858368733689,0.8341257527984918,0.29,0.3277983018599631
381,82821ECB040    ,2023,37,4.0,18.0,18.0,0.83,1.0849781447304516,1.0,ＴＰ３４２フタナシ,1.0,2.0,3.64,100,1.85,0.26,1.0550000000000002,0.4549999999999996,1.755,石黒ゴム工業（株）,20,19.37,2.1144578313253013,1.6175441030989672,0.8901073469460414,0.29,0.34651213262708846
382,82821ECB040    ,2023,38,4.0,16.0,17.0,0.83,1.0849781447304516,1.0,ＴＰ３４２フタナシ,1.0,2.0,3.64,100,1.85,0.31999999999999984,1.1100000000000003,0.3999999999999999,2.0,石黒ゴム工業（株）,19,18.73,2.4096385542168677,1.8433551032466864,0.9205221201465469,0.29,0.35644199923816977
383,82821ECB040    ,2023,39,5.0,18.0,18.0,0.83,1.0849781447304516,1.0,ＴＰ３４２フタナシ,1.0,2.0,3.64,100,1.85,0.3599999999999999,1.2400000000000002,0.3799999999999999,2.0300000000000002,石黒ゴム工業（株）,20,19.66,2.4457831325301207,1.871005429795387,1.0962219805661766,0.29,0.41984270745470603
384,82821ECB050    ,2023,35,22.0,36.0,33.0,0.83,0.83,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,100,1.85,0.3399999999999994,4.3100000000000005,0.21,4.9,石黒ゴム工業（株）,33,0.0,5.903614457831326,5.903614457831326,inf,0.29,0.0
385,82821ECB050    ,2023,35,22.0,36.0,33.0,0.83,0.9682243487506644,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,100,1.85,0.3500000000000001,2.420000000000001,0.25,3.06,石黒ゴム工業（株）,13,8.799999999999999,3.6867469879518073,3.160424548244868,10.775862068965516,0.29,1.4088239190919933
386,82821ECB050    ,2023,36,19.0,42.0,44.0,0.83,0.9682243487506644,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,100,1.85,0.30999999999999983,2.6,0.1900000000000004,3.34,石黒ゴム工業（株）,47,47.27000000000001,4.024096385542169,3.449613722594071,1.732527009184216,0.29,0.6851531316783688
387,82821ECB050    ,2023,37,17.0,43.0,41.0,0.83,0.9682243487506644,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,100,1.85,0.2400000000000002,2.05,0.21,2.56,石黒ゴム工業（株）,45,44.260000000000005,3.0843373493975905,2.6440153083355757,1.6555775433566537,0.29,0.6538819276419976
388,82821ECB050    ,2023,38,18.0,39.0,40.0,0.83,0.9682243487506644,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,100,1.85,0.31499999999999984,2.595,0.22000000000000042,3.395,石黒ゴム工業（株）,44,43.24999999999999,4.090361445783133,3.5064187389840935,1.7939007374925255,0.29,0.7036362154171997
