KUMI_CD,LINE_CD,LINE_SUB_CD,KANRIBAN_CD,LINE_DATE,TYOKU_KBN,OFFICE_HOURS,WORKING_HOURS,LINE_START_TIME,LINE_END_TIME,LINE_STOP_HOURS,MACHINE_STOP_HOURS,HINPATU_STOP_CNT,HINPATU_STOP_TIME,HURYOU_QUANT_CNT,HURYOU_WEIGHT_CNT,TENAOSHI_CNT,HORYUU_CNT,LAST_SERIAL_NO,OPERATION_RATE,SPEC_OPERATION_RATE,OVERALL_EQUIPMENT_EFFICIENCY,TARGET_AVAILABLE_RATE,AVAILABLE_HOURS,KAKO_CNT,AVAILABLE_RATE,HURYOU_RATE,CHOKO_RATE,KANKEN_NG_RATE,SYUTUKEN_NG_RATE,DIRECT_MANHOURS,TOTAL_MANHOURS,TOTAL_TIME,DIRECT_TIME,INDIRECT_TIME,NOTES,KANRIBAN_STAFF_CD,CREATE_STAFF_CD,CREATE_TIME,UPDATE_STAFF_CD,UPDATE_TIME,FIRST_SERIAL_NO,KANSEI_SHOUNIN_STAFF,AUTHOR,PDF_NAME,HUB_CD
NH12,AS2650,A,M01,2023/5/16 0:00,1,750,547,2023/5/16 8:30,2023/5/16 19:30,0,0,< NULL >,< NULL >,0,0,0,0,23E2Y05672,100,80.18,80.18,< NULL >,0,511,80.18,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,43099,M01,2023/5/16 8:05,43099,2023/5/16 19:38,23E2Y05163,31853,25709,< NULL >,IN000
NH12,AS2610,A,M01,2023/5/16 0:00,1,750,547,2023/5/16 8:30,2023/5/16 19:30,0,0,< NULL >,< NULL >,0,0,0,0,23E2U05614,80.18,100,80.18,< NULL >,0,511,80.18,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/5/16 8:02,31853,2023/5/16 19:34,23E2U05104,31853,39320,< NULL >,IN000
NH11,AS2650,A,M01,2023/5/16 0:00,2,690,503,2023/5/16 22:00,2023/5/17 8:10,0,0,< NULL >,< NULL >,0,0,0,0,23E2U06177,100,85.49,85.49,< NULL >,0,501,85.49,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/5/16 8:02,31853,2023/5/17 10:27,23E2Y05674,31853,40377,< NULL >,IN000
NH12,AS2650,A,M01,2023/5/15 0:00,1,750,591,2023/5/15 8:30,2023/5/15 20:25,0,0,< NULL >,< NULL >,0,0,0,0,23E2Y04661,100,74.94,74.94,< NULL >,0,516,74.94,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/5/15 8:07,31853,2023/5/15 20:55,23E2Y04143,31853,43099,< NULL >,IN000
NH12,AS2610,A,M01,2023/5/15 0:00,1,750,591,2023/5/15 8:30,2023/5/15 20:25,0,0,< NULL >,< NULL >,0,0,0,0,23E2Y04602,74.94,100,74.94,< NULL >,0,516,74.94,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,39320,M01,2023/5/15 8:06,39320,2023/5/15 21:06,23E2U04086,31853,39320,< NULL >,IN000
NH11,AS2610,A,M01,2023/5/15 0:00,2,690,503,2023/5/15 22:00,2023/5/16 8:10,0,0,< NULL >,< NULL >,0,0,0,0,23E2U05103,85.71,99.95,85.66,< NULL >,0,502,85.66,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/5/15 8:00,31853,2023/5/16 11:29,23E2U04603,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/5/15 0:00,2,690,513,2023/5/15 22:00,2023/5/16 8:10,0,0,< NULL >,< NULL >,0,0,0,0,223E2Y05162,100,83.99,83.99,< NULL >,0,502,83.99,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/5/15 8:06,31853,2023/5/16 11:30,23E2Y04662,31853,40377,< NULL >,IN000
NH12,AS2650,A,M01,2023/5/14 0:00,1,750,0,2023/5/14 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/14 8:06,SYS_TT,2023/5/14 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2610,A,M01,2023/5/14 0:00,2,690,0,2023/5/14 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/14 8:02,SYS_TT,2023/5/14 8:16,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2610,A,M01,2023/5/14 0:00,1,750,0,2023/5/14 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/14 8:05,SYS_TT,2023/5/14 8:16,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2650,A,M01,2023/5/14 0:00,2,690,0,2023/5/14 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/14 8:05,SYS_TT,2023/5/14 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2650,A,M01,2023/5/13 0:00,2,690,0,2023/5/13 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/13 8:06,SYS_TT,2023/5/13 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2610,A,M01,2023/5/13 0:00,1,750,0,2023/5/13 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/13 8:03,SYS_TT,2023/5/13 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2610,A,M01,2023/5/13 0:00,2,690,0,2023/5/13 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/13 8:05,SYS_TT,2023/5/13 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2650,A,M01,2023/5/13 0:00,1,750,0,2023/5/13 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/13 8:05,SYS_TT,2023/5/13 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2650,A,M01,2023/5/12 0:00,2,690,534,2023/5/12 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,23E2Y04143,100,81.81,81.81,< NULL >,0,509,81.81,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/5/12 8:03,31853,2023/5/15 20:47,23E2U03641,31853,< NULL >,< NULL >,IN000
NH11,AS2610,A,M01,2023/5/12 0:00,1,750,591,2023/5/12 8:30,2023/5/12 20:20,0,0,< NULL >,< NULL >,0,0,0,0,23E2Y03577,81.73,99.87,81.62,< NULL >,0,562,81.62,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,29700,M01,2023/5/12 8:01,29700,2023/5/12 20:44,23E2U03018,31853,29700,< NULL >,IN000
NH12,AS2610,A,M01,2023/5/12 0:00,2,690,503,2023/5/12 22:00,2023/5/13 8:15,0,0,< NULL >,< NULL >,0,0,0,0,23E2U04085,86.88,99.98,86.86,< NULL >,0,509,86.86,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/5/12 8:02,31853,2023/5/15 20:48,23E2Y03578,31853,39320,< NULL >,IN000
NH11,AS2650,A,M01,2023/5/12 0:00,1,750,591,2023/5/12 8:30,2023/5/12 20:20,0,0,< NULL >,< NULL >,0,0,0,0,23E2U03640,100,81.62,81.62,< NULL >,0,562,81.62,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/5/12 8:02,31853,2023/5/12 20:32,23E2Y03075,31853,31573,< NULL >,IN000
NH11,AS2610,A,M01,2023/5/11 0:00,1,750,591,2023/5/11 8:30,2023/5/11 20:25,0,0,< NULL >,< NULL >,0,0,0,0,23E2Y02668,67.24,98.06,65.94,< NULL >,0,454,65.94,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/5/11 8:01,31853,2023/5/11 21:23,23E2U02216,31853,29700,< NULL >,IN000
NH12,AS2610,A,M01,2023/5/11 0:00,2,690,503,2023/5/11 22:00,2023/5/12 8:15,0,0,< NULL >,< NULL >,0,0,0,0,23E2U03017,59.54,100.02,59.55,< NULL >,0,349,59.55,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,39320,M01,2023/5/11 8:02,39320,2023/5/12 21:50,23E2Y02669,31853,39320,< NULL >,IN000
NH11,AS2650,A,M01,2023/5/11 0:00,1,750,591,2023/5/11 8:30,2023/5/11 20:25,0,0,< NULL >,< NULL >,0,0,0,0,23E2Y02720,100,65.94,65.94,< NULL >,0,454,65.94,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,33728,M01,2023/5/11 8:02,33728,2023/5/11 21:34,23E2U02277,31853,33728,< NULL >,IN000
NH12,AS2650,A,M01,2023/5/11 0:00,2,690,503,2023/5/11 22:00,2023/5/12 8:15,0,0,< NULL >,< NULL >,0,0,0,0,23E2Y03074,100,59.9,59.9,< NULL >,0,351,59.9,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/5/11 8:03,31853,2023/5/12 12:40,23E2Y02721,31853,43099,< NULL >,IN000
NH11,AS2610,A,M01,2023/5/10 0:00,1,750,375,2023/5/10 8:30,2023/5/10 17:15,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,74.93,54.98,41.2,< NULL >,0,180,41.2,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,29700,M01,2023/5/10 8:00,29700,2023/5/10 18:24,23E2Y01494,22027,29700,< NULL >,IN000
NH12,AS2610,A,M01,2023/5/10 0:00,2,690,503,2023/5/10 22:00,2023/5/11 8:15,0,0,< NULL >,< NULL >,0,0,0,0,23E2U02215,90.44,100,90.44,< NULL >,0,530,90.44,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/5/10 8:01,31853,2023/5/11 18:26,23E2Y01687,31853,39320,< NULL >,IN000
NH11,AS2650,A,M01,2023/5/10 0:00,1,750,315,2023/5/10 8:30,2023/5/10 17:15,0,0,< NULL >,< NULL >,0,0,0,0,23E2U01743,100,49.05,49.05,< NULL >,0,180,49.05,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,40377,M01,2023/5/10 8:01,40377,2023/5/10 18:10,23E2Y01561,22027,40377,< NULL >,IN000
NH12,AS2650,A,M01,2023/5/10 0:00,2,690,0,2023/5/10 22:00,2023/5/11 8:15,0,0,< NULL >,< NULL >,0,0,0,0,23E2U02276,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,43099,M01,2023/5/10 8:02,43099,2023/5/11 8:20,23E2U01743,< NULL >,43099,< NULL >,IN000
NH11,AS2610,A,M01,2023/5/9 0:00,1,750,0,2023/5/9 8:30,2023/5/9 19:25,0,0,< NULL >,< NULL >,0,0,0,0,23E2Y01145,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,29700,M01,2023/5/9 8:00,29700,2023/5/9 19:35,23E2U00891,< NULL >,33728,< NULL >,IN000
NH11,AS2610,A,M01,2023/5/9 0:00,2,690,0,< NULL >,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,M01,M01,2023/5/8 8:01,< NULL >,< NULL >,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2610,A,M01,2023/5/9 0:00,1,750,0,< NULL >,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,M01,M01,2023/5/8 8:02,< NULL >,< NULL >,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2610,A,M01,2023/5/9 0:00,2,690,458,2023/5/9 22:00,2023/5/10 7:30,0,0,< NULL >,< NULL >,0,0,0,0,23E2Y01493,64.85,99.99,64.84,< NULL >,0,346,64.84,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/5/9 8:02,31853,2023/5/10 11:44,23E2Y01146,31853,31853,< NULL >,IN000
NH11,AS2650,A,M01,2023/5/9 0:00,2,690,0,< NULL >,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,M01,M01,2023/5/8 8:02,< NULL >,< NULL >,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2650,A,M01,2023/5/9 0:00,1,750,0,2023/5/9 8:30,2023/5/9 19:25,0,0,< NULL >,< NULL >,0,0,0,0,23E2Y01205,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,40377,M01,2023/5/9 8:02,40377,2023/5/9 20:13,23E2U00860,< NULL >,40377,< NULL >,IN000
NH12,AS2650,A,M01,2023/5/9 0:00,1,750,0,< NULL >,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,M01,M01,2023/5/8 8:02,< NULL >,< NULL >,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2650,A,M01,2023/5/9 0:00,2,690,458,2023/5/9 22:00,2023/5/10 7:30,0,0,< NULL >,< NULL >,0,0,0,0,23E2U01560,78.12,83.48,65.22,< NULL >,0,348,65.22,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/5/9 8:03,31853,2023/5/10 11:45,23E2Y01206,31853,25709,< NULL >,IN000
NH11,AS2610,A,M01,2023/5/8 0:00,1,750,492,2023/5/8 8:30,2023/5/8 19:25,0,0,< NULL >,< NULL >,0,0,0,0,23E2U00263,86.69,98.21,85.14,< NULL >,0,488,85.14,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/5/8 8:02,31853,2023/5/8 19:48,23D2Y17243,31853,35206,< NULL >,IN000
NH12,AS2610,A,M01,2023/5/8 0:00,2,690,503,2023/5/8 22:00,2023/5/9 8:15,0,0,< NULL >,< NULL >,0,0,0,0,23E2U00798,91.47,99.99,91.46,< NULL >,0,536,91.46,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/5/8 8:01,31853,2023/5/9 16:41,23E2U00264,31853,39320,< NULL >,IN000
NH11,AS2650,A,M01,2023/5/8 0:00,1,750,492,2023/5/8 8:30,2023/5/8 19:25,0,0,< NULL >,< NULL >,0,0,0,0,23E2Y00323,100,85.14,85.14,< NULL >,0,488,85.14,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,40377,M01,2023/5/8 8:02,40377,2023/5/8 20:22,23D2Y17301,31853,31573,< NULL >,IN000
NH12,AS2650,A,M01,2023/5/8 0:00,2,690,503,2023/5/8 22:00,2023/5/9 8:15,0,0,< NULL >,< NULL >,0,0,0,0,23E2Y00858,100,91.46,91.46,< NULL >,0,536,91.46,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/5/8 8:02,31853,2023/5/9 16:42,23E2Y00324,31853,43099,< NULL >,IN000
NH11,AS2610,A,M01,2023/5/7 0:00,2,690,0,2023/5/7 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/7 8:00,SYS_TT,2023/5/7 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2610,A,M01,2023/5/7 0:00,1,750,0,2023/5/7 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/7 8:01,SYS_TT,2023/5/7 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2650,A,M01,2023/5/7 0:00,2,690,0,2023/5/7 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/7 8:01,SYS_TT,2023/5/7 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2650,A,M01,2023/5/7 0:00,1,750,0,2023/5/7 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/7 8:02,SYS_TT,2023/5/7 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2610,A,M01,2023/5/6 0:00,2,690,0,2023/5/6 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/6 8:01,SYS_TT,2023/5/6 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2610,A,M01,2023/5/6 0:00,1,750,0,2023/5/6 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/6 8:01,SYS_TT,2023/5/6 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2650,A,M01,2023/5/6 0:00,2,690,0,2023/5/6 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/6 8:01,SYS_TT,2023/5/6 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2650,A,M01,2023/5/6 0:00,1,750,0,2023/5/6 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/6 8:02,SYS_TT,2023/5/6 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2610,A,M01,2023/5/5 0:00,2,690,0,2023/5/5 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/5 8:00,SYS_TT,2023/5/5 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2610,A,M01,2023/5/5 0:00,1,750,0,2023/5/5 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/5 8:01,SYS_TT,2023/5/5 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2650,A,M01,2023/5/5 0:00,2,690,0,2023/5/5 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/5 8:01,SYS_TT,2023/5/5 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2650,A,M01,2023/5/5 0:00,1,750,0,2023/5/5 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/5 8:02,SYS_TT,2023/5/5 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2610,A,M01,2023/5/4 0:00,2,690,0,2023/5/4 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/4 8:01,SYS_TT,2023/5/4 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2610,A,M01,2023/5/4 0:00,1,750,0,2023/5/4 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/4 8:01,SYS_TT,2023/5/4 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2650,A,M01,2023/5/4 0:00,2,690,0,2023/5/4 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/4 8:01,SYS_TT,2023/5/4 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2650,A,M01,2023/5/4 0:00,1,750,0,2023/5/4 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/4 8:02,SYS_TT,2023/5/4 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2610,A,M01,2023/5/3 0:00,2,690,0,2023/5/3 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/3 8:00,SYS_TT,2023/5/3 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2610,A,M01,2023/5/3 0:00,1,750,0,2023/5/3 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/3 8:01,SYS_TT,2023/5/3 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2650,A,M01,2023/5/3 0:00,2,690,0,2023/5/3 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/3 8:01,SYS_TT,2023/5/3 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2650,A,M01,2023/5/3 0:00,1,750,0,2023/5/3 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/3 8:02,SYS_TT,2023/5/3 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2610,A,M01,2023/5/2 0:00,2,690,0,2023/5/2 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/2 8:00,SYS_TT,2023/5/2 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2610,A,M01,2023/5/2 0:00,1,750,0,2023/5/2 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/2 8:01,SYS_TT,2023/5/2 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2650,A,M01,2023/5/2 0:00,2,690,0,2023/5/2 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/2 8:01,SYS_TT,2023/5/2 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2650,A,M01,2023/5/2 0:00,1,750,0,2023/5/2 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/2 8:02,SYS_TT,2023/5/2 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2610,A,M01,2023/5/1 0:00,2,690,0,2023/5/1 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/1 8:01,SYS_TT,2023/5/1 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2610,A,M01,2023/5/1 0:00,1,750,0,2023/5/1 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/1 8:01,SYS_TT,2023/5/1 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2650,A,M01,2023/5/1 0:00,2,690,0,2023/5/1 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/1 8:01,SYS_TT,2023/5/1 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2650,A,M01,2023/5/1 0:00,1,750,0,2023/5/1 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/5/1 8:02,SYS_TT,2023/5/1 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
