品番,加工図符号,設変符号,品名,ステータス,発注区分,整備室,整備室名,手配区分,工程内外製,工程コード,仕入先名/工場名,発送場所,発送場所名,受給区分,後工程内外製,後工程コード,後工程仕入先名/工場名,受入場所,受入場所名,箱種類,収容数,基準在庫日数,基準在庫枚数,サイクル間隔,サイクル回数,サイクル情報,更新,更新者,最終更新日時,マイナス必要数有無,当月必要数,当月稼働日数,翌月必要数,翌月稼働日数,翌々月必要数,翌々月稼働日数,翌々々月必要数,翌々々月稼働日数,1(金),2(土),3(日),4(月),5(火),6(水),7(木),8(金),9(土),10(日),11(月),12(火),13(水),14(木),15(金),16(土),17(日),18(月),19(火),20(水),21(木),22(金),23(土),24(日),25(月),26(火),27(水),28(木),29(金),30(土),,当月計算数,翌月計算数,翌々月計算数,翌々々月計算数,1(金),2(土),3(日),4(月),5(火),6(水),7(木),8(金),9(土),10(日),11(月),12(火),13(水),14(木),15(金),16(土),17(日),18(月),19(火),20(水),21(木),22(金),23(土),24(日),25(月),26(火),27(水),28(木),29(金),30(土)
34989-ECE030,34989ECE030,,LABEL,使用中,かんばん,1Y,第１工場,手配,Ｐ,3407,（株）槌屋,1,知立工場,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,500,0.8,3,1,1,2.33,,,0.276,138,"2,575",21,"2,500",22,"1,789",22,0,20,121,0,0,132,132,132,138,132,0,0,114,126,114,126,114,0,0,120,126,120,126,108,0,0,126,120,114,120,114,0,,"2,575","2,500","1,789",0,121,0,0,132,132,132,138,132,0,0,114,126,114,126,114,0,0,120,126,120,126,108,0,0,126,120,114,120,114,0
34989-ECE040,34989ECE040,,LABEL,使用中,かんばん,1Y,第１工場,手配,Ｐ,3407,（株）槌屋,1,知立工場,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,500,0.82,1,1,1,2.33,,,0,0,0,21,7,22,198,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90508-27A011,9050827A011,,"SPRING, TORSION",使用中,かんばん,1Y,第１工場,手配,Ｐ,3836,（株）東郷製作所,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,200,0.78,1,1,8,11.12,,,2.12,424,"8,198",21,"7,413",22,"9,307",22,0,20,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0,,"8,198","7,413","9,307",0,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0
90508-27A013,9050827A013,,"SPRING, TORSION",使用中,かんばん,1Y,第１工場,手配,Ｐ,3836,（株）東郷製作所,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,200,0.78,3,1,8,11.12,,,0,0,0,21,0,22,42,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90508-27A014,9050827A014,,"SPRING, TORSION",使用中,かんばん,1Y,第１工場,手配,Ｐ,3836,（株）東郷製作所,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,200,0.78,3,1,8,11.12,,,0,0,0,21,0,22,42,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90524-09A003,9052409A003,,"SPRING, RETAINER",使用中,かんばん,1Y,第１工場,手配,Ｐ,3836,（株）東郷製作所,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,500,0.78,1,1,8,11.12,,,0.848,424,"8,198",21,"7,413",22,"9,307",22,0,20,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0,,"8,198","7,413","9,307",0,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0
90254-05021,9025405021, A,"PIN, SLOTTED SPRING",使用中,かんばん,1Y,第１工場,手配,Ｐ,3874,トピー実業（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,"2,000",0.42,0,1,1,1.95,,,0,0,0,21,0,22,42,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90331-14006,9033114006, A,"PLUG, TIGHT",使用中,かんばん,1Y,第１工場,手配,Ｐ,4125,ナミコー（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,"2,000",0.94,1,1,1,3.25,,,0.1175,235,"4,701",21,"5,714",22,"6,420",22,0,20,222,0,0,234,228,235,228,234,0,0,210,234,211,235,210,0,0,223,217,230,223,209,0,0,223,235,209,235,216,0,,"4,701","5,714","6,420",0,222,0,0,234,228,235,228,234,0,0,210,234,211,235,210,0,0,223,217,230,223,209,0,0,223,235,209,235,216,0
2030 044 001J,2030044001J, E,"SEAL, TYPE T OIL",使用中,かんばん,1Y,第１工場,手配,Ｐ,4241,ＮＯＫ（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,400,0.54,1,1,2,3.52,,,1.06,424,"8,198",21,"7,413",22,"9,349",22,0,20,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0,,"8,198","7,413","9,349",0,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0
90301-06A018,9030106A018,,"RING, O",使用中,かんばん,1Y,第１工場,手配,Ｐ,4241,ＮＯＫ（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,"2,000",0.56,3,1,2,3.52,,,2.53,5060,"99,146",21,"96,407",22,"112,149",22,0,20,"4,699",0,0,"5,017","5,013","5,035","5,013","5,031",0,0,"4,529","5,049","4,533","5,060","4,536",0,0,"4,664","4,660","4,653","4,642","4,340",0,0,"4,660","4,660","4,353","4,649","4,350",0,,"99,146","96,407","112,149",0,"4,699",0,0,"5,017","5,013","5,035","5,013","5,031",0,0,"4,529","5,049","4,533","5,060","4,536",0,0,"4,664","4,660","4,653","4,642","4,340",0,0,"4,660","4,660","4,353","4,649","4,350",0
90301-11A014,9030111A014,,"RING, O",使用中,かんばん,1Y,第１工場,手配,Ｐ,4241,ＮＯＫ（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,"1,000",0.56,3,1,2,3.52,,,4.735,4735,"93,190",21,"92,710",22,"105,348",22,0,20,"4,400",0,0,"4,730","4,725","4,730","4,725","4,725",0,0,"4,225","4,725","4,230","4,735","4,230",0,0,"4,390","4,385","4,395","4,385","4,075",0,0,"4,385","4,385","4,110","4,390","4,110",0,,"93,190","92,710","105,348",0,"4,400",0,0,"4,730","4,725","4,730","4,725","4,725",0,0,"4,225","4,725","4,230","4,735","4,230",0,0,"4,390","4,385","4,395","4,385","4,075",0,0,"4,385","4,385","4,110","4,390","4,110",0
90301-15A011,9030115A011,,"RING, O",使用中,かんばん,1Y,第１工場,手配,Ｐ,4241,ＮＯＫ（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,"1,000",0.56,1,1,2,3.52,,,1.07,1070,"20,880",21,"22,258",22,"23,458",22,0,20,974,0,0,"1,070","1,068","1,058","1,068","1,056",0,0,924,"1,044",926,"1,046",924,0,0,988,986,"1,000",998,910,0,0,986,986,934,998,936,0,,"20,880","22,258","23,458",0,974,0,0,"1,070","1,068","1,058","1,068","1,056",0,0,924,"1,044",926,"1,046",924,0,0,988,986,"1,000",998,910,0,0,986,986,934,998,936,0
90301-17A005,9030117A005,,"RING, O",使用中,かんばん,1Y,第１工場,手配,Ｐ,4241,ＮＯＫ（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,"1,000",0.8,3,1,2,3.52,,,0,0,0,21,0,22,42,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90301-17A010,9030117A010,,"RING, O",使用中,かんばん,1Y,第１工場,手配,Ｐ,4241,ＮＯＫ（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,"1,000",0.54,3,1,2,3.52,,,1.371,1371,"26,836",21,"25,955",22,"30,385",22,0,20,"1,273",0,0,"1,357","1,356","1,363","1,356","1,362",0,0,"1,228","1,368","1,229","1,371","1,230",0,0,"1,262","1,261","1,258","1,255","1,175",0,0,"1,261","1,261","1,177","1,257","1,176",0,,"26,836","25,955","30,385",0,"1,273",0,0,"1,357","1,356","1,363","1,356","1,362",0,0,"1,228","1,368","1,229","1,371","1,230",0,0,"1,262","1,261","1,258","1,255","1,175",0,0,"1,261","1,261","1,177","1,257","1,176",0
90301-19A010,9030119A010,,"RING, O",使用中,かんばん,1Y,第１工場,手配,Ｐ,4241,ＮＯＫ（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,"1,000",0.58,1,1,2,3.52,,,1.07,1070,"20,880",21,"22,258",22,"23,542",22,0,20,974,0,0,"1,070","1,068","1,058","1,068","1,056",0,0,924,"1,044",926,"1,046",924,0,0,988,986,"1,000",998,910,0,0,986,986,934,998,936,0,,"20,880","22,258","23,542",0,974,0,0,"1,070","1,068","1,058","1,068","1,056",0,0,924,"1,044",926,"1,046",924,0,0,988,986,"1,000",998,910,0,0,986,986,934,998,936,0
90301-19A011,9030119A011,,"RING, O",使用中,かんばん,1Y,第１工場,手配,Ｐ,4241,ＮＯＫ（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,200,0.54,1,1,2,3.52,,,4.24,848,"16,396",21,"14,826",22,"18,614",22,0,20,786,0,0,822,822,834,822,834,0,0,766,846,766,848,768,0,0,768,768,758,756,720,0,0,768,768,710,758,708,0,,"16,396","14,826","18,614",0,786,0,0,822,822,834,822,834,0,0,766,846,766,848,768,0,0,768,768,758,756,720,0,0,768,768,710,758,708,0
90301-31A001,9030131A001, A,"RING, O",使用中,かんばん,1Y,第１工場,手配,Ｐ,4241,ＮＯＫ（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,900,0.8,3,1,2,3.52,,,0,0,0,21,0,22,84,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90311-40A056,9031140A056,,"SEAL, TYPE T OIL",使用中,かんばん,1Y,第１工場,手配,Ｐ,4241,ＮＯＫ（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,B-24,120,0.8,3,1,2,3.52,,,0,0,0,21,0,22,84,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90311-50A014,9031150A014,,"SEAL, TYPE T OIL",使用中,かんばん,1Y,第１工場,手配,Ｐ,4241,ＮＯＫ（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,B-24,84,0.54,1,1,2,3.52,,,11.27380952,947,"18,638",21,"18,542",22,"21,036",22,0,20,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,877,822,878,822,0,,"18,638","18,542","21,036",0,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,877,822,878,822,0
90311-50A015,9031150A015,,"SEAL, TYPE T OIL",使用中,かんばん,1Y,第１工場,手配,Ｐ,4241,ＮＯＫ（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,B-24,84,0.53,1,1,2,3.52,,,11.27380952,947,"18,638",21,"18,542",22,"21,036",22,0,20,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,877,822,878,822,0,,"18,638","18,542","21,036",0,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,877,822,878,822,0
G1250-ECB010,G1250ECB010,,"PIPE ASSY, MOTOR COOLING, NO.1",使用中,かんばん,1Y,第１工場,手配,Ｐ,4267,（株）バルカー,1,豊田営業所,――,Ｍ,1,第１,1Y,安城第１工場,TP-332.5ｾﾝﾖｳ,60,0.87,1,1,2,6.2,,,4.35,261,"5,030",21,"5,225",22,"4,573",22,0,20,242,0,0,255,255,261,255,261,0,0,224,252,224,252,231,0,0,234,234,234,234,216,0,0,240,240,223,241,222,0,,"5,030","5,225","4,573",0,242,0,0,255,255,261,255,261,0,0,224,252,224,252,231,0,0,234,234,234,234,216,0,0,240,240,223,241,222,0
G1250-ECC010,G1250ECC010,,"PIPE ASSY, MOTOR COOLING, NO.1",使用中,かんばん,1Y,第１工場,手配,Ｐ,4267,（株）バルカー,1,豊田営業所,――,Ｍ,1,第１,1Y,安城第１工場,TP-332.5ｾﾝﾖｳ,60,0.87,1,1,2,6.2,,,2.866666667,172,"3,168",21,"2,188",22,"4,734",22,0,20,151,0,0,156,156,156,156,156,0,0,159,171,159,172,153,0,0,150,150,145,144,144,0,0,144,144,132,138,132,0,,"3,168","2,188","4,734",0,151,0,0,156,156,156,156,156,0,0,159,171,159,172,153,0,0,150,150,145,144,144,0,0,144,144,132,138,132,0
G1250-ECE010,G1250ECE010,,"PIPE ASSY, MOTOR COOLING, NO.1",使用中,かんばん,1Y,第１工場,手配,Ｐ,4267,（株）バルカー,1,豊田営業所,――,Ｍ,1,第１,1Y,安城第１工場,TP-332.5ｾﾝﾖｳ,60,0.88,1,1,2,6.2,,,8.916666667,535,"10,440",21,"11,129",22,"11,729",22,0,20,487,0,0,535,534,529,534,528,0,0,462,522,463,523,462,0,0,494,493,500,499,455,0,0,493,493,467,499,468,0,,"10,440","11,129","11,729",0,487,0,0,535,534,529,534,528,0,0,462,522,463,523,462,0,0,494,493,500,499,455,0,0,493,493,467,499,468,0
90363-24A003,9036324A003,,"BEARING, RADIAL BALL",使用中,かんばん,1Y,第１工場,手配,Ｐ,4287,日本精工（株）,2,三河分室,――,Ｍ,1,第１,1Y,安城第１工場,T-10 ﾊﾝﾖｳ,22,0.73,1,1,8,9,,,19.27272727,424,"8,198",21,"7,413",22,"9,349",22,0,20,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0,,"8,198","7,413","9,349",0,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0
90363-24A004,9036324A004,,"BEARING, RADIAL BALL",使用中,かんばん,1Y,第１工場,手配,Ｐ,4287,日本精工（株）,2,三河分室,――,Ｍ,1,第１,1Y,安城第１工場,T-10 ﾊﾝﾖｳ,30,0.73,1,1,8,9,,,31.56666667,947,"18,638",21,"18,542",22,"21,078",22,0,20,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,877,822,878,822,0,,"18,638","18,542","21,078",0,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,877,822,878,822,0
90363-24A005,9036324A005,,"BEARING, RADIAL BALL",使用中,かんばん,1Y,第１工場,手配,Ｐ,4287,日本精工（株）,2,三河分室,――,Ｍ,1,第１,1Y,安城第１工場,T-10 ｾﾝﾖｳ,22,0.68,1,1,8,9,,,24.31818182,535,"10,440",21,"11,129",22,"11,729",22,0,20,487,0,0,535,534,529,534,528,0,0,462,522,463,523,462,0,0,494,493,500,499,455,0,0,493,493,467,499,468,0,,"10,440","11,129","11,729",0,487,0,0,535,534,529,534,528,0,0,462,522,463,523,462,0,0,494,493,500,499,455,0,0,493,493,467,499,468,0
90363-35A018,9036335A018,,"BEARING, RADIAL BALL",使用中,かんばん,1Y,第１工場,手配,Ｐ,4287,日本精工（株）,2,三河分室,――,Ｍ,1,第１,1Y,安城第１工場,T-10 ﾊﾝﾖｳ,90,0.74,3,1,8,9,,,0,0,0,21,0,22,84,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90363-40085,9036340085,,"BEARING, RADIAL BALL",使用中,かんばん,1Y,第１工場,手配,Ｐ,4287,日本精工（株）,2,三河分室,――,Ｍ,1,第１,1Y,安城第１工場,T-10 ｾﾝﾖｳ,80,0.76,3,1,8,9,,,0,0,0,21,0,22,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90363-40A010,9036340A010, A,"BEARING, RADIAL BALL",使用中,かんばん,1Y,第１工場,手配,Ｐ,4287,日本精工（株）,2,三河分室,――,Ｍ,1,第１,1Y,安城第１工場,T-10 ｾﾝﾖｳ,80,0.73,3,1,8,9,,,23.675,1894,"37,276",21,"37,084",22,"42,072",22,0,20,"1,760",0,0,"1,892","1,890","1,892","1,890","1,890",0,0,"1,690","1,890","1,692","1,894","1,692",0,0,"1,756","1,754","1,758","1,754","1,630",0,0,"1,754","1,754","1,644","1,756","1,644",0,,"37,276","37,084","42,072",0,"1,760",0,0,"1,892","1,890","1,892","1,890","1,890",0,0,"1,690","1,890","1,692","1,894","1,692",0,0,"1,756","1,754","1,758","1,754","1,630",0,0,"1,754","1,754","1,644","1,756","1,644",0
35561-ECA020,35561ECA020,,"SHAFT, PARKING LOCK, NO.1",使用中,かんばん,1Y,第１工場,手配,Ｐ,5014,（株）浜名製作所,1,本社工場,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,1.43,0,1,2,4.66,,,0,0,0,21,0,22,42,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35165-ECE010,35165ECE010, A,"PLATE, TRANSMISSION CASE",使用中,かんばん,1Y,第１工場,手配,Ｐ,6065,（株）松尾製作所,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,200,0.63,1,1,1,1.21,,,2.675,535,"10,440",21,"11,129",22,"11,729",22,0,20,487,0,0,535,534,529,534,528,0,0,462,522,463,523,462,0,0,494,493,500,499,455,0,0,493,493,467,499,468,0,,"10,440","11,129","11,729",0,487,0,0,535,534,529,534,528,0,0,462,522,463,523,462,0,0,494,493,500,499,455,0,0,493,493,467,499,468,0
35394-50A010,3539450A010, A,"MAGNET, OIL CLEANER",使用中,かんばん,1Y,第１工場,手配,Ｐ,6095,ミズショー（株）,1,三河支店,――,Ｍ,1,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,"2,000",0.71,3,1,1,1.88,,,0.947,1894,"37,276",21,"37,084",22,"42,072",22,0,20,"1,760",0,0,"1,892","1,890","1,892","1,890","1,890",0,0,"1,690","1,890","1,692","1,894","1,692",0,0,"1,756","1,754","1,758","1,754","1,630",0,0,"1,754","1,754","1,644","1,756","1,644",0,,"37,276","37,084","42,072",0,"1,760",0,0,"1,892","1,890","1,892","1,890","1,890",0,0,"1,690","1,890","1,692","1,894","1,692",0,0,"1,756","1,754","1,758","1,754","1,630",0,0,"1,754","1,754","1,644","1,756","1,644",0
90250-06027,9025006027, A,"PIN, STRAIGHT",使用中,かんばん,1Y,第１工場,手配,Ｐ,6103,（株）水野鉄工所,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,"2,000",0.62,3,1,1,1.81,,,0.4735,947,"18,638",21,"18,542",22,"21,078",22,0,20,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,877,822,878,822,0,,"18,638","18,542","21,078",0,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,877,822,878,822,0
41310-ECA020,41310ECA020, A,"GEAR ASSY, DIFFERENTIAL",使用中,かんばん,1Y,第１工場,手配,Ｐ,6355,武蔵精密工業（株）,1,本社工場,――,Ｍ,1,第１,1Y,安城第１工場,ｻﾝﾎﾞｯｸｽ#24-A,2,0.79,1,1,1,1,,,0,0,0,21,0,22,43,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90201-50A002,9020150A002, A,"WASHER, PLATE",使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.73,1,1,1,0.73,,,4.24,424,"8,198",21,"7,413",22,"9,349",22,0,20,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0,,"8,198","7,413","9,349",0,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0
90201-56A001,9020156A001, A,"WASHER, PLATE",使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.75,1,1,1,0.73,,,4.24,424,"8,198",21,"7,413",22,"9,307",22,0,20,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0,,"8,198","7,413","9,307",0,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0
90201-56A002,9020156A002, A,"WASHER, PLATE",使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.73,1,1,1,0.73,,,5.35,535,"10,440",21,"11,129",22,"11,729",22,0,20,487,0,0,535,534,529,534,528,0,0,462,522,463,523,462,0,0,494,493,500,499,455,0,0,493,493,467,499,468,0,,"10,440","11,129","11,729",0,487,0,0,535,534,529,534,528,0,0,462,522,463,523,462,0,0,494,493,500,499,455,0,0,493,493,467,499,468,0
90564-39A001,9056439A001,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,,,0,0,0,21,0,22,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90564-39A002,9056439A002,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,,,0,0,0,21,0,22,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90564-39A003,9056439A003,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,,,0,0,0,21,0,22,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90564-39A004,9056439A004,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,,,0.76,76,"1,493",21,"1,581",22,"1,666",22,0,20,70,0,0,76,76,76,76,75,0,0,66,75,66,75,66,0,0,71,71,71,71,65,0,0,71,71,67,71,67,0,,"1,482","1,580","1,665",0,69,0,0,75,75,75,75,74,0,0,65,74,65,74,65,0,0,70,70,71,70,64,0,0,70,70,66,70,66,0
90564-39A005,9056439A005,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,,,3.35,335,"6,545",21,"6,967",22,"7,343",22,0,20,305,0,0,335,335,332,335,331,0,0,290,327,290,328,290,0,0,310,309,313,313,285,0,0,309,309,293,313,293,0,,"6,535","6,966","7,342",0,304,0,0,334,334,331,334,330,0,0,289,326,289,327,289,0,0,309,308,313,312,284,0,0,308,308,292,312,292,0
90564-39A006,9056439A006,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,,,1.19,119,"2,319",21,"2,460",22,"2,593",22,0,20,108,0,0,119,119,117,119,117,0,0,103,116,103,116,103,0,0,110,109,111,111,101,0,0,109,109,104,111,104,0,,"2,307","2,459","2,592",0,107,0,0,118,118,116,118,116,0,0,102,115,102,115,102,0,0,109,108,110,110,100,0,0,108,108,103,110,103,0
90564-39A007,9056439A007,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,,,0.06,6,126,21,123,22,130,22,0,20,6,0,0,6,6,6,6,6,0,0,6,6,6,6,6,0,0,6,6,6,6,6,0,0,6,6,6,6,6,0,,114,122,129,0,5,0,0,5,5,5,5,5,0,0,5,5,5,5,5,0,0,5,5,5,5,5,0,0,5,5,5,5,5,0
