,品番,Year,Week_Number,在庫数（箱）,入庫数（箱）,出庫数（箱）,基準在庫日数,基準在庫枚数,箱種類,A,B,C,収容数,納入便,社内LT（検収～回収LT）,日量数（箱数）,仕入先名,かんばん数,実績LT/設計値LT,順立装置在庫量-設計値MIN,不等ピッチ,順立装置在庫量-設計値MAX,AVAILABLE_RATE
491,G1163ECE010    ,2023,38,13.858333333333333,0.7083333333333334,0.725,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,100,3.2795698924731185,1.4614285714285717,17.592197802197777,（株）青山製作所,93,2.7574123989218333,1.982054285714283,0.08,5.793697142857135,94.16
492,G117362010     ,2023,38,60.46666666666667,1.925,1.8333333333333333,0.85,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,3.05,18,1.0,2.357142857142856,44.608225108225255,多摩川精機販売（株）,231,2.7731092436974776,18.066331168831226,0.0,64.90496753246775,94.16
493,G1174ECB010    ,2023,38,9.166666666666666,0.20833333333333334,0.2833333333333333,0.85,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50,1.0,2.424285714285715,6.981142857142861,住友電装（株）,35,2.852100840336135,2.2898148571428583,0.0,9.620014857142863,94.16
494,G1174ECE010    ,2023,38,15.258333333333333,0.2916666666666667,0.36666666666666664,0.87,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50,1.0,2.955531914893617,9.029361702127664,住友電装（株）,47,3.397163120567376,2.961630638297874,0.0,12.442460425531921,94.16
495,G1250ECB010    ,2023,38,4.108333333333333,0.15833333333333333,0.15,0.87,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,1.4736842105263157,2.3278947368421057,3.507894736842105,（株）バルカー,19,2.6757410768300067,1.262842105263158,0.24,3.1921842105263156,94.16
496,G1250ECC010    ,2023,38,3.05,0.1,0.09166666666666666,0.87,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,1.4166666666666667,2.9675,2.2263888888888888,（株）バルカー,12,3.4109195402298846,0.8015000000000001,0.24,2.026013888888889,94.16
497,G1250ECE010    ,2023,38,12.833333333333334,0.325,0.30833333333333335,0.88,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,1.45,2.6615000000000006,7.607500000000002,（株）バルカー,40,3.024431818181819,2.738700000000001,0.24,6.922825000000002,94.16
498,G9201ECB030    ,2023,38,50.74166666666667,1.65,1.7833333333333334,0.78,2.0,Ｔ２０３フタナシ,1.0,2.0,5.82,8,1.4324324324324325,2.0956756756756763,42.52094594594595,佐藤工業（株）,185,2.6867636867636873,14.49964256756757,0.05,37.88616283783784,94.16
499,G9201ECE010    ,2023,38,53.00833333333333,2.1666666666666665,2.308333333333333,0.86,2.0,サンボックス＃２０Ｂフタナシ,1.0,2.0,5.82,8,1.4221311475409837,1.9506147540983618,54.470799180327866,佐藤工業（株）,244,2.2681566908120487,18.574542520491804,0.05,48.53348206967213,94.16
500,019128GA010    ,2023,39,39.84166666666667,0.7,0.6833333333333333,1.07,1.0,ＴＰ３４２フタナシ,1.0,2.0,3.64,50,1.4479166666666667,3.974062499999999,11.782708333333334,石黒ゴム工業（株）,96,3.714077102803737,2.733588333333334,0.29,9.214077916666668,98.05999999999997
501,01912ECB010    ,2023,39,14.3,0.23333333333333334,0.24166666666666667,0.85,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,300,1.5161290322580645,4.137741935483869,3.490322580645161,石黒ゴム工業（株）,31,4.867931688804552,0.8097548387096776,0.29,2.729432258064516,98.05999999999997
502,01912ECB040    ,2023,39,26.816666666666666,0.7833333333333333,0.6916666666666667,0.25,1.0,ＴＰ３４２フタナシ,1.0,1.0,2.12,50,1.0,2.4399999999999995,12.38680851063829,愛産樹脂工業（株）,94,9.759999999999998,3.8646842553191463,0.0,16.87083319148935,98.05999999999997
503,01912ECB060    ,2023,39,1.349056603773585,0.0660377358490566,0.009433962264150943,0.78,1.0,ＴＰ３３１フタナシ,1.0,1.0,3.25,400,1.0,5.4485714285714275,0.8639285714285715,新光ゴム工業（株）,7,6.985347985347984,0.36716964285714293,0.0,1.274294642857143,98.05999999999997
504,1040043104R    ,2023,39,4.308333333333334,0.08333333333333333,0.06666666666666667,0.75,3.0,AW131ﾌﾀﾅｼ,1.0,2.0,3.8,1000,1.5,5.5925,0.7072499999999999,（株）ギフ加藤製作所,10,7.456666666666667,0.16974,0.12,0.5587274999999999,98.05999999999997
505,1040052001Z    ,2023,39,3.4375,0.08333333333333333,0.07083333333333333,0.53,3.0,ＴＰ１３１フタナシ,1.0,6.0,5.76,200,2.923076923076923,4.548461538461539,1.5326923076923076,（株）青山製作所,13,8.58200290275762,0.17268333333333333,0.08,0.5047666666666666,98.05999999999997
506,1040183011P    ,2023,39,1.6722689075630253,0.08403361344537816,0.08403361344537816,0.54,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500,3.5,1.7236363636363636,1.7263636363636363,（株）青山製作所,12,3.1919191919191916,0.19450363636363638,0.08,0.5685490909090909,98.05999999999997
507,2030044001J    ,2023,39,1.2666666666666666,0.03333333333333333,0.041666666666666664,0.54,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,400,2.0,2.7719999999999994,0.7865,ＮＯＫ（株）,5,5.133333333333332,0.177749,0.03,0.6103240000000001,98.05999999999997
508,2030045013L    ,2023,39,2.3333333333333335,0.05,0.03333333333333333,0.53,3.0,ＴＰ３３１フタナシ,1.0,1.0,1.96,2000,1.0,4.442,0.7098,伊藤金属工業（株）,6,8.381132075471697,0.21010079999999998,0.0,0.9553908,98.05999999999997
509,2030052002N    ,2023,39,4.708333333333333,0.15833333333333333,0.11666666666666667,0.5,3.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,300,1.5789473684210527,3.94,1.753333333333333,（株）杉浦製作所,19,7.88,0.1805933333333333,0.12,1.1449266666666664,98.05999999999997
510,3040052001B    ,2023,39,3.0384615384615383,0.1794871794871795,0.15384615384615385,0.52,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500,3.130434782608696,1.7786363636363638,4.853909090909091,（株）青山製作所,46,3.420454545454546,0.5468737575757576,0.08,1.5985540606060606,98.05999999999997
511,33490ECB010    ,2023,39,75.35,4.225,3.8666666666666667,0.82,3.0,ＴＰ３３１．５フタアリ,1.0,2.0,3.92,4,1.3346456692913387,1.3371456692913386,81.10285433070867,マレリ（株）,508,1.630665450355291,19.951302165354335,0.23,64.5578720472441,98.05999999999997
512,33490ECE010    ,2023,39,119.19166666666666,5.325,4.841666666666667,0.81,3.0,ＴＰ３３１．５フタアリ,1.0,2.0,3.92,4,1.34585289514867,1.6233228840125369,96.4819749216301,マレリ（株）,639,2.0041023259414033,23.734565830721007,0.23,76.79965203761756,98.05999999999997
513,34989ECB010    ,2023,39,1.325,0.016666666666666666,0.016666666666666666,0.81,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,500,1.0,6.41,0.255,（株）槌屋,3,7.91358024691358,0.08491500000000002,0.0,0.352665,98.05999999999997
514,34989ECB020    ,2023,39,5.875,0.06666666666666667,0.075,0.81,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,500,1.0,5.945,1.1214,（株）槌屋,10,7.339506172839506,0.3734262,0.0,1.5508962,98.05999999999997
515,34989ECB030    ,2023,39,3.45,0.03333333333333333,0.041666666666666664,0.8,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,1000,1.0,7.515000000000001,0.473,（株）槌屋,5,9.39375,0.157509,0.0,0.6541589999999999,98.05999999999997
516,34989ECC010    ,2023,39,2.091666666666667,0.008333333333333333,0.008333333333333333,0.78,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,500,1.0,,,（株）槌屋,1,,,0.0,,98.05999999999997
517,34989ECE010    ,2023,39,2.5,0.008333333333333333,0.008333333333333333,0.72,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,500,1.0,,,（株）槌屋,1,,,0.0,,98.05999999999997
518,34989ECE020    ,2023,39,2.0166666666666666,0.016666666666666666,0.016666666666666666,0.82,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,500,1.0,7.3,0.0,（株）槌屋,3,8.902439024390244,0.0,0.0,0.0,98.05999999999997
519,34989ECE030    ,2023,39,2.2083333333333335,0.008333333333333333,0.008333333333333333,0.8,3.0,ＴＰ１３１フタナシ,1.0,1.0,2.33,500,1.0,,,（株）槌屋,1,,,0.0,,98.05999999999997
520,35141ECB010    ,2023,39,11.870967741935484,0.9032258064516129,0.8709677419354839,0.62,3.0,Aﾊﾟﾚﾌﾀﾅｼ,1.0,24.0,19.68,16,11.430769230769231,1.0187692307692298,18.254326923076924,（株）アイシン福井,130,1.643176178660048,1.5729145032051284,,3.2462278044871797,98.05999999999997
521,35141ECE010    ,2023,39,23.580645161290324,0.6774193548387096,0.8709677419354839,0.63,3.0,Aﾊﾟﾚﾌﾀﾅｼ,1.0,24.0,19.68,20,11.643939393939394,1.6765909090909088,16.83522727272725,（株）アイシン福井,132,2.6612554112554108,1.4506354166666648,,2.993864583333329,98.05999999999997
522,35145ECB010    ,2023,39,6.983333333333333,0.16666666666666666,0.15,0.62,3.0,ＴＰ１３１フタナシ,1.0,1.0,1.74,100,1.0,2.7890000000000006,2.5575,三共鋼業（株）,20,4.498387096774194,0.7007550000000001,0.0,3.38613,98.05999999999997
523,35145ECE010    ,2023,39,6.991666666666666,0.21666666666666667,0.19166666666666668,0.65,1.0,ＴＰ１３１フタナシ,1.0,1.0,1.74,100,1.0,2.5500000000000003,3.0373076923076923,三共鋼業（株）,26,3.9230769230769234,0.8322223076923078,0.0,4.021395384615385,98.05999999999997
524,35145ECE020    ,2023,39,6.541666666666667,0.2,0.2,0.65,1.0,ＴＰ３３１フタナシ,1.0,4.0,6.88,100,2.5384615384615383,2.7168,3.2032,（株）浅賀井製作所,26,4.179692307692307,0.6310304,0.13,1.5919904,98.05999999999997
525,35165ECE010    ,2023,39,4.375,0.08333333333333333,0.09166666666666666,0.63,1.0,ＴＰ１３１フタナシ,1.0,1.0,1.21,200,1.0,3.7458333333333336,1.4708333333333332,（株）松尾製作所,12,5.945767195767196,0.32505416666666664,0.0,1.8694291666666665,98.05999999999997
526,35174ECB010    ,2023,39,17.941666666666666,0.7666666666666667,0.7666666666666667,0.87,1.0,ＴＰ３３２フタナシ,1.0,4.0,6.88,20,2.4705882352941178,1.6318556701030922,14.826288659793805,（株）浅賀井製作所,102,1.8756961725322898,2.9207788659793796,0.13,7.368665463917521,98.05999999999997
527,35174ECE010    ,2023,39,17.225,0.475,0.475,0.87,1.0,ＴＰ３３２フタナシ,1.0,4.0,6.88,40,2.3870967741935485,2.4433898305084742,8.889830508474574,（株）浅賀井製作所,62,2.8084940580557176,1.7512966101694911,0.13,4.418245762711863,98.05999999999997
528,35174ECE020    ,2023,39,11.708333333333334,0.23333333333333334,0.21666666666666667,0.63,3.0,ＴＰ３３１フタナシ,1.0,4.0,6.88,90,2.392857142857143,2.476153846153846,3.3833333333333333,（株）浅賀井製作所,28,3.93040293040293,0.6665166666666668,0.13,1.6815166666666668,98.05999999999997
529,3519510A010    ,2023,39,2.3666666666666667,0.025,0.025,0.63,1.0,ＡＷ１３１フタナシ,1.0,2.0,2.34,600,1.6666666666666667,5.609999999999999,0.6933333333333334,中庸スプリング（株）,3,8.904761904761903,0.11578666666666666,0.1,0.49712,98.05999999999997
530,35195ECE010    ,2023,39,8.216666666666667,0.1,0.1,0.62,3.0,ＴＰ１３１フタナシ,1.0,1.0,1.74,400,1.0,4.550833333333333,1.4983333333333333,三共鋼業（株）,12,7.34005376344086,0.4105433333333334,0.0,1.9837933333333335,98.05999999999997
531,35195TFG010    ,2023,39,5.591666666666667,0.10833333333333334,0.10833333333333334,0.62,1.0,ＴＰ１３１フタナシ,1.0,1.0,1.74,400,1.0,3.716153846153847,1.3773076923076923,三共鋼業（株）,13,5.993796526054592,0.37738230769230774,0.0,1.8235553846153847,98.05999999999997
532,35198ECE010    ,2023,39,5.808333333333334,0.08333333333333333,0.1,0.58,1.0,ＴＰ３３１フタナシ,1.0,1.0,1.78,200,1.0,3.7830769230769223,1.7692307692307692,サトープレス工業（株）,13,6.522546419098142,0.49184615384615393,0.0,2.3495384615384616,98.05999999999997
533,35300ECB010    ,2023,39,131.71666666666667,2.908333333333333,2.85,0.91,3.0,TP341ﾌﾀﾅｼ,1.0,4.0,8.04,12,2.4572192513368982,3.3762834224598888,43.79055258467007,アイシン精機（株）,374,3.7102015631427347,9.896664884135435,0.14,23.033830659536456,98.05999999999997
534,35312ECB010    ,2023,39,5.291666666666667,0.26666666666666666,0.24166666666666667,0.59,1.0,ＴＰ３３１フタアリ,1.0,1.0,1.9,63,1.0,2.1037500000000002,4.7118055555555545,（株）旭工業所,32,3.5656779661016955,1.3664236111111108,0.0,6.313819444444443,98.05999999999997
535,35352ECB010    ,2023,39,2.3,0.025,0.03333333333333333,0.64,1.0,ＴＰ３３１フタアリ,1.0,1.0,1.97,504,1.0,3.2833333333333337,0.27843915343915343,五興商事（株）,3,5.130208333333334,0.08269642857142856,0.0,0.3750575396825397,98.05999999999997
536,3539450A010    ,2023,39,2.625,0.020833333333333332,0.016666666666666666,0.71,3.0,サンボックスＣ３フタナシ,1.0,1.0,1.88,2000,1.0,6.79,0.6303333333333333,ミズショー（株）,4,9.563380281690142,0.181536,0.0,0.843386,98.05999999999997
537,35409ECB010    ,2023,39,2.425,0.075,0.075,0.66,1.0,ＴＰ１３１フタナシ,1.0,1.0,2.26,200,1.0,2.24,1.210625,サンコール（株）,10,3.393939393939394,0.39466375000000004,0.0,1.66582,98.05999999999997
538,35441ECB010    ,2023,39,22.225,0.8166666666666667,0.7083333333333334,0.67,3.0,ＴＰ３３１フタナシ,1.0,1.0,2.14,48,1.0,2.307346938775511,11.970238095238082,（株）ニフコ,98,3.443801401157479,3.758654761904758,0.0,16.327404761904745,98.05999999999997
539,35441TFA010    ,2023,39,3.6120689655172415,0.1896551724137931,0.14655172413793102,0.67,1.0,ＴＰ３３１フタナシ,1.0,1.0,2.14,100,1.0,2.5368181818181816,2.3295454545454546,（株）ニフコ,22,3.78629579375848,0.7314772727272728,0.0,3.1775,98.05999999999997
540,3548255A010    ,2023,39,3.2083333333333335,0.058333333333333334,0.06666666666666667,0.57,1.0,ＡＷ１３１フタナシ,1.0,1.0,1.78,300,1.0,2.828888888888889,1.1181481481481481,サトープレス工業（株）,9,4.962962962962963,0.3108451851851852,0.0,1.4849007407407409,98.05999999999997
541,35482TFA010    ,2023,39,1.275,0.008333333333333333,0.016666666666666666,0.66,1.0,ＡＷ１３１フタナシ,1.0,1.0,1.78,1000,1.0,10.08,0.417,サトープレス工業（株）,3,15.272727272727272,0.115926,0.0,0.553776,98.05999999999997
542,35501ECB010    ,2023,39,4.525,0.175,0.15833333333333333,0.6,1.0,ＴＰ３３１フタナシ,1.0,1.0,1.38,100,1.0,2.465238095238095,2.4247619047619047,大橋鉄工（株）,21,4.108730158730158,0.5770933333333333,0.0,3.1230933333333333,98.05999999999997
543,35505ECB010    ,2023,39,12.733333333333333,0.6583333333333333,0.6416666666666667,0.81,1.0,ＴＰ１３１フタナシ,1.0,2.0,2.34,24,1.4597701149425288,1.5936046511627913,12.491279069767442,中庸スプリング（株）,87,1.9674131495836928,2.0860436046511626,0.1,8.956247093023256,98.05999999999997
544,35556ECB010    ,2023,39,4.816666666666666,0.18333333333333332,0.15,0.75,1.0,ＡＷ１３１フタナシ,1.0,2.0,3.8,100,1.5,2.4800000000000004,3.1173684210526313,（株）ギフ加藤製作所,22,3.306666666666667,0.7481684210526316,0.12,2.4627210526315793,98.05999999999997
545,35557ECB010    ,2023,39,11.008333333333333,0.3416666666666667,0.3416666666666667,0.89,1.0,ＴＰ１３１フタナシ,1.0,2.0,4.94,46,1.434782608695652,2.155121951219512,6.496288441145282,小川工業（株）,46,2.42148533844889,1.929397667020149,0.05,5.502356309650054,98.05999999999997
546,35580ECB011    ,2023,39,87.13333333333334,2.2916666666666665,2.591666666666667,0.9,3.0,ＴＰ３４２フタアリ,1.0,4.0,8.04,6,2.4467455621301775,3.0803550295858018,38.67899408284023,アイシン精機（株）,338,3.4226166995397795,8.74145266272189,0.14,20.34515088757396,98.05999999999997
547,35595ECB010    ,2023,39,7.725,0.3333333333333333,0.38333333333333336,0.57,1.0,ＴＰ３３１フタナシ,1.0,1.0,1.78,40,1.0,1.616538461538461,7.250000000000002,サトープレス工業（株）,52,2.836032388663967,2.0155000000000007,0.0,9.628000000000004,98.05999999999997
548,3559850A010    ,2023,39,3.0790697674418603,0.09302325581395349,0.08372093023255814,0.9,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.92,100,1.4,2.3879999999999995,2.744,アイコー（株）,20,2.653333333333333,0.6750240000000001,0.32,2.1842240000000004,98.05999999999997
549,35771ECB010    ,2023,39,50.8,4.066666666666666,3.825,0.79,3.0,ＴＰ３４１フタナシ,1.0,6.0,4.92,4,3.6108949416342413,1.093565400843882,80.87447257383967,アイシン機工（株）,514,1.384260001068205,7.979614627285514,0.12,25.502417018284113,98.05999999999997
550,35771ECE010    ,2023,39,55.50833333333333,3.316666666666667,3.2083333333333335,0.79,2.0,ＴＰ３４１フタナシ,1.0,6.0,4.92,6,3.5890736342042757,1.3082519280205662,64.08440445586973,アイシン機工（株）,421,1.6560150987602102,6.322994572979147,0.12,20.207948871750922,98.05999999999997
551,35847ECB010    ,2023,39,5.3,0.25,0.23333333333333334,0.51,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,80,1.0,1.9567741935483862,3.5290322580645173,（株）メタルテック,31,3.836812144212522,1.02341935483871,0.0,4.728903225806453,98.05999999999997
552,35847ECB020    ,2023,39,7.2,0.25,0.21666666666666667,0.5,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,70,1.0,2.073,4.357142857142857,（株）メタルテック,30,4.146,1.2635714285714286,0.0,5.838571428571428,98.05999999999997
553,35847ECE010    ,2023,39,16.916666666666668,0.5166666666666667,0.475,0.5,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,40,1.0,2.1130158730158732,8.279761904761905,（株）メタルテック,63,4.2260317460317465,2.4011309523809525,0.0,11.094880952380953,98.05999999999997
554,35847ECE020    ,2023,39,12.1,0.35,0.31666666666666665,0.49,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,60,1.0,2.256428571428571,5.524603174603176,（株）メタルテック,42,4.6049562682215734,1.6021349206349211,0.0,7.402968253968257,98.05999999999997
555,35882ECB010    ,2023,39,7.65,0.38333333333333336,0.3416666666666667,0.5,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,50,1.0,1.6943749999999997,5.903333333333335,（株）メタルテック,48,3.3887499999999995,1.711966666666667,0.0,7.910466666666669,98.05999999999997
556,36108ECB010    ,2023,39,3.016949152542373,0.11016949152542373,0.09322033898305085,0.64,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,1.97,150,1.0,2.777692307692308,1.5841025641025641,（株）オーハシテクニカ,13,4.340144230769232,0.47047846153846157,0.0,2.1337861538461538,98.05999999999997
557,39171ECB010    ,2023,39,10.96774193548387,0.8387096774193549,0.8709677419354839,0.62,3.0,Aﾊﾟﾚﾌﾀﾅｼ,1.0,24.0,19.68,16,11.44186046511628,0.9802325581395337,18.439922480620154,（株）アイシン福井,129,1.581020255063764,1.58890665374677,,3.279232881136951,98.05999999999997
558,39171ECE010    ,2023,39,21.0,0.9032258064516129,0.8709677419354839,0.63,3.0,Aﾊﾟﾚﾌﾀﾅｼ,1.0,24.0,19.68,20,11.5,1.6125384615384613,16.676923076923053,（株）アイシン福井,130,2.559584859584859,1.4369948717948697,,2.9657128205128163,98.05999999999997
559,41310ECB010    ,2023,39,83.13333333333334,7.633333333333334,7.633333333333334,0.69,2.0,サンボックス＃２４Ａフタアリ,1.0,4.0,4.0,2,2.5045135406218657,1.132056367432149,161.812630480167,（株）オンド,997,1.6406614020755785,20.226578810020875,0.05,68.77036795407098,98.05999999999997
560,41310ECE010    ,2023,39,128.75833333333333,9.141666666666667,9.583333333333334,0.7,3.0,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,1.0,4.0,4.0,2,2.501605136436597,1.6208710217755378,183.55946398659967,（株）オンド,1246,2.3155300311079112,22.94493299832496,0.05,78.01277219430486,98.05999999999997
561,5040056001E    ,2023,39,5.758333333333334,0.26666666666666666,0.25,0.58,3.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,300,1.0,2.4085714285714275,4.94095238095238,サトープレス工業（株）,35,4.15270935960591,1.3735847619047619,0.0,6.5615847619047605,98.05999999999997
562,82125ECB010    ,2023,39,3.176470588235294,0.12605042016806722,0.15126050420168066,0.58,1.0,ＴＰ３３２フタアリ,1.0,1.0,1.79,100,1.0,2.0320000000000005,2.534,矢崎総業（株）,20,3.50344827586207,0.706986,0.0,3.367686,98.05999999999997
563,82125ECE010    ,2023,39,5.308333333333334,0.16666666666666666,0.19166666666666668,0.58,1.0,ＴＰ３３２フタアリ,1.0,1.0,1.79,100,1.0,2.1591666666666667,3.127916666666667,矢崎総業（株）,25,3.7227011494252875,0.8726887500000002,0.0,4.157001250000001,98.05999999999997
564,82821CWA030    ,2023,39,11.15,0.175,0.16666666666666666,0.83,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,200,1.4583333333333333,4.128695652173913,2.7230434782608692,石黒ゴム工業（株）,24,4.974332111052907,0.6317460869565218,0.29,2.12942,98.05999999999997
565,82821ECB010    ,2023,39,5.8,0.09166666666666666,0.08333333333333333,0.83,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,400,1.4166666666666667,4.850909090909091,1.4329545454545454,石黒ゴム工業（株）,12,5.8444687842278205,0.3324454545454546,0.29,1.1205704545454545,98.05999999999997
566,82821ECB020    ,2023,39,12.8,0.18333333333333332,0.16666666666666666,0.87,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.64,200,1.4545454545454546,4.255238095238095,2.5764285714285715,石黒ゴム工業（株）,22,4.891078270388615,0.5977314285714287,0.29,2.014767142857143,98.05999999999997
567,82821ECB040    ,2023,39,4.808333333333334,0.15,0.15,0.83,1.0,ＴＰ３４２フタナシ,1.0,2.0,3.64,100,1.5,2.5264999999999995,2.3735000000000004,石黒ゴム工業（株）,20,3.0439759036144576,0.5506520000000003,0.29,1.8560770000000004,98.05999999999997
568,82821ECB050    ,2023,39,19.091666666666665,0.3416666666666667,0.35,0.83,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,100,1.4565217391304348,3.675434782608696,5.236739130434782,石黒ゴム工業（株）,46,4.428234677841803,1.2149234782608698,0.29,4.09513,98.05999999999997
569,82821ECE010    ,2023,39,33.016666666666666,0.36666666666666664,0.38333333333333336,1.07,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,50,1.46,5.349399999999999,5.7576,石黒ゴム工業（株）,50,4.9994392523364475,1.3357632000000004,0.29,4.502443200000001,98.05999999999997
570,82821XAE010    ,2023,39,23.525,0.375,0.3416666666666667,0.87,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.64,100,1.4680851063829787,3.9380851063829776,5.365531914893616,石黒ゴム工業（株）,47,4.526534605037905,1.244803404255319,0.29,4.195845957446807,98.05999999999997
571,82821XAE020    ,2023,39,1.95,0.041666666666666664,0.03333333333333333,0.81,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,400,1.2,4.544,0.6095,石黒ゴム工業（株）,5,5.609876543209876,0.14140400000000003,0.29,0.4766290000000001,98.05999999999997
572,82824ECB010    ,2023,39,8.533333333333333,0.4166666666666667,0.475,0.57,1.0,ＴＰ３３１フタアリ,1.0,1.0,1.79,32,1.0,1.3710937499999996,9.28466796875,矢崎総業（株）,64,2.405427631578947,2.59042236328125,0.0,12.33932373046875,98.05999999999997
573,82824ECB020    ,2023,39,18.325,0.7833333333333333,0.8666666666666667,0.58,1.0,ＴＰ３３１フタアリ,1.0,1.0,1.79,40,1.0,1.6590677966101703,16.09364406779662,矢崎総業（株）,118,2.860461718293397,4.490126694915257,0.0,21.38845296610171,98.05999999999997
574,82824ECE010    ,2023,39,13.658333333333333,0.4666666666666667,0.425,0.36,1.0,ＴＰ３３２,1.0,1.0,3.25,45,1.0,1.758,7.67353535353535,住友電装（株）,55,4.883333333333334,3.261252525252524,0.0,11.31846464646464,98.05999999999997
575,9010506A003    ,2023,39,1.0,0.06666666666666667,0.0,0.52,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,2000,5.0,5.0225,0.6214999999999999,（株）青山製作所,5,9.658653846153845,0.07002233333333333,0.08,0.20468066666666665,98.05999999999997
576,9010506A089    ,2023,39,3.5,0.05,0.05,0.5,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1500,2.857142857142857,4.976,1.2237333333333333,（株）青山製作所,7,9.952,0.13787395555555557,0.08,0.4030161777777778,98.05999999999997
577,9010508A014    ,2023,39,27.2875,1.5916666666666666,1.6083333333333334,0.54,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500,3.408955223880597,1.279686520376176,52.806457680250915,（株）青山製作所,335,2.369789852548474,5.94952756530827,0.08,17.390926729362633,98.05999999999997
578,9010508A042    ,2023,39,3.1157894736842104,0.2736842105263158,0.22105263157894736,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,300,3.1,1.368214285714286,4.648214285714286,（株）青山製作所,30,2.581536388140162,0.5236988095238096,0.08,1.530811904761905,98.05999999999997
579,9010512A018    ,2023,39,30.35,2.3666666666666667,2.4,0.74,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,200,3.4345047923322682,1.105115511551155,49.92323432343248,（株）青山製作所,313,1.4933993399339933,5.62468440044006,0.08,16.441385170517098,98.05999999999997
580,9011906A065    ,2023,39,2.975,0.10833333333333334,0.09166666666666666,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000,2.7857142857142856,2.7192307692307693,1.434,（株）青山製作所,14,5.130624092888244,0.161564,0.08,0.472264,98.05999999999997
581,9014908A008    ,2023,39,8.05,0.15,0.125,0.52,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,800,2.857142857142857,4.191,2.24025,（株）青山製作所,21,8.059615384615384,0.2524015,0.08,0.737789,98.05999999999997
582,9015905A007    ,2023,39,4.958333333333333,0.09166666666666666,0.10833333333333334,0.53,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,2000,3.6153846153846154,3.6154545454545453,1.9734545454545456,（株）青山製作所,13,6.821612349914236,0.2223425454545455,0.08,0.6499243636363636,98.05999999999997
583,9015906A021    ,2023,39,5.808333333333334,0.24166666666666667,0.24166666666666667,0.52,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1200,3.5454545454545454,1.9229032258064518,4.484489247311827,（株）青山製作所,33,3.697890818858561,0.5052524551971325,0.08,1.4768917921146951,98.05999999999997
584,9015906A022    ,2023,39,7.775,0.3333333333333333,0.35,0.51,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1500,3.6,1.5306976744186052,6.610930232558139,（株）青山製作所,45,3.0013679890560887,0.744831472868217,0.08,2.1771996899224804,98.05999999999997
585,9015906A023    ,2023,39,6.15,0.075,0.075,0.52,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1300,3.6,4.678,1.4817692307692307,（株）青山製作所,10,8.996153846153845,0.166946,0.08,0.48799600000000004,98.05999999999997
586,9020150A002    ,2023,39,5.116666666666666,0.14166666666666666,0.15833333333333333,0.73,1.0,ＴＰ１３１フタナシ,1.0,1.0,0.73,100,1.0,2.862941176470588,2.76235294117647,（株）ムロコーポレーション,21,3.921837228041902,0.47788705882352933,0.0,3.378357647058823,98.05999999999997
