,品番,Year,Week_Number,基準在庫日数,基準在庫枚数,箱種類,A,B,C,収容数,納入便,社内LT（検収～回収LT）,日量数（箱数）,仕入先名,かんばん数
810,9161140614,2023,37,0.52,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,2500,3.3548387096774195,1.6610344827586205,5.498262068965517,（株）青山製作所,31
811,9161140614,2023,38,0.52,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,2500,3.5357142857142856,1.474,5.133568,（株）青山製作所,28
812,9161140614,2023,39,0.52,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,2500,3.6666666666666665,1.9351724137931037,3.9472551724137945,（株）青山製作所,30
813,9167180618,2023,35,0.53,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000,3.0,3.855,2.838,（株）青山製作所,2
814,9167180618,2023,36,0.53,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000,3.142857142857143,3.305384615384616,2.5721538461538462,（株）青山製作所,14
815,9167180618,2023,37,0.53,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000,3.357142857142857,3.49,2.4403846153846156,（株）青山製作所,14
816,9167180618,2023,38,0.53,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000,3.857142857142857,2.92,2.359090909090909,（株）青山製作所,14
817,9167180618,2023,39,0.53,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000,3.2,3.8285714285714283,1.5732857142857142,（株）青山製作所,15
818,G1144ECB010    ,2023,35,0.63,2.0,ＴＰ３３１フタナシ,1.0,1.0,2.28,6,1.0,3.62952380952381,68.5,住友電気工業（株）,63
819,G1144ECB010    ,2023,36,0.63,2.0,ＴＰ３３１フタナシ,1.0,1.0,2.28,6,1.0,1.6896855345911947,61.707547169811335,住友電気工業（株）,318
820,G1144ECB010    ,2023,37,0.63,2.0,ＴＰ３３１フタナシ,1.0,1.0,2.28,6,1.0,1.6429253731343283,58.9910447761194,住友電気工業（株）,335
821,G1144ECB010    ,2023,38,0.63,2.0,ＴＰ３３１フタナシ,1.0,1.0,2.28,6,1.0,1.6245723684210538,58.77357456140338,住友電気工業（株）,304
822,G1144ECB010    ,2023,39,0.63,2.0,ＴＰ３３１フタナシ,1.0,1.0,2.28,6,1.0,1.6366572237960344,46.89235127478758,住友電気工業（株）,353
823,G1144ECE010    ,2023,35,0.58,2.0,ＴＰ３３１フタアリ,1.0,1.0,1.79,8,1.0,3.6407462686567174,63.792910447761194,矢崎総業（株）,67
824,G1144ECE010    ,2023,36,0.58,2.0,ＴＰ３３１フタアリ,1.0,1.0,1.79,8,1.0,1.9741479099678476,59.353697749196144,矢崎総業（株）,311
825,G1144ECE010    ,2023,37,0.58,2.0,ＴＰ３３１フタアリ,1.0,1.0,1.79,8,1.0,1.9146319018404903,57.202837423312886,矢崎総業（株）,326
826,G1144ECE010    ,2023,38,0.58,2.0,ＴＰ３３１フタアリ,1.0,1.0,1.79,8,1.0,1.968657718120806,56.769295302013425,矢崎総業（株）,298
827,G1144ECE010    ,2023,39,0.58,2.0,ＴＰ３３１フタアリ,1.0,1.0,1.79,8,1.0,1.792492307692306,43.38846153846154,矢崎総業（株）,325
828,G1163ECB010    ,2023,35,0.54,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,80,3.0,1.518,5.64,（株）青山製作所,6
829,G1163ECB010    ,2023,36,0.54,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,80,3.42,0.8808510638297874,8.709574468085108,（株）青山製作所,50
830,G1163ECB010    ,2023,37,0.54,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,80,3.4545454545454546,0.9946341463414633,7.930792682926834,（株）青山製作所,44
831,G1163ECB010    ,2023,38,0.54,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,80,3.282608695652174,1.077906976744186,8.09476744186046,（株）青山製作所,46
832,G1163ECB010    ,2023,39,0.54,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,80,3.488888888888889,1.2662790697674422,7.24709302325581,（株）青山製作所,45
833,G1163ECE010    ,2023,35,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,100,3.0588235294117645,2.2262499999999994,12.946874999999999,（株）青山製作所,17
834,G1163ECE010    ,2023,36,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,100,3.4757281553398056,1.0651515151515154,18.56666666666667,（株）青山製作所,103
835,G1163ECE010    ,2023,37,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,100,3.443396226415094,1.3740624999999997,17.912187499999984,（株）青山製作所,106
836,G1163ECE010    ,2023,38,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,100,3.2795698924731185,1.4614285714285717,17.592197802197777,（株）青山製作所,93
837,G1163ECE010    ,2023,39,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,100,3.40625,1.3122826086956523,14.982065217391316,（株）青山製作所,96
838,G117362010     ,2023,35,0.85,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,3.05,18,1.0,4.045660377358492,52.51781970649896,多摩川精機販売（株）,53
839,G117362010     ,2023,36,0.85,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,3.05,18,1.0,2.4869230769230772,46.731006647673176,多摩川精機販売（株）,234
840,G117362010     ,2023,37,0.85,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,3.05,18,1.0,2.3294615384615374,45.01944444444448,多摩川精機販売（株）,260
841,G117362010     ,2023,38,0.85,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,3.05,18,1.0,2.357142857142856,44.608225108225255,多摩川精機販売（株）,231
842,G117362010     ,2023,39,0.85,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,3.05,18,1.0,2.213269961977186,32.636248415716054,多摩川精機販売（株）,263
843,G1174ECB010    ,2023,35,0.85,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50,1.0,4.731249999999999,8.235,住友電装（株）,8
844,G1174ECB010    ,2023,36,0.85,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50,1.0,2.363428571428571,7.233714285714287,住友電装（株）,35
845,G1174ECB010    ,2023,37,0.85,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50,1.0,2.3978048780487797,6.92048780487805,住友電装（株）,41
846,G1174ECB010    ,2023,38,0.85,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50,1.0,2.424285714285715,6.981142857142861,住友電装（株）,35
847,G1174ECB010    ,2023,39,0.85,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50,1.0,2.2760465116279076,5.116279069767444,住友電装（株）,43
848,G1174ECE010    ,2023,35,0.87,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50,1.0,5.079999999999999,10.630909090909093,住友電装（株）,11
849,G1174ECE010    ,2023,36,0.87,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50,1.0,3.127708333333333,9.529583333333333,住友電装（株）,48
850,G1174ECE010    ,2023,37,0.87,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50,1.0,3.064705882352942,9.016470588235292,住友電装（株）,51
851,G1174ECE010    ,2023,38,0.87,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50,1.0,2.955531914893617,9.029361702127664,住友電装（株）,47
852,G1174ECE010    ,2023,39,0.87,1.0,ＴＰ３６２フタナシ,1.0,1.0,2.28,50,1.0,2.7570588235294116,6.041568627450979,住友電装（株）,51
853,G1250ECB010    ,2023,35,0.87,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,1.5,3.6750000000000003,3.2125,（株）バルカー,4
854,G1250ECB010    ,2023,36,0.87,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,1.4444444444444444,2.4500000000000006,3.6657407407407416,（株）バルカー,18
855,G1250ECB010    ,2023,37,0.87,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,1.5,2.071,3.540833333333333,（株）バルカー,20
856,G1250ECB010    ,2023,38,0.87,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,1.4736842105263157,2.3278947368421057,3.507894736842105,（株）バルカー,19
857,G1250ECB010    ,2023,39,0.87,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,1.380952380952381,2.3252380952380953,2.71984126984127,（株）バルカー,21
858,G1250ECC010    ,2023,35,0.87,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,1.5,5.235000000000001,2.6,（株）バルカー,2
859,G1250ECC010    ,2023,36,0.87,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,1.6363636363636365,3.821818181818182,2.395454545454546,（株）バルカー,11
860,G1250ECC010    ,2023,37,0.87,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,1.4615384615384615,2.46,2.3589743589743586,（株）バルカー,13
861,G1250ECC010    ,2023,38,0.87,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,1.4166666666666667,2.9675,2.2263888888888888,（株）バルカー,12
862,G1250ECC010    ,2023,39,0.87,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,1.3333333333333333,3.385333333333333,1.5200000000000002,（株）バルカー,15
863,G1250ECE010    ,2023,35,0.88,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,1.5,4.058,7.993333333333334,（株）バルカー,10
864,G1250ECE010    ,2023,36,0.88,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,1.4878048780487805,2.870731707317073,7.617886178861791,（株）バルカー,41
865,G1250ECE010    ,2023,37,0.88,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,1.5,3.017142857142857,7.521825396825396,（株）バルカー,42
866,G1250ECE010    ,2023,38,0.88,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,1.45,2.6615000000000006,7.607500000000002,（株）バルカー,40
867,G1250ECE010    ,2023,39,0.88,1.0,ＴＰ３３２フタナシ,1.0,2.0,6.2,60,1.3953488372093024,2.8711627906976744,5.420155038759692,（株）バルカー,43
868,G9201ECB030    ,2023,35,0.78,2.0,Ｔ２０３フタナシ,1.0,2.0,5.82,8,1.4683544303797469,3.582987012987012,49.43181818181818,佐藤工業（株）,79
869,G9201ECB030    ,2023,36,0.78,2.0,Ｔ２０３フタナシ,1.0,2.0,5.82,8,1.4335443037974684,4.17629746835444,46.78243670886076,佐藤工業（株）,316
870,G9201ECB030    ,2023,37,0.78,2.0,Ｔ２０３フタナシ,1.0,2.0,5.82,8,1.425,3.8214285714285716,42.605,佐藤工業（株）,200
871,G9201ECB030    ,2023,38,0.78,2.0,Ｔ２０３フタナシ,1.0,2.0,5.82,8,1.4324324324324325,2.0956756756756763,42.52094594594595,佐藤工業（株）,185
872,G9201ECB030    ,2023,39,0.78,2.0,Ｔ２０３フタナシ,1.0,2.0,5.82,8,1.4705882352941178,1.5823921568627428,35.85588235294118,佐藤工業（株）,255
873,G9201ECE010    ,2023,35,0.86,2.0,サンボックス＃２０Ｂフタナシ,1.0,2.0,5.82,8,1.4766355140186915,3.8152336448598123,64.20210280373831,佐藤工業（株）,107
874,G9201ECE010    ,2023,36,0.86,2.0,サンボックス＃２０Ｂフタナシ,1.0,2.0,5.82,8,1.4148148148148147,5.470617283950635,59.965123456790124,佐藤工業（株）,405
875,G9201ECE010    ,2023,37,0.86,2.0,サンボックス＃２０Ｂフタナシ,1.0,2.0,5.82,8,1.4086021505376345,3.8652789699570866,54.076716738197426,佐藤工業（株）,279
876,G9201ECE010    ,2023,38,0.86,2.0,サンボックス＃２０Ｂフタナシ,1.0,2.0,5.82,8,1.4221311475409837,1.9506147540983618,54.470799180327866,佐藤工業（株）,244
877,G9201ECE010    ,2023,39,0.86,2.0,サンボックス＃２０Ｂフタナシ,1.0,2.0,5.82,8,1.4779661016949153,2.502033898305083,35.523305084745765,佐藤工業（株）,295
878,G9210ECA010    ,2023,36,1.0,3.0,TP341.5,1.0,6.0,3.3,1,1.0,,,（株）ＢｌｕＥ　Ｎｅｘｕｓ,1
879,G9210ECA010    ,2023,38,1.0,3.0,TP341.5,1.0,6.0,3.3,1,6.0,,,（株）ＢｌｕＥ　Ｎｅｘｕｓ,38
880,G9210ECB010    ,2023,36,1.0,3.0,TP341.5ﾌﾀｱﾘ,1.0,6.0,3.3,1,4.243542435424354,,,（株）ＢｌｕＥ　Ｎｅｘｕｓ,271
881,G9210ECB010    ,2023,37,1.0,3.0,TP341.5ﾌﾀｱﾘ,1.0,6.0,3.3,1,4.76056338028169,,,（株）ＢｌｕＥ　Ｎｅｘｕｓ,71
882,G9210ECB010    ,2023,38,1.0,3.0,TP341.5ﾌﾀｱﾘ,1.0,6.0,3.3,1,4.934108527131783,,,（株）ＢｌｕＥ　Ｎｅｘｕｓ,258
883,G9210ECB010    ,2023,39,1.0,3.0,TP341.5ﾌﾀｱﾘ,1.0,6.0,3.3,1,4.759856630824372,,,（株）ＢｌｕＥ　Ｎｅｘｕｓ,279
884,G9210ECB020    ,2023,35,1.0,3.0,TP341.5,1.0,6.0,3.3,1,1.0,,,（株）ＢｌｕＥ　Ｎｅｘｕｓ,5
885,G9210ECC010    ,2023,35,1.0,3.0,TP341.5ﾌﾀｱﾘ,1.0,6.0,3.3,1,1.0,,,（株）ＢｌｕＥ　Ｎｅｘｕｓ,1
886,G9210ECC010    ,2023,36,1.0,3.0,TP341.5ﾌﾀｱﾘ,1.0,6.0,3.3,1,4.867469879518072,,,（株）ＢｌｕＥ　Ｎｅｘｕｓ,166
887,G9210ECC010    ,2023,37,1.0,3.0,TP341.5ﾌﾀｱﾘ,1.0,6.0,3.3,1,3.8048780487804876,,,（株）ＢｌｕＥ　Ｎｅｘｕｓ,41
888,G9210ECC010    ,2023,38,1.0,3.0,TP341.5ﾌﾀｱﾘ,1.0,6.0,3.3,1,4.791666666666667,,,（株）ＢｌｕＥ　Ｎｅｘｕｓ,144
889,G9210ECC010    ,2023,39,1.0,3.0,TP341.5ﾌﾀｱﾘ,1.0,6.0,3.3,1,5.2109375,,,（株）ＢｌｕＥ　Ｎｅｘｕｓ,128
890,G9210ECE010    ,2023,36,1.0,3.0,TP341.5ﾌﾀｱﾘ,1.0,6.0,3.3,1,4.8355263157894735,,,（株）ＢｌｕＥ　Ｎｅｘｕｓ,152
891,G9210ECE010    ,2023,37,1.0,3.0,TP341.5ﾌﾀｱﾘ,1.0,6.0,3.3,1,4.448275862068965,,,（株）ＢｌｕＥ　Ｎｅｘｕｓ,29
892,G9210ECE010    ,2023,38,1.0,3.0,TP341.5ﾌﾀｱﾘ,1.0,6.0,3.3,1,5.338164251207729,,,（株）ＢｌｕＥ　Ｎｅｘｕｓ,207
893,G9210ECE010    ,2023,39,1.0,3.0,TP341.5ﾌﾀｱﾘ,1.0,6.0,3.3,1,5.035714285714286,,,（株）ＢｌｕＥ　Ｎｅｘｕｓ,140
894,G9210ECE020    ,2023,36,1.0,3.0,TP341.5ﾌﾀｱﾘ,1.0,6.0,3.3,1,4.881422924901186,,,（株）ＢｌｕＥ　Ｎｅｘｕｓ,253
895,G9210ECE020    ,2023,37,1.0,3.0,TP341.5ﾌﾀｱﾘ,1.0,6.0,3.3,1,2.9101123595505616,,,（株）ＢｌｕＥ　Ｎｅｘｕｓ,89
896,G9210ECE020    ,2023,38,1.0,3.0,TP341.5ﾌﾀｱﾘ,1.0,6.0,3.3,1,5.231003039513678,,,（株）ＢｌｕＥ　Ｎｅｘｕｓ,329
897,G9210ECE020    ,2023,39,1.0,3.0,TP341.5ﾌﾀｱﾘ,1.0,6.0,3.3,1,4.975862068965517,,,（株）ＢｌｕＥ　Ｎｅｘｕｓ,290
898,G9210ECE030    ,2023,36,1.0,3.0,TP341.5,1.0,6.0,3.3,1,4.794117647058823,,,（株）ＢｌｕＥ　Ｎｅｘｕｓ,34
899,G9210ECE030    ,2023,37,1.0,3.0,TP341.5,1.0,6.0,3.3,1,5.0,,,（株）ＢｌｕＥ　Ｎｅｘｕｓ,6
900,G9210ECE030    ,2023,38,1.0,3.0,TP341.5,1.0,6.0,3.3,1,2.9285714285714284,,,（株）ＢｌｕＥ　Ｎｅｘｕｓ,28
901,G9210ECE030    ,2023,39,1.0,3.0,TP341.5,1.0,6.0,3.3,1,4.96875,,,（株）ＢｌｕＥ　Ｎｅｘｕｓ,32
