品番,Year,Week_Number,基準在庫日数,基準在庫枚数,箱種類,B,日量数（箱数）,収容数,納入便,社内LT（検収〜回収LT）,仕入先名,かんばん数
9036652A003    ,2023,36,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,7.9,60,1.0,4.05,（株）ジェイテクト,4
9036652A003    ,2023,36,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,8.8,60,1.0,1.71,（株）ジェイテクト,9
9036652A003    ,2023,36,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,8.816666666666666,60,1.0,1.4900000000000002,（株）ジェイテクト,7
9036652A003    ,2023,36,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,8.9,60,1.0,2.7935294117647063,（株）ジェイテクト,17
9036652A003    ,2023,37,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,0.0,60,1.0,1.7774999999999999,（株）ジェイテクト,4
9036652A003    ,2023,37,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,7.9,60,1.0,1.8642857142857145,（株）ジェイテクト,7
9036652A003    ,2023,37,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,7.916666666666667,60,1.0,1.7311111111111115,（株）ジェイテクト,9
9036652A003    ,2023,37,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,8.316666666666666,60,1.0,3.934,（株）ジェイテクト,5
9036652A003    ,2023,37,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,8.333333333333334,60,1.0,4.428571428571429,（株）ジェイテクト,7
9036652A003    ,2023,37,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,8.9,60,1.0,1.35,（株）ジェイテクト,2
9036652A003    ,2023,37,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,8.916666666666666,60,1.0,1.73,（株）ジェイテクト,9
9036652A003    ,2023,38,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,0.0,60,1.0,1.7233333333333336,（株）ジェイテクト,3
9036652A003    ,2023,38,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,7.583333333333333,60,1.0,2.0742857142857143,（株）ジェイテクト,7
9036652A003    ,2023,38,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,8.183333333333334,60,1.0,5.09,（株）ジェイテクト,1
9036652A003    ,2023,38,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,8.216666666666667,60,1.0,4.0280000000000005,（株）ジェイテクト,5
9036652A003    ,2023,38,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,8.316666666666666,60,1.0,1.8461538461538467,（株）ジェイテクト,13
9036652A003    ,2023,38,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,8.333333333333334,60,1.0,1.6120000000000005,（株）ジェイテクト,5
9036652A003    ,2023,38,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,8.616666666666667,60,1.0,4.061999999999999,（株）ジェイテクト,5
9036652A003    ,2023,39,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,0.0,60,1.0,3.231428571428571,（株）ジェイテクト,14
9036652A003    ,2023,39,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,7.8,60,1.0,1.5312500000000002,（株）ジェイテクト,8
9036652A003    ,2023,39,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,8.183333333333334,60,1.0,1.5142857142857145,（株）ジェイテクト,7
9036652A003    ,2023,39,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,8.216666666666667,60,1.0,0.5900000000000007,（株）ジェイテクト,1
9036652A003    ,2023,39,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,8.616666666666667,60,1.0,1.5975000000000004,（株）ジェイテクト,12
9036652A004    ,2023,35,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,0.0,63,1.0,0.81,（株）ジェイテクト,1
9036652A004    ,2023,35,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,8.476190476190476,63,1.0,5.483333333333333,（株）ジェイテクト,6
9036652A004    ,2023,35,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,8.492063492063492,63,1.0,3.3200000000000003,（株）ジェイテクト,2
9036652A004    ,2023,36,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,0.0,63,1.0,1.5375,（株）ジェイテクト,4
9036652A004    ,2023,36,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,7.523809523809524,63,1.0,3.56,（株）ジェイテクト,4
9036652A004    ,2023,36,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,8.380952380952381,63,1.0,2.04,（株）ジェイテクト,8
9036652A004    ,2023,36,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,8.396825396825397,63,1.0,1.2755555555555556,（株）ジェイテクト,9
9036652A004    ,2023,36,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,8.476190476190476,63,1.0,2.243076923076923,（株）ジェイテクト,13
9036652A004    ,2023,37,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,0.0,63,1.0,1.7650000000000001,（株）ジェイテクト,4
9036652A004    ,2023,37,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,7.523809523809524,63,1.0,1.6383333333333336,（株）ジェイテクト,6
9036652A004    ,2023,37,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,7.5396825396825395,63,1.0,1.59125,（株）ジェイテクト,8
9036652A004    ,2023,37,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,7.920634920634921,63,1.0,3.9516666666666675,（株）ジェイテクト,6
9036652A004    ,2023,37,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,7.936507936507937,63,1.0,3.52,（株）ジェイテクト,4
9036652A004    ,2023,37,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,8.476190476190476,63,1.0,1.4150000000000003,（株）ジェイテクト,4
9036652A004    ,2023,37,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,8.492063492063492,63,1.0,1.6940000000000002,（株）ジェイテクト,10
9036652A004    ,2023,38,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,0.0,63,1.0,1.8,（株）ジェイテクト,3
9036652A004    ,2023,38,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,7.222222222222222,63,1.0,1.7099999999999997,（株）ジェイテクト,8
9036652A004    ,2023,38,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,7.825396825396825,63,1.0,3.5439999999999996,（株）ジェイテクト,5
9036652A004    ,2023,38,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,7.920634920634921,63,1.0,1.7110000000000003,（株）ジェイテクト,10
9036652A004    ,2023,38,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,7.936507936507937,63,1.0,1.8425000000000007,（株）ジェイテクト,8
9036652A004    ,2023,38,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,8.206349206349206,63,1.0,3.9725,（株）ジェイテクト,4
9036652A004    ,2023,39,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,0.0,63,1.0,3.155714285714286,（株）ジェイテクト,14
9036652A004    ,2023,39,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,7.428571428571429,63,1.0,1.6085714285714288,（株）ジェイテクト,7
9036652A004    ,2023,39,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,7.7936507936507935,63,1.0,1.6825000000000006,（株）ジェイテクト,8
9036652A004    ,2023,39,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,8.206349206349206,63,1.0,1.4491666666666667,（株）ジェイテクト,12
9036658A001    ,2023,35,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,0.0,45,1.0,0.6800000000000002,（株）ジェイテクト,1
9036658A001    ,2023,35,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,9.133333333333333,45,1.0,4.1080000000000005,（株）ジェイテクト,5
9036658A001    ,2023,35,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,9.266666666666667,45,1.0,5.455,（株）ジェイテクト,2
9036658A001    ,2023,36,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,0.0,45,1.0,1.2950000000000002,（株）ジェイテクト,4
9036658A001    ,2023,36,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,8.244444444444444,45,1.0,3.2425,（株）ジェイテクト,4
9036658A001    ,2023,36,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,9.133333333333333,45,1.0,1.686875,（株）ジェイテクト,16
9036658A001    ,2023,36,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,9.266666666666667,45,1.0,1.0037500000000001,（株）ジェイテクト,16
9036658A001    ,2023,37,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,0.0,45,1.0,1.0150000000000001,（株）ジェイテクト,4
9036658A001    ,2023,37,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,8.244444444444444,45,1.0,1.0600000000000003,（株）ジェイテクト,9
9036658A001    ,2023,37,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,8.266666666666667,45,1.0,1.0283333333333333,（株）ジェイテクト,6
9036658A001    ,2023,37,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,8.4,45,1.0,3.5571428571428574,（株）ジェイテクト,7
9036658A001    ,2023,37,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,9.133333333333333,45,1.0,1.1937500000000003,（株）ジェイテクト,8
9036658A001    ,2023,37,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,9.155555555555555,45,1.0,1.2590909090909095,（株）ジェイテクト,11
9036658A001    ,2023,38,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,0.0,45,1.0,0.7800000000000002,（株）ジェイテクト,3
9036658A001    ,2023,38,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,8.0,45,1.0,1.3557142857142856,（株）ジェイテクト,7
9036658A001    ,2023,38,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,8.4,45,1.0,1.3385714285714287,（株）ジェイテクト,14
9036658A001    ,2023,38,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,8.422222222222222,45,1.0,1.4233333333333336,（株）ジェイテクト,9
9036658A001    ,2023,38,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,8.533333333333333,45,1.0,3.310000000000001,（株）ジェイテクト,5
9036658A001    ,2023,38,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,9.333333333333334,45,1.0,3.66,（株）ジェイテクト,1
9036658A001    ,2023,39,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,0.0,45,1.0,3.0208333333333335,（株）ジェイテクト,12
9036658A001    ,2023,39,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,7.866666666666666,45,1.0,1.2566666666666668,（株）ジェイテクト,9
9036658A001    ,2023,39,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,8.6,45,1.0,1.035,（株）ジェイテクト,8
9036658A001    ,2023,39,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,9.333333333333334,45,1.0,1.1366666666666672,（株）ジェイテクト,9
9036658A001    ,2023,39,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,9.355555555555556,45,1.0,1.30625,（株）ジェイテクト,8
9036658A002    ,2023,35,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,11.416666666666666,36,1.0,4.248181818181819,（株）ジェイテクト,11
9036658A002    ,2023,36,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,0.0,36,1.0,1.1540000000000004,（株）ジェイテクト,5
9036658A002    ,2023,36,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,10.305555555555555,36,1.0,3.263333333333333,（株）ジェイテクト,6
9036658A002    ,2023,36,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,11.416666666666666,36,1.0,1.8006250000000001,（株）ジェイテクト,16
9036658A002    ,2023,36,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,11.583333333333334,36,1.0,1.2685714285714287,（株）ジェイテクト,21
9036658A002    ,2023,37,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,0.0,36,1.0,1.295,（株）ジェイテクト,4
9036658A002    ,2023,37,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,10.305555555555555,36,1.0,1.1463636363636365,（株）ジェイテクト,11
9036658A002    ,2023,37,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,10.333333333333334,36,1.0,1.113,（株）ジェイテクト,10
9036658A002    ,2023,37,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,10.5,36,1.0,3.493,（株）ジェイテクト,10
9036658A002    ,2023,37,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,11.416666666666666,36,1.0,1.2233333333333336,（株）ジェイテクト,9
9036658A002    ,2023,37,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,11.444444444444445,36,1.0,1.223846153846154,（株）ジェイテクト,13
9036658A002    ,2023,38,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,0.0,36,1.0,0.7666666666666669,（株）ジェイテクト,3
9036658A002    ,2023,38,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,10.0,36,1.0,1.3463636363636364,（株）ジェイテクト,11
9036658A002    ,2023,38,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,10.5,36,1.0,1.342941176470588,（株）ジェイテクト,17
9036658A002    ,2023,38,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,10.527777777777779,36,1.0,1.4890909090909092,（株）ジェイテクト,11
9036658A002    ,2023,38,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,10.666666666666666,36,1.0,3.2728571428571427,（株）ジェイテクト,7
9036658A002    ,2023,38,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,11.666666666666666,36,1.0,3.6700000000000004,（株）ジェイテクト,2
9036658A002    ,2023,39,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,0.0,36,1.0,2.783571428571429,（株）ジェイテクト,14
9036658A002    ,2023,39,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,9.833333333333334,36,1.0,1.161,（株）ジェイテクト,10
9036658A002    ,2023,39,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,10.75,36,1.0,1.2281818181818183,（株）ジェイテクト,11
9036658A002    ,2023,39,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,11.666666666666666,36,1.0,1.1380000000000003,（株）ジェイテクト,10
9036658A002    ,2023,39,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,11.694444444444445,36,1.0,1.3290909090909095,（株）ジェイテクト,11
9036659A009    ,2023,35,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,0.0,36,1.0,0.8400000000000003,（株）ジェイテクト,1
9036659A009    ,2023,35,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,26.25,36,1.0,5.133333333333334,（株）ジェイテクト,15
9036659A009    ,2023,35,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,26.27777777777778,36,1.0,3.495,（株）ジェイテクト,10
9036659A009    ,2023,36,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,0.0,36,1.0,1.11,（株）ジェイテクト,12
9036659A009    ,2023,36,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,23.47222222222222,36,1.0,3.691666666666667,（株）ジェイテクト,12
9036659A009    ,2023,36,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,26.25,36,1.0,1.718732394366197,（株）ジェイテクト,71
9036659A009    ,2023,36,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,26.27777777777778,36,1.0,0.9148000000000002,（株）ジェイテクト,25
9036659A009    ,2023,37,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,0.0,36,1.0,1.5072727272727275,（株）ジェイテクト,11
9036659A009    ,2023,37,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,23.47222222222222,36,1.0,0.6000000000000005,（株）ジェイテクト,1
9036659A009    ,2023,37,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,23.5,36,1.0,1.357234042553192,（株）ジェイテクト,47
9036659A009    ,2023,37,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,24.36111111111111,36,1.0,4.073076923076924,（株）ジェイテクト,13
9036659A009    ,2023,37,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,24.38888888888889,36,1.0,3.225,（株）ジェイテクト,12
9036659A009    ,2023,37,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,26.25,36,1.0,1.122352941176471,（株）ジェイテクト,17
9036659A009    ,2023,37,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,26.305555555555557,36,1.0,1.3237037037037038,（株）ジェイテクト,27
9036659A009    ,2023,38,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,0.0,36,1.0,1.3233333333333333,（株）ジェイテクト,9
9036659A009    ,2023,38,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,22.63888888888889,36,1.0,1.4230434782608694,（株）ジェイテクト,23
9036659A009    ,2023,38,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,24.36111111111111,36,1.0,1.8803773584905659,（株）ジェイテクト,53
9036659A009    ,2023,38,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,24.416666666666668,36,1.0,1.6272000000000006,（株）ジェイテクト,25
9036659A009    ,2023,38,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,26.02777777777778,36,1.0,3.897142857142857,（株）ジェイテクト,7
9036659A009    ,2023,39,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,0.0,36,1.0,2.8691666666666666,（株）ジェイテクト,36
9036659A009    ,2023,39,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,22.833333333333332,36,1.0,1.2869565217391306,（株）ジェイテクト,23
9036659A009    ,2023,39,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,24.38888888888889,36,1.0,1.41375,（株）ジェイテクト,24
9036659A009    ,2023,39,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,26.02777777777778,36,1.0,1.0390476190476197,（株）ジェイテクト,21
9036659A009    ,2023,39,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,26.055555555555557,36,1.0,1.3968000000000003,（株）ジェイテクト,25
9036659A010    ,2023,35,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,0.0,36,1.0,0.7133333333333337,（株）ジェイテクト,3
9036659A010    ,2023,35,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,26.25,36,1.0,3.8775000000000004,（株）ジェイテクト,16
9036659A010    ,2023,35,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,26.27777777777778,36,1.0,3.3350000000000004,（株）ジェイテクト,8
9036659A010    ,2023,36,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,0.0,36,1.0,1.5266666666666666,（株）ジェイテクト,12
9036659A010    ,2023,36,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,23.47222222222222,36,1.0,3.3000000000000003,（株）ジェイテクト,13
9036659A010    ,2023,36,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,26.25,36,1.0,1.8231428571428567,（株）ジェイテクト,70
9036659A010    ,2023,36,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,26.27777777777778,36,1.0,1.2346153846153847,（株）ジェイテクト,26
9036659A010    ,2023,37,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,0.0,36,1.0,1.507272727272727,（株）ジェイテクト,11
9036659A010    ,2023,37,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,23.5,36,1.0,1.339148936170213,（株）ジェイテクト,47
9036659A010    ,2023,37,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,24.36111111111111,36,1.0,3.8246153846153845,（株）ジェイテクト,13
9036659A010    ,2023,37,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,24.38888888888889,36,1.0,3.2283333333333335,（株）ジェイテクト,12
9036659A010    ,2023,37,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,26.25,36,1.0,1.1605555555555556,（株）ジェイテクト,18
9036659A010    ,2023,37,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,26.305555555555557,36,1.0,1.3996296296296298,（株）ジェイテクト,27
9036659A010    ,2023,38,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,0.0,36,1.0,1.097777777777778,（株）ジェイテクト,9
9036659A010    ,2023,38,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,22.63888888888889,36,1.0,1.4747826086956526,（株）ジェイテクト,23
9036659A010    ,2023,38,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,24.36111111111111,36,1.0,1.949615384615384,（株）ジェイテクト,52
9036659A010    ,2023,38,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,24.416666666666668,36,1.0,1.5916000000000003,（株）ジェイテクト,25
9036659A010    ,2023,38,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,26.02777777777778,36,1.0,3.878571428571429,（株）ジェイテクト,7
9036659A010    ,2023,39,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,0.0,36,1.0,3.026111111111111,（株）ジェイテクト,36
9036659A010    ,2023,39,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,22.833333333333332,36,1.0,1.2847826086956524,（株）ジェイテクト,23
9036659A010    ,2023,39,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,24.36111111111111,36,1.0,0.5900000000000007,（株）ジェイテクト,1
9036659A010    ,2023,39,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,24.38888888888889,36,1.0,1.3634782608695655,（株）ジェイテクト,23
9036659A010    ,2023,39,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,26.02777777777778,36,1.0,1.096190476190477,（株）ジェイテクト,21
9036659A010    ,2023,39,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,26.055555555555557,36,1.0,1.3711538461538464,（株）ジェイテクト,26
9050827A011    ,2023,35,0.78,1.0,ＴＰ３３１フタナシ,8.0,2.055,200,3.0,3.1300000000000003,（株）東郷製作所,1
9050827A011    ,2023,36,0.78,1.0,ＴＰ３３１フタナシ,8.0,0.0,200,4.0,1.4200000000000002,（株）東郷製作所,1
9050827A011    ,2023,36,0.78,1.0,ＴＰ３３１フタナシ,8.0,1.855,200,2.5,4.8549999999999995,（株）東郷製作所,2
9050827A011    ,2023,36,0.78,1.0,ＴＰ３３１フタナシ,8.0,2.055,200,6.333333333333333,2.646666666666667,（株）東郷製作所,3
9050827A011    ,2023,36,0.78,1.0,ＴＰ３３１フタナシ,8.0,2.085,200,5.333333333333333,1.1366666666666667,（株）東郷製作所,3
9050827A011    ,2023,37,0.78,1.0,ＴＰ３３１フタナシ,8.0,0.0,200,4.0,2.54,（株）東郷製作所,1
9050827A011    ,2023,37,0.78,1.0,ＴＰ３３１フタナシ,8.0,1.86,200,5.5,1.885,（株）東郷製作所,2
9050827A011    ,2023,37,0.78,1.0,ＴＰ３３１フタナシ,8.0,1.89,200,5.5,4.255000000000001,（株）東郷製作所,2
9050827A011    ,2023,37,0.78,1.0,ＴＰ３３１フタナシ,8.0,1.895,200,3.0,4.8100000000000005,（株）東郷製作所,1
9050827A011    ,2023,37,0.78,1.0,ＴＰ３３１フタナシ,8.0,2.06,200,3.0,2.5599999999999996,（株）東郷製作所,1
9050827A011    ,2023,38,0.78,1.0,ＴＰ３３１フタナシ,8.0,0.0,200,6.0,1.0499999999999998,（株）東郷製作所,1
9050827A011    ,2023,38,0.78,1.0,ＴＰ３３１フタナシ,8.0,1.8,200,6.0,1.53,（株）東郷製作所,1
9050827A011    ,2023,38,0.78,1.0,ＴＰ３３１フタナシ,8.0,1.89,200,4.666666666666667,1.95,（株）東郷製作所,3
9050827A011    ,2023,38,0.78,1.0,ＴＰ３３１フタナシ,8.0,1.92,200,2.0,3.93,（株）東郷製作所,1
9050827A011    ,2023,38,0.78,1.0,ＴＰ３３１フタナシ,8.0,2.1,200,1.0,4.1,（株）東郷製作所,1
9050827A011    ,2023,38,0.78,1.0,ＴＰ３３１フタナシ,8.0,2.105,200,6.0,5.5,（株）東郷製作所,1
9050827A011    ,2023,39,0.78,1.0,ＴＰ３３１フタナシ,8.0,0.0,200,5.25,4.235,（株）東郷製作所,4
9050827A011    ,2023,39,0.78,1.0,ＴＰ３３１フタナシ,8.0,1.77,200,1.0,2.3350000000000004,（株）東郷製作所,2
9050827A011    ,2023,39,0.78,1.0,ＴＰ３３１フタナシ,8.0,1.935,200,4.0,0.9799999999999995,（株）東郷製作所,2
9050827A011    ,2023,39,0.78,1.0,ＴＰ３３１フタナシ,8.0,2.085,200,5.0,6.14,（株）東郷製作所,1
9050827A011    ,2023,39,0.78,1.0,ＴＰ３３１フタナシ,8.0,2.105,200,2.0,0.55,（株）東郷製作所,1
9052409A003    ,2023,35,0.78,1.0,ＴＰ３３１フタナシ,8.0,0.822,500,3.0,5.6,（株）東郷製作所,1
9052409A003    ,2023,36,0.78,1.0,ＴＰ３３１フタナシ,8.0,0.742,500,2.0,4.18,（株）東郷製作所,1
9052409A003    ,2023,36,0.78,1.0,ＴＰ３３１フタナシ,8.0,0.744,500,4.0,6.630000000000001,（株）東郷製作所,1
9052409A003    ,2023,36,0.78,1.0,ＴＰ３３１フタナシ,8.0,0.822,500,8.0,6.74,（株）東郷製作所,1
9052409A003    ,2023,37,0.78,1.0,ＴＰ３３１フタナシ,8.0,0.756,500,3.0,5.8100000000000005,（株）東郷製作所,1
9052409A003    ,2023,37,0.78,1.0,ＴＰ３３１フタナシ,8.0,0.758,500,2.0,5.680000000000001,（株）東郷製作所,1
9052409A003    ,2023,37,0.78,1.0,ＴＰ３３１フタナシ,8.0,0.824,500,6.0,2.1500000000000004,（株）東郷製作所,1
9052409A003    ,2023,38,0.78,1.0,ＴＰ３３１フタナシ,8.0,0.72,500,8.0,2.4800000000000004,（株）東郷製作所,1
9052409A003    ,2023,38,0.78,1.0,ＴＰ３３１フタナシ,8.0,0.774,500,3.0,5.6,（株）東郷製作所,1
9052409A003    ,2023,38,0.78,1.0,ＴＰ３３１フタナシ,8.0,0.84,500,5.0,7.41,（株）東郷製作所,1
9052409A003    ,2023,38,0.78,1.0,ＴＰ３３１フタナシ,8.0,0.842,500,6.0,5.5,（株）東郷製作所,1
9052409A003    ,2023,39,0.78,1.0,ＴＰ３３１フタナシ,8.0,0.0,500,4.0,4.35,（株）東郷製作所,1
9052409A003    ,2023,39,0.78,1.0,ＴＰ３３１フタナシ,8.0,0.708,500,8.0,3.43,（株）東郷製作所,1
9052409A003    ,2023,39,0.78,1.0,ＴＰ３３１フタナシ,8.0,0.822,500,4.0,6.790000000000001,（株）東郷製作所,1
9056439A005    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,0.0,100,1.0,0.91,（株）ムロコーポレーション,1
9056439A005    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,2.97,100,1.0,5.605,（株）ムロコーポレーション,2
9056439A005    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,2.98,100,1.0,7.053333333333334,（株）ムロコーポレーション,3
9056439A005    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,3.13,100,1.0,11.52,（株）ムロコーポレーション,1
9056439A005    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,3.31,100,1.0,2.5033333333333334,（株）ムロコーポレーション,3
9056439A005    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,3.35,100,1.0,4.21125,（株）ムロコーポレーション,8
9056439A005    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,2.85,100,1.0,8.175,（株）ムロコーポレーション,2
9056439A005    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,3.09,100,1.0,10.610000000000001,（株）ムロコーポレーション,1
